Gene = GPR160
index = 617
Annotated 5SS: [  287  1115 41969]
Annotated 3SS: [  985 41844 45975]
SMsplice 5SS: [  287  1115  8958 22040 26005 29655]
SMsplice 3SS: [  985  8877 21926 25893 29566 45975]
top_k =  1000
Partition function (log Z): -23.552657743520864

Sorted 5' Splice Sites (High to Low Probability):
Position 1115: 0.970755251909547
Position 287: 0.924205061420935
Position 8958: 0.6869396247375072
Position 11976: 0.3583044103123732
Position 13076: 0.21963774955445975
Position 881: 0.1368297398491633
Position 1443: 0.0667461048712198
Position 3197: 0.052642538867472104
Position 4074: 0.04190064957677951
Position 9361: 0.03917236933714082
Position 3021: 0.03331303672146364
Position 542: 0.033212289944989176
Position 9284: 0.032478594807978864
Position 9513: 0.02829485419823937
Position 11052: 0.024216794993277158
Position 6057: 0.023110335689792375
Position 1060: 0.02103754573582194
Position 12116: 0.015492618791507288
Position 2389: 0.013351710837099894
Position 705: 0.011661907361880415
Position 10072: 0.011244651906440317
Position 5531: 0.010469746640485087
Position 14319: 0.007972797351224366
Position 3182: 0.007935792256555697
Position 4351: 0.007239053769431255
Position 303: 0.006633825557607042
Position 6664: 0.006313645702132925
Position 2514: 0.006008570471220661
Position 7782: 0.005857550043020366
Position 739: 0.004669097089035215
Position 9452: 0.00465874681459214
Position 1549: 0.004292112265576474
Position 7806: 0.0033513057531617163
Position 7237: 0.0032895960757634165
Position 2590: 0.003252303719412093
Position 553: 0.0024955081351552754
Position 3117: 0.0024738089859575713
Position 2601: 0.0023214704606912395
Position 549: 0.0022371123886687286
Position 5396: 0.002170129608246743
Position 5096: 0.0018280750116509061
Position 10266: 0.0017780350530870205
Position 6652: 0.001739655515146769
Position 10262: 0.0016420856798423167
Position 103: 0.001629975289201027
Position 46: 0.001373671148514602
Position 655: 0.0013290482416459786
Position 9117: 0.0012748025210755722
Position 8886: 0.001254635151015898
Position 76: 0.0009236921195250898
Position 291: 0.0006775248613990475
Position 241: 0.000639765132432238
Position 114: 0.0005010095868223216
Position 358: 0.0004913626922953307
Position 8904: 0.00046453516025215776
Position 32: 0.00042902300662323695
Position 8990: 0.0003198310073477441
Position 1567: 0.0003169122772728457
Position 3310: 0.0002761475032610025
Position 568: 0.0002755417555968064
Position 8947: 0.00027552728702350557
Position 2763: 0.000275315458232572
Position 2984: 0.00027217141016103825
Position 670: 0.00017726832324922216
Position 5490: 0.00011447971192497995
Position 3159: 9.115713161576075e-05
Position 2099: 8.845038979278398e-05
Position 8092: 8.190958399921486e-05
Position 7345: 7.799978244623044e-05
Position 2424: 7.550798278954731e-05
Position 392: 7.209253469701614e-05
Position 2238: 6.849940453448532e-05
Position 9031: 6.430371855649946e-05
Position 885: 4.328838357553539e-05
Position 1504: 4.003260644527735e-05
Position 3831: 3.852298156143809e-05
Position 3846: 3.8006472064238904e-05
Position 1722: 2.5805131389130862e-05
Position 1684: 2.4543201987039262e-05
Position 875: 1.7834145419336948e-05
