Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  1000
Partition function (log Z): -37.6157673570665

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9775677390360124
Position 287: 0.8249870695343472
Position 664: 0.26013329271110475
Position 2784: 0.2497563246455038
Position 628: 0.11039507326302006
Position 7796: 0.065410819589829
Position 657: 0.05242347253905964
Position 1065: 0.0494910641794343
Position 4000: 0.029027528092685634
Position 1155: 0.02805759795839417
Position 680: 0.02676373520712529
Position 645: 0.02570657377594856
Position 43: 0.017978249842657702
Position 1213: 0.016567827470448673
Position 293: 0.014962589081404151
Position 910: 0.01441586353528243
Position 4117: 0.013036937778795384
Position 3504: 0.011046742733390404
Position 152: 0.010521477487741812
Position 148: 0.005832264574006913
Position 66: 0.005712446698656305
Position 10529: 0.005615903778138979
Position 6694: 0.005281428611655852
Position 1806: 0.005183030477978671
Position 2136: 0.004657180857839147
Position 10545: 0.004353567044646715
Position 3215: 0.004041588102233901
Position 4466: 0.0036515721112518927
Position 1074: 0.00309531867627912
Position 5980: 0.0030577780911314086
Position 1753: 0.003022553296027766
Position 668: 0.002917228125975605
Position 233: 0.0028630545552324445
Position 50: 0.002858148292946405
Position 1152: 0.0028247048782362163
Position 4062: 0.002569473519808659
Position 7057: 0.002306026075300767
Position 150: 0.0019934422962556023
Position 16: 0.0019531497941532817
Position 1445: 0.001829610053696849
Position 917: 0.0018146303684200222
Position 2405: 0.0015618650257745227
Position 3366: 0.0015120783656323768
Position 181: 0.0012625806259898868
Position 841: 0.0012178804028848964
Position 1109: 0.001114311557893982
Position 1118: 0.0009685858698927011
Position 396: 0.0009159385320859032
Position 2015: 0.0007348830953497086
Position 913: 0.0007332816957033398
Position 4774: 0.0006113764727772108
Position 447: 0.0005361824349042921
Position 961: 0.0004992611250791103
Position 3491: 0.0004643334887264304
Position 1583: 0.00044390609173805475
Position 715: 0.0004360704141457474
Position 77: 0.00040546528408308343
Position 1557: 0.00040129949972755766
Position 482: 0.00037840489770344824
Position 3538: 0.0003620396704643199
Position 7: 0.00034180807711919084
Position 21: 0.00032955070279036623
Position 767: 0.00030558295258034386
Position 687: 0.00030101111850108363
Position 6764: 0.00025848370138204543
Position 5175: 0.00022595967166808958
Position 387: 0.0002169395264100353
Position 4693: 0.00015400149304770893
Position 3219: 0.00014915410537069543
Position 131: 0.00012125253089894243
Position 5454: 0.00011566207986204623
Position 47: 0.00011037342533130641
Position 7151: 9.84089910002534e-05
Position 360: 9.1291613644205e-05
Position 172: 7.793244054140731e-05
Position 4370: 6.093709092531574e-05
Position 3734: 4.881914528207285e-05
Position 81: 4.834349319471102e-05
Position 557: 4.754692009053783e-05
Position 1132: 3.2961598649480775e-05
Position 199: 3.2490034252757446e-05
Position 1055: 3.0436493372302514e-05
Position 1163: 2.374702377774314e-05
Position 6135: 2.3363641429203626e-05
Position 6217: 2.0624291054392682e-05
Position 35: 1.798385396663209e-05
Position 480: 1.3554576896233449e-05
Position 639: 1.1320111065866965e-05
Position 4179: 1.066465530168595e-05
Position 3086: 1.0658438829528042e-05
Position 706: 1.0212675778454435e-05
Position 3936: 8.937460607881807e-06
Position 1125: 8.446892289072072e-06
Position 570: 7.57666832078091e-06
Position 2944: 7.202073783130325e-06
Position 495: 5.8922802651152534e-06
Position 1069: 5.538373019698137e-06
Position 2754: 5.003718838459871e-06
Position 259: 4.90858648508097e-06
Position 2816: 4.55710072663624e-06
Position 1984: 4.461126493539212e-06
Position 3416: 3.93692847368234e-06
Position 1351: 2.707949173518186e-06
Position 1531: 2.18771471958043e-06
Position 1494: 2.0682523592210534e-06
Position 1378: 6.933165061909088e-07
Position 140: 5.386126531648886e-07
Position 1488: 4.717964682411597e-07
Position 1409: 4.710511529245925e-07
Position 117: 4.0495850150432046e-07
Position 1318: 3.120011168998446e-07
Position 1561: 2.9674731148515595e-07
Position 3479: 2.626066187764856e-07
Position 1395: 1.196383322292856e-07
Position 1482: 4.352738432970948e-08
Position 193: 1.3752051469040131e-08
Position 542: 3.887884771626492e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9701976129442351
Position 2653: 0.23739451465817107
Position 562: 0.18796586575198734
Position 11168: 0.17157488324996883
Position 351: 0.15688040181032123
Position 7695: 0.1392230922597884
Position 15535: 0.10077555039953615
Position 10507: 0.06797773572915183
Position 18129: 0.062312088998811
Position 1605: 0.047070379205874126
Position 6451: 0.044396599405070396
Position 4876: 0.04437220434629156
Position 6938: 0.04298964387072369
Position 3288: 0.04175364901555317
Position 1005: 0.03893140225563736
Position 13458: 0.03429186479649571
Position 3935: 0.0331047950059734
Position 12898: 0.02711472109225014
Position 12707: 0.02693391524043746
Position 729: 0.025976430595865733
Position 10107: 0.024397740268843643
Position 542: 0.021936315847231935
Position 15113: 0.021595988296429624
Position 6834: 0.021081201126080657
Position 432: 0.018443191239051478
Position 9435: 0.01836269632151877
Position 4296: 0.014761547648439725
Position 2930: 0.011892918012440487
Position 5877: 0.01105325272974417
Position 13482: 0.011044207284067374
Position 620: 0.01076113968800642
Position 9876: 0.009930467467274974
Position 599: 0.009888495622095735
Position 1212: 0.009250691129955076
Position 15461: 0.008781427638786993
Position 811: 0.00715845169621966
Position 884: 0.006958059066924095
Position 3817: 0.006531098410718382
Position 9147: 0.005782097150773361
Position 6447: 0.005535960614510937
Position 2558: 0.004990084090063381
Position 766: 0.004758552311902285
Position 1809: 0.004748943934262087
Position 10071: 0.0046765494677142505
Position 12150: 0.004629252205388434
Position 584: 0.00434786965836896
Position 11443: 0.004124184891813846
Position 2625: 0.004048039718793318
Position 6934: 0.003594766386023202
Position 7661: 0.003501629045143605
Position 8774: 0.0034965768540489183
Position 1485: 0.0032679171771660053
Position 3115: 0.0030229643280578317
Position 3999: 0.002991850316100516
Position 10717: 0.0029461492223858458
Position 5233: 0.0029273146255328493
Position 1742: 0.0026437222399166094
Position 10528: 0.002602664319857768
Position 10233: 0.002564917096376941
Position 8211: 0.002470148078168898
Position 2497: 0.0024577660715057003
Position 4524: 0.0024465554429295476
Position 3173: 0.0023855809232984798
Position 2029: 0.002248817914534004
Position 6958: 0.0022340494361561495
Position 3982: 0.0020793292908404958
Position 9119: 0.001981798101914326
Position 3850: 0.0019340294907168106
Position 2687: 0.0019182556646375056
Position 8815: 0.001867655691699637
Position 8818: 0.0018570966749140289
Position 8722: 0.0016900787470195931
Position 1338: 0.0015098468466107134
Position 9276: 0.0014989879743423527
Position 7096: 0.0013794548190207512
Position 6471: 0.0013168321224778915
Position 4496: 0.0012973733354849665
Position 5657: 0.0012053492977192506
Position 2328: 0.0011878688360959476
Position 4102: 0.001113806301116102
Position 6638: 0.0010938271442340482
Position 5683: 0.0010873032920219112
Position 3598: 0.001085362597039638
Position 8236: 0.001009520059702515
Position 1243: 0.0010013708392993973
Position 3712: 0.0009840627983869657
Position 8771: 0.0009130363901897339
Position 3093: 0.0009014165470372663
Position 4465: 0.0009002541247605194
Position 1354: 0.0008880365956210136
Position 4052: 0.0008530960935875466
Position 2234: 0.0008353351634346142
Position 1091: 0.0008059143470146117
Position 7837: 0.0007684081975333683
Position 5510: 0.0007461048497991238
Position 4844: 0.0007375093800630862
Position 2728: 0.0007275524841980045
Position 8117: 0.0006486015691896345
Position 2662: 0.0006416734972231818
Position 1942: 0.000590630277415082
Position 207: 0.000521282532152439
Position 1872: 0.0005196862951573234
Position 4183: 0.00047728067882501005
Position 927: 0.00044705405446537666
Position 4164: 0.00042752581704637223
Position 1609: 0.00042446851881967044
Position 1527: 0.0004218638460742389
Position 4266: 0.0003711271031347678
Position 2271: 0.0003706796087477656
Position 1074: 0.0003696265791303394
Position 949: 0.0003463493014094221
Position 1048: 0.0003338045964165799
Position 8756: 0.0003254891020242696
Position 2947: 0.00031967849210519725
Position 6365: 0.0003156792940145988
Position 2102: 0.0002935269003638488
Position 6868: 0.00028565979644426445
Position 5901: 0.00028238838916629403
Position 1930: 0.00027839580326373387
Position 1114: 0.00025718530671271545
Position 6609: 0.00025391849340363935
Position 740: 0.00022791654597238716
Position 5560: 0.00022280582473686975
Position 6185: 0.00021295608623261018
Position 5028: 0.00020844376432107932
Position 5025: 0.00020595798585785986
Position 1218: 0.00020148859270857161
Position 2816: 0.000197792070703769
Position 454: 0.0001918846828166952
Position 5389: 0.00018574737335034057
Position 2291: 0.0001776327741401429
Position 3096: 0.00016265650849675085
Position 1894: 0.00016169171267053486
Position 1780: 0.00014652676170579795
Position 4335: 0.00013357957909371644
Position 6693: 0.00013081227117135838
Position 1488: 0.00012556685033822886
Position 6612: 0.0001224042866962614
Position 209: 0.00012014677857164829
Position 2276: 0.00011424715373840386
Position 2524: 0.00010039193585172476
Position 6040: 0.00010013327196222357
Position 2041: 9.580519740543343e-05
Position 3366: 8.963416003477538e-05
Position 931: 8.182471574819697e-05
Position 2014: 7.329748638589543e-05
Position 1625: 7.019475298259003e-05
Position 2302: 6.747215020510857e-05
Position 935: 5.980842276584253e-05
Position 2896: 5.630769939861822e-05
Position 1703: 4.970129805254512e-05
Position 2863: 4.316179833465433e-05
Position 229: 4.01034848240168e-05
Position 2255: 3.5338889500570564e-05
Position 2775: 3.45380176542454e-05
Position 1984: 2.5503736823129755e-05
Position 823: 2.2803958480726447e-05
Position 706: 1.654208016019257e-05
Position 715: 1.6155697567952434e-05
Position 1988: 1.355946883515874e-05
Position 515: 1.285352873227348e-05
Position 2068: 1.2517853747071468e-05
Position 2749: 1.1602431119058965e-05
Position 844: 1.0782981131959102e-05
Position 2003: 7.469391725042874e-06
Position 2509: 7.285697606825187e-06
Position 4034: 7.1805684217933734e-06
Position 3351: 7.0139241117231355e-06
Position 3122: 5.945256080508576e-06
Position 2181: 4.994473477941531e-06
Position 1299: 3.7440371648124293e-06
Position 250: 3.4931378751324314e-06
Position 148: 3.2157133929119824e-06
Position 636: 3.0556603973113588e-06
Position 2391: 2.275338936700728e-06
Position 3569: 1.6509997820921394e-06
Position 168: 6.123011905898832e-07
Position 219: 5.054588459274311e-07
Position 223: 4.585646760541206e-07
Position 273: 3.595121143226406e-07
Position 1302: 3.0810792844734057e-07
Position 190: 2.1361973397668125e-07
Position 1404: 2.1213693042938668e-07
Position 1359: 1.9517718556538156e-07
Position 3429: 1.8248648433174177e-07
Position 442: 1.6562644857239468e-07
Position 510: 1.2648398311387098e-07
Position 570: 6.447912096663177e-08
Position 266: 5.7877132508612545e-08
Position 367: 5.677820449809546e-08
Position 913: 4.851335789717429e-08
Position 818: 4.08772079818664e-08
Position 1651: 2.25447293745067e-08
Position 162: 2.207834266452165e-08
Position 1715: 2.1083936685839952e-08
Position 237: 1.5465925028024734e-08
Position 2000: 1.088237161959522e-08
Position 396: 7.91617006107022e-09
Position 264: 6.061851073608344e-09
Position 158: 5.6218384553925215e-09
Position 276: 3.4820941524499315e-09
Position 394: 1.3322950329121305e-09
Position 286: 6.99895165169879e-10
Position 296: 6.492001867933042e-10
Position 657: 5.509666262474701e-10
