Gene = EEPD1
index = 481
Annotated 5SS: [   526   2054  85888 128077 131672 134629 144039]
Annotated 3SS: [   983  85835 127965 131536 134489 143843 145857]
SMsplice 5SS: [   526   3301   4444  11657  14476  25648  27388  29102  39044  59502
  72621  85994  99985 116872 128077 131672 134629 144039]
SMsplice 3SS: [  3262   4346  11504  14359  25439  27295  28996  38923  59386  72553
  85835  99859 116760 127965 131536 134489 143843 145857]
top_k =  1000
Partition function (log Z): -60.1574847297807

Sorted 5' Splice Sites (High to Low Probability):
Position 11657: 0.9758683193368938
Position 27388: 0.959851229837561
Position 14476: 0.7865461794800032
Position 4444: 0.7718325226131975
Position 3301: 0.7095383530508805
Position 29102: 0.6934782880133036
Position 25648: 0.6104006475216928
Position 4084: 0.5077098606057814
Position 19107: 0.4197159889426528
Position 22641: 0.37224658649270265
Position 526: 0.3722050291237229
Position 2054: 0.30225472461494113
Position 550: 0.27253168751412793
Position 18246: 0.2714459540461158
Position 8537: 0.25701080225313183
Position 11231: 0.2395469484656652
Position 25631: 0.20850858478652834
Position 4777: 0.19983685223857633
Position 619: 0.18234725725819037
Position 1422: 0.17929943561334705
Position 11332: 0.16776649415051112
Position 4818: 0.16150561331683908
Position 20793: 0.1411885774634354
Position 25666: 0.13702464314799523
Position 20933: 0.10386556033853085
Position 29097: 0.09474449218775599
Position 2144: 0.08717909428225394
Position 1404: 0.08202874907435277
Position 8153: 0.07265880853422749
Position 29854: 0.07112454360372526
Position 16793: 0.06257854296672426
Position 3901: 0.055701571890872964
Position 4313: 0.05401409798867593
Position 1141: 0.05181947828084059
Position 4934: 0.046045788463331336
Position 32668: 0.041356073088620056
Position 1093: 0.04022857085904631
Position 2306: 0.03846778275155121
Position 555: 0.036627286675023636
Position 149: 0.03494430647574294
Position 999: 0.03351576812632099
Position 11177: 0.033499477215131815
Position 6687: 0.029001976650229393
Position 5007: 0.02693236774494223
Position 3018: 0.026129627440329838
Position 24224: 0.02578592046298863
Position 17916: 0.025197180750664284
Position 18557: 0.02477513303541718
Position 14529: 0.02361184572537288
Position 18561: 0.0230324805229128
Position 1758: 0.022947124059584316
Position 4460: 0.021479772158542666
Position 4885: 0.019801635969907107
Position 1672: 0.019134922114325055
Position 919: 0.01906759339574797
Position 31385: 0.01759477049792518
Position 11351: 0.016615765881577232
Position 8302: 0.016516981537868822
Position 1341: 0.01630712792449983
Position 9134: 0.015692242610004927
Position 31016: 0.015635629023158085
Position 22749: 0.015589183175337574
Position 2401: 0.015284645647894174
Position 16280: 0.013351724600480152
Position 213: 0.012883210382142575
Position 32564: 0.012783202853660218
Position 1720: 0.012455385577262463
Position 9857: 0.012406074343270053
Position 11673: 0.012133147124563983
Position 140: 0.011938282159928497
Position 18441: 0.011844745447656168
Position 3129: 0.010641786646648763
Position 156: 0.01031064800736717
Position 7201: 0.010046439181668754
Position 16294: 0.009650327630205938
Position 11711: 0.00961768002131917
Position 1455: 0.00925414125628529
Position 1707: 0.008942340182908699
Position 6754: 0.00877551349409577
Position 18291: 0.008585383467660556
Position 8414: 0.00816155908318597
Position 8506: 0.008153591104484357
Position 5610: 0.007464647226566792
Position 16078: 0.007120526484854278
Position 4988: 0.006971067695741924
Position 8077: 0.006693802242284336
Position 8250: 0.006680495851241532
Position 31380: 0.006524683949826219
Position 8020: 0.006376456371890556
Position 18729: 0.006315294442978398
Position 8493: 0.005935534730478598
Position 5415: 0.005689742296644979
Position 16833: 0.005622475041918789
Position 8272: 0.005174849416788652
Position 6775: 0.004985919519606943
Position 3634: 0.0046240061814324645
Position 7998: 0.004012628127830109
Position 2098: 0.0037995510727301435
Position 2273: 0.003678332429638761
Position 6782: 0.0036467385397982287
Position 488: 0.0036343526019835797
Position 652: 0.0035151204157452443
Position 249: 0.0034970403023545536
Position 27795: 0.003408247084952334
Position 686: 0.0032096146654885865
Position 4228: 0.0028883107471449295
Position 1045: 0.002877747518512353
Position 16284: 0.002805096042215561
Position 3841: 0.002590868944720429
Position 11630: 0.0023726139064814125
Position 7383: 0.002288817569008855
Position 1473: 0.0022596128172787536
Position 1772: 0.002175425992809604
Position 1373: 0.0019985237189151903
Position 16454: 0.0017048450723566738
Position 4796: 0.0014331676523477287
Position 1382: 0.0013279563413254145
Position 267: 0.0013188171239798027
Position 1258: 0.0012594064783327035
Position 19630: 0.0011938674563499376
Position 18138: 0.0011340745569401564
Position 3113: 0.0011045360345440839
Position 2875: 0.001044693631452962
Position 6779: 0.0010219651151942943
Position 1431: 0.0008643831665465469
Position 2725: 0.0007922437624601386
Position 684: 0.0006979494662049198
Position 707: 0.0005870835506758657
Position 32047: 0.0005800613984105316
Position 899: 0.0005754994645646617
Position 1858: 0.0005621540517468302
Position 612: 0.0005607811759820959
Position 2392: 0.0005517409524547236
Position 1244: 0.0005311123264802939
Position 188: 0.00049187214737743
Position 1390: 0.0004507027231134059
Position 3730: 0.00039002402194069844
Position 2841: 0.00034930735134961247
Position 3383: 0.0003205137667066952
Position 3197: 0.00030570983208758924
Position 690: 0.00027769814651327476
Position 751: 0.0002752346286783851
Position 380: 0.00023671176729917224
Position 867: 0.00019156646958786756
Position 2083: 0.00018634198944267734
Position 2829: 0.00018028567838417753
Position 15970: 0.00015842481869960756
Position 701: 0.00012429408158068448
Position 4506: 9.985481830164348e-05
Position 2016: 8.977578596390624e-05
Position 4951: 7.683571710831318e-05
Position 2778: 7.37343830979358e-05
Position 1032: 6.326940169887227e-05
