Gene = ANLN
index = 86
Annotated 5SS: [  239  6614  9588 16761 18151 20899 21361 26079 27385 29674 30509 30939
 32187 33004 34138 34788 34937 35935 36231 37223 49485 54057 60032]
Annotated 3SS: [ 6459  9272 16374 17927 20707 21252 25951 27273 29437 30362 30790 32050
 32826 34010 34738 34879 35895 36208 37109 49397 53948 59858 62670]
SMsplice 5SS: [  239  6614  9588 16761 20899 21361 26079 29662 30509 30939 32187 33004
 34788 34937 37223 49485 54057 59507 60032]
SMsplice 3SS: [ 6459  9412 16675 20707 21252 25951 29437 30362 30805 32050 32826 34738
 34879 37109 49397 53948 59335 59858 62670]
top_k =  1000
Partition function (log Z): 17.942068218836376

Sorted 5' Splice Sites (High to Low Probability):
Position 30509: 0.9996009978271371
Position 32187: 0.9973072616355023
Position 20899: 0.9970146794503395
Position 49485: 0.9921740637792408
Position 59507: 0.9258231361350593
Position 9588: 0.9081876428394277
Position 21361: 0.902363999106277
Position 33004: 0.893677157120578
Position 37223: 0.8903736360648574
Position 26079: 0.8189007313452963
Position 34937: 0.8004287158156195
Position 6614: 0.7930737425917641
Position 29662: 0.7770862697722654
Position 239: 0.7530270759424559
Position 30939: 0.7376996870768304
Position 60032: 0.7056972625651482
Position 34788: 0.6108859539749909
Position 16761: 0.48378625659925895
Position 34138: 0.4788257550902381
Position 39740: 0.40993903428309586
Position 21825: 0.39320740929839365
Position 5963: 0.3125263308361383
Position 35632: 0.31176403072018394
Position 44581: 0.3097902546574393
Position 35935: 0.2859899631163058
Position 18151: 0.2593118011512516
Position 243: 0.2380284829368515
Position 29674: 0.2065707362063394
Position 26103: 0.16267889441013672
Position 27369: 0.15666197570327653
Position 36269: 0.15330213449099586
Position 28455: 0.13529205240770312
Position 28477: 0.12467997042386735
Position 20144: 0.08991160104558783
Position 27385: 0.06561756102505996
Position 23082: 0.0639711344243775
Position 9606: 0.05846493026497363
Position 30849: 0.05011793541911553
Position 31109: 0.0479782766656775
Position 623: 0.04792394851394845
Position 9959: 0.047568368394706725
Position 36231: 0.0472829486854606
Position 18039: 0.046098644354463404
Position 10697: 0.04598513691293588
Position 10146: 0.044654598600671946
Position 28489: 0.044300477775355625
Position 1200: 0.04381573812915284
Position 6584: 0.043556325841324274
Position 22156: 0.04151978789756933
Position 3666: 0.03985584755348787
Position 23222: 0.03410689369312623
Position 37041: 0.033293571115924125
Position 35105: 0.032744351589638135
Position 29942: 0.029501262962449527
Position 10430: 0.027589875796812272
Position 5984: 0.02690505544362943
Position 37365: 0.021249241213509167
Position 1219: 0.0199480347849916
Position 28484: 0.01954556065402348
Position 34978: 0.01737629473747003
Position 34104: 0.017004993387353864
Position 35083: 0.016783955487278995
Position 31972: 0.01657642412924248
Position 8676: 0.016224643319887763
Position 26928: 0.015546623520774214
Position 29988: 0.015474216906966013
Position 1751: 0.0136480604047613
Position 11299: 0.013422769447448689
Position 26528: 0.01315670758533953
Position 2236: 0.012794610985557136
Position 9644: 0.012682524889855724
Position 4544: 0.012574492465604808
Position 34542: 0.01218185706042895
Position 6175: 0.011527765989009826
Position 33480: 0.011505868992168593
Position 26107: 0.010984509210833571
Position 4040: 0.010254885852465688
Position 26841: 0.009519688329990249
Position 32376: 0.00921201255226683
Position 736: 0.009148972182435287
Position 37917: 0.008887043770479155
Position 33565: 0.008682781655491514
Position 21861: 0.00772218936018068
Position 32653: 0.007492997943475566
Position 406: 0.007339792254833462
Position 3827: 0.007336715889731441
Position 22975: 0.006949919499052667
Position 612: 0.006860752439947395
Position 28434: 0.006671668858208054
Position 37193: 0.006486102160747128
Position 34348: 0.006271720633099304
Position 34142: 0.006041610451333328
Position 30046: 0.005888000443066675
Position 32466: 0.005872217611635041
Position 655: 0.005869710186237392
Position 9534: 0.005664240311104649
Position 8466: 0.005621697935331598
Position 24408: 0.0052979472169151325
