Gene = UTS2B
index = 1544
Annotated 5SS: [  123  1906 14501 26045 48450 52465 53730 55285]
Annotated 3SS: [ 1826 14096 25987 48222 52365 53691 55190 62094]
SMsplice 5SS: [  123 26045 48484 51820 52465]
SMsplice 3SS: [25987 48222 51725 52365 52899]
top_k =  1000
Partition function (log Z): -36.41420981527283

Sorted 5' Splice Sites (High to Low Probability):
Position 123: 0.8904782364312934
Position 4206: 0.4225638987103879
Position 486: 0.15466710823416455
Position 6290: 0.09988192188071258
Position 6334: 0.07135957555879137
Position 1906: 0.05059804419286533
Position 3621: 0.047867967740534575
Position 2020: 0.033015724547620494
Position 6221: 0.031602559222486046
Position 6542: 0.02912361200850166
Position 9518: 0.026492264542684107
Position 155: 0.025892751960276357
Position 11817: 0.018819272509657276
Position 359: 0.015049711783145764
Position 6381: 0.013062570363055304
Position 3487: 0.012905938792270902
Position 2042: 0.012389785222464936
Position 321: 0.011478246585349369
Position 5434: 0.011032619004565168
Position 6354: 0.00931760802575882
Position 7709: 0.007955229996589768
Position 6764: 0.007683338167349091
Position 4592: 0.006303726447907532
Position 3455: 0.005404821756427438
Position 4950: 0.005304386903703592
Position 1159: 0.004924254609522679
Position 2660: 0.004815730490143314
Position 1003: 0.00364726960206691
Position 4576: 0.0036409342024110976
Position 10626: 0.0035323201638323928
Position 10405: 0.003216715021999453
Position 5327: 0.002659098320285217
Position 6699: 0.0020892316010747377
Position 3439: 0.0017426777892450619
Position 6602: 0.0015110633526999372
Position 2007: 0.0013989665062453505
Position 1733: 0.0009096141911103031
Position 210: 0.0005870616493851614
Position 212: 0.0005098854383448879
Position 214: 0.0004458236192022796
Position 216: 0.0004181901920258931
Position 218: 0.00031888973447834884
Position 208: 0.00027640259699990554
Position 247: 0.00023759987514556782
Position 964: 0.00023348752557529796
Position 220: 0.00022366171644090793
Position 53: 0.00015453613452730958
Position 3165: 0.00014232885226110397
Position 224: 0.00013491213504995565
Position 222: 0.00012689564922872948
Position 226: 0.00012109706534850402
Position 127: 0.00011237621494183471
Position 1220: 0.00010348424167186062
Position 228: 8.601065454679151e-05
Position 2368: 5.7637869660289776e-05
Position 230: 5.466704440897082e-05
Position 1999: 4.985330524288441e-05
Position 1384: 4.2024821154304184e-05
Position 1987: 3.4249246525584143e-05
Position 232: 3.325021447106177e-05
Position 1022: 3.2291578936965614e-05
Position 329: 2.7680892152984026e-05
Position 108: 2.3166793041056514e-05
Position 234: 2.2929533529121026e-05
Position 1738: 1.9309053360334205e-05
Position 1453: 1.7928651493810446e-05
Position 680: 1.4342111317315132e-05
Position 1395: 1.4261900228935689e-05
Position 1653: 1.1785456062300053e-05
Position 4365: 1.0281549784505816e-05
Position 4215: 7.649956910653527e-06
Position 182: 7.471770643441271e-06
Position 1574: 6.754531278336585e-06
Position 3594: 5.880624384624551e-06
Position 2279: 4.762483660920948e-06
Position 189: 3.812633624747335e-06
Position 1044: 3.621592893161002e-06
Position 627: 3.3213743055139245e-06
Position 782: 2.2421863503187204e-06
Position 1728: 1.9647351777332875e-06
Position 1604: 1.6738015696198467e-06
Position 490: 1.5170227020908252e-06
Position 1795: 6.24043024121307e-07
Position 1721: 5.394184881294074e-07
Position 90: 5.097470343651034e-07
Position 1742: 4.3153732661947855e-07
Position 1284: 3.5180487923343945e-07
Position 513: 2.806207639499105e-07
Position 243: 1.31338624628525e-07
Position 68: 1.9015044066534163e-08
Position 236: 7.413810025101573e-09
Position 382: 3.279435844757726e-09
Position 238: 2.861441155739329e-09
Position 387: 1.2743613190196448e-09
Position 264: 5.966719828657295e-10
Position 420: 4.4171439385331287e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4039: 0.31687828951858865
Position 10404: 0.24116887509602658
Position 6193: 0.1411133165124642
Position 11696: 0.10636821154564127
Position 1903: 0.09129860006842987
Position 283: 0.08234053166215276
Position 13883: 0.08089796245327016
Position 6082: 0.0798634578129378
Position 4076: 0.07841637798387466
Position 7941: 0.07646320660263282
Position 6897: 0.07081354354949174
Position 6277: 0.06056210795468779
Position 3423: 0.05053570127033325
Position 4482: 0.043500601694745816
Position 9826: 0.03643875122102625
Position 6696: 0.030388138781228192
Position 10244: 0.029201884274278833
Position 5347: 0.024261619781284743
Position 6401: 0.024153894114439058
Position 8230: 0.023886905853658304
Position 9426: 0.020068344403531148
Position 9829: 0.01812734446204448
Position 442: 0.017395901197743445
Position 1776: 0.01701275924453844
Position 4113: 0.016945207774226898
Position 5382: 0.01652022979990294
Position 11155: 0.014074379121691252
Position 4660: 0.013283440764306337
Position 9575: 0.012597189523077614
Position 8536: 0.01248007871415029
Position 3524: 0.01242286324798647
Position 13140: 0.012359362172386357
Position 9412: 0.011929590316246793
Position 7604: 0.010884610954420199
Position 5218: 0.010004609624038121
Position 251: 0.009593733862887824
Position 827: 0.009275604150518377
Position 1858: 0.008863117672949497
Position 2816: 0.00823813590548472
Position 1826: 0.007281328807987643
Position 5263: 0.006098184643418605
Position 2575: 0.004714963592152036
Position 3385: 0.004645594958389835
Position 3931: 0.00447847818373881
Position 4423: 0.003995056493082825
Position 6600: 0.0038600444497998263
Position 478: 0.0035404126124031284
Position 12198: 0.003497192543445142
Position 6498: 0.003476405378284327
Position 3116: 0.003246531201374788
Position 400: 0.0028023077323502386
Position 4004: 0.002725230701345286
Position 5167: 0.0026628514801046404
Position 6822: 0.0026625220320846015
Position 4131: 0.002657471276651168
Position 9224: 0.0025591617351500917
Position 4990: 0.002460314295643859
Position 9754: 0.002300301149476629
Position 3978: 0.0022578706058911106
Position 7472: 0.0022105725224216455
Position 7802: 0.0021827450558755544
Position 3487: 0.0020993400938067
Position 4836: 0.0020328728383163658
Position 2080: 0.0020154400085669838
Position 3696: 0.001811430732326322
Position 2975: 0.0016584569558690102
Position 3567: 0.0016109203146588117
Position 3588: 0.0014508732851046978
Position 7902: 0.001448399880752364
Position 2794: 0.0014364595814245994
Position 8727: 0.0013433735303494732
Position 10079: 0.0012853722945193125
Position 8070: 0.0012321040019336086
Position 8374: 0.0011464784869407085
Position 2092: 0.001131019105318416
Position 2726: 0.0010184155479490006
Position 2173: 0.0010074114251953526
Position 831: 0.0009187441312046017
Position 4729: 0.0009104062215503465
Position 6031: 0.000859197187185703
Position 2548: 0.0008361428256549352
Position 4386: 0.0008142943776867492
Position 1563: 0.0007920393542762675
Position 481: 0.0006946813190218039
Position 4772: 0.0006267203978889582
Position 1905: 0.0005703952708961756
Position 6005: 0.0005688211650121097
Position 857: 0.0005184715576038121
Position 656: 0.0004512580827387918
Position 3881: 0.0003918382642800579
Position 5563: 0.00039122690219694833
Position 316: 0.00037342813451980445
Position 5097: 0.00035930014462819636
Position 2306: 0.00035034839683571246
Position 871: 0.00033247481297657937
Position 3330: 0.0003265203862547699
Position 320: 0.0003255259073157959
Position 3233: 0.00031980418855667014
Position 1732: 0.0003105908338189087
Position 3439: 0.0003092607149928207
Position 2595: 0.0003044652369133804
Position 4635: 0.0002854490180625156
Position 4492: 0.0002760638300085657
Position 1405: 0.0002694454742156241
Position 7034: 0.00026009102763408946
Position 2176: 0.0002516704833259918
Position 4785: 0.00021916802202346787
Position 2953: 0.00021375594779493034
Position 353: 0.00020850323093551482
Position 1300: 0.00020517773679451707
Position 2518: 0.000190150908810937
Position 3009: 0.00018367155938551908
Position 1072: 0.00017161687070313167
Position 5811: 0.00016566499753469728
Position 6206: 0.00015016163323905099
Position 4345: 0.00014401856270369515
Position 3056: 0.00014393176271996965
Position 290: 0.00014363280125685143
Position 922: 0.0001373585625112206
Position 1641: 0.00013481327497474952
Position 264: 0.0001344572566328833
Position 939: 0.00012276455334015232
