Gene = PPP1R17
index = 1060
Annotated 5SS: [  592  5809  8907 10403]
Annotated 3SS: [ 5690  8753 10249 20488]
SMsplice 5SS: [ 534 5809]
SMsplice 3SS: [ 5690 20488]
top_k =  1000
Partition function (log Z): -8.014234986504523

Sorted 5' Splice Sites (High to Low Probability):
Position 5809: 0.8333780087623477
Position 534: 0.6752114802336204
Position 1999: 0.46052576709663434
Position 10403: 0.4532726925462903
Position 1199: 0.448862796072308
Position 8907: 0.3344939612348986
Position 592: 0.26267149901172776
Position 3671: 0.1908495719453148
Position 20600: 0.13238835449233788
Position 4054: 0.09360822770230263
Position 5040: 0.057604093541959875
Position 8012: 0.056089511225408846
Position 16023: 0.053579194694571966
Position 2204: 0.04308987041166424
Position 1640: 0.04161873923168702
Position 4022: 0.03775433935850745
Position 281: 0.035604110452353656
Position 12850: 0.03427527020249567
Position 20706: 0.03201223267576109
Position 6576: 0.023433301744542983
Position 6011: 0.021079698322937206
Position 9364: 0.01751112647243946
Position 4920: 0.017474013269220802
Position 3629: 0.015545542160141998
Position 20592: 0.013639823102643396
Position 7935: 0.01354060165107586
Position 6908: 0.012649987734228114
Position 2475: 0.012531157640879496
Position 15382: 0.011432488754209328
Position 2927: 0.011200499975267784
Position 12957: 0.010714946853923536
Position 20549: 0.01023800280339043
Position 385: 0.009250553800052014
Position 12603: 0.009155698649645699
Position 4105: 0.008290774366102467
Position 629: 0.008018868803322575
Position 8128: 0.007790385467509576
Position 5603: 0.007475225604737539
Position 1012: 0.0070032560022935415
Position 13843: 0.006570644659796456
Position 3633: 0.005703492069110701
Position 12462: 0.004868924532413542
Position 1872: 0.004739809111059022
Position 4058: 0.0037558627422124916
Position 904: 0.0036957031508826513
Position 8997: 0.0034952510447327227
Position 337: 0.0033716921611422926
Position 1466: 0.0031433957911690736
Position 5833: 0.002728308375725271
Position 300: 0.002679273252609399
Position 10250: 0.0026236950057114774
Position 130: 0.0024857632102577238
Position 1937: 0.0024164674025327496
Position 350: 0.002343843905294837
Position 4251: 0.0019790561861592086
Position 20832: 0.0019209638321640527
Position 5971: 0.0018854494945907154
Position 2009: 0.001518489210335038
Position 1263: 0.0014759779931228048
Position 8736: 0.001450137110126447
Position 4180: 0.0013823557124762484
Position 1785: 0.001227626870799343
Position 46: 0.001183929807464132
Position 2430: 0.0011147975589694435
Position 21000: 0.0010449591263975546
Position 345: 0.000865947743621503
Position 1194: 0.0007235084609288273
Position 9285: 0.0006028817370660347
Position 1581: 0.0005797468721412029
Position 1052: 0.0005668904659329576
Position 274: 0.0004935325462909793
Position 5487: 0.00048677826788866844
Position 62: 0.0004758300636926839
Position 1399: 0.0004513310196374357
Position 3527: 0.0004477508997008278
Position 649: 0.00035963679693184277
Position 1953: 0.0003556111148660465
Position 1975: 0.00032856892068246484
Position 4: 0.0003188938621483659
Position 871: 0.00029685527306927206
Position 943: 0.00026417655339010606
Position 19: 0.00015735825752791405
Position 977: 0.00015245757492349165
Position 120: 0.00014209640700015686
Position 3396: 0.00014192374920005816
Position 842: 0.00012725555428514323
Position 895: 0.00011585919934097568
Position 9221: 0.0001062033689287445
Position 2774: 9.584701824632553e-05
Position 217: 8.192947232187478e-05
Position 2140: 7.389489758832616e-05
Position 99: 6.749670809619087e-05
Position 2535: 6.586569656541065e-05
Position 1428: 6.40455079165175e-05
Position 1768: 4.988425235262972e-05
Position 5989: 4.710032652271461e-05
Position 69: 4.615334207707328e-05
Position 12: 4.188735507390645e-05
Position 1149: 4.0314342459229066e-05
Position 836: 4.030821049027069e-05
Position 642: 2.8824130710394132e-05
Position 14: 2.4546926536491202e-05
Position 1041: 1.87402640901954e-05
Position 1424: 1.8577531493564873e-05
Position 421: 1.7597268346811092e-05
Position 33: 1.5444197436992614e-05
Position 7398: 1.5283063681617077e-05
Position 757: 1.4184338963371416e-05
Position 5980: 1.229488573263425e-05
Position 596: 1.1336234312127988e-05
Position 176: 7.233855616639337e-06
Position 5932: 6.664729461636066e-06
Position 31: 6.221015757534413e-06
Position 674: 4.18656227398078e-06
Position 209: 3.6720066020047177e-06
Position 389: 3.4284374971592634e-06
Position 285: 2.739128917366461e-06
Position 681: 2.7309848927819012e-06
Position 302: 2.3037033716027653e-06
Position 743: 2.1378125912431537e-06
Position 163: 2.039437258652853e-06
Position 788: 2.0188408876897815e-06
Position 1088: 1.8102071861243051e-06
Position 1068: 1.2734753675972254e-06
Position 1232: 6.272426218606559e-07
Position 691: 3.5617679763324376e-08
Position 364: 1.1602951575114456e-08
Position 427: 3.8734588476943466e-09
Position 464: 3.5866872463751826e-09
Position 783: 2.7986934284173e-09
Position 653: 2.4542870160905107e-11
Position 555: 1.9301611447117113e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20488: 0.9948395900748622
Position 5690: 0.8383087988870384
Position 1850: 0.3849574510403443
Position 10249: 0.27797494448096
Position 8644: 0.23233764923251418
Position 1080: 0.19664309955222933
Position 1149: 0.15990817460556844
Position 10261: 0.151350100606689
Position 3655: 0.1499681591928333
Position 20799: 0.10671981874541082
Position 8753: 0.09149221464312585
Position 1833: 0.08756910599030596
Position 3391: 0.06974072021011624
Position 3840: 0.06443606617497678
Position 4821: 0.06283145413789222
Position 15909: 0.05392795617795388
Position 1518: 0.04666738811879119
Position 7911: 0.04007514623539384
Position 21039: 0.037767302849396125
Position 435: 0.03760273708938729
Position 12707: 0.020933192319441407
