Gene = PM20D1
index = 1044
Annotated 5SS: [  214  2233  4793  5307  6031  6451  7442  7964  8307  9866 17520 19838]
Annotated 3SS: [ 2145  4559  5219  5899  6330  7365  7901  8227  9793 17350 19737 21373]
SMsplice 5SS: [  214  2233  5307  6451  7442  8307  9401  9866 17520 17721 19838]
SMsplice 3SS: [ 2145  5219  6330  7365  8227  9332  9793 17433 17605 19737 20027]
top_k =  1000
Partition function (log Z): 11.495078517534973

Sorted 5' Splice Sites (High to Low Probability):
Position 9866: 0.99484779976293
Position 6451: 0.9680922242515404
Position 17520: 0.9548174108766668
Position 19838: 0.9359064064504893
Position 7442: 0.9204541393256352
Position 8307: 0.8715698293595553
Position 9401: 0.8251413086568089
Position 2233: 0.8141726977323931
Position 5307: 0.8039660149332731
Position 17721: 0.7442013022578221
Position 214: 0.647537453934442
Position 13229: 0.5037620108976373
Position 4715: 0.4414377110956617
Position 56: 0.3402871531443373
Position 19371: 0.3017689862452767
Position 20285: 0.2623761015635905
Position 6031: 0.22029246348934997
Position 19307: 0.16994910024523038
Position 18189: 0.16359822086423106
Position 7964: 0.13937953347689047
Position 21282: 0.11957802816843188
Position 12708: 0.09576303025187273
Position 9405: 0.09170897468072532
Position 20101: 0.08665778835555203
Position 10574: 0.08535185560714181
Position 21291: 0.06881277639393422
Position 21278: 0.06007929336111614
Position 9009: 0.052540760024165425
Position 7512: 0.05018791336830574
Position 2258: 0.04728075728435701
Position 8563: 0.03677246910602949
Position 19435: 0.03596368135067225
Position 5351: 0.03532273855886665
Position 19045: 0.031261669163232995
Position 19864: 0.02788426404603527
Position 9581: 0.025501518738197892
Position 5165: 0.02234905882522071
Position 19498: 0.021902994631108293
Position 1557: 0.02090380497027355
Position 1548: 0.020110616658587384
Position 4793: 0.019521167318208358
Position 19851: 0.01584119151358117
Position 426: 0.015559212312817091
Position 19108: 0.014553458011643011
Position 7243: 0.012702305295061193
Position 5039: 0.012245878960966593
Position 5711: 0.012204378091591842
Position 17680: 0.011597694025489217
Position 15: 0.009814985329206305
Position 3055: 0.009688684528307684
Position 4883: 0.009557662625148304
Position 21494: 0.008608494248981722
Position 19142: 0.00834938681272502
Position 4870: 0.008140243441942968
Position 7232: 0.007759399349830316
Position 8158: 0.007422974092235517
Position 7500: 0.006798572916123876
Position 5065: 0.006604409544924304
Position 8154: 0.0060689614623833845
