Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 12657 14491 19358 23494 23653 24712 28880
 34129 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 12527 14419 19243 23294 23581 24638 28823 34023
 35887 36059 39466 46877 48125 51386]
top_k =  1000
Partition function (log Z): 19.982264883704914

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9975498142912541
Position 24712: 0.9950949501390219
Position 34129: 0.9747943125250454
Position 28880: 0.9476542512251933
Position 19358: 0.9426880913433202
Position 220: 0.9255655772469701
Position 23653: 0.9189452299532284
Position 35979: 0.897406641237063
Position 39635: 0.8532772478634568
Position 10002: 0.8221299914566655
Position 48230: 0.8023306154691301
Position 8166: 0.7697138841762083
Position 12657: 0.6681036173346767
Position 523: 0.6522089255843309
Position 36212: 0.6343702313618015
Position 3578: 0.5982944534219845
Position 16579: 0.5880926892375066
Position 31109: 0.577087932384111
Position 14491: 0.5670435587886593
Position 19529: 0.5080167824634613
Position 23494: 0.46759505195771117
Position 27374: 0.4117933165351508
Position 39387: 0.40321819179612206
Position 506: 0.30548551926355705
Position 14502: 0.2992383693989332
Position 42467: 0.2962132178043628
Position 13329: 0.20715644452751286
Position 20937: 0.18887160289673302
Position 16346: 0.17974708793005154
Position 39881: 0.17641629426616168
Position 25372: 0.1736768685217557
Position 25368: 0.15241989933536096
Position 34553: 0.14997529799081905
Position 10069: 0.1484303650543181
Position 9766: 0.1430145455813409
Position 23215: 0.1378292877172846
Position 27650: 0.13748309104348438
Position 16495: 0.12716994330841155
Position 23489: 0.12095555273905176
Position 3661: 0.10939188284588958
Position 40119: 0.10608747202393522
Position 45994: 0.10503986573647013
Position 6074: 0.09723843411238163
Position 39669: 0.0945387379565929
Position 11486: 0.0929499655470543
Position 26018: 0.0916691006882197
Position 11921: 0.08680614772248407
Position 36500: 0.07245972663553846
Position 49205: 0.07052825795637661
Position 21253: 0.06684143186952776
Position 50631: 0.06362644262673593
Position 36012: 0.06109767814656075
Position 11960: 0.05812181314641129
Position 6430: 0.052729382838338
Position 47207: 0.05217941907913742
Position 17681: 0.05215029850009763
Position 14795: 0.05133859810362647
Position 16404: 0.05014364879122759
Position 40115: 0.049271360498785145
Position 17271: 0.047471291329630946
Position 9612: 0.045751727612951515
Position 20648: 0.04524353386020271
Position 31151: 0.04299332645120976
Position 38832: 0.04298477665179874
Position 23329: 0.04130315465171948
Position 16234: 0.039920196536858285
Position 43601: 0.03882363346508999
Position 32: 0.03829379199856887
Position 23772: 0.03777657815380644
Position 12886: 0.03771735110530593
Position 21473: 0.036315643890045435
Position 36017: 0.035430279996236554
Position 34424: 0.03512740988971211
Position 9835: 0.03453542234004207
Position 14808: 0.03283579755068378
Position 47974: 0.031447226166401776
Position 38140: 0.03013676704185044
Position 21895: 0.029539284251934823
Position 12164: 0.02861861008473829
Position 25288: 0.028420689296882004
Position 38135: 0.027761082668755318
Position 8080: 0.027068040932425742
Position 50657: 0.026394900116966356
Position 42520: 0.02631962388999699
Position 50097: 0.025122095074480315
Position 7777: 0.024967750099987255
Position 10842: 0.024795770194656747
Position 29519: 0.02468687772265362
Position 10406: 0.024650400807295154
Position 14527: 0.02460411013692297
Position 33854: 0.02437489802498725
Position 50145: 0.02383099227916142
Position 9049: 0.023676710814497036
Position 50661: 0.023363919754403082
Position 42524: 0.023282623727471006
Position 14578: 0.0229728587325584
Position 14967: 0.021471859683400124
Position 26973: 0.020719841316734735
Position 16920: 0.020233902292949548
Position 7605: 0.019389732167865843
Position 50702: 0.019091271704063977
Position 6110: 0.018778999940756602
Position 29084: 0.018669706083748537
Position 50124: 0.017867071829670983
Position 16556: 0.017436979311617126
Position 24438: 0.017407981537656218
Position 17545: 0.017343392248276378
Position 4300: 0.016405055065482742
Position 50706: 0.015650520283753383
Position 10090: 0.01552008713863292
Position 23992: 0.015375557245096134
Position 33823: 0.015259232068335744
Position 33218: 0.014889369666539686
Position 37213: 0.014220093149706745
Position 20003: 0.013978647252143008
Position 35720: 0.012619870718828875
Position 29300: 0.011759090942938508
Position 8238: 0.011699289876308125
Position 34542: 0.011153914759989975
Position 51562: 0.010497474918372144
Position 50747: 0.009486307842474166
Position 9066: 0.00943261387071818
Position 41595: 0.009390048409714967
Position 31113: 0.009114987787597362
Position 1943: 0.008464206850466364
Position 1745: 0.00824442754426754
Position 51165: 0.008202359843180747
Position 31053: 0.008078619672652583
Position 4528: 0.007930763611570572
Position 6086: 0.007814676838692159
Position 21039: 0.007748888973366952
Position 31165: 0.007567953543629925
Position 9421: 0.007227061851484519
Position 9001: 0.007136743292851235
Position 23502: 0.007030250834588271
Position 23421: 0.0066379257183495945
Position 50751: 0.006583677857690847
Position 16930: 0.006301528414367932
Position 10730: 0.006114701416973219
Position 49083: 0.0061099078978424735
Position 6132: 0.006023775318942194
Position 50603: 0.005676838663319737
Position 34121: 0.005658713066548552
Position 1729: 0.00564579325764193
Position 4488: 0.005625678251442396
Position 19538: 0.005595138905056003
Position 9454: 0.005589381764282272
Position 7092: 0.005548883398404436
Position 6789: 0.005512044178961748
Position 33721: 0.005389636325307865
Position 6096: 0.00532235643292595
Position 14815: 0.005263087422851123
Position 25152: 0.005097242653647323
Position 50792: 0.0050611617426522745
Position 29074: 0.004968189449738445
Position 31392: 0.004938527597711805
Position 14974: 0.004826134921069382
Position 14985: 0.0048249890343859
Position 702: 0.0048070871461151155
Position 4873: 0.004673740321459417
Position 29499: 0.004670305873938349
Position 6775: 0.004602520253244636
Position 15144: 0.004515962645685079
Position 15499: 0.004447823658598406
Position 719: 0.004408213224162019
Position 6663: 0.004101063787485467
Position 35456: 0.004014757756928654
Position 35049: 0.003996644623137782
Position 5384: 0.003958949928311496
Position 10560: 0.003916903899019305
Position 23915: 0.0038820941952853964
Position 12284: 0.0038511493813190014
Position 47443: 0.003745546281647813
Position 31263: 0.0037405011517248794
Position 11929: 0.003543230679797761
Position 33358: 0.0035093810185660495
Position 51511: 0.0034943711965368888
Position 15014: 0.003488038806617201
Position 26655: 0.003459391384681539
Position 49089: 0.003368927230594035
Position 3623: 0.003357600764795871
Position 10415: 0.0030190133572287306
Position 808: 0.002821644206141556
