Gene = PHAX
index = 1021
Annotated 5SS: [  791  3916  8217 17066]
Annotated 3SS: [ 3301  8095 16981 24306]
SMsplice 5SS: [  165   791  3916  8217 17066]
SMsplice 3SS: [  675  3822  8095 16981 24306]
top_k =  1000
Partition function (log Z): 0.2156658003271854

Sorted 5' Splice Sites (High to Low Probability):
Position 17066: 0.9971404470908714
Position 8217: 0.9947429593154705
Position 3916: 0.9505358589239118
Position 791: 0.939806492146104
Position 3402: 0.4953547333741395
Position 47: 0.36973220235821047
Position 165: 0.3657742687583584
Position 6708: 0.2873302528945044
Position 16823: 0.23232398976062557
Position 430: 0.20310523567059416
Position 2218: 0.1854471518156105
Position 266: 0.16583000008787435
Position 4140: 0.15967043849064538
Position 9388: 0.10370105935382683
Position 9599: 0.08984025639367925
Position 15032: 0.08933390731952504
Position 16883: 0.08846508454129026
Position 287: 0.0669671931452449
Position 6742: 0.06494839131730416
Position 13773: 0.059910221790154226
Position 19699: 0.05592998291894973
Position 3609: 0.05562955525651324
Position 19970: 0.05281864269349802
Position 6051: 0.049577480516323186
Position 15638: 0.04872908717155408
Position 10057: 0.041740834079500536
Position 19780: 0.04007998943021923
Position 10045: 0.039314222777264034
Position 181: 0.035386903775831965
Position 3390: 0.035076374466216115
Position 808: 0.02993224553752451
Position 10581: 0.020096912082857795
Position 14124: 0.01977805191354517
Position 22501: 0.01800048721264857
Position 12013: 0.017969297280125522
Position 6194: 0.014342500679743847
Position 19250: 0.01267886163899542
Position 9783: 0.010557855648656847
Position 12029: 0.010027116491605684
Position 4277: 0.009004513805232659
Position 5708: 0.008990757687459916
Position 22631: 0.008730154570600866
Position 6868: 0.007659609455798418
Position 18937: 0.007083090673981138
Position 16848: 0.0069661799199565635
Position 2522: 0.00690939477414162
Position 5037: 0.006116691887373547
Position 3248: 0.005430610904710817
Position 20061: 0.005050623028953719
Position 13635: 0.004575503235005743
Position 20943: 0.004407257514640491
Position 2023: 0.004326767078616575
Position 12292: 0.0037744738608413674
Position 9819: 0.0036879006243033382
Position 7111: 0.0034667828589557597
Position 497: 0.0033954718933770596
Position 3159: 0.003168703910905979
Position 2554: 0.0029191421252143445
Position 6865: 0.0029034901797397655
Position 865: 0.0027170528803947434
Position 3365: 0.002677396491575717
Position 24082: 0.002508609573947842
Position 24577: 0.002011748055086281
Position 28: 0.0019170460277275448
Position 2679: 0.0018853562830321
Position 1677: 0.001841086696914303
Position 18047: 0.0017987389604596084
Position 5039: 0.0015621065040344303
Position 543: 0.0015222868036102412
Position 4537: 0.0014408624219947371
Position 5232: 0.001355205807857947
Position 13775: 0.0012824874356868565
Position 10717: 0.0012665810073666287
Position 5409: 0.0012658284022663638
Position 362: 0.0010980312329194515
Position 512: 0.0009009907022852234
Position 20704: 0.000859116890269704
