Gene = DDX41
index = 437
Annotated 5SS: [ 551  745 1182 1351 1541 1785 2284 2554 2769 3785 4117 4459 4690 4974
 5148 5374]
Annotated 3SS: [ 633 1021 1275 1479 1647 2210 2399 2631 3621 3984 4386 4592 4823 5075
 5262 5541]
SMsplice 5SS: [ 551  745 1351 1541 1785 2554 2769 3297 3785 4117 4459 4690 4974 5148
 5374]
SMsplice 3SS: [ 633 1275 1479 1647 2399 2631 3180 3621 3984 4386 4592 4823 5075 5262
 5541]
top_k =  1000
Partition function (log Z): 35.505158672543715

Sorted 5' Splice Sites (High to Low Probability):
Position 745: 0.9983535193001598
Position 5148: 0.9971838926966329
Position 4974: 0.9823942820582073
Position 1351: 0.9454151310499477
Position 1541: 0.9378442178538768
Position 551: 0.902376673041104
Position 4690: 0.8785679221094246
Position 3785: 0.8639706555452791
Position 4117: 0.8431584258957274
Position 2554: 0.8291880324191169
Position 2769: 0.7908930784334446
Position 4459: 0.6447561550655905
Position 1785: 0.6075019285772774
Position 3297: 0.43959677334945124
Position 5374: 0.43326420835396606
Position 1182: 0.39194910148919576
Position 2284: 0.357877513284008
Position 1737: 0.3358103518372146
Position 5334: 0.28017019523467807
Position 4341: 0.26457700545002266
Position 3312: 0.18563744028501392
Position 3380: 0.1600400378938051
Position 5625: 0.15132452806402164
Position 2876: 0.1420067752985985
Position 223: 0.13455549388911547
Position 5413: 0.11112431863531852
Position 4125: 0.09859893521706638
Position 5316: 0.09545483806292883
Position 2916: 0.062072310255040015
Position 1083: 0.0408573309566448
Position 1379: 0.02807695618527383
Position 2949: 0.020242094261876457
Position 3753: 0.014614436730539257
Position 5464: 0.012689681171915098
Position 5444: 0.00938510464453229
Position 3100: 0.00790828437193634
Position 1371: 0.007782599097285763
Position 1945: 0.007663602415549477
Position 5453: 0.006635707245506087
Position 173: 0.00640823868592287
Position 4078: 0.005637290134785509
Position 3035: 0.005562293864141694
Position 1774: 0.005087395185108868
Position 3483: 0.0045976274980189255
Position 4057: 0.004344636924520104
Position 3683: 0.004226941436025544
Position 2175: 0.00375231142957409
Position 4390: 0.003014845777732527
Position 5426: 0.002497818478441376
Position 3430: 0.0024102787465554902
Position 3345: 0.002367477258908935
Position 3004: 0.0022664028924655904
Position 909: 0.0022307625684964217
Position 5435: 0.0018991841551472463
Position 2197: 0.0017912940753299497
Position 1833: 0.001713106448191284
Position 1580: 0.0015973068756959554
Position 1517: 0.0010908527379223693
Position 5354: 0.0010887647732618609
Position 3283: 0.0010275836015390348
Position 4538: 0.0010151162547564192
Position 1136: 0.0009682870628415452
Position 1838: 0.0009464715873332899
Position 4659: 0.0008890799594501819
Position 1356: 0.0008763085304811027
Position 2736: 0.0008009952465471073
Position 338: 0.0007869623924397167
Position 25: 0.000712467017238114
Position 758: 0.0006947935391186873
Position 425: 0.0006152768546856367
Position 2013: 0.0005771035393805802
Position 3575: 0.0005363099801354154
Position 2308: 0.0005115823774961072
Position 2880: 0.0005040794874929798
Position 1359: 0.0004424265605123095
Position 5152: 0.00043779104325314893
Position 5001: 0.0004323987441237528
Position 1549: 0.0004243544204058995
Position 4172: 0.0004243362555706419
Position 4543: 0.0004194341796443042
Position 4066: 0.00038500625909717554
Position 2502: 0.00036889619302712354
Position 3321: 0.00034360054373343583
Position 3117: 0.00033685868590831766
Position 277: 0.00032546311418813726
Position 1700: 0.0003144443320743221
Position 309: 0.0002993505395740705
Position 4640: 0.00029314410050614227
Position 1724: 0.00028962793993617564
Position 4696: 0.00026844969511960584
Position 491: 0.00022648601162984753
Position 3486: 0.0002230337993876558
Position 3427: 0.00021734074852498427
Position 1487: 0.00019152706580531566
Position 2812: 0.000186987404024624
Position 468: 0.00016984604908684922
