Gene = RP11-96L14.7
index = 1182
Annotated 5SS: [205 666]
Annotated 3SS: [ 485 1222]
SMsplice 5SS: [205 666]
SMsplice 3SS: [ 485 1615]
top_k =  1000
Partition function (log Z): -5.931492643228992

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9865123798350415
Position 666: 0.6221786333168746
Position 1284: 0.28388929482885467
Position 11: 0.26871103723592243
Position 1109: 0.05288692599441855
Position 52: 0.031912603916109984
Position 1379: 0.031364978529771104
Position 1115: 0.027894142238691664
Position 670: 0.02605376329064926
Position 499: 0.023573517125810874
Position 600: 0.01536519120987993
Position 1808: 0.009215389294451024
Position 41: 0.008946117377602177
Position 1438: 0.00882587813117244
Position 492: 0.008044760939934465
Position 629: 0.003541728105862644
Position 1590: 0.0028506377242458456
Position 1430: 0.0025438483851730163
Position 1418: 0.0020547619732467826
Position 615: 0.001907878407696141
Position 1367: 0.0017372443362362634
Position 1676: 0.0017317855006756385
Position 2105: 0.0005524163864134221
Position 1406: 0.0004691409733313737
Position 225: 0.0004096870782370065
Position 334: 0.0003173164735119623
Position 209: 0.00012914577221477213
Position 185: 0.00011445702216708202
Position 196: 2.255014661414928e-05
Position 686: 1.8865463352439845e-05
Position 845: 1.7353806272646634e-05
Position 1148: 1.3811020880229392e-05
Position 34: 9.398848652598481e-06
Position 537: 7.925166545244856e-06
Position 930: 7.181472817584326e-06
Position 387: 6.633593802585165e-06
Position 571: 6.059990850917381e-06
Position 1104: 5.929300472399203e-06
Position 113: 2.191615023087024e-06
Position 354: 1.9488191160636645e-06
Position 268: 1.4334368307807426e-06
Position 1219: 1.389317984813243e-06
Position 1397: 1.0433864586710231e-06
Position 105: 8.505982357231543e-07
Position 45: 6.8409898622737e-07
Position 1501: 2.1895541836240553e-07
Position 381: 1.6571111900009008e-07
Position 148: 1.4523152391288206e-07
Position 523: 8.313488993351363e-08
Position 73: 4.519018817370331e-08
Position 87: 2.712281156774628e-08
Position 292: 2.172697943878762e-08
Position 549: 1.843648344224704e-08
Position 198: 5.989868724393241e-10
Position 297: 2.0605470538167357e-10
Position 89: 1.668272427493142e-10
Position 474: 1.168029011291882e-12
Position 444: 4.182986337078519e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 485: 0.6721000643409408
Position 1615: 0.47922751280892284
Position 1222: 0.40869208033839577
Position 131: 0.20187464511947445
Position 1015: 0.08754271139464273
Position 1098: 0.07261441746796261
Position 401: 0.0707871141488075
Position 73: 0.06797671527306347
Position 1470: 0.03745087715206106
Position 97: 0.03306704741903393
Position 444: 0.030188246030663123
Position 1378: 0.02605270643903641
Position 2214: 0.024070365370877513
Position 979: 0.01687386007195713
Position 1986: 0.015552146265498019
Position 491: 0.015249894001241894
Position 1493: 0.014230519627244545
Position 1942: 0.013907704743181114
Position 1180: 0.013372307756766646
Position 1675: 0.012549783583668157
Position 316: 0.011904263664839147
Position 1161: 0.01050409348801698
Position 961: 0.007267228938980792
Position 1643: 0.006604859578762941
Position 534: 0.006581411319182787
Position 1046: 0.005477622569725789
Position 1476: 0.005265957443939029
Position 1915: 0.004433401841393173
Position 1409: 0.004362070855576782
Position 284: 0.004336484871507934
Position 720: 0.004325661962235129
Position 596: 0.004246099708624071
Position 781: 0.0033823101379393586
Position 802: 0.0032119277061343305
Position 1367: 0.0031985606098707074
Position 1017: 0.002574000245620484
Position 1946: 0.0021047045546953593
Position 2169: 0.0020958979914096764
Position 1540: 0.0018511768398868664
Position 736: 0.0016880374330139893
Position 1236: 0.001542561297738356
Position 1051: 0.001478124130117049
Position 373: 0.001171222716252834
Position 1795: 0.0009941610538629522
Position 1735: 0.0009203255101844294
Position 1757: 0.0009180457567402923
Position 1136: 0.0007946339956495486
Position 1245: 0.0007156136979934572
Position 877: 0.0006321150047715824
Position 549: 0.0006029754066382916
Position 415: 0.000493906135738112
Position 313: 0.0004368720290163648
Position 288: 0.00042864247731807224
Position 733: 0.0003450949892896155
Position 462: 0.0003287040686714754
Position 2292: 0.0003220097789099962
Position 807: 0.000293089649285093
Position 1127: 0.00029001480487932975
Position 1024: 0.0002454374085084633
Position 2004: 0.0002364793058357711
Position 919: 0.00021654178885047382
Position 1108: 0.00018230794729088805
Position 934: 0.0001752231353541684
Position 637: 0.00016875609261425632
Position 906: 0.00016849193519462516
Position 263: 0.00015436452470292782
Position 2259: 0.00012266076142686025
Position 204: 0.0001179595480007873
Position 139: 0.00011232285814277601
Position 1114: 0.00011009900626600878
Position 1516: 6.977639209688816e-05
Position 509: 4.857870773852952e-05
Position 730: 4.7334675322924167e-05
Position 513: 3.772970951062037e-05
Position 608: 3.160517074159536e-05
Position 555: 2.7397351634751795e-05
Position 148: 2.370813621882362e-05
Position 320: 1.4809239520336843e-05
Position 1112: 7.99964154908791e-06
Position 901: 7.183499479577682e-06
Position 495: 5.681319094015567e-06
Position 640: 4.755488606684885e-06
Position 515: 3.6317464099779097e-06
Position 326: 2.5444482948988313e-06
Position 523: 2.398120204909065e-06
Position 644: 2.0520223219703685e-06
Position 988: 1.6395323345092103e-06
Position 143: 1.5712611409749514e-06
Position 864: 1.5619215296363315e-06
Position 642: 1.3570810535556365e-06
Position 537: 1.074867793617187e-06
Position 345: 5.473582533230691e-07
Position 1257: 4.26340326790548e-07
Position 334: 1.5416251948869645e-08
Position 338: 7.969728806853086e-09
Position 209: 2.586688413042594e-09
Position 503: 3.5658375538354425e-11
