Gene = MORN5
index = 855
Annotated 5SS: [  109  7005  9846 14717]
Annotated 3SS: [ 6856  9733 14584 39973]
SMsplice 5SS: [  109  9846 14717]
SMsplice 3SS: [ 9733 14584 39973]
top_k =  1000
Partition function (log Z): -12.460609126375536

Sorted 5' Splice Sites (High to Low Probability):
Position 9846: 0.9997541449496755
Position 109: 0.9813742539015533
Position 14717: 0.8023791492555279
Position 3242: 0.4948276212622743
Position 7005: 0.4402605067943746
Position 11784: 0.3032460940163091
Position 1516: 0.22885745252393166
Position 10910: 0.1936515312656976
Position 11417: 0.19324390669487243
Position 20077: 0.18325546673823223
Position 3452: 0.14908338057730697
Position 16754: 0.1392633397193689
Position 5908: 0.12325115198831844
Position 3604: 0.08873751602804289
Position 20027: 0.0684585865209717
Position 3599: 0.06500670160634958
Position 11400: 0.05226529466584368
Position 4737: 0.04687874409957559
Position 12700: 0.04353321221413947
Position 5199: 0.04190655083242
Position 20007: 0.04059518907377181
Position 1466: 0.038470930770716574
Position 12757: 0.03652872682885135
Position 3397: 0.032251509643295
Position 14585: 0.024952212905107334
Position 1105: 0.024737076923588733
Position 20330: 0.024548719304400522
Position 2561: 0.023835731425899842
Position 19510: 0.020617870356991506
Position 12785: 0.019906487707473244
Position 3632: 0.019819240710855075
Position 16658: 0.01975679534548355
Position 14400: 0.019012301495548466
Position 5176: 0.018094404374164555
Position 6390: 0.016754527742546585
Position 4148: 0.016546406498817823
Position 13886: 0.016408520178693386
Position 8738: 0.015265603598717687
Position 3854: 0.0148190147178258
Position 7777: 0.013765860447794293
Position 8759: 0.013389020882641899
Position 14910: 0.011873635754710824
Position 5912: 0.011667052838745445
Position 14461: 0.011054483743783245
Position 14366: 0.009074227729140719
Position 20081: 0.009033910744321428
Position 14436: 0.007655236936882767
Position 10905: 0.007562895611518324
Position 12897: 0.007367821925202033
Position 15866: 0.006667090507665963
Position 3005: 0.006497372111789124
Position 1847: 0.006244534144883695
Position 12830: 0.006027277456695935
Position 4162: 0.00575680148488066
Position 14766: 0.005504473696366084
Position 2339: 0.0052998222293331055
Position 20315: 0.004968092600933593
Position 2498: 0.004909150921027485
Position 5981: 0.004683909098087826
Position 17053: 0.004287530994627361
Position 222: 0.0042851064791451735
Position 14971: 0.004260164579244883
Position 20151: 0.004181175742546953
Position 17082: 0.0035557410504624943
Position 3053: 0.003456374640504258
Position 1475: 0.0029148208053282705
Position 451: 0.0029082976294528885
Position 11404: 0.002888384862988005
Position 6625: 0.0027847653681141223
Position 3466: 0.002705313702472534
Position 3148: 0.0024695223072726067
Position 16834: 0.002375098987533312
Position 11: 0.0022561367431885608
Position 18040: 0.0021542408136698186
Position 1303: 0.0015029765127857213
Position 7092: 0.0012216166500048763
Position 2749: 0.001022996475910843
Position 12006: 0.0010202466031995145
Position 847: 0.0008264257262305228
Position 1392: 0.0007399379156384831
Position 1529: 0.0006583229308503477
Position 1730: 0.0006140937452266863
Position 14778: 0.0006001147372426518
Position 7801: 0.0005813296409938055
Position 8413: 0.0005811720745292724
Position 2187: 0.0005074799449005818
Position 3074: 0.0005018427433096417
Position 1536: 0.0004748576128964487
Position 1013: 0.00044914858024318793
Position 2697: 0.0004353482291746185
Position 14061: 0.0004343117632828733
Position 1560: 0.00037245093676492385
Position 1823: 0.00036553857104062456
Position 1904: 0.0003502210697518903
Position 12834: 0.0003337908948162507
Position 6021: 0.00027065016577790566
Position 2306: 0.0002489259044919818
Position 1073: 0.0002429129773622628
Position 15989: 0.00022843152059963216
Position 1652: 0.00022377379786569316
Position 292: 0.00020402315974912664
Position 2825: 0.00015097085762543283
Position 2537: 0.00015051096154109216
Position 10174: 0.0001376747013314473
Position 1601: 0.00013483785626914222
Position 98: 0.00013062512286756992
Position 942: 0.00012331583476639043
Position 294: 0.00012312455230690074
Position 67: 0.00012193171957512062
Position 311: 0.00012181278231562971
Position 313: 0.00011690953348058058
Position 1759: 0.00011071257301170564
Position 2612: 0.00011050634118613093
Position 3303: 9.946419364151197e-05
Position 2044: 6.98228651331247e-05
Position 1329: 5.996949463177154e-05
Position 582: 5.537860274145579e-05
Position 309: 4.889356847046871e-05
Position 3127: 4.469429062150426e-05
Position 10508: 4.433929129999408e-05
Position 1144: 4.371995759216402e-05
Position 985: 4.1142294063011416e-05
Position 14677: 3.8348626292312925e-05
Position 1353: 3.2270416706633366e-05
Position 1236: 3.083169743872874e-05
Position 406: 2.510104441373282e-05
Position 3125: 2.355806769211871e-05
Position 831: 2.0898925941684226e-05
Position 3478: 1.585497750428097e-05
Position 921: 1.2405773977903919e-05
Position 3699: 1.0973105768955634e-05
Position 515: 1.0624509118748997e-05
Position 1001: 9.042339491824705e-06
Position 596: 8.930881938070379e-06
Position 593: 8.811287742149471e-06
Position 1267: 8.373866328073658e-06
Position 1307: 8.354216227190248e-06
Position 1293: 7.51194047797516e-06
Position 427: 5.801017188233585e-06
Position 296: 5.518946019613549e-06
Position 315: 5.040044008042488e-06
Position 1233: 4.836018104963354e-06
Position 887: 3.732120377185127e-06
Position 1389: 3.4344882442773915e-06
Position 1049: 3.2777059895606778e-06
Position 535: 1.9580230392901807e-06
Position 298: 1.9118551441771122e-06
Position 1258: 1.8798748304830798e-06
Position 1114: 1.0471966375717384e-06
Position 3154: 1.0189710276155763e-06
Position 1249: 9.672740156033665e-07
Position 1255: 7.493190336418838e-07
Position 1117: 3.0477524444230606e-07
Position 1102: 2.770065049171768e-07
Position 317: 2.0646268056840918e-07
Position 2931: 1.7619012763755056e-07
Position 1100: 7.712283752925745e-08
Position 151: 5.18405221757407e-08
Position 3: 3.2948766317657496e-08
Position 1784: 1.8991654474088494e-08
Position 1733: 1.7104574113348162e-08
Position 385: 9.503793220897762e-09
Position 397: 7.893556305638664e-09
Position 193: 4.272700889584767e-09
Position 362: 2.5240328322716113e-09
Position 614: 1.593724923329982e-09
Position 585: 8.534972156189615e-10
Position 330: 3.32796300856066e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9733: 0.993400153422838
Position 14584: 0.8034704499114658
Position 19909: 0.7116676867863108
Position 3004: 0.4339857154615545
Position 6856: 0.43051314826175735
Position 24843: 0.38746987561257623
Position 3349: 0.23382221883926704
Position 1465: 0.2059808731306001
Position 16619: 0.17838500583199202
Position 5806: 0.1344816345362374
Position 11273: 0.12241449211414976
Position 11276: 0.11527529028759863
Position 3387: 0.11477311571801184
Position 11480: 0.09598232552642999
Position 14277: 0.08198410300038363
Position 11598: 0.072657465020319
Position 23688: 0.0648822109344296
Position 1203: 0.056144502167537504
Position 10627: 0.05484817778767144
Position 10754: 0.05473244407180547
Position 17990: 0.052809800175221217
Position 3196: 0.05143724978128448
Position 11558: 0.051268807370797406
Position 10715: 0.04507984202509652
Position 12699: 0.044769021900984564
Position 5034: 0.041074987884610725
Position 12645: 0.0410736129920105
Position 20254: 0.0397497048308223
Position 11631: 0.03290264172743968
Position 11521: 0.03047494022687809
Position 4523: 0.02953335584529996
Position 10672: 0.029172068776177867
Position 8597: 0.028654624481359574
Position 12560: 0.0270392339605814
Position 3995: 0.02229660850684918
Position 19442: 0.020117359428881352
Position 2458: 0.019790772553907585
Position 11649: 0.01792093496507461
Position 13811: 0.01780258895080552
Position 22263: 0.016787326871962622
Position 5069: 0.015064021835591612
Position 10788: 0.014920968481116684
Position 7658: 0.011447577779340135
Position 26703: 0.010300610470384816
Position 724: 0.010193515676383727
Position 6264: 0.009307581161386651
Position 890: 0.008995396429068315
Position 4686: 0.008521109566038965
Position 2852: 0.007750172557997358
Position 3528: 0.007458289076142575
Position 6201: 0.007446946581159943
Position 11385: 0.0068582610740768645
Position 3147: 0.0066072804028434375
Position 19774: 0.006256529377330697
Position 20749: 0.006244106564140212
Position 20276: 0.005729270790861991
Position 5761: 0.005100339712948349
Position 14813: 0.004673641869904804
Position 9638: 0.004634108254683774
Position 22482: 0.00455531983287021
Position 4588: 0.0044679315204470505
Position 3504: 0.004040042784316071
Position 14294: 0.0039421222646968635
Position 2427: 0.003822378074112546
Position 1774: 0.0037521027644068362
Position 24683: 0.0035463571394118714
Position 6958: 0.0033227733604032075
Position 5119: 0.0032650714533039304
Position 3651: 0.0030583825065613216
Position 2163: 0.002992873794916465
Position 7634: 0.002899612309447987
Position 6734: 0.0028708563158585565
Position 2875: 0.0027607474268059426
Position 2369: 0.002749881207712373
Position 3193: 0.0027241286148347674
Position 14829: 0.002590793836277175
Position 6802: 0.002581708678804331
Position 15725: 0.0025455340624567385
Position 14816: 0.0025118395205148644
Position 11147: 0.002412105837734977
Position 16658: 0.0024083501701322577
Position 2126: 0.00234316706129077
Position 4547: 0.002338751416545857
Position 3490: 0.0023302059139201953
Position 1362: 0.002315166510512551
Position 6460: 0.002162043309144636
Position 3799: 0.002130834090050468
Position 20395: 0.0020572475769569274
Position 1443: 0.0019815321534669443
Position 4608: 0.0019308332830729586
Position 11222: 0.0018856623888481442
Position 15852: 0.001866111679874503
Position 6731: 0.0018180528860507839
Position 15575: 0.0018158282950073712
Position 9752: 0.0017327126789825236
Position 11257: 0.0016919963512885365
Position 10893: 0.001578391030696177
Position 11944: 0.0015618108387129533
Position 15763: 0.0013085935901176746
Position 1712: 0.0013015318306673438
Position 17413: 0.0012415450613199085
Position 2674: 0.0012325977434041737
Position 14832: 0.0012128149347141507
Position 2467: 0.001196171006113256
Position 3465: 0.0011937092306025072
Position 3654: 0.0011893307375938206
Position 866: 0.001175756380918874
Position 19466: 0.0011668357331256832
Position 3750: 0.0011038941381101776
Position 3215: 0.0010951468308012045
Position 18761: 0.0010853600791953892
Position 2970: 0.001040465126062422
Position 1487: 0.0009487084533813071
Position 2485: 0.0009102878938005382
Position 19950: 0.0009084124644228155
Position 21696: 0.0008354684457514105
Position 1447: 0.0008061616303868289
Position 798: 0.0007442418569192641
Position 2245: 0.0007302442925896842
Position 330: 0.0006624849835738323
Position 342: 0.0006518327271895627
Position 6589: 0.0006227220589694862
Position 12726: 0.0006130506399108589
Position 8092: 0.0005811720745292717
Position 17886: 0.0005747391889554837
Position 1249: 0.0005462892419937553
Position 2424: 0.000515940056471021
Position 3102: 0.0004896151282660953
Position 5037: 0.0004888776005682978
Position 11903: 0.0004766713607052257
Position 12746: 0.00046512383682228325
Position 1045: 0.0004509658652641724
Position 3365: 0.00043263521055082407
Position 1560: 0.0004240376888552276
Position 1318: 0.00038402517979756304
Position 6917: 0.0003759570255034658
Position 822: 0.0003594115076305073
Position 1944: 0.00034029666073015675
Position 784: 0.0003058031732018861
Position 10579: 0.0003001066053425986
Position 5873: 0.0002875767142006026
Position 2560: 0.00024148048212575127
Position 10904: 0.00023319247665215732
Position 3232: 0.00023042936211782697
Position 1303: 0.00022788292223789502
Position 17863: 0.00022710850315197327
Position 10690: 0.0002117402046730793
Position 1644: 0.0002105036822848279
Position 917: 0.0002074167426123565
Position 892: 0.0002050953401140919
Position 11191: 0.00020423842934514096
Position 11306: 0.000198379928319217
Position 3765: 0.00019138893124772652
Position 1368: 0.00018706168795325413
Position 1470: 0.00014947122384887176
Position 367: 0.00014925416128573025
Position 1336: 0.0001486571107668255
Position 1049: 0.00012563921781199084
Position 10686: 0.00012104274738597591
Position 15649: 0.00010309568254350223
Position 1592: 9.839173090573393e-05
Position 2649: 9.509178606048247e-05
Position 10575: 9.198111415365174e-05
Position 1179: 8.628834261285173e-05
Position 1724: 8.416182349148939e-05
Position 10078: 8.026473669161926e-05
Position 14324: 7.568322844364107e-05
Position 1512: 6.7094172335951e-05
Position 11124: 6.501473902056378e-05
Position 942: 5.896271786871712e-05
Position 1515: 5.852501421622988e-05
Position 17566: 5.79928645004874e-05
Position 12068: 5.387627188369418e-05
Position 10469: 5.3359937047929256e-05
Position 3559: 5.255067530716264e-05
Position 4964: 4.723429216225746e-05
Position 1100: 4.6025031619393756e-05
Position 14160: 4.526394086650062e-05
Position 4282: 4.510754154828631e-05
Position 11907: 4.3717424767124084e-05
Position 13020: 4.2161167554316564e-05
Position 4240: 4.1654926622504155e-05
Position 3451: 3.843953078813186e-05
Position 2342: 3.5277840313658075e-05
Position 4940: 3.2569920236084585e-05
Position 444: 3.246243001865337e-05
Position 5100: 2.8192220111643146e-05
Position 10022: 2.7888643673280296e-05
Position 2406: 2.7093909847082413e-05
Position 1007: 2.5548119962388442e-05
Position 1217: 2.4034362557484547e-05
Position 2725: 2.378068330200281e-05
Position 1183: 2.2976418846534697e-05
Position 972: 2.2071017302838987e-05
Position 235: 2.1097408348975722e-05
Position 12492: 2.0099445730309716e-05
Position 529: 1.981613200150612e-05
Position 397: 1.9799508279899928e-05
Position 1993: 1.9756589705844877e-05
Position 2791: 1.9258296553723748e-05
Position 199: 1.7829722838692675e-05
Position 10440: 1.692454756854025e-05
Position 3446: 1.6587459098821177e-05
Position 834: 1.657705871295902e-05
Position 10311: 1.6522823713589486e-05
Position 2882: 1.4839509546846233e-05
Position 11817: 1.3926387564236633e-05
Position 11853: 1.3665969272868548e-05
Position 9932: 1.3229003873025645e-05
Position 2393: 1.2170361873848445e-05
Position 10099: 1.197499161739565e-05
Position 1747: 1.1772913078190078e-05
Position 10138: 1.1712525293466203e-05
Position 2517: 1.0564720119688817e-05
Position 2270: 9.77486617650986e-06
Position 1233: 9.69930675533571e-06
Position 2037: 9.517593920215667e-06
Position 385: 8.364899151534344e-06
Position 2917: 7.501723792107019e-06
Position 3598: 7.457286978705521e-06
Position 4050: 6.599476849305644e-06
Position 1076: 6.285333186409455e-06
Position 1272: 4.623849730441099e-06
Position 1729: 3.92835500999015e-06
Position 1255: 3.7601233551538355e-06
Position 1383: 3.707308000829795e-06
Position 1375: 3.51358297786611e-06
Position 5828: 3.213127543115467e-06
Position 760: 2.7918393677914293e-06
Position 990: 2.5781288807695956e-06
Position 10036: 2.4843613831798214e-06
Position 9942: 2.3419097137759973e-06
Position 477: 1.7803202286887788e-06
Position 831: 1.528542809049757e-06
Position 254: 1.2551580791360711e-06
Position 349: 1.2072872742199487e-06
Position 959: 9.621067215885877e-07
Position 101: 8.190698580747697e-07
Position 729: 8.184381634282531e-07
Position 148: 7.934418294026452e-07
Position 2287: 6.567974578902105e-07
Position 2081: 6.209552947076304e-07
Position 1001: 5.5881995724628e-07
Position 482: 5.140724290117837e-07
Position 755: 3.1543935001876437e-07
Position 2199: 2.946677705669855e-07
Position 1085: 2.794096850267873e-07
