Gene = ARHGEF35
index = 94
Annotated 5SS: [118]
Annotated 3SS: [7259]
SMsplice 5SS: [118]
SMsplice 3SS: [7259]
top_k =  1000
Partition function (log Z): -8.573469452628999

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.975848422488245
Position 7456: 0.6581022336192088
Position 4253: 0.24039129563456285
Position 8106: 0.18076011404342623
Position 8179: 0.14154845695698778
Position 2618: 0.11414296270051362
Position 6180: 0.07748406207662356
Position 3510: 0.05268224497854154
Position 776: 0.03819677037008503
Position 6485: 0.030642699478498216
Position 3505: 0.027443054933999983
Position 7804: 0.026520228552159464
Position 7368: 0.02439725666641108
Position 2991: 0.024005132118469105
Position 6480: 0.02217210349023885
Position 3628: 0.019236698852914035
Position 177: 0.013588577143034623
Position 1873: 0.010090291909486168
Position 1324: 0.01004488297223076
Position 597: 0.00891398470916313
Position 1575: 0.00876634244064303
Position 2622: 0.008482888158619865
Position 6317: 0.008305186797767346
Position 5501: 0.00789713681702158
Position 2479: 0.00739671415638343
Position 444: 0.0065991002744176875
Position 2872: 0.006429626073746421
Position 6062: 0.00626407942530555
Position 2728: 0.006192868408713321
Position 6526: 0.005830521088411538
Position 743: 0.005432206132686675
Position 3789: 0.005401085404595922
Position 2765: 0.005281538670401446
Position 3461: 0.005116819948098017
Position 3060: 0.005042527970787173
Position 6801: 0.00484770542421291
Position 1007: 0.004456725681463519
Position 3498: 0.004174436009101576
Position 5422: 0.0037819781611363747
Position 714: 0.0027528493350694036
Position 4272: 0.0027259372451891497
Position 4172: 0.002632637045236496
Position 5243: 0.0025865578951434903
Position 7470: 0.002347623823727589
Position 2746: 0.0023183342629862283
Position 293: 0.002195626722763643
Position 7214: 0.002142733202985245
Position 1674: 0.0021061257933092594
Position 2164: 0.002069067633610349
Position 2578: 0.0018996109811041974
Position 2283: 0.0017876578406504499
Position 6523: 0.0017049256882199742
Position 1590: 0.00156550113106776
Position 2434: 0.0014057972468008773
Position 1348: 0.0012457149543500048
Position 582: 0.0011238451608027154
Position 7663: 0.001120081956733465
Position 238: 0.0008896063119855697
Position 368: 0.000810992058310145
Position 3363: 0.0006100406785263688
Position 6069: 0.0006013721203264428
Position 7873: 0.00041593990768258555
Position 3841: 0.00026783778866317783
Position 313: 0.0002530325950329256
Position 3012: 0.00011693078361624876
Position 2430: 0.00011646739564895303
Position 639: 0.00011070237664273214
Position 1463: 9.838736962092225e-05
Position 2882: 7.110467050685508e-05
Position 122: 5.182935768182562e-05
Position 1763: 2.689564390635639e-05
Position 7460: 2.1934130563433126e-05
Position 3576: 2.1443624683316696e-05
Position 16: 1.8895013460968805e-05
Position 373: 1.7511469654809386e-05
Position 524: 1.1833372237632826e-05
Position 1313: 9.235506103840886e-06
Position 104: 4.657160621753401e-06
Position 993: 3.835493227995004e-06
Position 652: 3.218810472126806e-06
Position 357: 3.1491955298173674e-06
Position 966: 2.45318381860115e-06
Position 3522: 2.1422121457876076e-06
Position 753: 2.0950706532252593e-06
Position 1256: 2.0851333857167436e-06
Position 871: 1.1646160731669356e-06
Position 570: 9.462164098179864e-07
Position 929: 5.312010578478737e-07
Position 1115: 4.86081177400494e-07
Position 343: 4.815916094272674e-07
Position 135: 3.2510326488067747e-07
Position 295: 1.824007090249302e-07
Position 609: 1.7398527194423838e-07
Position 763: 1.1246830654837046e-07
Position 595: 1.1023820695381996e-07
Position 1494: 1.0908182254128553e-07
Position 874: 6.659472553638846e-08
Position 297: 3.863512022259327e-08
Position 601: 2.3052122034641685e-08
Position 161: 1.3921079985214855e-08
Position 507: 6.0568835682099454e-09
Position 408: 3.942257969862982e-09
Position 607: 2.0598032784029773e-09
Position 679: 1.4287360275797401e-09
Position 346: 1.0437705852010208e-09
Position 624: 8.191671215582791e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7259: 0.706413807184317
Position 7946: 0.35016786760867674
Position 7693: 0.14869950846789565
Position 8837: 0.14613488584493928
Position 8541: 0.11293196351990695
Position 3911: 0.11063298295049374
Position 3432: 0.10245455227395436
Position 7323: 0.09208125867201895
Position 6017: 0.09139799159346976
Position 2519: 0.07830207515637519
Position 4131: 0.07012352989436561
Position 9248: 0.06450621011904492
Position 6363: 0.060372616371075064
Position 9204: 0.05537444846489544
Position 9321: 0.04823279946679722
Position 7661: 0.04393367285583563
Position 581: 0.03694180714620544
Position 2393: 0.0322248037339595
Position 8631: 0.03210442425732175
Position 7213: 0.03093284721868231
Position 7511: 0.027975205281520782
Position 2667: 0.025971879769682744
Position 3730: 0.020943316462298335
Position 3788: 0.01913744255966786
Position 8613: 0.018309632273989265
Position 5236: 0.018021254018302214
Position 8952: 0.014855187141824211
Position 4165: 0.013808887498730512
Position 8505: 0.013654321496532526
Position 8040: 0.012089323158158036
Position 9400: 0.0100051415324771
Position 3258: 0.009791818257200192
Position 679: 0.009307502303854487
Position 2544: 0.008576652389643113
Position 7833: 0.008366776683165485
Position 9365: 0.007766287276607921
Position 1159: 0.007362415574630901
Position 8798: 0.0073461966876493204
Position 3968: 0.007027116116619436
Position 2947: 0.006688206671874733
Position 4188: 0.00633707022331723
Position 7325: 0.00607597181094696
Position 1417: 0.00598977984986337
Position 1364: 0.005642980762605552
Position 2929: 0.005383157577674825
Position 837: 0.005355306660209496
Position 4213: 0.005256179897547319
Position 2357: 0.0049722389481221246
Position 280: 0.004725763408928616
Position 8564: 0.004496688469201296
Position 6747: 0.004347045076131238
Position 7766: 0.004239967292180406
Position 4143: 0.004232966383003866
Position 3876: 0.004175439493235078
Position 2471: 0.004103130339822537
Position 6992: 0.00409175972574743
Position 8990: 0.003984876645881435
Position 634: 0.003563338527956183
Position 4100: 0.0035171843265065015
Position 6522: 0.0034682526341186003
Position 2453: 0.0032790687907207345
Position 1058: 0.0030664420444081295
Position 2157: 0.0027381066212274975
Position 4171: 0.0026905157316012753
Position 7949: 0.0025822298345104153
Position 4211: 0.0025379128820971274
Position 405: 0.0025373266448857623
Position 6154: 0.002533634906945546
Position 2825: 0.0025030889676783486
Position 503: 0.002441917815024718
Position 8192: 0.0021472444830353586
Position 7919: 0.002117164897583081
Position 1849: 0.0021063783209866248
Position 612: 0.002062007960524303
Position 2850: 0.0019117631790187624
Position 1542: 0.001884702452909506
Position 2423: 0.0016765774370637505
Position 7794: 0.0016074030660640844
Position 2902: 0.001541969024292113
Position 1979: 0.001390772688095877
Position 551: 0.0012931954413497556
Position 2420: 0.0012645581231232241
Position 1717: 0.0012513294548759178
Position 7056: 0.0012286950845639363
Position 2475: 0.0011304033757431606
Position 4760: 0.0010617147183961694
Position 6210: 0.001055410426012351
Position 1752: 0.001042097901258526
Position 1504: 0.0009687655951605446
Position 7515: 0.00094968805838681
Position 5074: 0.0008936749706691319
Position 7734: 0.0008288634663267441
Position 2076: 0.0008260625020361311
Position 2911: 0.0007924095123133239
Position 6261: 0.0007204724566209934
Position 2931: 0.0007084657641332376
Position 2794: 0.0006767626396786288
Position 6793: 0.0006751441817568352
Position 2891: 0.0006494842246724791
Position 7524: 0.000632965121931671
Position 1599: 0.0006248056326227162
Position 8328: 0.0006026132134184193
Position 250: 0.0005958499491911006
Position 894: 0.0005255753494606115
Position 1735: 0.0004981010993111955
Position 383: 0.0004940842326620526
Position 652: 0.00048485997319910716
Position 2764: 0.0004232810982448588
Position 1732: 0.00040544553304858714
Position 3973: 0.0004051314930258213
Position 963: 0.00040342339929772935
Position 1574: 0.0004005063694825694
Position 3311: 0.00038326769182298157
Position 6683: 0.0003495126102690988
Position 1437: 0.0003343491863840295
Position 3034: 0.0003329411933297248
Position 2299: 0.000331160467653342
Position 357: 0.0003173397888351853
Position 5188: 0.0003025776338754651
Position 4905: 0.0002825715537226527
Position 1112: 0.00027294796981545803
Position 738: 0.00026087224445441753
Position 5133: 0.000251004310100344
Position 3344: 0.00024720515545359077
Position 447: 0.00024360440793717926
Position 5937: 0.0002361286719689115
Position 1789: 0.0002300150759119784
Position 1948: 0.00021919821201960468
Position 5418: 0.00020694253317280403
Position 2967: 0.0001871291587110873
Position 1640: 0.00018393396240144025
Position 4469: 0.00017118255233548532
Position 3916: 0.00016148448317292795
Position 2196: 0.00016125411347910797
Position 4796: 0.00015867841287494733
Position 1256: 0.00014454212986514517
Position 1762: 0.00014439484690983328
Position 5542: 0.00011490285758067461
Position 6584: 0.00011382166262033582
Position 1766: 0.00010341941714628706
Position 1460: 8.752222016834226e-05
Position 2640: 8.477477697549987e-05
Position 3529: 6.533887535420914e-05
Position 2311: 6.418881610475505e-05
Position 4740: 5.647329345509273e-05
Position 4734: 4.403084423887065e-05
Position 444: 4.0038187042255265e-05
Position 3460: 3.794077939288938e-05
Position 1617: 3.7678632972313765e-05
Position 2988: 3.703862245394211e-05
Position 3148: 3.575270763195218e-05
Position 3472: 3.517033623496246e-05
Position 2017: 3.506233257927365e-05
Position 3579: 3.4512942413735684e-05
Position 428: 2.996918924480986e-05
Position 2798: 2.8207253291292718e-05
Position 1695: 2.619321278070047e-05
Position 3576: 2.3023132573530197e-05
Position 941: 1.5758658020580817e-05
Position 2705: 1.573492061072995e-05
Position 1207: 1.4659401298638318e-05
Position 1546: 1.3088701654361566e-05
Position 1857: 1.1101359202332096e-05
Position 1684: 9.452724264320262e-06
Position 794: 9.236018350720824e-06
Position 1114: 8.923899676039201e-06
Position 2406: 7.482232198293058e-06
Position 1424: 6.063336044213307e-06
Position 2972: 5.236169469115405e-06
Position 523: 4.814427357396245e-06
Position 1192: 4.133112727080206e-06
Position 852: 3.86907108193573e-06
Position 1572: 3.465227966722173e-06
Position 1261: 2.695444127994383e-06
Position 1340: 2.629306950778235e-06
Position 1185: 2.3812875982474235e-06
Position 2172: 2.267174298603916e-06
Position 220: 2.0822784352514517e-06
Position 1317: 2.0765982133230354e-06
Position 1121: 1.8230526465956496e-06
Position 1019: 1.7203149499403362e-06
Position 966: 1.6530009066313847e-06
Position 937: 1.4844382823669659e-06
Position 707: 1.4467029828681335e-06
Position 1046: 1.3057929897851105e-06
Position 284: 1.2707233511067368e-06
Position 305: 9.44882639583847e-07
Position 1444: 9.143718382650881e-07
Position 1127: 9.009322718414141e-07
Position 807: 8.513971019112236e-07
Position 185: 8.30295339552124e-07
Position 1926: 4.1192286394878014e-07
Position 191: 4.017976260199551e-07
Position 1579: 2.768954449516835e-07
Position 326: 1.9432661729950606e-07
Position 321: 1.892272800053809e-07
Position 227: 1.8448479563017e-07
Position 328: 1.4536044164670578e-07
