Gene = CRBN
index = 407
Annotated 5SS: [   90  4548  5652  6935 12077 23492 24964 25751 26287 27255]
Annotated 3SS: [ 4440  5448  6784 11916 23428 24878 25634 26221 27122 28664]
SMsplice 5SS: [   90  4548  5602  6935  7205 12077 22143 23492 24964 25751 26287]
SMsplice 3SS: [ 4440  5448  6784  7063 11916 22089 23428 24878 25647 26221 28664]
top_k =  1000
Partition function (log Z): 0.10643023815224151

Sorted 5' Splice Sites (High to Low Probability):
Position 12077: 0.9833461006728742
Position 6935: 0.9432266249181774
Position 26287: 0.8807570948829659
Position 23492: 0.8547401311013265
Position 25751: 0.7803214495734649
Position 4548: 0.7598711246893967
Position 7205: 0.7260081515961814
Position 22143: 0.5965632891471021
Position 90: 0.5795352082300831
Position 24964: 0.5763351793122732
Position 6237: 0.4652478957474524
Position 5602: 0.416769223169575
Position 26735: 0.4097941268767097
Position 5330: 0.3849543278954362
Position 5652: 0.37435859588075354
Position 26137: 0.3623900015175286
Position 11731: 0.27181318202954446
Position 295: 0.25774915076818367
Position 13030: 0.2550055750386381
Position 9153: 0.23708975482027422
Position 3725: 0.22066623388800335
Position 26492: 0.19552311513742682
Position 3527: 0.15823448929905895
Position 6164: 0.15298749682134488
Position 966: 0.14388519917691525
Position 12287: 0.136860431134861
Position 7226: 0.13427277757296383
Position 9950: 0.1339944047919266
Position 23526: 0.12418428780792272
Position 25286: 0.06446230571899837
Position 5761: 0.06396220918318167
Position 28284: 0.06375090915724187
Position 10913: 0.059296208483148705
Position 647: 0.05651692930247466
Position 5593: 0.05457534444014381
Position 6502: 0.04615398211746806
Position 7787: 0.045178004307197456
Position 6899: 0.04001976909402158
Position 11601: 0.039923181808462944
Position 16144: 0.039915883896733506
Position 26504: 0.03925777743148769
Position 9481: 0.03897554386824064
Position 934: 0.03403958186027281
Position 2513: 0.03216840078364354
Position 17933: 0.03204106331294291
Position 10488: 0.03113779934900259
Position 5263: 0.030885293879107625
Position 11828: 0.02804984731828522
Position 27255: 0.025745578734295053
Position 3655: 0.02368604956458137
Position 4809: 0.02168625474527629
Position 3734: 0.021044976307553632
Position 3866: 0.02008754128712946
Position 1300: 0.018685786176303735
Position 9696: 0.01830287084078966
Position 18968: 0.018243142160703087
Position 3998: 0.01662144228034589
Position 11507: 0.015175845446028473
Position 5512: 0.014820449683797447
Position 3235: 0.01430071320070959
Position 4773: 0.014218821172260475
Position 1142: 0.013905299081636608
Position 5597: 0.013698534268700225
Position 8199: 0.013538251915179596
Position 12282: 0.013115968733706814
Position 5099: 0.012519693646444632
Position 5332: 0.01194513591559795
Position 27993: 0.010810597633255021
Position 9962: 0.010675944157430155
Position 1785: 0.010309164620660482
Position 5147: 0.009499619337677569
Position 9725: 0.008585378425571843
Position 4884: 0.008518428484824868
Position 5288: 0.007794090795101112
Position 7332: 0.007435865272019212
Position 5195: 0.006525280486115951
Position 410: 0.006454753525062258
Position 4552: 0.006441969086900089
Position 1206: 0.00640073537156039
Position 3508: 0.006352020145020023
Position 5367: 0.006009988959373993
Position 1474: 0.005847827511740999
Position 718: 0.005596910400615009
Position 2791: 0.005359088515936064
Position 13: 0.004319065609195617
Position 1380: 0.003900120283212769
Position 1852: 0.0030407407834755775
Position 5774: 0.0029312924080127207
Position 10749: 0.0028512203742507734
Position 5533: 0.002784989952331821
Position 762: 0.0027725921450384903
Position 11581: 0.002479270859548987
Position 6112: 0.0024206393082448208
Position 7242: 0.0018976874004320015
Position 28040: 0.0018590934108892777
Position 12555: 0.00174705686117438
Position 2848: 0.0016652860866153436
Position 27399: 0.0015818043674754405
Position 27678: 0.0014834470126774012
Position 8315: 0.0014103058629640248
Position 28090: 0.0013645309526975286
Position 27830: 0.0013011771614674379
Position 103: 0.0012919619737143794
Position 616: 0.0012052003829247564
Position 28159: 0.0011962891327734816
Position 6212: 0.0010722496003629527
Position 9750: 0.001016150726712837
Position 6454: 0.0010065272085735353
Position 7868: 0.0008063173719093194
Position 307: 0.0007867858448550029
Position 9754: 0.0007375854375035979
Position 14967: 0.0007369611539623618
Position 150: 0.0007353806561482143
Position 9748: 0.0007293297959082513
Position 12840: 0.0006565246322236568
Position 4356: 0.0006088064058606684
Position 305: 0.0005955078208823297
Position 9531: 0.0005749324648193384
Position 5153: 0.0005233915753310016
Position 1981: 0.00048138404762783767
Position 2286: 0.0004655886756415036
Position 2028: 0.0004622371738372573
Position 882: 0.0004236902065352643
Position 6906: 0.0004147838267120508
Position 4974: 0.00036587523715390653
Position 4486: 0.00032801916289852527
Position 13853: 0.00026901285202389496
Position 4699: 0.0002246341544315766
Position 1113: 0.00020796337962665411
Position 5883: 0.00020370527659971968
Position 9590: 0.00019825842730166542
Position 3237: 0.0001943147602991316
Position 1567: 0.00017607212043231098
Position 1894: 0.00017119121109464421
Position 1941: 0.00016569809182813525
Position 6876: 0.00015371050183614403
Position 1662: 0.00014286240856090283
Position 7339: 0.000141731617290045
Position 1102: 0.00013553129381261046
Position 6926: 0.00012065915439754035
Position 473: 0.00011245079088099258
Position 9087: 0.00010093265921290693
Position 4731: 9.086783971668122e-05
Position 4394: 7.275957023362598e-05
Position 7470: 7.017827038017402e-05
Position 1030: 4.273332771832085e-05
Position 425: 3.557808110700312e-05
Position 234: 3.297886826098926e-05
Position 257: 3.0216390717888192e-05
Position 990: 2.3586010740551512e-05
Position 903: 1.8527976915125252e-05
Position 438: 1.71482084680058e-05
Position 371: 1.2307216668464775e-05
Position 6870: 1.1340726771885615e-05
Position 13081: 1.1024508308974271e-05
Position 113: 1.0254003867893392e-05
Position 651: 9.12436072160262e-06
Position 578: 9.11515896967997e-06
Position 7167: 8.397924716714706e-06
Position 8045: 8.376371670377998e-06
Position 123: 8.23036980264771e-06
Position 7951: 7.856460414828378e-06
Position 3435: 5.266083051788824e-06
Position 2543: 5.012720130051624e-06
Position 629: 4.758518874407587e-06
Position 943: 3.6935681697756435e-06
Position 7064: 3.3746461948252506e-06
Position 703: 3.253249679236751e-06
Position 3717: 3.181301377775866e-06
Position 1347: 2.7906572160813457e-06
Position 506: 2.520012676882201e-06
Position 884: 2.3692111603763024e-06
Position 1249: 1.0391349461739019e-06
Position 649: 9.452030100563868e-07
Position 459: 4.670041858465376e-07
Position 282: 4.5225806061778116e-07
Position 116: 1.900966126568775e-07
Position 364: 1.6079293644739614e-07
Position 558: 1.2796012820243545e-07
Position 175: 1.1743136425868297e-07
Position 1253: 7.454579188503878e-08
Position 778: 5.711050007971576e-08
Position 106: 3.629693244428897e-08
Position 491: 1.4484098896490315e-08
Position 362: 4.0024202392749515e-09
Position 525: 2.953646826271599e-09
Position 597: 4.448439331878456e-10
Position 938: 5.654843329126501e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11916: 0.9816363088917953
Position 23428: 0.9722016230513078
Position 6784: 0.965249028505808
Position 26221: 0.872702384589528
Position 7063: 0.8488052002944826
Position 25647: 0.7811140045238448
Position 28664: 0.7250361515794926
Position 22089: 0.5965632891471023
Position 24878: 0.5766400791337231
Position 5448: 0.49619257650781984
Position 6048: 0.44691058980202203
Position 5072: 0.43551760487879143
Position 4440: 0.4150798589353558
Position 4443: 0.34583487727191914
Position 5483: 0.33124545222852075
Position 3591: 0.2757608289280146
Position 9016: 0.23665131182028884
Position 26005: 0.2275632313314524
Position 12958: 0.21151096264051922
Position 26635: 0.19486560546489876
Position 26374: 0.18559045618422093
Position 26040: 0.16645498762646527
Position 3396: 0.16479286607362595
Position 11684: 0.14397331789229506
Position 9824: 0.14017880397837296
Position 11478: 0.12597825056001422
Position 26580: 0.11262224440834083
Position 12142: 0.11044235947317468
Position 5994: 0.09877523336283467
Position 26686: 0.09372786048339013
Position 27888: 0.0932778137119402
Position 11637: 0.09188634024869786
Position 27122: 0.082209944623403
Position 28203: 0.05880037469546096
Position 9463: 0.05016952098411788
Position 6386: 0.04573070011280733
Position 25180: 0.04412185604275638
Position 5963: 0.04136189663447399
Position 15900: 0.03986466486959949
Position 7688: 0.03778467649182981
Position 12961: 0.035959974044277025
Position 881: 0.034535207016011746
Position 10688: 0.03380551528646847
Position 4641: 0.03347844303752389
Position 5068: 0.03231579252887178
Position 10239: 0.031137799349002605
Position 28250: 0.03103117953879245
Position 2387: 0.02973499183919317
Position 27863: 0.029252840557746004
Position 5504: 0.02824501880969321
Position 17790: 0.026823573781238116
Position 6070: 0.026557417850206422
Position 783: 0.026096720991625494
Position 10748: 0.02528149113592188
Position 12175: 0.022909403864184545
Position 28226: 0.022112064336088578
Position 551: 0.019859127013648514
Position 5455: 0.018738671012933687
Position 5651: 0.018305075597050316
Position 5511: 0.01814235537201586
Position 5705: 0.017832804095633488
Position 18773: 0.016754175453174758
Position 1722: 0.01368147153875818
Position 1002: 0.013437509616135764
Position 26384: 0.013141759032191199
Position 28283: 0.013115109295052657
Position 25053: 0.01303622363687219
Position 2977: 0.012476590563638599
Position 1249: 0.010874480051938279
Position 26615: 0.010776341323236195
Position 26327: 0.010603727079101228
Position 5559: 0.009196227044209561
Position 26447: 0.00864224147558253
Position 28686: 0.008411892030524414
Position 4808: 0.008309486411993337
Position 6822: 0.007575445407205407
Position 1093: 0.0074070709206680435
Position 25270: 0.007304226039369789
Position 23211: 0.007115192279392605
Position 9215: 0.007096218299852
Position 6794: 0.007018196370521344
Position 7100: 0.006863218447980232
Position 12146: 0.006850786973936314
Position 26909: 0.006610078153420001
Position 6101: 0.006527642079001729
Position 713: 0.006374095623947318
Position 12199: 0.0060484990135945054
Position 8125: 0.005374853830534012
Position 376: 0.005321800048588015
Position 27714: 0.005244147171059591
Position 17752: 0.005217489531704798
Position 12870: 0.004824885275056166
Position 3653: 0.0047365996971678375
Position 9337: 0.004723605268124978
Position 2628: 0.004702378429333505
Position 3360: 0.004698920510864667
Position 7284: 0.004681385036675243
Position 8190: 0.0046290750061080636
Position 9839: 0.00449237830195293
Position 9599: 0.00440665753605577
Position 865: 0.00440004273642002
Position 7042: 0.004387533604170372
Position 4327: 0.004147449442651513
Position 3875: 0.00408676115233759
Position 3817: 0.003987481853963619
Position 7069: 0.0039697763767956055
Position 7553: 0.0036900614024919717
Position 26719: 0.003615889452254587
Position 6825: 0.00323655423312504
Position 558: 0.0031140500761731114
Position 29028: 0.0030703470072326695
Position 10849: 0.003060422435009126
Position 5750: 0.002903801183042765
Position 592: 0.0028845478115315758
Position 8044: 0.0027375241513460605
Position 12927: 0.00273410082700606
Position 26435: 0.002705481627207385
Position 3464: 0.0026564222202172215
Position 4246: 0.002654483538401454
Position 27590: 0.0026133166812431757
Position 9418: 0.0024188649140300966
Position 2663: 0.002321996173217903
Position 26491: 0.0022457307307766983
Position 12483: 0.0022090568974492903
Position 29018: 0.002156408341229865
Position 5233: 0.0020092113732293714
Position 3621: 0.0017482447330302814
Position 7578: 0.0017109601572917635
Position 18836: 0.0014986749333679118
Position 27735: 0.0014964619580674825
Position 5236: 0.0014931342597059578
Position 8137: 0.0014449379212572579
Position 27782: 0.0012548371990171567
Position 457: 0.00123876450199788
Position 2194: 0.0011606252649120127
Position 903: 0.001140464735635573
Position 1350: 0.001116919555411277
Position 5939: 0.0011112001522315376
Position 3331: 0.0011090219404253034
Position 7225: 0.0010996787331209836
Position 26412: 0.0010877250082656316
Position 7163: 0.0010825332002412208
Position 3001: 0.001047463345772265
Position 12228: 0.0010466043873170268
Position 1558: 0.0010156756445990692
