Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  1000
Partition function (log Z): -7.640331845830238

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9688521221684602
Position 10052: 0.7762430492086313
Position 549: 0.6500428125017165
Position 5540: 0.22691815207655028
Position 5017: 0.208072483236554
Position 2101: 0.11819214540076162
Position 1593: 0.06828252315267949
Position 11313: 0.04540421048246426
Position 26: 0.02740251077793503
Position 9157: 0.022830570278907062
Position 11568: 0.018714978787982988
Position 30: 0.016723659298152307
Position 3908: 0.016107111089065533
Position 2121: 0.014840970298039763
Position 5808: 0.01192411006597224
Position 2062: 0.009423663981686389
Position 10304: 0.00933073999379513
Position 47: 0.006746414243228455
Position 279: 0.0054617293425085365
Position 11787: 0.0045476807961533465
Position 1161: 0.003270663316780211
Position 3805: 0.0027917021675227644
Position 836: 0.0026934565449139346
Position 11489: 0.002378181850003853
Position 5279: 0.0015427259315176915
Position 51: 0.0009894264212872712
Position 555: 0.0009394088061950464
Position 2153: 0.0009370888903939617
Position 360: 0.0006849282548372831
Position 1235: 0.0006249594668425968
Position 1595: 0.0005832805394832011
Position 388: 0.00038942861378163976
Position 726: 0.00037501038236134636
Position 1696: 0.00025139335864315373
Position 312: 0.00019305172948070814
Position 1041: 0.0001375769365584353
Position 913: 0.00013027364507209487
Position 1071: 0.0001005566336462163
Position 732: 8.933342502294247e-05
Position 3494: 7.448527203575387e-05
Position 1195: 5.2029098790042843e-05
Position 869: 4.723338396654945e-05
Position 744: 4.6650815065119315e-05
Position 1208: 4.5482884022487255e-05
Position 1681: 3.4976602578428444e-05
Position 1688: 3.301675819073541e-05
Position 1420: 3.156312259701169e-05
Position 1658: 3.0978932224138975e-05
Position 460: 2.9594832644000987e-05
Position 2090: 2.572768739240725e-05
Position 636: 2.341246033887767e-05
Position 823: 2.144460173821034e-05
Position 535: 2.04342059124928e-05
Position 1141: 1.697925287665391e-05
Position 138: 1.5824761583880767e-05
Position 1036: 1.5026631178418254e-05
Position 1443: 9.02892821755387e-06
Position 54: 7.065621492275598e-06
Position 564: 6.714713905704254e-06
Position 68: 6.555866749444496e-06
Position 318: 5.727986357771997e-06
Position 3301: 5.578669101744932e-06
Position 1131: 5.022468449403494e-06
Position 2890: 4.716506504124825e-06
Position 3452: 4.616207519067146e-06
Position 2096: 4.446296795588957e-06
Position 654: 4.279165125903832e-06
Position 3250: 3.984686294197092e-06
Position 2025: 3.4203997977618777e-06
Position 829: 3.0437346873656403e-06
Position 1411: 2.854504258791664e-06
Position 1451: 2.7888343353998377e-06
Position 228: 5.753973911953271e-07
Position 58: 3.6844763316646504e-07
Position 661: 1.7413590617148957e-07
Position 120: 1.721547695530313e-07
Position 1224: 1.4166478184805907e-07
Position 434: 1.1064268575530013e-07
Position 878: 1.0243534650965597e-07
Position 903: 9.279983475951048e-08
Position 919: 7.341996757675145e-08
Position 738: 4.139443778645551e-08
Position 891: 3.885153264084763e-08
Position 472: 2.986241822619885e-08
Position 331: 1.5657815937343187e-08
Position 522: 7.809147756058515e-09
Position 1703: 1.1991504254651576e-09
Position 463: 1.072236724886325e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.7940122054890655
Position 10141: 0.5273001710200919
Position 352: 0.35200085941196185
Position 434: 0.21655656064001616
Position 5470: 0.20561950692822675
Position 4879: 0.1469492411874878
Position 11410: 0.13343834728276502
Position 1984: 0.12448489162773577
Position 11429: 0.09830126997814641
Position 11025: 0.05450468817807225
Position 1501: 0.045763739877316544
Position 105: 0.04398629158831177
Position 502: 0.041021940574380376
Position 11682: 0.03535402465849899
Position 11204: 0.026411427068084976
Position 11166: 0.024933745450650392
Position 4976: 0.02197190019579016
Position 11873: 0.02173799038136704
Position 4811: 0.018211729985655227
Position 9032: 0.017980920048730097
Position 5127: 0.017385946642869805
Position 1962: 0.016858160289243227
Position 3594: 0.016610745970386642
Position 10184: 0.01364454768407458
Position 1320: 0.013080030724454506
Position 1946: 0.011129044703779158
Position 12423: 0.010708570890773074
Position 5335: 0.009934643601469681
Position 1336: 0.00955912076457537
Position 4850: 0.008573679170299582
Position 9058: 0.007699762868302576
Position 10258: 0.007681658535255165
Position 5615: 0.006915244215149679
Position 275: 0.006734390541618964
Position 6211: 0.006594996961075552
Position 8477: 0.006565562874743452
Position 4995: 0.005914727695402097
Position 4379: 0.005902291153385989
Position 545: 0.005896474849525118
Position 9929: 0.005706847715117006
Position 5665: 0.0056946157763876565
Position 5493: 0.00561573288734041
Position 9920: 0.005313789235251596
Position 442: 0.0047796675373290385
Position 3615: 0.004585273514218913
Position 990: 0.004566400133578882
Position 4952: 0.004451394915625258
Position 10608: 0.004042984767945238
Position 11917: 0.0036237470960605225
Position 5395: 0.0029542700579541126
Position 6242: 0.002735329417636171
Position 3412: 0.0024953896865634235
Position 5638: 0.0024489772206142853
Position 266: 0.0019926037476791186
Position 10270: 0.0018543765520596652
Position 2595: 0.0018357838171347393
Position 12603: 0.0018221837880775314
Position 8667: 0.0017350217337473565
Position 2866: 0.001649145748747309
Position 718: 0.0016165534898992283
Position 12174: 0.0016124107280392685
Position 12293: 0.0015281644788580503
Position 4855: 0.0015061290849368149
Position 398: 0.001497264202544869
Position 4774: 0.0014616151215351193
Position 10446: 0.0014580904861672388
Position 1527: 0.0013813439632000305
Position 11233: 0.00131989690046047
Position 472: 0.0011531791447731356
Position 3386: 0.0010588910066219293
Position 5383: 0.0010224859230387271
Position 4125: 0.0010114408067066786
Position 6438: 0.0010096082523056247
Position 2570: 0.0008749134559128072
Position 768: 0.0008263192373058624
Position 2404: 0.0008022184777691164
Position 3752: 0.0007721678312784423
Position 3755: 0.0007556973797159341
Position 3590: 0.0007086705627301736
Position 126: 0.0006216749670461796
Position 257: 0.0006027097813102897
Position 11132: 0.0005963231467076704
Position 120: 0.0005935040224552627
Position 6603: 0.0005909259151052887
Position 646: 0.0005862292346804309
Position 799: 0.0005381749041880345
Position 1188: 0.000510423638795099
Position 1079: 0.0005030605330216435
Position 6067: 0.0004936875852817528
Position 6017: 0.0004906634997690207
Position 6340: 0.0004869069850654569
Position 481: 0.00045708845232948493
Position 383: 0.0004462142122846449
Position 360: 0.0004171737343346184
Position 219: 0.0004022602653434303
Position 8613: 0.0003808688041411191
