Gene = MTHFR
index = 891
Annotated 5SS: [  365  2085  3034  7040  8148  8517  8888  9339 10968 12039]
Annotated 3SS: [ 1845  2922  6845  7896  8381  8706  9155 10865 11918 12346]
SMsplice 5SS: [  365  3034  7040  8148  8517  8888  9339 10968 12039]
SMsplice 3SS: [ 2922  6845  7917  8381  8767  9155 10865 11918 14078]
top_k =  1000
Partition function (log Z): 8.692726099315133

Sorted 5' Splice Sites (High to Low Probability):
Position 12039: 0.959556459429075
Position 10968: 0.9590767944746229
Position 365: 0.9105076212725223
Position 8517: 0.9095661794295903
Position 8888: 0.859377174509356
Position 8148: 0.81649387079003
Position 3034: 0.8090424229123725
Position 7040: 0.7872179505550997
Position 9339: 0.6579057927027091
Position 14993: 0.5112436472340138
Position 557: 0.47421165673223553
Position 5382: 0.4580262961256821
Position 11609: 0.3267442820862984
Position 15406: 0.30205661860415545
Position 2085: 0.24030712941894583
Position 4040: 0.23429524448303632
Position 14230: 0.20611757637555972
Position 9344: 0.1976802815634377
Position 2998: 0.1583406085511975
Position 9025: 0.13994548492320527
Position 11640: 0.11022109495125001
Position 14153: 0.10832053779373856
Position 12497: 0.0989662902361665
Position 8023: 0.09666836813505707
Position 13515: 0.09178435001205655
Position 13393: 0.08355433923037488
Position 982: 0.048538319245488536
Position 5639: 0.03829901719600742
Position 14418: 0.0319132487136772
Position 1905: 0.03066110285742113
Position 3170: 0.028180888191801194
Position 386: 0.023171279533082397
Position 9228: 0.022970149986168822
Position 1446: 0.019968321763214836
Position 5534: 0.019550428113130656
Position 52: 0.01896511408381887
Position 295: 0.018437205260669373
Position 2442: 0.017532435987884922
Position 5684: 0.01643900453752553
Position 14283: 0.016032413761292108
Position 8110: 0.015468470778127142
Position 9300: 0.014737010585343966
Position 9654: 0.01372051557881596
Position 941: 0.013422491757655837
Position 11148: 0.013255745234473074
Position 8434: 0.011104421876660725
Position 14579: 0.010619234011934467
Position 7755: 0.009135880947290018
Position 380: 0.007740916659634208
Position 5428: 0.007109477663081765
Position 11820: 0.0055093439866859256
Position 2735: 0.00514728572949396
Position 12333: 0.0048916043646783924
Position 2665: 0.004037584626088743
Position 9385: 0.003823812310955932
Position 5876: 0.0036780091934366216
Position 1582: 0.0034618575132824795
Position 2419: 0.0032554918941612404
Position 6091: 0.0032206804908069962
Position 2852: 0.0030008084562767935
Position 10941: 0.002935182204662314
Position 13040: 0.002415056762738144
Position 15400: 0.0023131425293443286
Position 6806: 0.0022055715838026416
Position 498: 0.002198450974787426
Position 302: 0.002110810837490514
Position 4210: 0.0019598539312863975
Position 10928: 0.0016229695695476804
Position 1624: 0.0015324907415697052
Position 2429: 0.001507505563191391
Position 1866: 0.0014999329649171885
Position 1620: 0.0013582180637949828
Position 6911: 0.0013081633420234768
Position 2709: 0.0011660840777729007
Position 7337: 0.001047343787886109
Position 71: 0.001030814545714347
Position 1210: 0.0010171839416915935
Position 13446: 0.0009179763488931552
Position 2249: 0.000885068160901278
Position 10225: 0.0008782654823395592
Position 15742: 0.0007946353682436232
Position 196: 0.0007625116232953938
Position 1846: 0.0007538978126229247
Position 132: 0.0006602534475051538
Position 666: 0.0006343419770316375
Position 532: 0.000589926280111267
Position 11692: 0.0005686763714094784
Position 2627: 0.0005153452282944833
Position 10431: 0.00048749148765538385
Position 685: 0.0004571605295720021
Position 12317: 0.0004508125327420886
Position 3383: 0.0004489085095084663
Position 2141: 0.000434283181501243
Position 4815: 0.0004165657522237362
Position 9586: 0.0003959279381135571
Position 10962: 0.0003912468633464619
Position 11651: 0.0003559066239969132
Position 3455: 0.00025593095602392303
Position 11328: 0.00023583244448520025
Position 7942: 0.0002337964570655472
Position 9359: 0.00020367729490711718
Position 8892: 0.0001937154271198133
Position 3007: 0.00016299800719691215
Position 2982: 0.00012490410462766301
Position 9938: 9.278392887314331e-05
Position 8800: 9.188768657820455e-05
Position 11581: 8.532132057154378e-05
Position 8915: 6.655119898575708e-05
Position 11292: 6.250877615018776e-05
Position 8480: 6.114652896587963e-05
Position 3854: 6.095238981044764e-05
Position 115: 5.817182083663971e-05
Position 3966: 5.813785508870943e-05
Position 8820: 5.599189524705152e-05
Position 5407: 5.421256121712037e-05
Position 2004: 5.346647885649885e-05
Position 12712: 5.17884655173906e-05
Position 1737: 4.892881533380975e-05
Position 4768: 4.758731717980396e-05
Position 64: 4.678789830848221e-05
Position 4740: 4.571237288239498e-05
Position 4931: 4.4593795973078076e-05
Position 4811: 4.414040833939419e-05
Position 787: 4.253063159575605e-05
Position 12006: 4.1954461713132115e-05
Position 62: 3.906268785103978e-05
Position 8880: 3.229062720413008e-05
Position 8829: 2.655448096489587e-05
Position 11111: 2.4915294141992912e-05
Position 8840: 2.3637001791468413e-05
Position 12303: 2.328330781809937e-05
Position 12305: 2.2538488422802454e-05
Position 3199: 2.1259865107119612e-05
Position 12321: 1.9883939421990108e-05
Position 12018: 1.97209134082559e-05
Position 3538: 1.9024295310607768e-05
Position 305: 1.4358139653433453e-05
Position 12325: 1.2255493329493759e-05
Position 2885: 1.0711288822224529e-05
Position 12301: 1.0318741796484447e-05
Position 582: 9.347981836009497e-06
Position 11187: 9.284381482058798e-06
Position 8903: 8.814983718396828e-06
Position 11165: 8.516455698540556e-06
Position 12315: 7.757073865355724e-06
Position 9156: 7.511371209346269e-06
Position 929: 4.96219889342706e-06
Position 1038: 3.176609003548462e-06
Position 1430: 3.173772624781843e-06
Position 646: 2.9376752560568248e-06
Position 11: 2.239077407317848e-06
Position 538: 2.1002559055723216e-06
Position 4700: 1.8183417414308703e-06
Position 875: 1.7095928525259859e-06
Position 591: 1.7035843294055646e-06
Position 54: 1.5937497288433738e-06
Position 73: 1.2233473345250276e-06
Position 1167: 1.1995564247997738e-06
Position 110: 1.182488918703659e-06
Position 214: 1.1256329458211235e-06
Position 1203: 9.130780590886127e-07
Position 1803: 7.829533464367654e-07
Position 606: 5.190075356360846e-07
Position 405: 4.889064371502291e-07
Position 905: 4.1536229506115297e-07
Position 1119: 3.5473480581055623e-07
Position 1173: 3.358468301277048e-07
Position 502: 3.0374311810159e-07
Position 1235: 2.0067676853257188e-07
Position 423: 1.903111579499053e-07
Position 551: 1.680006903940593e-07
Position 12449: 1.2534173205637528e-07
Position 348: 8.781634206347323e-08
Position 13: 8.554185903357778e-08
Position 8773: 5.427701449074696e-08
Position 7252: 4.888446063278065e-08
Position 223: 2.959946987627091e-08
Position 181: 1.3469514281698518e-08
Position 402: 2.8383551417129545e-09
Position 190: 1.0917488280185193e-09
Position 399: 5.093618072603529e-11
Position 549: 8.36899922435381e-12
Position 641: 5.868143719713941e-12
Position 866: 2.5175560401138412e-12
Position 855: 1.967659901306887e-12
Position 525: 1.19364069001686e-12
Position 771: 1.0061044998813214e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10865: 0.9630870409830421
Position 11918: 0.9243786256673304
Position 2922: 0.9154892967941575
Position 9155: 0.8717090127959549
Position 6845: 0.6533868039908937
Position 7917: 0.5842432386394949
Position 8381: 0.4760006814436402
Position 459: 0.45987068100255263
Position 11499: 0.4444843734756007
Position 8767: 0.42686145709403994
Position 8706: 0.3600100947032733
Position 8405: 0.34531073686139824
Position 14078: 0.33432335049827905
Position 7896: 0.3297103082566822
Position 15289: 0.3045416604990138
Position 15515: 0.2855811264002964
Position 5234: 0.22277272482298244
Position 14909: 0.20152748188926847
