Gene = C1orf52
index = 187
Annotated 5SS: [ 285 1119]
Annotated 3SS: [ 919 6939]
SMsplice 5SS: [ 285 1119]
SMsplice 3SS: [ 919 6939]
top_k =  1000
Partition function (log Z): -5.854930662816586

Sorted 5' Splice Sites (High to Low Probability):
Position 285: 0.9092097704199257
Position 1119: 0.8598826879004968
Position 2318: 0.5823547670883734
Position 2473: 0.48153429264004466
Position 708: 0.4073424865511587
Position 2742: 0.3076886652576443
Position 883: 0.17229700938982706
Position 666: 0.10148827474477196
Position 678: 0.05551652141877188
Position 458: 0.030927578476473722
Position 4403: 0.027449629510469007
Position 681: 0.025433839280195995
Position 151: 0.01649160014368788
Position 6608: 0.015646865193542872
Position 7189: 0.012839961504316518
Position 6009: 0.011731645727448623
Position 3720: 0.008956511785073618
Position 2531: 0.008942563071204794
Position 5518: 0.00777308161318976
Position 6665: 0.0042224047340233325
Position 7010: 0.003620158073128303
Position 290: 0.0035207928235232344
Position 2969: 0.0035092158686296426
Position 3105: 0.003003299248204298
Position 7085: 0.0025302141550428256
Position 1706: 0.0021283491215280627
Position 3509: 0.002095941336444109
Position 4399: 0.0018799269280009349
Position 493: 0.001873957368908495
Position 1050: 0.001832297308284375
Position 718: 0.0018189305116336624
Position 1601: 0.00178359868069539
Position 7035: 0.001778563344751105
Position 310: 0.0017117348931172216
Position 554: 0.0013841432783631804
Position 2484: 0.0013813050940293089
Position 2057: 0.0012478106709539916
Position 624: 0.0011798399236812376
Position 137: 0.0010500646786762845
Position 871: 0.0007674602618740218
Position 2203: 0.0006988101290005071
Position 1800: 0.0006517117134087414
Position 1868: 0.0006373526988632136
Position 905: 0.0005806768692857621
Position 1632: 0.0005546339193889971
Position 2270: 0.0005397410105131588
Position 4351: 0.0005266217268526252
Position 2459: 0.00046185746321323955
Position 2477: 0.0003584025280015963
Position 1755: 0.0003378033037053726
Position 2390: 0.0003112731376186351
Position 2223: 0.00030595440200445657
Position 2039: 0.0003026568116960718
Position 520: 0.00023374766408196682
Position 643: 0.00020866380081716084
Position 818: 0.00014397562753165694
Position 204: 0.00014394450187204456
Position 1463: 0.00014243767293929904
Position 856: 0.00013640820680895467
Position 194: 9.462695673436194e-05
Position 1367: 9.349884803821129e-05
Position 2466: 9.235356802643877e-05
Position 893: 8.290970798063881e-05
Position 6978: 2.836732293369744e-05
Position 766: 2.647229582310654e-05
Position 1142: 2.3478551084156188e-05
Position 956: 2.192656924450817e-05
Position 1128: 2.049014047549097e-05
Position 771: 1.983232182015175e-05
