Gene = GPR149
index = 615
Annotated 5SS: [1081 2200 8677]
Annotated 3SS: [ 2006  8227 91443]
SMsplice 5SS: [  932  2200  6138  8677 10664 15044 27404 65799 75002 78093 84058 86836]
SMsplice 3SS: [ 2006  6056  8542 10554 14890 27306 65711 74873 78002 83931 86730 91443]
top_k =  1000
Partition function (log Z): -40.594505261551845

Sorted 5' Splice Sites (High to Low Probability):
Position 2200: 0.9179002899521772
Position 6138: 0.8908711318575543
Position 8677: 0.8715773559056558
Position 10664: 0.8221797818940683
Position 15044: 0.6957994455013229
Position 932: 0.5370243241670013
Position 1648: 0.42408141362032326
Position 1934: 0.30437537655746677
Position 4: 0.15374608971967632
Position 244: 0.1400383293712732
Position 395: 0.13010794170162127
Position 1009: 0.11999306216073234
Position 15275: 0.10158076018686478
Position 1081: 0.10075749276841851
Position 690: 0.10023597791558456
Position 352: 0.09921539373823113
Position 12942: 0.0933037365560723
Position 547: 0.07414603488509032
Position 9348: 0.07267468171136025
Position 9598: 0.053661764044960286
Position 9706: 0.049733474767350655
Position 4853: 0.047290316609315236
Position 388: 0.04723754339474575
Position 321: 0.039308170599197265
Position 12405: 0.035298248119274955
Position 20749: 0.0329092323421613
Position 10806: 0.03191222795843553
Position 10632: 0.030636126691109385
Position 4279: 0.028970990578164314
Position 6594: 0.02419297930095715
Position 509: 0.022184771151271414
Position 4549: 0.021214972238899638
Position 15072: 0.020633955569783695
Position 968: 0.018039784585796168
Position 3952: 0.017959882541933803
Position 6919: 0.01657878417958648
Position 19832: 0.01598284420221769
Position 606: 0.015466217826660585
Position 9037: 0.01167977984495682
Position 15635: 0.010073633024529252
Position 432: 0.009094822572514889
Position 20362: 0.00892415105892194
Position 116: 0.008710621006442551
Position 2777: 0.008235809028211277
Position 6376: 0.007364553147140128
Position 348: 0.006704941818155312
Position 4294: 0.006309866844680717
Position 10140: 0.004245984774606101
Position 20370: 0.00414158372871787
Position 1977: 0.0037932673564921885
Position 8546: 0.002856222758492544
Position 2243: 0.0020056075995359655
Position 625: 0.0019259581457383324
Position 9576: 0.001548083205178285
Position 2094: 0.0015197607427099881
