Gene = CD34
index = 325
Annotated 5SS: [  401 11582 12430 13910 21938 22242 22721]
Annotated 3SS: [11398 12175 13828 21780 22188 22555 23478]
SMsplice 5SS: [  292  7492  8547 11341 11582 13910 15652 21938 22242 22721]
SMsplice 3SS: [ 7398  8464 11221 11443 13828 15542 21780 22188 22555 23283]
top_k =  1000
Partition function (log Z): 5.815377463752336

Sorted 5' Splice Sites (High to Low Probability):
Position 7492: 0.9726892972827879
Position 22242: 0.9580005298822184
Position 13910: 0.8721239572015548
Position 27065: 0.8482420988455304
Position 11582: 0.8138655866642807
Position 8547: 0.7836587568698498
Position 21938: 0.7638936571642582
Position 22721: 0.7601109801907328
Position 27614: 0.7538721401684222
Position 27342: 0.7520068202231809
Position 15652: 0.7112957400347086
Position 292: 0.6256697422868335
Position 27867: 0.5801628799998921
Position 11341: 0.5759139576801753
Position 8119: 0.5606743386465187
Position 12430: 0.3682440718097523
Position 16105: 0.31139332119512114
Position 14951: 0.22508191807230948
Position 15894: 0.2236374720238229
Position 2137: 0.21447481960066375
Position 11735: 0.21177424851545765
Position 28704: 0.1957653295239056
Position 401: 0.18905643376620104
Position 26171: 0.187634205837898
Position 142: 0.14131438491888362
Position 2719: 0.12591460361286824
Position 11909: 0.12168112105704466
Position 3974: 0.11885909219723335
Position 17062: 0.11178458160087755
Position 21865: 0.10738386638775471
Position 21895: 0.09681340781402065
Position 7125: 0.09654706985846245
Position 12622: 0.0954228377244789
Position 5425: 0.0906696468134814
Position 8306: 0.09014041834440997
Position 22740: 0.08820956327014541
Position 26136: 0.08808765808433733
Position 8543: 0.0785586705700931
Position 23674: 0.07135698918060353
Position 6998: 0.06852099142477035
Position 3490: 0.06481721197998153
Position 2894: 0.05996119185879286
Position 10129: 0.05756723211407591
Position 17203: 0.05641232089933876
Position 15885: 0.04966948935540875
Position 10244: 0.04929153198685272
Position 11950: 0.04777703011525996
Position 6036: 0.047260279812133044
Position 4498: 0.04547478080396671
Position 29046: 0.04534951966822737
Position 8104: 0.044674552690482365
Position 2654: 0.04174264628412697
Position 16400: 0.041376865093170595
Position 8852: 0.04060379475149542
Position 3549: 0.03863785017756568
Position 6922: 0.03704585662820954
Position 8504: 0.03582642571973045
Position 25765: 0.03261745609004877
Position 16392: 0.031610096826193396
Position 10110: 0.030105684576721133
Position 11632: 0.028357308920973705
Position 25130: 0.02813838872505417
Position 9675: 0.026445825554903657
Position 8183: 0.02559554409454663
Position 3826: 0.025270792816772907
Position 7545: 0.02405905761324684
Position 3411: 0.020765005355225217
Position 12920: 0.020320750026303302
Position 10059: 0.02026519437945359
Position 11429: 0.018247215359870072
Position 27333: 0.017930440987735653
Position 6873: 0.017099554192667708
Position 28681: 0.016557576637866084
Position 8664: 0.016336007652573193
Position 1287: 0.015203434990076665
Position 8063: 0.01258566245739873
Position 22471: 0.01231589736003931
Position 4319: 0.011584030873106978
Position 22301: 0.010465946308511553
Position 4457: 0.010411902175445333
Position 9260: 0.01019477000231341
Position 22390: 0.00973347793297178
Position 10845: 0.009594101830312805
Position 1524: 0.009391408672434435
Position 8622: 0.008946163391525222
Position 640: 0.008873586013869936
Position 21943: 0.008745006948530839
Position 22444: 0.008652267414423227
Position 328: 0.008576594192044736
Position 9125: 0.008536167894524585
Position 6501: 0.007729803018723174
Position 7977: 0.0077034047480389325
Position 23831: 0.007624056559441205
Position 4636: 0.007578844043520287
Position 4425: 0.007003804777250067
Position 27555: 0.006920409415269659
Position 11323: 0.006802904538342987
Position 3733: 0.0067264304450271005
Position 26640: 0.006542891727902155
Position 4442: 0.006519282067171756
Position 5672: 0.006002050616872995
Position 27369: 0.005838467680641157
Position 20397: 0.0057851821464439115
Position 1060: 0.005411485571864682
Position 630: 0.0054008573161396746
Position 25283: 0.005351515545594344
Position 27608: 0.005319326133676601
Position 12808: 0.005280142661691941
Position 22410: 0.004623226875875163
Position 13127: 0.004504295593777058
Position 835: 0.004259248200608317
Position 616: 0.004207779356377271
Position 4875: 0.00348351166367557
Position 2168: 0.003479519679967999
Position 2019: 0.0032409451434489873
Position 4820: 0.003070294285151843
Position 10579: 0.003040055056092939
Position 9186: 0.0030366803078836053
Position 7912: 0.0030212300448548544
Position 920: 0.002948469643525528
Position 8149: 0.0028616734054640906
Position 21985: 0.0026261160864462486
Position 7006: 0.0025737480688975962
Position 8927: 0.002414041291170472
Position 1357: 0.0023898661348874957
Position 27338: 0.002232905049108424
Position 16781: 0.001868386271723773
Position 28113: 0.0018589344393705597
Position 7733: 0.0017595688096997994
Position 1795: 0.0015651039065210381
Position 5667: 0.001527072846835097
Position 22385: 0.0013889268001406794
Position 11913: 0.0013641416636536322
Position 800: 0.0012477636886174914
Position 28174: 0.001159437922207197
Position 24798: 0.001141378789440098
Position 29592: 0.0010956856797426878
Position 22827: 0.0010186956518447106
Position 25555: 0.0010179618268387305
Position 9482: 0.0009695332755141764
Position 7723: 0.0009658516450768837
Position 4461: 0.0009118900149846544
Position 23641: 0.0008858107661807241
Position 11261: 0.0008459417946705762
Position 10166: 0.0008257637934832012
Position 1689: 0.0008170690034690691
Position 950: 0.000815501519453086
Position 23086: 0.0007599399354992366
Position 8401: 0.0007586846179899408
Position 11621: 0.0007377199082410822
Position 7543: 0.0007223445854635154
Position 275: 0.0007220623342836218
Position 8355: 0.0006975603231133563
Position 1608: 0.0006445801802615934
Position 4268: 0.0006268386877617185
Position 25987: 0.0006255734660414053
Position 8564: 0.0006146833062254805
Position 2239: 0.0005731821510385973
Position 23748: 0.0005690513667001162
Position 1247: 0.0005081238322564055
Position 23142: 0.0004897411978033264
Position 16299: 0.00046719032536116637
Position 8389: 0.000429379711951215
Position 8350: 0.00039266188506267103
Position 10322: 0.00033825697886162717
Position 11919: 0.00029719803981357576
Position 7973: 0.0002926974049627934
Position 2481: 0.00023373760305061335
Position 1642: 0.0002181743678994305
Position 12054: 0.00021013779683324026
Position 1658: 0.00020673902796842055
Position 693: 0.0001991703340043558
Position 24892: 0.00018404630818657171
Position 22761: 0.0001412747570880864
Position 4124: 0.00013556358317407086
Position 11368: 0.00011940286054456236
Position 580: 0.00011405204404273135
Position 7890: 0.00011179946009835845
Position 28687: 8.820649662312025e-05
Position 720: 4.3382220357468904e-05
Position 1201: 4.218082773217732e-05
Position 2572: 2.635588826990093e-05
Position 8501: 2.3807084935346324e-05
Position 405: 2.2344293536235088e-05
Position 22725: 2.1515212182132195e-05
Position 23183: 2.1233213601552358e-05
Position 8420: 1.5174665784028424e-05
Position 449: 1.4851041507331987e-05
Position 8786: 1.2724213430808467e-05
Position 3762: 1.2321223874627706e-05
Position 1576: 1.2107351371620767e-05
Position 22531: 1.0699973156800576e-05
Position 22939: 9.407135243305016e-06
Position 14452: 9.144393063638335e-06
Position 936: 8.590431915241596e-06
Position 22851: 6.436838436964836e-06
Position 16487: 6.000571700096858e-06
Position 146: 4.989538509244492e-06
Position 1763: 4.823638727171391e-06
Position 2750: 1.8047529676422e-06
Position 5: 1.527591652851923e-06
Position 1066: 1.4440454814920008e-06
Position 1264: 1.2705718998632555e-06
Position 772: 1.254724821370774e-06
Position 787: 1.2000190368477478e-06
Position 296: 9.972858683795474e-07
Position 392: 6.880966473976725e-07
Position 954: 5.040465492096557e-07
Position 1181: 4.234645313886394e-07
Position 614: 3.822085218970844e-07
Position 632: 1.5927460608438256e-07
Position 703: 1.386393720390433e-07
Position 934: 1.303993968865813e-07
Position 837: 7.454895042567885e-08
Position 653: 5.645394145296234e-08
Position 872: 4.930600189395362e-08
Position 727: 3.892818301697008e-08
Position 1022: 2.7591083869923346e-08
Position 278: 1.6075891465321222e-08
Position 620: 5.906185808918066e-09
Position 485: 4.110357887397099e-09
Position 280: 4.105452170110232e-09
Position 777: 7.107013587619792e-10
Position 259: 1.5205137058252648e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7398: 0.9972217241943955
Position 21780: 0.9784210937369159
Position 8464: 0.9183430818049325
Position 22188: 0.917069761809642
Position 13828: 0.8689499238134368
Position 22555: 0.8206773768065356
Position 27162: 0.7700577868371999
Position 27462: 0.7696356927973466
Position 15542: 0.6511227636615
Position 11221: 0.6505861510119337
Position 27759: 0.5549835620023691
Position 11443: 0.4192012754130783
Position 26878: 0.4173766409492054
Position 8038: 0.3749209300476208
Position 12175: 0.2850507905114168
Position 26059: 0.2798724265387172
Position 11674: 0.27517381703600374
Position 11398: 0.267844336298883
Position 28857: 0.24438322826598372
Position 26856: 0.24415550096872632
Position 26791: 0.19037118088877625
Position 15791: 0.18950075647397388
Position 29672: 0.17773529943769054
Position 8000: 0.16950423987593394
Position 6872: 0.16887802592455403
Position 16030: 0.1610736640356083
Position 28795: 0.1332817855595059
Position 30199: 0.13171870035070218
Position 15732: 0.12042244274358108
Position 2077: 0.11856635772414027
Position 28573: 0.1130776939291134
Position 10014: 0.10658015210218337
Position 5357: 0.09585480062094857
Position 15878: 0.0942765158740757
Position 14742: 0.09383468046590542
Position 28610: 0.0850772350073787
Position 16895: 0.08429224200027861
Position 12527: 0.08259950759303508
Position 8217: 0.08140811177377888
Position 2133: 0.07521067391966667
Position 2571: 0.07503666006838061
Position 14758: 0.07388782595923102
Position 16262: 0.07296266947595503
Position 30177: 0.0699912653344722
Position 29745: 0.06800681974444898
Position 11457: 0.06557161465454815
Position 4206: 0.06340718373086235
Position 23283: 0.0625861546292275
Position 3410: 0.056870491537755835
Position 2811: 0.05673351135317052
Position 2568: 0.056217432015883376
Position 3790: 0.05600098621269917
Position 3647: 0.05460979883551666
Position 15569: 0.05434558087712387
Position 22160: 0.05227132730658291
Position 29135: 0.050627726184813454
Position 27736: 0.04959600387107495
Position 17012: 0.04924086317467633
Position 22368: 0.044501147148242416
Position 11761: 0.043671221804559124
Position 11497: 0.04252867784638164
Position 7968: 0.03850344364911801
Position 6958: 0.035848299547048906
Position 3612: 0.03516606721863245
Position 7829: 0.034307424748431126
Position 5953: 0.03161963375598767
Position 14771: 0.0304261450943707
Position 8087: 0.029219262834417652
Position 28517: 0.027610657274597803
Position 3380: 0.02752319672733965
Position 12304: 0.027236612165384172
Position 2479: 0.025840731453620036
Position 24887: 0.022745166499526556
Position 11843: 0.02237275409094971
Position 25655: 0.021821253906766095
Position 23478: 0.02076959217057974
Position 9924: 0.02055622997316533
Position 14918: 0.019361836906323527
Position 28005: 0.018492486662639123
Position 11900: 0.01811788463355616
Position 17184: 0.016534986422002757
Position 6694: 0.015937191379205528
Position 12657: 0.01586962108542986
Position 3347: 0.015651093819041423
Position 12286: 0.014738961830882984
Position 5841: 0.014681541676497895
Position 10152: 0.014590115334809672
Position 23425: 0.014134404103438343
Position 9040: 0.014120681432415553
Position 4585: 0.014096126148143217
Position 27248: 0.013959385455420085
Position 8489: 0.013861054054570505
Position 12346: 0.01363840612860763
Position 8609: 0.013015932866298326
Position 22615: 0.012446250266387902
Position 16053: 0.012089049406054072
Position 8268: 0.011827477800846874
Position 3466: 0.011671903718256946
Position 1404: 0.011473683784928206
Position 305: 0.010813546830878266
Position 12483: 0.01064095107598809
Position 27775: 0.009608592308595957
Position 3225: 0.009492788762265614
Position 9562: 0.009478543375778888
Position 9382: 0.009323967319246135
Position 16949: 0.00926438338478392
Position 535: 0.009136684272168516
Position 17061: 0.008864427518474735
Position 11838: 0.008812810967251433
Position 29055: 0.008754747173349084
Position 12714: 0.008525184035269407
Position 4358: 0.008487406605359037
Position 27201: 0.008317760295254724
Position 27790: 0.008310597963331693
Position 9960: 0.008123819987046496
Position 4268: 0.008086051611377118
Position 6360: 0.007569416208523358
Position 12093: 0.007548371551519632
Position 8663: 0.007374880491428927
Position 12266: 0.007207326443191474
Position 14844: 0.007152943006966641
Position 12246: 0.00706095349493878
Position 27484: 0.006883946933493026
Position 25667: 0.006834414792543627
Position 22329: 0.006718686233548419
Position 26469: 0.0065428917279021555
Position 10705: 0.0065157529732829764
Position 16069: 0.006377341256708937
Position 25462: 0.006291757750374245
Position 1729: 0.006206728041244179
Position 2368: 0.005889664589730098
Position 24728: 0.005839688033147926
Position 20283: 0.005785182146443911
Position 11258: 0.0057625209810913194
Position 9073: 0.005591991928751358
Position 15105: 0.005294062357467685
Position 25146: 0.005255979132557094
Position 29463: 0.005178973965844979
Position 8066: 0.005070714026392832
Position 7632: 0.0050668687823204215
Position 28444: 0.004913122739004274
Position 12252: 0.004782199849607062
Position 13050: 0.004504295593777061
Position 9361: 0.004227855004566681
Position 29649: 0.0034720540713413725
Position 8593: 0.0034472812753898355
Position 7656: 0.003423592463004877
Position 26079: 0.0033183024735240624
Position 8397: 0.0032271786667428795
Position 13723: 0.0031740333881187357
Position 28950: 0.003155030642104251
Position 10717: 0.0030783488570298298
Position 10027: 0.0030244808600204997
Position 9546: 0.0029099850074275975
Position 2626: 0.0028927213386301413
Position 1902: 0.0028457454140201313
Position 11767: 0.0027311954248411758
Position 3875: 0.002617318193213355
Position 11676: 0.002499777079097526
Position 10024: 0.0024885371148968116
Position 3230: 0.002184933518373876
Position 28210: 0.0021777589701149984
Position 2529: 0.0020931310025812068
Position 10537: 0.0020731916053757784
Position 2016: 0.002069522196896369
Position 9963: 0.001986479702046463
Position 1246: 0.001984481876311957
Position 16596: 0.0018683862717237742
Position 27955: 0.0018492351557906103
Position 2050: 0.0018184775728616032
Position 24926: 0.0017890693496796608
Position 3745: 0.001758094942883745
Position 23586: 0.0017401212532782537
Position 7592: 0.0016453105974619656
Position 11723: 0.0016116927119451483
Position 7980: 0.0015410310566867265
Position 12362: 0.0014771047442534019
Position 5578: 0.0014039515427092164
Position 4369: 0.0013996222823280213
Position 29281: 0.0013063420997623519
Position 28818: 0.0013002502685535895
Position 9671: 0.00125218292992594
Position 28027: 0.001230992523972059
Position 9112: 0.0012199088972254565
Position 12217: 0.0012144076819914486
Position 2099: 0.001214075124336226
Position 12812: 0.0012060875672959676
Position 27088: 0.001183103670283042
Position 6814: 0.001162362813462179
Position 21932: 0.0011569319850107034
Position 4378: 0.0011522651697607274
Position 11513: 0.001123593078682694
Position 29084: 0.0011199575662480554
Position 27429: 0.0011018219254229987
Position 27393: 0.001072183100357729
Position 10110: 0.0010438487552795464
Position 242: 0.0010313597617667902
Position 23448: 0.0010084933305895233
Position 10418: 0.0009668634507171603
Position 1181: 0.0009622533135767785
Position 5866: 0.0009591043796474985
Position 2545: 0.0009449349541445
Position 8779: 0.0009334753841441187
Position 2885: 0.0009198313608950724
Position 28992: 0.0009152219941247696
Position 1091: 0.0009113609533061144
Position 1911: 0.000881457607756612
Position 5208: 0.0008268344958716269
Position 9178: 0.0007864069623471563
Position 30418: 0.0007661351581991091
Position 8225: 0.000756776792765782
Position 3894: 0.0007551990156086444
Position 1905: 0.0007512697771054099
Position 8900: 0.0007306767635217645
Position 1856: 0.0007285185719466785
Position 2039: 0.0007190641261727803
Position 1040: 0.0006772403456704203
Position 22050: 0.0006724985103700027
Position 796: 0.0006194803532198764
Position 22989: 0.0005871646609179557
Position 710: 0.0005403892382105871
Position 15125: 0.0005333331386170994
Position 3050: 0.0005224815421036126
Position 22025: 0.0005100159077936658
Position 555: 0.00048258111950489263
Position 12271: 0.0004713164634145442
Position 15884: 0.00046127360555593303
Position 8644: 0.00044931490183103945
Position 2441: 0.00044032837187943667
Position 2767: 0.00043578441352978625
Position 15651: 0.0004203762376502405
Position 14580: 0.0004184866395121355
Position 853: 0.0004115637733530389
Position 8424: 0.00041017160090089775
Position 21661: 0.0003775482064658108
