Gene = ACTR8
index = 26
Annotated 5SS: [  224  2264  3846  4556  4989  5583  6255  7992  9171  9819 10971 12221]
Annotated 3SS: [ 2092  3734  4450  4814  5488  6121  7837  9074  9677 10705 12056 13339]
SMsplice 5SS: [  224  2264  3846  4556  4989  5583  6255  9171  9819 12221]
SMsplice 3SS: [ 2092  3734  4450  4814  5488  6121  9055  9677 12056 13339]
top_k =  1000
Partition function (log Z): 15.37308368068782

Sorted 5' Splice Sites (High to Low Probability):
Position 6255: 0.9898376340519192
Position 4556: 0.9821061207360182
Position 224: 0.9574569243852045
Position 4989: 0.9256597608743818
Position 9171: 0.8897737938847378
Position 5583: 0.8837879378062219
Position 2264: 0.8796988956371997
Position 12221: 0.8626520610282749
Position 3846: 0.8410468398633942
Position 9819: 0.6497849990380371
Position 7992: 0.3687075532802559
Position 9835: 0.27179843854329766
Position 6702: 0.26476953643892776
Position 13480: 0.25962491664985304
Position 6806: 0.2141801328877308
Position 10814: 0.20255396174052645
Position 2928: 0.1987158491969565
Position 13529: 0.17333273674710506
Position 3106: 0.15793195540687396
Position 6815: 0.14800478374486548
Position 13854: 0.12919717039831785
Position 14126: 0.12741102765712153
Position 14495: 0.09339307966680475
Position 14074: 0.08493148535215315
Position 8945: 0.08318106401403727
Position 3814: 0.07792598812229665
Position 2940: 0.07368782001951696
Position 10971: 0.05933835502165151
Position 6728: 0.05931146015202921
Position 7277: 0.05920975628793168
Position 5946: 0.054731126242601624
Position 10343: 0.0392772624641369
Position 405: 0.03890265600510549
Position 14702: 0.03713075540603661
Position 8130: 0.0358291643433732
Position 4870: 0.03241637711424942
Position 1822: 0.03017897550984964
Position 7259: 0.027322574056733683
Position 12763: 0.02381785592971269
Position 78: 0.023326625532842312
Position 8146: 0.018819582334359337
Position 2532: 0.017876062977274294
Position 2758: 0.017825701003351343
Position 3020: 0.016522178739234845
Position 2447: 0.015692043445679774
Position 5105: 0.015168848165777763
Position 1351: 0.014586516979919265
Position 4731: 0.014404203115678343
Position 8840: 0.012968281925974117
Position 3488: 0.012140125667982721
Position 12397: 0.011568519929275328
Position 2298: 0.011249925935264358
Position 3244: 0.010722712161079836
Position 9182: 0.010406777408339141
Position 4820: 0.009025474161338861
Position 1946: 0.008903353833587835
Position 82: 0.00824699211252855
Position 4365: 0.007313183961312005
Position 9393: 0.007223423951489813
Position 3240: 0.006916826597384634
Position 9498: 0.0067392727869732836
Position 2482: 0.005677393733739633
Position 565: 0.0054402327728968435
Position 14749: 0.005101604235672873
Position 8962: 0.004950396054307619
Position 6271: 0.004931865147622233
Position 7205: 0.004912258111653466
Position 3889: 0.0047180188071286495
Position 8601: 0.00445689061460237
Position 6792: 0.003999798895906279
Position 537: 0.003607503284133314
Position 13560: 0.003539622109931953
Position 203: 0.0035277599564412405
Position 12475: 0.003390717116483347
Position 3996: 0.0031388453759799337
Position 7604: 0.003085258501117632
Position 1696: 0.0028702576065885214
Position 2726: 0.002825659759061718
Position 2519: 0.002467142507589549
Position 10624: 0.0023113132223651703
Position 993: 0.002305439201092695
Position 2025: 0.002217770688801217
Position 9432: 0.002165006892876144
Position 12108: 0.002092042589972644
Position 3479: 0.002001743516991555
Position 7132: 0.001967041902726954
Position 483: 0.0018652775408959006
Position 1615: 0.001848718975290521
Position 10217: 0.0018115879957443031
Position 6028: 0.0016101254555465191
Position 13597: 0.0015543062693513915
Position 1356: 0.0015073697989257118
Position 10435: 0.0015068634162776664
Position 240: 0.0014234042050276787
Position 4932: 0.0013693670390517749
Position 1381: 0.0013464384470456233
Position 6903: 0.0013339654547254948
Position 3420: 0.001310761296800781
Position 7076: 0.0012598643446453091
Position 3667: 0.0012474067974124973
Position 2130: 0.0011387647648207426
Position 5359: 0.0011332107844486017
Position 5377: 0.0010763415249310899
Position 10238: 0.0010326933288241007
Position 3602: 0.0010250767079495971
Position 8178: 0.0009178283475241901
Position 1246: 0.0009177333936149851
Position 6214: 0.0009025056121573726
Position 3180: 0.0008490795604601241
Position 1554: 0.000817390286559594
Position 2860: 0.000808833046283968
Position 3203: 0.0008048131195579793
Position 4083: 0.0007989273917715197
Position 4044: 0.0007882582104381539
Position 4369: 0.0007814835187675505
Position 3552: 0.0007579489316366533
Position 9318: 0.0007103956111845765
Position 2883: 0.0006932314174897046
Position 12799: 0.0006856722313036744
Position 1936: 0.0006674243540178527
Position 4038: 0.0006524685896945738
Position 571: 0.000621954872132814
Position 3831: 0.0005834782519043022
Position 9218: 0.0005202953737655332
Position 7324: 0.0005040388755926459
Position 12272: 0.0004867509342923923
Position 4544: 0.0004858964060663877
Position 3534: 0.00046389206716437897
Position 4537: 0.0004225828161791013
Position 6617: 0.0004131762369007113
Position 2327: 0.00039337442463568175
Position 6529: 0.00039084939060900144
Position 2579: 0.0003379706492317749
Position 1152: 0.00026785744535724493
Position 3596: 0.00026046583256577845
Position 5161: 0.00025754074919862746
Position 10573: 0.00024886645321305973
Position 6376: 0.0002459957375913031
Position 13445: 0.00024248776191607824
Position 12101: 0.00023643289036248168
Position 962: 0.00023177205259869085
Position 893: 0.00022963934869307004
Position 8609: 0.00021582795369822847
Position 2238: 0.00021575768345188028
Position 1503: 0.00019063846773283074
Position 1073: 0.0001856463084678172
Position 6334: 0.0001818364597865789
Position 3263: 0.00017740314248319237
Position 13555: 0.00015143938610260191
Position 1899: 0.00014999394120821454
Position 2461: 0.00013589643846110067
Position 3543: 0.0001315285999664287
Position 4788: 0.00012616223829401563
Position 1148: 0.00012537681062091467
Position 5044: 0.00012046014439205233
Position 478: 0.0001184591654724981
Position 5761: 0.00011327407841118773
Position 5849: 9.899130739253456e-05
Position 8597: 9.063563447584087e-05
Position 12082: 9.041285248519818e-05
Position 7925: 8.733930657713924e-05
Position 5929: 8.032526692870459e-05
Position 4940: 7.927538801115348e-05
Position 591: 7.908430817053742e-05
Position 337: 7.747480381826858e-05
Position 3794: 7.603095640583933e-05
Position 4497: 7.47862527715503e-05
Position 8302: 6.680382316824237e-05
Position 13047: 6.595599395431653e-05
Position 4102: 6.58009155216788e-05
Position 265: 6.24342849618895e-05
Position 5034: 6.159993362086023e-05
Position 5643: 5.5328040482943735e-05
Position 3777: 5.5284472610631214e-05
Position 10322: 5.401025716273939e-05
Position 1755: 5.1065612900872e-05
Position 13471: 3.725325452182312e-05
Position 3745: 3.2866098358540896e-05
Position 579: 2.9810214459461763e-05
Position 5258: 2.727640082835512e-05
Position 6313: 2.2629196117423377e-05
Position 2009: 2.2255956357143234e-05
Position 4735: 2.2184343544331562e-05
Position 211: 2.128933690474592e-05
Position 1305: 2.060613169163733e-05
Position 1484: 1.858677142650082e-05
Position 1022: 1.6704736711910265e-05
Position 6559: 1.6109901860243567e-05
Position 120: 1.4288676751790012e-05
Position 843: 1.4174565429993019e-05
Position 759: 1.4082438740645829e-05
Position 5499: 1.408060976349277e-05
Position 5574: 1.3353803237256179e-05
Position 481: 1.3131725430535353e-05
Position 559: 1.1522176161678734e-05
Position 1690: 1.0701251019244324e-05
Position 1127: 1.0304654536852098e-05
Position 88: 9.980627363242657e-06
Position 1203: 8.514219939982593e-06
