Gene = CCT3
index = 317
Annotated 5SS: [  312  2639  3598  3753  4919 13494 17627 19598 21051 21300 26425 27516
 27908]
Annotated 3SS: [ 2576  3546  3689  4821 13375 17439 19447 20917 21217 26243 27269 27775
 29161]
SMsplice 5SS: [  312  3598  3753  4919 13494 17627 19598 19906 21051 21300 26425 27516
 27908]
SMsplice 3SS: [ 3546  3689  4821 13375 17439 19447 19760 20917 21217 26243 27269 27775
 29161]
top_k =  1000
Partition function (log Z): 21.070405411234162

Sorted 5' Splice Sites (High to Low Probability):
Position 27908: 0.9950116994202353
Position 19598: 0.982494504913459
Position 312: 0.9793570785943138
Position 17627: 0.9326975354166929
Position 3753: 0.9138078232795344
Position 4919: 0.9022771190736834
Position 26425: 0.8805936289179067
Position 27516: 0.8188084650600143
Position 21051: 0.8125296404503344
Position 3598: 0.8115310688307326
Position 13494: 0.7340675948835896
Position 19906: 0.7287909498020797
Position 21300: 0.5868259124667661
Position 21313: 0.4101272996966573
Position 2664: 0.3389320781589219
Position 1712: 0.28642464833181724
Position 29263: 0.2699877116334932
Position 789: 0.26352728072686454
Position 27113: 0.2603981606989097
Position 131: 0.23055626391304085
Position 26856: 0.21930072868756847
Position 25932: 0.19032436715728765
Position 2639: 0.15591679955372437
Position 21087: 0.12457416113446251
Position 136: 0.11310345651613737
Position 18029: 0.11287408254038957
Position 73: 0.07425474577530923
Position 2691: 0.06475126182191761
Position 17564: 0.06171340621424334
Position 4721: 0.059684017691033424
Position 24503: 0.05645006266717763
Position 6008: 0.046556238993785866
Position 22475: 0.04342823524241625
Position 102: 0.041633566885805884
Position 2993: 0.02782835079903073
Position 21097: 0.026387795780029824
Position 2736: 0.02275425294902487
Position 20994: 0.019056936712569906
Position 6340: 0.01701729469545763
Position 7043: 0.01656633897447532
Position 3396: 0.016556334452165224
Position 22179: 0.01629732944650491
Position 173: 0.014834827262344405
Position 1387: 0.013978264761329507
Position 1794: 0.012264179080121992
Position 18321: 0.01133923325384153
Position 13516: 0.010418125939062332
Position 820: 0.009940568788686658
Position 717: 0.00962326952657052
Position 28304: 0.009017581850491117
Position 9909: 0.008937143717998041
Position 29371: 0.00811487010086441
Position 3163: 0.008038557248842192
Position 18917: 0.007174037876632014
Position 158: 0.00646438346757658
Position 19671: 0.00644061952217298
Position 165: 0.006339870079913146
Position 22921: 0.00575456726762123
Position 828: 0.004605915262049658
Position 4725: 0.0038150832464749597
Position 25584: 0.0037816369128747802
Position 21476: 0.003733561285469306
Position 18349: 0.0033828168167714195
Position 1880: 0.003236710873171049
Position 13606: 0.0031362919291163267
Position 19603: 0.002780186333005095
Position 17583: 0.0027268793983698508
Position 28277: 0.00262982160886546
Position 171: 0.002488246277521639
Position 2709: 0.0023867622135342287
Position 797: 0.0023423346656795472
Position 4084: 0.0022940558636668574
Position 27303: 0.0022574352012133545
Position 28687: 0.002238646101024964
Position 20207: 0.0021354069521041545
Position 12433: 0.0021083119437362205
Position 3094: 0.0020560148844185853
Position 20835: 0.0020174372817433565
Position 37: 0.0019153808679071135
Position 12032: 0.0018493915236537186
Position 2791: 0.001839072675133137
Position 1825: 0.0016531760999040363
Position 9351: 0.0014506231598279656
Position 2821: 0.0013915251946294996
Position 27450: 0.0013261867169549987
Position 1904: 0.0012001214242367165
Position 21101: 0.001150393694923901
Position 20002: 0.0011021636191497915
Position 4562: 0.0010983468902269029
Position 20128: 0.001087258770186809
Position 27406: 0.0010268378447307537
Position 19026: 0.0009658932986210944
Position 1634: 0.0009128664768037114
Position 20589: 0.000891374836376136
Position 1279: 0.000877333270100671
Position 21026: 0.0007598035518368699
Position 27346: 0.0007482176424867335
Position 4519: 0.0007195691398673718
Position 27819: 0.0006515491375212136
Position 28751: 0.0006313286315681399
Position 4490: 0.0005910400153879347
Position 2259: 0.0005461512184244621
Position 1323: 0.0005153525521305992
Position 1947: 0.000487353562701681
Position 19521: 0.00045744513376872473
Position 28553: 0.00037642478072691485
Position 773: 0.0003743181966844775
Position 316: 0.00036282904084488407
Position 3937: 0.00034388474421480727
Position 680: 0.00032082866633987883
Position 537: 0.0002991711902357889
Position 20550: 0.00029196501684834167
Position 902: 0.00028735256724180626
Position 4702: 0.000279576369421021
Position 57: 0.00025921680883169275
Position 20553: 0.0002558875011893089
Position 1650: 0.0002513591819285951
Position 26442: 0.0002496292836391494
Position 21136: 0.000247786177448482
Position 21304: 0.00023114246935295387
Position 5087: 0.00022317222109676432
Position 28809: 0.0002223399364011696
Position 1591: 0.00021806373615215513
Position 1605: 0.00021735657799064835
Position 1702: 0.00021412769151386905
Position 5140: 0.00021381684044056675
Position 2759: 0.00020631770931476496
Position 27828: 0.0002047794298608462
Position 21023: 0.00019512836005862902
Position 19844: 0.00018959052077598918
Position 675: 0.00018094523249816396
Position 28804: 0.00017091750174928
Position 256: 0.00016983739340008702
Position 2655: 0.00016346690341064056
Position 2698: 0.00016092210194967142
Position 20977: 0.00015337229941149392
Position 22081: 0.0001466099776963575
Position 20681: 0.00014455544470333694
Position 19785: 0.0001418727135548329
Position 19929: 0.00012398352540479536
Position 4906: 0.0001171112889940169
Position 22184: 0.00010760806133306001
Position 28505: 9.63664029100717e-05
Position 19912: 8.739277785224401e-05
Position 22074: 8.532590565866932e-05
Position 15: 7.937157996571781e-05
Position 21408: 7.804798375301809e-05
Position 29267: 7.51362813632807e-05
Position 5432: 7.187919021346916e-05
Position 21548: 6.981830400228769e-05
Position 28689: 6.9042521363206e-05
Position 4885: 6.744989072086386e-05
Position 23026: 6.475223787938198e-05
Position 27336: 6.101860632775363e-05
Position 815: 5.9355582682859946e-05
Position 19625: 5.811961324121802e-05
Position 21336: 5.331489335164132e-05
Position 6336: 5.309479157925111e-05
Position 6694: 4.964463547656053e-05
Position 231: 4.7198169416247034e-05
Position 6205: 4.551707967685065e-05
Position 5250: 4.2244510005419906e-05
Position 21150: 4.003974273855586e-05
Position 478: 3.711045411844212e-05
Position 19790: 3.5889160028080056e-05
Position 1662: 3.428605092125948e-05
Position 21778: 3.0272456406019004e-05
Position 20154: 2.9743799197376643e-05
Position 1749: 2.536130761417313e-05
Position 17936: 2.3904029029603174e-05
Position 27798: 2.2143870899457576e-05
Position 6650: 2.2079364885437054e-05
Position 17518: 2.179091029532105e-05
Position 26: 2.0296802315516673e-05
Position 29306: 1.9137146461877856e-05
Position 2842: 1.7922316581077714e-05
Position 793: 1.6727370332936586e-05
Position 932: 1.6364789545937108e-05
Position 5840: 1.474156126079442e-05
Position 2190: 1.4113399446045383e-05
Position 2067: 1.369162722081124e-05
Position 22148: 1.2633069235800686e-05
Position 28795: 1.231552520011424e-05
Position 112: 1.230887690867288e-05
Position 4937: 1.0989265566324962e-05
Position 1340: 8.734359695594295e-06
Position 1595: 8.577367337513483e-06
Position 22514: 7.566825385169715e-06
Position 17514: 7.120042123655738e-06
Position 17521: 6.178793933145371e-06
Position 29355: 6.049357752112744e-06
Position 5511: 4.378334144102917e-06
Position 17963: 3.911577917399933e-06
Position 2609: 3.3621517247298413e-06
Position 27927: 3.231369197269143e-06
Position 539: 3.175638705852952e-06
Position 3798: 2.7620477645419486e-06
Position 21986: 2.630282550620199e-06
Position 21508: 2.567784459669308e-06
Position 28511: 2.3918231085874395e-06
Position 3941: 2.1167105725126055e-06
Position 28049: 1.9995513912601533e-06
Position 240: 1.8749855151105619e-06
Position 22379: 1.7809671373339187e-06
Position 2872: 1.667027560992641e-06
Position 299: 1.5689467954690654e-06
Position 34: 1.49859929902908e-06
Position 48: 1.1996956075189546e-06
Position 22525: 1.1703513748758239e-06
Position 448: 9.722637131686504e-07
Position 94: 6.876634631780342e-07
Position 4958: 5.02254468743733e-07
Position 106: 4.340896972563241e-07
Position 376: 3.0994189800870007e-07
Position 450: 3.0316570144063125e-07
Position 213: 1.8909020000525226e-07
Position 360: 1.5133724145287178e-07
Position 20350: 1.1997617476849802e-07
Position 636: 9.594922531520146e-08
Position 294: 7.583600304261993e-08
Position 305: 5.8093474856713854e-08
Position 26830: 4.408767346259121e-08
Position 577: 3.14001554140397e-08
Position 5063: 2.9469178377497618e-08
Position 208: 2.3415427928997277e-08
Position 374: 2.2102666469191887e-08
Position 1135: 1.0868481998064344e-08
Position 65: 9.455716452113041e-09
Position 711: 4.617256112364043e-09
Position 755: 3.0017264133208606e-09
Position 275: 2.4812684105490562e-09
Position 21554: 1.1708788256722944e-09
Position 765: 1.0515488619440701e-09
Position 390: 4.420378307242795e-10
Position 748: 2.4805489978612847e-10
Position 628: 6.2509467388203405e-12
Position 21268: 6.57229570590327e-13
Position 428: 8.672229197890895e-14
Position 193: 7.159027784995288e-14
Position 545: 2.972558668309196e-14
Position 572: 2.2394171459550923e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29161: 0.9847009459814565
Position 27775: 0.9824141934107038
Position 17439: 0.9773847467808513
Position 21217: 0.9589541271309131
Position 19447: 0.9049614346527939
Position 20917: 0.8795505852409565
Position 26243: 0.8644758292223269
Position 4821: 0.8394600905120699
Position 3546: 0.8317031165552486
Position 3689: 0.8147688400971811
Position 19760: 0.7281763793624264
Position 13375: 0.6107578970440634
Position 2576: 0.5937542204505503
Position 227: 0.4023634330313866
Position 27269: 0.3830589051609766
Position 26710: 0.24408951723607522
Position 27332: 0.24325285173419947
Position 1594: 0.2192457467508499
Position 675: 0.16430096866231997
Position 27062: 0.14937744302996522
Position 27384: 0.1455990540296168
Position 13378: 0.10944849077236414
Position 25810: 0.10454652250352042
Position 20965: 0.09945960245096365
Position 17739: 0.09628338111707452
Position 29452: 0.08953298438694007
Position 29405: 0.08486037830502025
Position 3655: 0.07438727183782395
Position 1618: 0.07047556076883692
Position 27006: 0.06949355095555702
Position 29327: 0.06550030944833582
Position 25834: 0.06500011141582061
Position 19490: 0.06117494144184616
Position 620: 0.05453812812733633
Position 230: 0.04879185430378618
Position 24386: 0.04810324393258446
Position 22372: 0.043438680546918136
Position 585: 0.039090375432990175
Position 249: 0.03532309726157895
Position 4696: 0.03355452266471095
Position 21131: 0.032643332130221914
Position 5873: 0.03162024934251932
Position 2962: 0.029384422159026636
Position 27473: 0.028038019645052065
Position 29464: 0.023661315036229022
Position 4599: 0.022934001378367486
Position 13336: 0.02206302919510702
Position 25814: 0.020777733237946475
Position 4641: 0.02009059703571173
Position 17490: 0.01978816399480686
Position 4805: 0.018581392920790085
Position 27440: 0.013748403656638309
Position 26645: 0.013715371447462644
Position 27644: 0.013196632807087815
Position 29360: 0.012600680299297956
Position 19427: 0.012211393580146022
Position 5838: 0.01173538911560017
Position 22108: 0.011532374989115003
Position 6789: 0.011357476424795551
Position 4791: 0.010880661277781024
Position 26263: 0.01080942102367064
Position 1224: 0.01015950237912154
Position 19469: 0.010122049074311057
Position 6187: 0.008771851511313041
Position 18058: 0.008428096893546408
Position 17886: 0.007924642814993823
Position 4473: 0.0075287818826083285
Position 17735: 0.007290299833753321
Position 6042: 0.006745765457469731
Position 1429: 0.006610145614902541
Position 9749: 0.0060174525213081125
Position 3041: 0.005987720140681861
Position 29201: 0.005867259960114664
Position 679: 0.005782894598903734
Position 374: 0.005623054269205079
Position 26165: 0.005558007955550516
Position 13416: 0.005352595740233543
Position 4715: 0.005058904136403984
Position 24405: 0.0049575583720899395
Position 26943: 0.00480692920249406
Position 3269: 0.004772805583776809
Position 28165: 0.0046673589673230705
Position 18786: 0.004409640298898986
Position 21177: 0.004328703982400083
Position 27192: 0.004203334499988005
Position 2885: 0.003678768210822345
Position 22827: 0.0034912467445806098
Position 18760: 0.0034391417918067913
Position 1486: 0.0034203541848126296
Position 24382: 0.0033892603625032365
Position 21984: 0.003368463451155724
Position 28190: 0.003323092476984542
Position 6809: 0.003163108589272889
Position 4228: 0.003140531760520832
Position 27978: 0.003025671921199468
Position 4828: 0.0029429862033964805
Position 9639: 0.0029196911966899307
Position 19432: 0.0028189466652016027
Position 21223: 0.0027365935524215424
Position 28592: 0.002721806232308824
Position 5693: 0.002628411423496485
Position 3626: 0.0025734498762500957
Position 28434: 0.00253503385389856
Position 19980: 0.002347185535163949
Position 1529: 0.0023286983407558876
Position 22595: 0.0023168344403176203
Position 1134: 0.0022535704666355513
Position 17759: 0.002228082478403716
Position 20896: 0.002185915546148506
Position 25459: 0.00216780395139156
Position 27112: 0.00214414491831596
Position 20865: 0.002115069703250609
Position 12324: 0.0021083119437362227
Position 711: 0.0020814145918083187
Position 20487: 0.002079136472585837
Position 29410: 0.0019520401549504452
Position 714: 0.0019088049507253446
Position 18227: 0.0018825018771261171
Position 3556: 0.0018634891623099568
Position 11818: 0.0018493915236537178
Position 1569: 0.0018374986872712483
Position 18224: 0.0018339546349517126
Position 25456: 0.0016138329614832209
Position 27091: 0.0015987816948389586
Position 443: 0.0015652803329720567
Position 9270: 0.0014506231598279656
Position 1604: 0.0013520148235962235
Position 28136: 0.0013494708361959232
Position 6946: 0.0013258448604179399
Position 22007: 0.0013205296892941166
Position 20971: 0.0012865699743993897
Position 2773: 0.001277210805259045
Position 6204: 0.0012581263371875405
Position 3178: 0.001208545032576678
Position 639: 0.0011669565739650144
Position 29489: 0.0011525083263090126
Position 3908: 0.001111821133448146
Position 28139: 0.0011095890355688567
Position 21182: 0.0010986824102031914
Position 4445: 0.0010136873152606374
Position 1824: 0.0009402113086985209
Position 29363: 0.0009377942131635216
Position 2505: 0.0008903237837459772
Position 19719: 0.000819708009752472
Position 19540: 0.0007672331184178671
Position 28218: 0.0007400504042758666
Position 18082: 0.0007345488466072929
Position 6949: 0.0007185739645991388
Position 4253: 0.000691419827316957
Position 3845: 0.0006807880917267582
Position 555: 0.0006794416416639742
Position 4777: 0.0006741885832932391
Position 1250: 0.0006605462401652575
Position 2581: 0.0006572942813336743
Position 3016: 0.0006414744343659877
Position 4420: 0.0006140803867901166
Position 27613: 0.0005974334118809461
Position 4532: 0.0005744543255768077
Position 5719: 0.0005718766583350791
Position 21394: 0.0005472117585527173
Position 19811: 0.0005188710884388606
Position 28454: 0.0005167347128611392
Position 20420: 0.00051392855656129
Position 1306: 0.0005092818888986947
Position 19702: 0.00047344253584416545
Position 2725: 0.0004577532646496831
Position 17836: 0.00044742885736462546
Position 28595: 0.0003979408265081929
Position 27159: 0.0003907233493325428
Position 4391: 0.0003893485921465156
Position 19894: 0.00037524888762844
Position 385: 0.0003721193733470656
Position 21383: 0.00036152130962693635
Position 1226: 0.00035729639414749546
Position 17910: 0.00034950046931441246
Position 20502: 0.00033419272493486304
Position 6125: 0.0003332967504402496
Position 21445: 0.0003151298870203489
Position 29168: 0.0003104414853885402
Position 3154: 0.0003070020479157792
Position 19732: 0.00030222406287069804
Position 18917: 0.0002911490845473334
Position 2795: 0.00028694899509435065
Position 448: 0.00028588192362061476
Position 768: 0.0002853932428988222
Position 4865: 0.0002814381236393305
Position 2122: 0.0002710115915596517
Position 4665: 0.00026878831958218434
Position 26682: 0.0002374208538228062
Position 1814: 0.00023667570250244477
Position 21448: 0.00022502300501934567
Position 26761: 0.00022424029077385097
Position 5058: 0.00020609028944307923
Position 929: 0.00020350318171928118
Position 20665: 0.0001964068546706657
Position 20104: 0.00019318870961011994
Position 28730: 0.0001863643983763953
Position 3963: 0.0001857081906554215
Position 866: 0.00018356769753682129
Position 20929: 0.00017920769642010146
Position 28672: 0.00017304324704698145
Position 1084: 0.0001709701111910995
Position 2060: 0.00016714104131758622
Position 17888: 0.00016109506501511822
Position 29329: 0.0001584059310978058
Position 4999: 0.00015533129544217458
Position 22122: 0.00015370348648172905
Position 20153: 0.0001504050898413168
Position 981: 0.00014829789038000167
Position 2825: 0.00014752507883291922
Position 28389: 0.00014344232516523914
Position 29370: 0.00014043747616794322
Position 28490: 0.00014039402216701108
Position 1848: 0.00013977810042520566
Position 29421: 0.00013971456625320626
Position 20780: 0.0001346644503251255
Position 28340: 0.0001344686893187198
Position 22078: 0.00013444631100174053
Position 27847: 0.0001319115481517843
Position 1631: 0.0001246464246621217
Position 20668: 0.00012419009530571074
Position 20710: 0.00011593417692454898
Position 19765: 0.00011283824700652724
Position 995: 0.00011109405984099826
Position 5180: 0.00011068328660137831
Position 20342: 0.00010537133090891232
Position 1060: 0.00010376796307323757
Position 19628: 0.00010134666272861611
Position 28055: 0.0001004451988354596
Position 20150: 9.96483304768174e-05
Position 2101: 8.778483152417991e-05
Position 3890: 8.250096361846859e-05
Position 21796: 7.912343296976942e-05
Position 29295: 7.119499302764673e-05
Position 20941: 7.098795077334222e-05
Position 3859: 6.964798902844267e-05
Position 1028: 6.956024604923596e-05
Position 29389: 6.468192685623171e-05
Position 28504: 6.166537133441912e-05
Position 17953: 6.0415329798426324e-05
Position 755: 5.823132325483112e-05
Position 3970: 5.69383190173655e-05
Position 28116: 5.656586100497441e-05
Position 1158: 5.5910105798279444e-05
Position 21949: 5.3778593182915126e-05
Position 2540: 5.0258605815484874e-05
Position 20944: 4.77165408775395e-05
Position 19789: 4.719534891601191e-05
Position 19737: 4.4517016381686075e-05
Position 28992: 4.098182068359773e-05
Position 21074: 3.826983404806928e-05
Position 28232: 3.643805122530029e-05
Position 6435: 3.6116704369778586e-05
Position 6460: 3.560729599221903e-05
Position 21635: 3.2886033712541544e-05
Position 19661: 3.1780892177676684e-05
Position 827: 2.8635618395132332e-05
Position 1278: 2.852093426899206e-05
Position 5085: 2.7799632658479396e-05
Position 522: 2.7123322725540394e-05
Position 28773: 2.564390720268478e-05
Position 20881: 2.476584124393312e-05
Position 19083: 2.3113151956615524e-05
Position 4981: 2.2566875611745176e-05
Position 20121: 2.1383182993348717e-05
Position 748: 2.1001560611668447e-05
Position 20127: 2.0143774121430776e-05
Position 2036: 1.9281608386651516e-05
Position 19625: 1.87855008240595e-05
Position 27984: 1.8683187034843146e-05
Position 5988: 1.5054015095572773e-05
Position 2057: 1.5045545082438244e-05
Position 1993: 1.3691627220811252e-05
Position 22990: 1.171694318557317e-05
Position 21354: 1.1254379751009221e-05
Position 19832: 1.1120024537021014e-05
Position 19803: 1.0683225354941225e-05
Position 21407: 1.0352255737045657e-05
Position 21428: 9.619969820832222e-06
Position 902: 9.209913642090692e-06
Position 20975: 8.983662872634589e-06
Position 1692: 8.653026798699429e-06
Position 28956: 8.511987542875766e-06
Position 765: 6.551457131499589e-06
Position 5176: 6.516831199568246e-06
Position 4984: 5.970262637816151e-06
Position 1320: 5.743829496514681e-06
Position 161: 5.08070276333972e-06
Position 29382: 4.848687032300191e-06
Position 22028: 4.720261622640324e-06
Position 6160: 4.568646237287599e-06
Position 191: 4.4460870439730225e-06
Position 884: 3.4643765998936847e-06
Position 28141: 3.2852500654521785e-06
Position 21365: 3.2685740128911436e-06
Position 685: 3.233051459617457e-06
Position 6101: 2.2978640658796217e-06
Position 21772: 2.1337771112320086e-06
Position 1096: 1.4132105353773122e-06
Position 6859: 1.3351353897908462e-06
Position 414: 1.1301238294678982e-06
Position 5249: 7.689850787323177e-07
Position 5014: 7.195775012399671e-07
Position 21256: 6.969431362557155e-07
Position 299: 6.852031436745965e-07
Position 21664: 6.176515074594438e-07
Position 21142: 4.088000347602905e-07
Position 21189: 2.9192288443233664e-07
Position 22414: 2.358149944345141e-07
Position 21155: 1.8833257639978737e-07
Position 3793: 1.8753197267018405e-07
Position 156: 1.7684075375179001e-07
Position 4076: 1.7572842926430063e-07
Position 184: 1.332293974295774e-07
Position 3711: 1.1689710654403464e-07
Position 27552: 8.180766756628229e-08
Position 177: 6.31025459644592e-08
Position 2441: 5.4390106432902777e-08
Position 872: 5.04423897174752e-08
Position 1684: 4.5088486994299276e-08
Position 19815: 3.6645322223732065e-08
Position 1431: 3.553961119657235e-08
Position 170: 3.23543228126867e-08
Position 1707: 2.1197065781204255e-08
Position 21228: 1.8813804145266143e-08
Position 21266: 1.5448019037741085e-08
Position 126: 7.472474130048308e-09
Position 187: 7.2150800636555635e-09
Position 5026: 3.4087820499992834e-09
Position 19997: 3.315068737408177e-09
Position 1711: 2.2513332378879472e-09
Position 21299: 2.170813108074793e-09
Position 21508: 1.8733935900367586e-09
Position 158: 1.180896226121837e-09
Position 331: 4.341578403957169e-10
Position 793: 3.870646308429859e-10
Position 21401: 2.8548700306191103e-10
Position 312: 2.631104193930087e-10
Position 788: 2.7282173201780215e-11
Position 90: 4.905470387699712e-12
Position 316: 9.475064902715874e-13
