Gene = CSDE1
index = 412
Annotated 5SS: [   40  8144 18273 20002 20494 21207 23523 23976 24233 25361 27457 27707
 30982 31754 32744 34082 37426 38386 39352]
Annotated 3SS: [ 7756 18073 19891 20400 21108 23440 23846 24106 25147 27315 27541 30873
 31577 32630 33961 37246 38221 39218 39747]
SMsplice 5SS: [   40  1783  7991  8144 16438 18273 20002 21207 23523 24233 25361 27457
 27707 31754 32744 33604 34082 37426 38386 39352]
SMsplice 3SS: [ 1644  7756  8059 16348 18073 19891 21108 23440 24106 25147 27315 27541
 31644 32630 33446 33961 37246 38221 39218 39747]
top_k =  1000
Partition function (log Z): 25.07584654724211

Sorted 5' Splice Sites (High to Low Probability):
Position 27457: 0.9863049201907029
Position 21207: 0.984616977542661
Position 24233: 0.9747708014656415
Position 37426: 0.9735260681437552
Position 34082: 0.9626617936416182
Position 27707: 0.9392722622271065
Position 31754: 0.913215019326574
Position 25361: 0.9031502068752798
Position 18273: 0.9007880197564202
Position 8144: 0.8707600768848874
Position 23523: 0.8655432569534399
Position 1783: 0.8528876081041091
Position 32744: 0.8017200238511087
Position 20002: 0.7613153532810992
Position 38386: 0.7492650811046584
Position 39352: 0.7448896647365749
Position 16438: 0.6773935749827982
Position 9690: 0.6330498358734898
Position 23976: 0.5090271852218134
Position 40: 0.4935939674038084
Position 20246: 0.4372609062048964
Position 7991: 0.39911237201779876
Position 135: 0.3856453145574628
Position 33604: 0.34686388393595713
Position 11837: 0.32885201643829487
Position 9247: 0.31277390314152587
Position 33677: 0.2995412811422714
Position 20576: 0.2896208686707274
Position 2330: 0.27399666537550366
Position 25248: 0.23528373560249774
Position 21477: 0.22637643085408105
Position 1556: 0.15806365320370264
Position 25232: 0.13332339961800602
Position 18516: 0.12940658259982218
Position 20494: 0.11534617014884188
Position 2309: 0.10588421113525939
Position 25637: 0.09841292557137088
Position 29016: 0.09299447472424614
Position 20951: 0.09294332591334106
Position 11422: 0.09201932410513224
Position 34682: 0.08107199420447513
Position 7978: 0.07882551675505324
Position 8826: 0.07346198007099584
Position 4507: 0.07303606928959328
Position 33600: 0.06209244992321917
Position 23167: 0.06185926020367755
Position 21595: 0.0601829468767836
Position 8148: 0.05490692350794234
Position 21039: 0.05108626900063933
Position 18266: 0.04998215545696034
Position 27848: 0.0484462790314035
Position 24871: 0.04831673682413306
Position 12808: 0.04460387875000951
Position 20722: 0.04432746752323279
Position 23984: 0.041696815893721755
Position 39572: 0.040462400013899925
Position 20486: 0.039401215724970615
Position 20953: 0.03701408243278688
Position 32936: 0.03586654930344514
Position 1385: 0.033684760796697626
Position 39118: 0.02871400494216866
Position 21953: 0.02837015064500502
Position 26795: 0.02717258065224107
Position 26809: 0.02648299983661762
Position 1832: 0.023801318664794423
Position 17391: 0.02373818969301431
Position 31011: 0.023552381776239688
Position 18579: 0.023482631116394353
Position 1670: 0.023424436170671595
Position 35447: 0.023248595626177256
Position 1335: 0.022385096694080404
Position 6012: 0.022029599545556104
Position 30278: 0.021329977670414273
Position 22442: 0.020702732234560633
Position 157: 0.019071091276185725
Position 36794: 0.018545628200324484
Position 12836: 0.01839703967009626
Position 26976: 0.017954732529779745
Position 32710: 0.016868369571264683
Position 26608: 0.016663187536680342
Position 9082: 0.016171552146080168
Position 44: 0.015769967086232618
Position 27070: 0.015460699362886809
Position 37623: 0.015342806866871436
Position 7556: 0.015236660554010262
Position 1770: 0.014621298761065448
Position 22846: 0.01460873474549039
Position 7575: 0.01445086372859328
Position 34673: 0.01427756483115261
Position 284: 0.01371465491804753
Position 39850: 0.013708514422320095
Position 8588: 0.012946106964350664
Position 29874: 0.012831763640802298
Position 3445: 0.012770536427553764
Position 25951: 0.012630305743849032
Position 28914: 0.011888373744019548
Position 33149: 0.011749382024604365
Position 361: 0.011377865229293207
Position 2285: 0.011357601732552316
Position 21700: 0.010983200388605877
Position 31229: 0.010935083220612334
Position 35924: 0.010836475529919582
Position 18701: 0.010771705888229616
Position 24194: 0.010672407669811276
Position 40102: 0.010659248109913678
Position 29611: 0.010579959361300802
Position 39528: 0.010359203193194687
Position 29063: 0.01035274653152321
Position 22563: 0.010228453552223404
Position 18129: 0.009443130214020224
Position 20473: 0.009193529714563902
Position 1748: 0.009046982375567154
Position 8780: 0.008538879187482059
Position 2564: 0.008214047942504273
Position 34252: 0.007963696422243016
Position 11326: 0.007876905939371672
Position 296: 0.007564668973366388
Position 13145: 0.007302649347838138
Position 17647: 0.007262347191635666
Position 32013: 0.007019250717575257
Position 8412: 0.0070010643777280585
Position 38913: 0.006921319216342562
Position 24697: 0.006754899108936574
Position 26935: 0.006715114416701879
Position 8877: 0.00669322420320418
Position 20453: 0.006690716465792575
Position 1125: 0.006672348821703348
Position 1192: 0.006669337015348694
Position 2095: 0.006417732759094802
Position 13602: 0.006357066503715722
Position 20697: 0.005863325026999138
Position 5734: 0.005608978880330416
Position 17362: 0.005595231196888901
Position 1293: 0.005553713946028759
Position 21514: 0.005369450950130631
Position 26835: 0.005322772852042453
Position 38992: 0.005018575957285592
Position 39258: 0.004932224709888614
Position 5368: 0.00447589937453127
Position 20972: 0.004423538432678677
Position 13332: 0.004315272442526395
Position 37108: 0.004140882243775195
Position 33578: 0.004091904978198474
Position 236: 0.003882224343099219
Position 16104: 0.003730981955703218
Position 35598: 0.0037266523723838503
Position 27436: 0.003663542806790861
Position 26722: 0.003662961317518598
Position 1935: 0.0035367561257755786
Position 1787: 0.0033885826063320018
Position 37259: 0.003348392822108603
Position 25606: 0.00324944100460656
Position 35658: 0.003163847078863127
Position 29759: 0.0030131049821401513
Position 26707: 0.0029315208232410976
Position 24020: 0.002760404426872515
Position 32019: 0.0027252353779542095
Position 5128: 0.0025716883976606595
Position 305: 0.0025155474087622644
Position 25991: 0.002494147861156457
Position 13204: 0.002462360010063344
Position 25486: 0.0024593816704266635
Position 3495: 0.0024492954921323438
Position 37567: 0.0023850292917125294
Position 12630: 0.0022063914990909056
Position 2483: 0.002196175351365502
Position 19954: 0.0021276251386460297
Position 3727: 0.0020785733459851605
Position 38752: 0.002075323436445891
Position 5038: 0.0020659458711100977
Position 4174: 0.002038121115493041
Position 27377: 0.0020300345499592444
Position 26980: 0.0020291995276425167
Position 37473: 0.002026813882322923
Position 33537: 0.001974433225131058
Position 35932: 0.001915461168801354
Position 25999: 0.0018504251446031157
Position 18857: 0.0018263438153007078
Position 18280: 0.0018123005843768327
Position 38180: 0.0018090918296279183
Position 5153: 0.0017877151433745055
Position 24215: 0.0017747374825818555
Position 24295: 0.0017712201772671966
Position 21297: 0.0017167374311507185
Position 24925: 0.0015336089408210971
Position 33128: 0.0015241302194458487
Position 69: 0.0015070913189563105
Position 496: 0.0015029968375117801
Position 1222: 0.0015006227890425666
Position 28311: 0.0013627116891061822
Position 27644: 0.0013003246313606036
Position 5418: 0.0012765483447744826
Position 23988: 0.0012742900782124831
Position 25668: 0.0012131287713060383
Position 39218: 0.0011586094545195697
Position 5137: 0.0011560178660488477
Position 6368: 0.001155672480803071
Position 26539: 0.0010446948282327505
Position 35680: 0.0010203939920310366
Position 34907: 0.0009810398491770457
Position 24290: 0.0009436005025060828
Position 1524: 0.0009249278684089014
Position 27134: 0.000918165866184309
Position 27951: 0.0009081587527905964
Position 27485: 0.0008948419484500034
Position 1076: 0.0008568392955493317
Position 25256: 0.0008542771225202062
Position 34425: 0.0008223561613941833
