Gene = ZMAT3
index = 1602
Annotated 5SS: [  685  4797 41400 44634 44857]
Annotated 3SS: [ 4469 41279 44466 44755 47050]
SMsplice 5SS: [  685 26484 41400 44857]
SMsplice 3SS: [26406 41279 44755 50233]
top_k =  1000
Partition function (log Z): -32.32215340341501

Sorted 5' Splice Sites (High to Low Probability):
Position 685: 0.8212876131936866
Position 4797: 0.5079117788421885
Position 953: 0.442365760065866
Position 6065: 0.30393881658359373
Position 4433: 0.08507270769298222
Position 1938: 0.06429369030383264
Position 4604: 0.048255009357274364
Position 1393: 0.036689713195010916
Position 1433: 0.022020400319581863
Position 10571: 0.021494474185949897
Position 965: 0.018876472999733034
Position 4105: 0.01724200103193202
Position 463: 0.014946442779819795
Position 2630: 0.014075369551855342
Position 3148: 0.011333627432295141
Position 2791: 0.011125146939989226
Position 495: 0.010408122600024362
Position 996: 0.01031808206147908
Position 11102: 0.010003756629546327
Position 4726: 0.009879965093493861
Position 1466: 0.009303205339254212
Position 861: 0.008769043473796626
Position 2059: 0.0087375755832817
Position 4589: 0.00873356366478327
Position 1899: 0.007733824596821843
Position 4382: 0.007714409704222175
Position 1954: 0.006874849058398568
Position 41: 0.0042156713629283495
Position 5302: 0.003865321104085927
Position 2653: 0.0034774005015860126
Position 1404: 0.0029659787996113253
Position 1175: 0.0026396103630883933
Position 1671: 0.0025166759089172027
Position 5542: 0.0025132661314785135
Position 5722: 0.0020083555613593647
Position 5741: 0.0019609267656441895
Position 1570: 0.0017213191644986053
Position 3144: 0.0011654388290058017
Position 5717: 0.0009470336212951065
Position 504: 0.0009099129337707011
Position 850: 0.0008858077669622575
Position 1312: 0.0008654910701653092
Position 4360: 0.000736916257988751
Position 499: 0.0006794257525078283
Position 1001: 0.0005908947743852046
Position 961: 0.0004912322745475021
Position 123: 0.00045945335727205853
Position 440: 0.000398717707586975
Position 973: 0.00037715441834228485
Position 6267: 0.00032285361018164046
Position 751: 0.0002482724815826148
Position 2248: 0.0002267933199247793
Position 2917: 0.00019865075537462914
Position 1642: 0.0001641289582589833
Position 689: 0.00016024220412793174
Position 947: 0.0001325730152964975
Position 2805: 0.00011873839065731619
Position 957: 0.0001049310128127146
Position 3296: 7.685488319341221e-05
Position 591: 5.976663306799419e-05
Position 487: 5.8606234609596935e-05
Position 1577: 5.2798725806296376e-05
Position 18: 4.105780998051756e-05
Position 151: 2.906718621117567e-05
Position 1711: 2.8861888134929207e-05
Position 928: 2.870428482044833e-05
Position 3508: 1.7677012756360526e-05
Position 1247: 1.7474051896987825e-05
Position 969: 1.388378292893628e-05
Position 679: 9.452488675285254e-06
Position 786: 9.424406415735325e-06
Position 225: 8.434047018817626e-06
Position 523: 8.190213792405213e-06
Position 902: 6.9684836799852925e-06
Position 1007: 4.305567270156863e-06
Position 959: 4.282336262043437e-06
Position 471: 2.6004507400167225e-06
Position 841: 1.9976829938855916e-06
Position 1047: 1.8754084854942628e-06
Position 865: 1.4815094177594786e-06
Position 1397: 1.456479721555362e-06
Position 55: 1.4291810017583927e-06
Position 1677: 1.3255338985645002e-06
Position 2101: 1.1523540261980641e-06
Position 817: 1.0886213665829461e-06
Position 570: 1.0876297822271859e-06
Position 33: 8.721067945891979e-07
Position 414: 6.844324747954072e-07
Position 908: 6.320972733607656e-07
