Gene = SWT1
index = 1363
Annotated 5SS: [    85   3846   9573  11319  18034  23371  24978  27265  27852  33563
  45720  47784  49684  57576  64957  74629 114310 119589]
Annotated 3SS: [  3752   9491  11259  17291  23310  24865  27162  27662  33468  45573
  47619  49544  57426  64768  74496 114242 119523 133593]
SMsplice 5SS: [    85   3846   9573  11319  17569  18034  23371  27265  27852  33563
  38094  57576  64957  72616  74629 114310]
SMsplice 3SS: [  3752   9491  11259  17291  17935  23310  27162  27662  33468  37944
  57426  64768  72542  74496 114242 133593]
top_k =  1000
Partition function (log Z): -36.74959729825907

Sorted 5' Splice Sites (High to Low Probability):
Position 9573: 0.9992164535272435
Position 33563: 0.995751619058213
Position 3846: 0.9703626360076704
Position 18034: 0.9613959335236816
Position 38094: 0.9539352945338994
Position 11319: 0.9385206090809515
Position 85: 0.8076184756477266
Position 27852: 0.6376293460820236
Position 27265: 0.628943523146712
Position 23371: 0.5301097998727196
Position 4096: 0.36709742172800147
Position 37108: 0.33111339236705195
Position 24978: 0.2889239722941868
Position 28582: 0.2818386963687274
Position 27819: 0.27946547251717907
Position 28160: 0.2707653326004024
Position 12818: 0.23093167676885681
Position 23415: 0.22882274166786687
Position 24670: 0.21000358069052794
Position 20842: 0.19819013013119238
Position 9106: 0.19652377652947858
Position 35711: 0.15706884881511654
Position 1252: 0.1472854759088759
Position 10298: 0.14186947162322255
Position 37438: 0.1213633598630884
Position 9293: 0.10532199563199796
Position 2407: 0.10023727152994588
Position 28253: 0.08559323060491363
Position 24999: 0.08467959297897357
Position 235: 0.07936402292475851
Position 10765: 0.07873505741249193
Position 230: 0.06781757921812986
Position 44753: 0.06652859285854583
Position 37826: 0.058597694553105886
Position 18428: 0.05653079800100142
Position 47784: 0.0558994959040797
Position 2566: 0.05543757669875147
Position 17642: 0.05421442855711884
Position 9394: 0.05179315132930335
Position 11622: 0.051526932787642886
Position 28624: 0.04795009027626822
Position 4879: 0.047595098178920034
Position 2103: 0.04732086197417896
