Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  1000
Partition function (log Z): 2.6727807392165883

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9901479317625812
Position 75: 0.9653790402658726
Position 5403: 0.7716227074130668
Position 3063: 0.684338755327616
Position 5097: 0.6081352788224118
Position 3684: 0.55132072657111
Position 4345: 0.2782938078125893
Position 3449: 0.23204875457036467
Position 2516: 0.15087835294577445
Position 3087: 0.13744524289179613
Position 5911: 0.11864486433651102
Position 4651: 0.118404774281489
Position 4891: 0.10406760159197571
Position 5320: 0.09099062225320137
Position 4664: 0.08330466540714548
Position 377: 0.08111096114448219
Position 2895: 0.05454094607338078
Position 3933: 0.050964735020356915
Position 3689: 0.04346292104217036
Position 653: 0.04110631951684594
Position 4846: 0.039762493852070785
Position 6215: 0.034491564237402954
Position 5930: 0.02831111864903643
Position 5126: 0.027110204239335203
Position 2403: 0.02253851180839276
Position 2871: 0.020235355961632354
Position 4368: 0.02005448514427661
Position 3465: 0.01633277240132643
Position 6335: 0.01600019146612245
Position 681: 0.011925532549863064
Position 132: 0.010237809898221147
Position 3939: 0.010017002693910176
Position 2283: 0.009792929045780299
Position 4783: 0.008714555955262476
Position 3858: 0.008135127764090592
Position 3909: 0.006339080867780739
Position 3461: 0.0034603461521889077
Position 6405: 0.0034339866170524994
Position 1679: 0.0032605065395350445
Position 35: 0.002966420331841743
Position 3634: 0.002749836792021694
Position 5196: 0.0025591154667147097
Position 667: 0.002362248143757577
Position 1644: 0.0019723157842332314
Position 5413: 0.0019189493115200382
Position 171: 0.001904712283847646
Position 6510: 0.001719870214094886
Position 5085: 0.0017189301777950942
Position 5079: 0.0016746730572152842
Position 3239: 0.001498599083242776
Position 2859: 0.0014082365217360283
Position 6127: 0.0013198485115336297
Position 3821: 0.0012873662299630073
Position 3016: 0.0012176467348538984
Position 1145: 0.0012057959472252838
Position 2847: 0.001173215448479115
Position 5381: 0.0010666460402751013
Position 570: 0.0009206490328793859
Position 323: 0.0008860955676851417
Position 1898: 0.0008087738946127968
Position 3524: 0.0007610848006508629
Position 5024: 0.0006135459298384667
Position 2834: 0.0006102034883349626
Position 657: 0.0005168744371028177
Position 3439: 0.0005048606692064326
Position 3036: 0.0005016162154106803
Position 838: 0.0004782193644035324
Position 881: 0.0004296663030665195
Position 103: 0.0004275448739664237
Position 3342: 0.00036748068402483205
Position 100: 0.00036287490493529663
Position 618: 0.00035752423860073467
Position 244: 0.00028752720952730164
Position 3123: 0.00027734678182237115
Position 528: 0.0002651447477349833
Position 2455: 0.0002572719328152946
Position 1919: 0.0002462702131067699
Position 3430: 0.00021727616903685068
Position 826: 0.00017208983669396365
Position 2170: 0.00014961812214836373
Position 3831: 0.00011250099776512907
Position 3095: 0.0001116325996454843
Position 3310: 0.00010542985111107806
Position 3073: 9.731794346942924e-05
Position 3947: 6.290077703853609e-05
Position 5302: 6.105409514919227e-05
Position 3496: 3.535252026001278e-05
Position 970: 2.722287789076352e-05
Position 3828: 2.622712879816845e-05
Position 3473: 2.5587833908614448e-05
Position 3655: 2.5212918566606623e-05
Position 3677: 1.3192262910218207e-05
Position 146: 1.1987193620280449e-05
Position 3097: 1.0399399134287898e-05
Position 482: 1.0025298452781521e-05
Position 30: 8.90615236058975e-06
Position 2605: 8.278274214032368e-06
Position 503: 7.758313349812238e-06
Position 3164: 7.741936770872318e-06
Position 3443: 6.923924591357398e-06
Position 3703: 6.224964652247404e-06
Position 636: 6.215249279287116e-06
Position 2475: 5.745811548139141e-06
Position 2728: 5.535206971048199e-06
Position 2796: 5.227351831002124e-06
Position 5328: 4.71622305455161e-06
Position 2153: 4.489591710451991e-06
Position 2725: 4.437955678248886e-06
Position 587: 4.427365854690404e-06
Position 662: 4.337185729169531e-06
Position 873: 3.880749895754721e-06
Position 427: 3.648102264008239e-06
Position 891: 3.543144401316534e-06
Position 1000: 3.5307034544957133e-06
Position 688: 3.2782201471135195e-06
Position 2126: 3.2288467830522927e-06
Position 3639: 2.2756246198155126e-06
Position 3516: 1.9667689693880304e-06
Position 437: 1.909602857470238e-06
Position 3694: 1.448482355841294e-06
Position 311: 9.029780540047978e-07
Position 405: 7.597075760020243e-07
Position 290: 6.686951294986447e-07
Position 313: 4.039190511145739e-07
Position 253: 1.2817315242914306e-07
Position 160: 1.106774417752774e-07
Position 46: 1.0837380516780792e-07
Position 465: 7.407543085139659e-08
Position 358: 5.127915872522036e-08
Position 302: 3.780435857105414e-08
Position 832: 3.5752389447714587e-08
Position 450: 1.9327997940777857e-08
Position 106: 1.1605065674242535e-08
Position 455: 7.554329550597144e-09
Position 3368: 7.1768234892496145e-09
Position 536: 3.293557172670575e-10
Position 538: 3.207667987345497e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.9927709808438814
Position 5234: 0.837276036091004
Position 2988: 0.8007384628733022
Position 5004: 0.6460123326450841
Position 5633: 0.6012258321545235
Position 3597: 0.5033057648089182
Position 3361: 0.25017991211814167
Position 4192: 0.19212397604680756
Position 6535: 0.15850175618498719
