Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  1000
Partition function (log Z): -38.286033915944024

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9922498598414755
Position 182: 0.9437569280718079
Position 8312: 0.9149902956451262
Position 5385: 0.9136012544715567
Position 1275: 0.8827709673569747
Position 2626: 0.7071902266642678
Position 8682: 0.5901510970813256
Position 1538: 0.12051771580468637
Position 4612: 0.0881583486015229
Position 1123: 0.0842481445264046
Position 8661: 0.06477359487287507
Position 4524: 0.05189555245616486
Position 2622: 0.04028537070663062
Position 4273: 0.03786849116057774
Position 21777: 0.03528850403235508
Position 21670: 0.03425286682549204
Position 12453: 0.03312050478867949
Position 7816: 0.030247839615120207
Position 300: 0.028073420996102605
Position 21842: 0.02766326394875835
Position 2833: 0.02599483000067228
Position 4903: 0.025415571766267516
Position 9764: 0.021082785896036085
Position 8904: 0.019944620931930078
Position 12702: 0.019642407980284056
Position 8389: 0.015385318367768373
Position 4371: 0.015190060689358324
Position 2845: 0.014701818023443516
Position 8112: 0.014614323193900327
Position 8075: 0.013651313991669809
Position 568: 0.013538710683642775
Position 1034: 0.010970601854156083
Position 2288: 0.00963636306662323
Position 5568: 0.009402674909148178
Position 7196: 0.009076902914104965
Position 4507: 0.008778857082143326
Position 1004: 0.00750434626234062
Position 2053: 0.007410845991857565
Position 17365: 0.0073839243292758506
Position 619: 0.006992638217462292
Position 2338: 0.005481849191496378
Position 5115: 0.004829794865776529
Position 2075: 0.00476859089709552
Position 827: 0.004225955802169675
Position 2855: 0.003780065110130448
Position 8104: 0.003386498982701118
Position 2425: 0.0033812053368097793
Position 2928: 0.0031065969547172
Position 5513: 0.002700236073192137
Position 4477: 0.002560511324871371
Position 6037: 0.0024613527217333055
Position 1330: 0.0023287840258107316
Position 1321: 0.0023028194497533923
Position 1515: 0.002252671024893283
Position 2434: 0.0018220219369381582
Position 632: 0.0017979861845748397
Position 7011: 0.0016825247469990595
Position 8007: 0.0016102856333386059
Position 4419: 0.0012875605857856957
Position 2533: 0.0012479358633253632
Position 4006: 0.0011771963930846626
Position 4556: 0.0011702394652271682
Position 2637: 0.0009468325684863529
Position 1585: 0.0009387858017505424
Position 2632: 0.0008256896013332267
Position 660: 0.0008032967356878926
Position 3174: 0.0008021713369877867
Position 8295: 0.0007987538700870103
Position 8080: 0.0007677687205430504
Position 8696: 0.000765067981448079
Position 9042: 0.000759319225880704
Position 2261: 0.0007296599058794296
Position 735: 0.0007251792137951531
Position 9673: 0.000718240356629443
Position 8166: 0.0005920101839726127
Position 1244: 0.0005265276102146445
Position 7346: 0.0005139436437990774
Position 850: 0.0005000143460422135
Position 8036: 0.0004999714234864514
Position 6970: 0.0004994298146530766
Position 43: 0.0004991369827972397
Position 1353: 0.00047867809805246953
Position 485: 0.0004774345900467065
Position 305: 0.0004686926821002652
Position 8174: 0.00038277359087828195
Position 11719: 0.0003826003580006608
Position 8923: 0.00036820231038224875
Position 1087: 0.00036736835821446316
Position 2923: 0.0003600470037135935
Position 9037: 0.0003567193453425493
Position 1632: 0.00034871720122986135
Position 7175: 0.00034580634101404723
Position 6031: 0.0003172514393973535
Position 1092: 0.0003163860751330238
Position 2156: 0.0003137969999816067
Position 6924: 0.0003022129838944563
Position 7621: 0.00027117614965571873
Position 473: 0.0002667831512246123
Position 2860: 0.00020166504773674117
Position 7866: 0.00019622396821114446
Position 1732: 0.00019509194043901677
Position 1128: 0.00019437279640030397
Position 5175: 0.0001900490188992291
Position 2068: 0.0001894075214525727
Position 1229: 0.00014276811540096714
Position 8170: 0.00013986461735614175
Position 1884: 0.00012253656365684358
Position 7251: 0.0001106539625932745
Position 8289: 0.00010993061050740894
Position 837: 0.00010818754761660286
Position 2657: 9.719620496946185e-05
Position 2575: 8.867446795006726e-05
Position 2660: 8.518099610201074e-05
Position 1080: 8.270540862181924e-05
Position 5091: 7.827560250352952e-05
Position 1660: 7.809763861125164e-05
Position 8329: 7.229684239172572e-05
Position 946: 6.781284590958865e-05
Position 3298: 5.815216019833936e-05
Position 5200: 5.7631167189908284e-05
Position 2624: 5.666090097004661e-05
Position 8321: 4.454871565981239e-05
Position 551: 3.6986026384995325e-05
Position 290: 3.350945671206134e-05
Position 1139: 3.024091020209814e-05
Position 1504: 2.9822201443786545e-05
Position 1225: 2.8269015241399112e-05
Position 239: 2.6721135489323595e-05
Position 865: 2.5545121170619352e-05
Position 8690: 2.4104903034883224e-05
Position 1672: 2.3190450944667993e-05
Position 528: 2.1359416046460677e-05
Position 10381: 2.0601720893478733e-05
Position 87: 1.966956579958067e-05
Position 830: 1.9424912471581996e-05
Position 1754: 1.5991328237822234e-05
Position 1490: 1.396283271212013e-05
Position 465: 1.3514693159131169e-05
Position 7820: 1.2140237480386116e-05
Position 1102: 1.1607871913928777e-05
Position 5240: 9.332782318853282e-06
Position 79: 8.454926547591568e-06
Position 657: 7.638223707846144e-06
Position 8758: 6.2336847426156516e-06
Position 876: 5.356270251079898e-06
Position 874: 5.316229684182518e-06
Position 1517: 5.273377970381908e-06
Position 908: 3.91101596863455e-06
Position 409: 3.2246301755600797e-06
Position 437: 2.194467867527549e-06
Position 5079: 1.8145190972969707e-06
Position 600: 1.8141925848621602e-06
Position 943: 1.586809485156964e-06
Position 950: 1.493897028742438e-06
Position 882: 8.532281923540302e-07
Position 329: 8.239228398397858e-07
Position 5869: 8.230510446646278e-07
Position 967: 8.169631092795361e-07
Position 10890: 6.063679900328245e-07
Position 6112: 5.448426178096189e-07
Position 10296: 5.000933074707789e-07
Position 981: 4.1406531371003754e-07
Position 499: 3.228986135619564e-07
Position 965: 2.9080308798504147e-07
Position 81: 2.898120401804513e-07
Position 5733: 2.877371587104484e-07
Position 1167: 2.2632036802685355e-07
Position 6453: 2.1728469398662448e-07
Position 5294: 2.1371886244841129e-07
Position 5319: 1.3108226311711528e-07
Position 9980: 3.579803277249472e-08
Position 383: 3.43328798585861e-09
Position 381: 4.927357765244988e-10
Position 129: 8.328586600405594e-13
Position 5: 6.750613458739247e-13
Position 558: 1.2368758861914194e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5011: 0.9563872233298752
Position 1228: 0.9185475637430522
Position 5318: 0.9028085008446055
Position 24479: 0.8720407751593553
Position 2510: 0.777629886014607
Position 8528: 0.650572045162656
Position 8222: 0.560685791659779
Position 8233: 0.335637171649385
Position 21633: 0.0991862180092368
Position 4394: 0.09387093451193461
Position 1453: 0.058939917451334506
Position 4272: 0.04917472052805043
Position 4234: 0.04134327516474407
Position 7944: 0.03904796378274829
Position 12222: 0.03406713218634663
Position 4929: 0.029896799924468268
Position 1000: 0.02884140620958522
Position 22536: 0.026624494706839603
Position 22844: 0.026132023967198808
Position 1371: 0.02135689048511992
Position 2197: 0.020071898384978245
Position 911: 0.019966770198626575
Position 7648: 0.01981158436354015
Position 2708: 0.01774157336006193
Position 4737: 0.017334038739920163
Position 8173: 0.016893954104342863
Position 4512: 0.015593131609962252
Position 541: 0.014164803249622222
Position 853: 0.013672994914368821
Position 11656: 0.013615310904511334
Position 1025: 0.012142817984937194
Position 8250: 0.011765467133852089
Position 9667: 0.010067265293441341
Position 8560: 0.009979191990191174
Position 5298: 0.009401498261615128
Position 17277: 0.008777561426998549
Position 8847: 0.008431125029613797
Position 4696: 0.007171212869286487
Position 12508: 0.006908932643509034
Position 9556: 0.006586346623804984
Position 12581: 0.006420918006917182
Position 8780: 0.006401789680134824
Position 1430: 0.006197008831907136
