Gene = CLDN11
index = 375
Annotated 5SS: [ 428 4463]
Annotated 3SS: [ 4297 13658]
SMsplice 5SS: [ 428 4463 7309]
SMsplice 3SS: [ 4297  7166 13413]
top_k =  1000
Partition function (log Z): -6.130344725047235

Sorted 5' Splice Sites (High to Low Probability):
Position 4463: 0.8984571887477293
Position 7309: 0.893910011746721
Position 428: 0.8842476851780824
Position 6434: 0.4809583720617878
Position 5877: 0.40654416395377035
Position 1963: 0.2997039518395732
Position 3211: 0.22988453243077292
Position 5792: 0.17783424329512817
Position 6208: 0.10298407485563255
Position 5016: 0.09586798424778828
Position 9873: 0.0884707847115837
Position 13588: 0.08647533423082043
Position 534: 0.07723283936649387
Position 13231: 0.07201622020482669
Position 8394: 0.06736040719536059
Position 7809: 0.06497543118397836
Position 5516: 0.06211290498307896
Position 7751: 0.055400638035920005
Position 838: 0.05339254947028832
Position 2566: 0.05209537698918654
Position 1256: 0.05208553296143066
Position 13579: 0.04764593048395575
Position 13573: 0.044422374000973465
Position 3123: 0.043019467926267874
Position 10021: 0.04240531437184287
Position 935: 0.04007507772769129
Position 7595: 0.039766687021724464
Position 6256: 0.03519791451779365
Position 6496: 0.03147403052093513
Position 13538: 0.030486324769199675
Position 13295: 0.026936723540371924
Position 2473: 0.02495805475014183
Position 10530: 0.02080949340924408
Position 13314: 0.019094109090212728
Position 4409: 0.019067520658163643
Position 3207: 0.016939524297924467
Position 5970: 0.016378977511139512
Position 6332: 0.015439894558943651
Position 1438: 0.01457908075724756
Position 3449: 0.012054499452964162
Position 6754: 0.011916107544558163
Position 13721: 0.010445885766128477
Position 1692: 0.01011430452977635
Position 4708: 0.009855153454517623
Position 10603: 0.009270941886053907
Position 6399: 0.007804238707592609
Position 6438: 0.00721433908235027
Position 2705: 0.007206599566759858
Position 2515: 0.006551594178726611
Position 5491: 0.005523837769240263
Position 13534: 0.0053807898507708014
Position 5799: 0.005061671795406553
Position 3924: 0.004635764938390662
Position 4603: 0.004423166132865109
Position 123: 0.004415122276312654
Position 223: 0.004180230121875056
Position 6506: 0.004135023952484696
Position 5261: 0.0038416834505529238
Position 13707: 0.003511950459473297
Position 2115: 0.0032497752488028775
Position 114: 0.003236510019345017
Position 14920: 0.0032103765442426115
Position 4869: 0.003011944666681272
Position 13741: 0.002911496830606759
Position 5921: 0.002739347987725318
Position 2814: 0.0025902177268140605
Position 13775: 0.0025883586604106704
Position 4419: 0.0025191987624347957
Position 474: 0.0023660334179495344
Position 3836: 0.002321479106027099
Position 5890: 0.0021215257504357274
Position 5321: 0.0018975260630217895
Position 6737: 0.0018623329588775164
Position 6308: 0.0015191567110119217
