Gene = CENPL
index = 345
Annotated 5SS: [  207 13001 16866 21170]
Annotated 3SS: [12825 16613 20626 23612]
SMsplice 5SS: [  207 13001]
SMsplice 3SS: [12825 23612]
top_k =  1000
Partition function (log Z): -8.667768961484517

Sorted 5' Splice Sites (High to Low Probability):
Position 13001: 0.9945737077690915
Position 207: 0.8417767097356612
Position 21170: 0.6445616545889911
Position 20667: 0.5631516009326344
Position 16866: 0.2829060155053473
Position 20230: 0.21842973570799695
Position 20212: 0.2072224160291161
Position 23489: 0.18119135568368622
Position 6141: 0.17985408106012285
Position 4079: 0.12010271122611381
Position 23884: 0.11804763839503213
Position 590: 0.09760422733354406
Position 17694: 0.09269847512844312
Position 19890: 0.08232075918598647
Position 6328: 0.055792638560777846
Position 10925: 0.05491374436386863
Position 945: 0.05451897503696074
Position 12508: 0.0525708235444583
Position 19894: 0.03314322921265687
Position 2503: 0.027898823973305644
Position 8009: 0.024187476533851487
Position 297: 0.022034553622498655
Position 20172: 0.019133155558765363
Position 5021: 0.01853478636147613
Position 21694: 0.01825805893274944
Position 19903: 0.018087847861652965
Position 1783: 0.017664893247987454
Position 12196: 0.01595683261489668
Position 20237: 0.015606550608499525
Position 18575: 0.01410338698326075
Position 10693: 0.013442292148418803
Position 20428: 0.012862643836697177
Position 56: 0.012213952557582992
Position 21387: 0.011228453328539353
Position 17674: 0.010737417104688125
Position 11148: 0.01015688843383179
Position 23862: 0.010118848272875562
Position 15649: 0.009425056831581671
Position 10256: 0.009316670847964111
Position 8930: 0.008962707293113293
Position 4667: 0.007762584181223333
Position 21726: 0.007728875713460398
Position 5653: 0.007034709805338179
Position 18500: 0.005241434159361595
Position 3075: 0.004709397558587333
Position 17740: 0.0046762935331094765
Position 2435: 0.004352199979855592
Position 19848: 0.004341277062337319
Position 15324: 0.004310629777710847
Position 16447: 0.004199783958503045
Position 8051: 0.004117539358209692
Position 14445: 0.003456482374584999
Position 14062: 0.0033452427684066747
Position 23087: 0.0030528096553902374
Position 12932: 0.0029410573636104624
Position 10750: 0.002780998661880564
Position 16513: 0.002589960863674866
Position 18520: 0.0019044282415300617
Position 18228: 0.0017111884013784585
Position 19242: 0.0010656239047569197
Position 18192: 0.0010579724368482207
Position 20929: 0.0010494767592892696
Position 360: 0.0009651385625378992
Position 18318: 0.0008805893110269258
Position 226: 0.00036627627727246607
Position 16453: 0.0003392536727232687
Position 14357: 0.00029620485675111076
Position 179: 0.0002409357050759433
Position 1851: 0.0002196951679447152
Position 220: 0.00019029535581481253
Position 6087: 0.00016436679195291762
Position 3013: 0.00015606541736882642
Position 1440: 0.00013574358436130052
Position 757: 0.00011410137109006553
Position 3044: 0.00011291134290292067
Position 3885: 0.00011085681565333461
Position 4805: 9.739077402097375e-05
Position 1831: 8.436771132732319e-05
Position 7657: 7.880208740798861e-05
Position 7572: 7.871143794274702e-05
Position 1101: 6.952005523730288e-05
Position 1920: 4.22039681245933e-05
Position 636: 2.4123951704249932e-05
Position 12: 2.3569667002392538e-05
Position 4760: 1.8761258591651027e-05
Position 655: 1.541817939078643e-05
Position 1362: 1.523507497605291e-05
Position 267: 9.854552170040003e-06
Position 4193: 9.175000829145047e-06
Position 4410: 8.12395364812492e-06
Position 1163: 7.711178003769806e-06
Position 5: 7.632629459301628e-06
Position 614: 5.655649948503449e-06
Position 1391: 4.9076151213259895e-06
Position 817: 4.66544467201282e-06
Position 1610: 4.521841297586069e-06
Position 13591: 3.9861070548892976e-06
Position 13647: 3.6942824495183356e-06
Position 291: 3.545772891468039e-06
Position 390: 3.252546603794867e-06
Position 561: 2.9690110287310433e-06
Position 643: 2.842096096348491e-06
Position 248: 2.7723484905134558e-06
Position 332: 2.505623233002674e-06
Position 3: 2.09134530914902e-06
Position 349: 1.8955952028836962e-06
Position 1319: 1.7344764874779388e-06
Position 382: 1.3822097041817393e-06
Position 865: 1.3367450005547175e-06
Position 24: 1.1245717817619409e-06
Position 1410: 9.716246590677649e-07
Position 960: 8.617306949827738e-07
Position 2289: 8.616077824639098e-07
Position 1041: 8.18181155042995e-07
Position 259: 7.768213485220132e-07
Position 1434: 6.631308239476108e-07
Position 1419: 4.7076008971719293e-07
Position 619: 4.201873072307735e-07
Position 569: 4.145796951900657e-07
Position 465: 3.695320597855088e-07
Position 441: 3.66545445177799e-07
Position 374: 3.328958064654872e-07
Position 92: 2.744878130470004e-07
Position 164: 2.178421233016114e-07
Position 443: 1.9500598598699627e-07
Position 768: 1.6572750435782297e-07
Position 262: 1.4630735665876045e-07
Position 264: 5.987239881795925e-08
Position 731: 4.99567326732508e-08
Position 820: 4.3131671290354526e-08
Position 649: 3.828356369904837e-08
Position 448: 3.6854513486357016e-08
Position 734: 2.7203911070923566e-08
Position 755: 2.3709751130083884e-08
Position 790: 2.2171079438869908e-08
Position 122: 1.9148684893321015e-08
Position 473: 1.6908768162610816e-08
Position 366: 1.2955812720573165e-08
Position 12900: 6.174986706199866e-09
Position 60: 2.1013200822026545e-09
Position 299: 1.0050858017440243e-09
Position 133: 8.45940821286736e-10
Position 289: 4.2506316502912525e-10
Position 314: 2.355430147972773e-10
Position 80: 1.0595055064799246e-10
Position 301: 6.933624432097827e-11
Position 71: 6.228664621772686e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12825: 0.9657415045234147
Position 23612: 0.9183923440384846
Position 20626: 0.5922849264903246
Position 20058: 0.48808184449316755
Position 21084: 0.35574692504083
Position 20943: 0.1878689985298331
Position 23377: 0.18202655473080886
Position 19748: 0.1391468202009577
Position 3981: 0.1150096342438624
Position 16613: 0.1049540998819715
Position 17555: 0.09600036452041454
Position 16821: 0.0921769220658766
Position 6062: 0.08608767757343255
Position 23973: 0.06737153318465051
Position 20832: 0.061888392620643946
Position 24006: 0.058307070592697796
Position 10643: 0.04867457512910445
Position 12260: 0.04857691696455987
Position 16702: 0.04730093793722822
Position 21540: 0.03849043514195252
Position 6239: 0.03662060856511875
Position 16754: 0.03542679922151261
Position 6032: 0.03250006711935606
Position 2400: 0.026628670053031954
Position 20981: 0.02584704284746748
Position 12846: 0.022830647163596486
Position 7749: 0.020315162812273437
Position 6086: 0.01952111916180119
Position 6116: 0.019449384418361554
Position 1695: 0.016125738065644518
Position 12044: 0.01595683261489668
Position 4925: 0.015274866964691903
Position 5991: 0.014581499052020663
Position 10850: 0.013558399761057122
Position 20603: 0.012958281707650142
Position 18368: 0.012957000697870508
Position 21321: 0.01291288188220565
Position 6019: 0.011977538863499579
Position 15514: 0.00951015599808878
Position 10148: 0.009317065509620278
Position 911: 0.00900912055674179
Position 10604: 0.008888680680237005
Position 12829: 0.007549631947926671
Position 21596: 0.007510491464157668
Position 8767: 0.0069810521019798445
Position 22116: 0.006964523582231525
Position 4570: 0.006829158873607642
Position 17575: 0.006660329394889948
Position 17551: 0.00661171459509771
Position 6134: 0.006410942477290071
Position 16141: 0.006394021321683596
Position 5997: 0.006216589087758209
Position 10924: 0.005644856118599249
Position 5532: 0.00548960381086235
Position 783: 0.005427407906733259
Position 18412: 0.004998494039680199
Position 7968: 0.004840843425730631
Position 11053: 0.004514590137671764
Position 359: 0.004459996520350548
Position 15177: 0.004322587307731512
Position 12323: 0.003996556355303269
Position 749: 0.0039436235605864066
Position 23019: 0.0037001090211179646
Position 14165: 0.003664567596805214
Position 683: 0.003609561754584375
Position 16658: 0.0033656497282623095
Position 2404: 0.002900543616241942
Position 18086: 0.002833206717049239
Position 2889: 0.00275087085576308
Position 18445: 0.002407417402648348
Position 24184: 0.0021454526584917403
Position 8843: 0.0019819283329895075
Position 2950: 0.00167639613108484
Position 5828: 0.0016511826812343517
Position 22112: 0.0015452241386780987
Position 12790: 0.0014266146498234445
Position 4961: 0.0014160229027545468
Position 7822: 0.001414360258371004
Position 1711: 0.0013865174616740936
Position 5578: 0.001166242788109124
Position 18425: 0.001146808777100947
Position 3995: 0.001134911508385834
Position 13830: 0.0011325583673050532
Position 7571: 0.0011269112883910892
Position 19104: 0.0011252029278944757
Position 2358: 0.0010462777175065652
Position 4544: 0.0010010500959300634
Position 13892: 0.0009744988222819168
Position 4905: 0.0009444138068982568
Position 3875: 0.0008819718873433792
Position 18185: 0.0008805893110269253
Position 660: 0.0008004622217109071
Position 13778: 0.00077213160799877
Position 16193: 0.0007534757592780567
Position 3805: 0.0007516265881607016
Position 465: 0.0007510275287837526
Position 13222: 0.0007394532719954536
Position 6263: 0.0007252880041925106
Position 4903: 0.0007072008342954865
Position 7878: 0.0006904787151043822
Position 377: 0.0006786022798717114
Position 3930: 0.0006395125038774048
Position 13929: 0.000562779627751038
Position 2189: 0.0005617927988317428
Position 840: 0.0005492865237732748
Position 2925: 0.0005044371038585082
Position 3884: 0.00046342737500125583
Position 21431: 0.0004381923350464488
Position 3857: 0.00042072155615079776
Position 3950: 0.00040704633142247577
Position 14342: 0.0003934742048311178
Position 3776: 0.0003919745768767965
Position 5472: 0.00036665034159401435
Position 22186: 0.00036508226063411366
Position 24141: 0.0003424302320676564
Position 421: 0.0003325371377351443
Position 21466: 0.00029272615629376085
Position 2328: 0.0002798486538836473
Position 2128: 0.0002625944082518794
Position 4759: 0.00020969937069148859
Position 1635: 0.00020959262722059405
Position 22315: 0.00018790436173550973
Position 17954: 0.0001765722030666484
Position 809: 0.00015532223580403093
Position 14539: 0.0001438096705957483
Position 419: 0.0001349594962997554
Position 21256: 0.00013077718492427375
Position 21380: 0.00012554043377493827
Position 21413: 0.00012238705685153065
Position 13108: 0.0001119141288800649
Position 764: 0.00010040248216536889
Position 501: 9.987511157331737e-05
Position 1622: 9.944856368579291e-05
Position 1431: 9.694472548384868e-05
Position 2082: 9.462089574564407e-05
Position 2195: 9.270067338990527e-05
Position 2275: 9.013881527703722e-05
Position 332: 8.711148115095218e-05
Position 755: 8.466796198023682e-05
Position 22339: 8.382418813861444e-05
Position 18629: 7.662581970987029e-05
Position 1655: 7.066175392725527e-05
Position 846: 7.03059125405735e-05
Position 15201: 6.479224228220486e-05
Position 751: 6.24917273679059e-05
Position 19692: 6.086855826186408e-05
Position 15725: 5.698390920440374e-05
Position 5840: 5.236675424252298e-05
Position 13659: 5.2064712581712896e-05
Position 13242: 4.8550699399838196e-05
Position 478: 4.828727614560617e-05
Position 7401: 4.459951481837318e-05
Position 122: 4.385827453966656e-05
Position 296: 3.86618632413168e-05
Position 14617: 3.777321002857532e-05
Position 17343: 3.441575133664861e-05
Position 112: 3.3945202878268467e-05
Position 3669: 2.9989909160234978e-05
Position 2707: 2.6541131933204855e-05
Position 18387: 2.3657505819244377e-05
Position 4008: 2.3643863428547522e-05
Position 2105: 2.292741277965566e-05
Position 3966: 2.2745085652559982e-05
Position 18018: 2.2139908368782085e-05
Position 3717: 2.1751286711030005e-05
Position 7418: 2.127244079785112e-05
Position 18089: 2.1079247688078048e-05
Position 10883: 2.0834418315284888e-05
Position 2287: 2.007528250767381e-05
Position 15729: 1.9415871437646774e-05
Position 4705: 1.751344751502466e-05
Position 5734: 1.6307392203870687e-05
Position 133: 1.5856349574360224e-05
Position 16977: 1.578441754130522e-05
Position 155: 1.5547117502898215e-05
Position 14563: 1.5274732372236363e-05
Position 2760: 1.4803716604772284e-05
Position 883: 1.3111758568578607e-05
Position 15799: 1.3054379124570866e-05
Position 7466: 1.3038970324957122e-05
Position 13618: 1.2578891021834122e-05
Position 5612: 1.2308248816103932e-05
Position 13218: 1.1923892627831186e-05
Position 18644: 1.176357385969353e-05
Position 15749: 1.1010951853277626e-05
Position 2344: 1.001644192188485e-05
Position 2406: 9.732405246949856e-06
Position 1451: 9.692431071741069e-06
Position 4070: 9.627083770198829e-06
Position 3878: 9.070427230423571e-06
Position 4550: 8.405679981633924e-06
Position 14023: 7.642424227952825e-06
Position 2417: 7.441056555911019e-06
Position 3897: 7.352314661667533e-06
Position 4708: 7.0347098446802245e-06
Position 1482: 6.394991268326268e-06
Position 13080: 5.8974191827815725e-06
Position 868: 5.6745403682583e-06
Position 15466: 5.631420049479147e-06
Position 14406: 5.062047198971193e-06
Position 940: 5.03306450685985e-06
Position 879: 4.9214754630997905e-06
Position 486: 4.415310568082833e-06
Position 2238: 4.343972029815557e-06
Position 14707: 4.112174782869338e-06
Position 988: 4.08730948932722e-06
Position 865: 3.875152263428037e-06
Position 14567: 3.700725669588149e-06
Position 2692: 3.460548536717853e-06
Position 382: 2.8012449256834283e-06
Position 2140: 2.7820671935272635e-06
Position 14094: 2.6731253112662935e-06
Position 6285: 2.458074366622886e-06
Position 13377: 2.3777006209246163e-06
Position 13691: 2.330963311163008e-06
Position 13708: 2.2370972457524323e-06
Position 9188: 2.1973272770521076e-06
Position 1742: 2.096708416952756e-06
