Gene = BCAS2
index = 128
Annotated 5SS: [  141   341  4952  6050 10940 11648]
Annotated 3SS: [  247  4880  5887 10888 11566 13382]
SMsplice 5SS: [  141   341  4952 10940 11648]
SMsplice 3SS: [  247  4880 10888 11566 13382]
top_k =  1000
Partition function (log Z): 7.147917567280295

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.99491674405767
Position 4952: 0.9790971730969162
Position 341: 0.9725295337825247
Position 11648: 0.7988136324286231
Position 10940: 0.7779802001206623
Position 6050: 0.463025542053503
Position 13526: 0.1748371748551015
Position 12060: 0.13607495113270449
Position 4771: 0.10218043242551936
Position 8205: 0.10050429857011162
Position 9867: 0.0972777702203882
Position 4401: 0.06550077782449283
Position 2624: 0.05363490017230213
Position 5503: 0.05020192791181549
Position 11746: 0.03985827877706099
Position 8252: 0.038579775967804555
Position 2861: 0.034097669758541505
Position 11429: 0.03067647802542761
Position 6025: 0.02752943837435494
Position 345: 0.02625269659953427
Position 6039: 0.025620548298838884
Position 4698: 0.024928733063066897
Position 8476: 0.02054069133962611
Position 7926: 0.019438409538375064
Position 12626: 0.01511190627181412
Position 4706: 0.01411751124263368
Position 4702: 0.014100896891124145
Position 11040: 0.012866311862837227
Position 9465: 0.012496499054016414
Position 1899: 0.012342785287170636
Position 5263: 0.011844576478374095
Position 4042: 0.011324487619308522
Position 1919: 0.009546635678843266
Position 7670: 0.008916761761957596
Position 2666: 0.007895737691748252
Position 12357: 0.007727864821743566
Position 13277: 0.006823719464977065
Position 3159: 0.006703499492514181
Position 7691: 0.006474342697758235
Position 5525: 0.006401690226007096
Position 10032: 0.00566417567335486
Position 3889: 0.005532805218188381
Position 13653: 0.0052690011504957605
Position 1135: 0.005202215323067314
Position 8022: 0.005046527651350551
Position 2890: 0.004805767245550978
Position 11083: 0.0047390460102776505
Position 2079: 0.00441072669949334
Position 3763: 0.003430319993167448
Position 6298: 0.00308219930172523
Position 9448: 0.002877207642463133
Position 5519: 0.002738759953676112
Position 7913: 0.002640202250631006
Position 61: 0.0025738340865306708
Position 3316: 0.0025332742662846986
Position 2877: 0.0024428569682748333
Position 11698: 0.0023943789687975426
Position 11120: 0.0017603256118595468
Position 3019: 0.0017088312932061521
Position 7429: 0.0017030305760771052
Position 2626: 0.0015578742477955158
Position 5969: 0.0013860492187812642
Position 11652: 0.0013471468199681951
Position 362: 0.0012143314775209905
Position 10006: 0.001199658572484689
Position 1090: 0.001164869229469469
Position 10106: 0.0011558072103701998
Position 9920: 0.0011345759773279335
Position 9924: 0.0011109655656795512
Position 6569: 0.0010340706004887568
Position 10934: 0.0009407543023755213
Position 2035: 0.0009204407269075503
Position 5985: 0.000912971581224052
Position 112: 0.0008717838241403176
Position 6135: 0.0008624137550820794
Position 1218: 0.0008361158250206347
Position 6196: 0.0008308593199355756
Position 8787: 0.0008119460689834187
Position 4074: 0.0007736295993913537
Position 145: 0.0005934949577648875
Position 13638: 0.0005685893350846073
Position 127: 0.0005385905793264099
Position 4942: 0.00048512447257472433
Position 5764: 0.0004849877745483714
Position 12379: 0.0004721261892695571
Position 1857: 0.0004697242714153549
Position 2473: 0.00045467244836842056
Position 1675: 0.0003996829792318188
Position 1052: 0.00029393482680013387
Position 1294: 0.00027588224896547153
Position 78: 0.0002675407667370658
Position 2656: 0.0002548065194232502
Position 746: 0.00023600577477696203
Position 7967: 0.00022605573210071823
Position 7464: 0.00022429037212400916
Position 6964: 0.00020868282516646675
Position 9275: 0.00020765038823139411
Position 3915: 0.0002070057288583208
Position 7432: 0.0002030760392957175
Position 6214: 0.00020114479984898042
Position 12799: 0.00018774677626759526
Position 4792: 0.00018559739072346014
Position 5507: 0.00018053243763059077
Position 5523: 0.00015396276129664018
Position 39: 0.00010479715890890105
Position 5545: 8.280867668222448e-05
Position 12048: 7.741635138976374e-05
Position 12616: 7.518902777277478e-05
Position 11885: 7.313073382849535e-05
Position 152: 6.089917737791471e-05
Position 5721: 5.7418714286579264e-05
Position 5705: 5.508431883983902e-05
Position 4990: 5.3152834840182514e-05
Position 129: 4.45478394114726e-05
Position 2662: 4.2909989903003784e-05
Position 5299: 4.19136848327111e-05
Position 2033: 3.26682853868339e-05
Position 5267: 3.213439737644874e-05
Position 4998: 2.657755659182824e-05
Position 603: 2.644127698349269e-05
Position 1633: 2.5874559093397843e-05
Position 2582: 2.2006371223502573e-05
Position 5218: 2.1299855972921202e-05
Position 11912: 2.129238953354288e-05
Position 1592: 2.1249772286476854e-05
Position 2198: 2.0667312487307993e-05
Position 12582: 1.8192972996195626e-05
Position 651: 1.7959495627908413e-05
Position 12182: 1.681271767584155e-05
Position 160: 1.6774907340909172e-05
Position 2609: 1.5154414300620475e-05
Position 5732: 1.2910858024200894e-05
Position 5529: 9.539126216595179e-06
Position 1883: 6.650149069427078e-06
Position 5746: 6.363264751803196e-06
Position 4983: 5.156527348023146e-06
Position 1334: 4.834025107128029e-06
Position 1250: 4.80477303869566e-06
Position 84: 4.500469360334322e-06
Position 905: 4.132024225135469e-06
Position 5439: 4.103853083504821e-06
Position 1267: 4.061260784144402e-06
Position 2166: 3.6203238057300007e-06
Position 506: 3.38113884096929e-06
Position 187: 2.9218336736333814e-06
Position 3527: 2.9208824544712527e-06
Position 2441: 2.152814858453265e-06
Position 2561: 2.1484167569057402e-06
Position 98: 1.9197076014515875e-06
Position 2315: 1.918090444632934e-06
Position 66: 1.8230140889609335e-06
Position 6785: 1.804215597490144e-06
Position 1237: 1.7808333823464e-06
Position 2161: 1.431132459406816e-06
Position 2132: 1.4009243719968483e-06
Position 463: 1.2312906298453268e-06
Position 2276: 1.152372776899341e-06
Position 1992: 9.54218212309583e-07
Position 861: 8.369326231268889e-07
Position 784: 6.821338598800645e-07
Position 1467: 6.526188395610621e-07
Position 1104: 6.315886368684862e-07
Position 6779: 6.206546214215935e-07
Position 6537: 6.035890982532491e-07
Position 661: 5.700668246917096e-07
Position 2303: 5.357871010079167e-07
Position 820: 5.324507320188636e-07
Position 1538: 5.243008063652215e-07
Position 1937: 4.908380091748778e-07
Position 1503: 4.770623458797665e-07
Position 1080: 4.520055616716445e-07
Position 461: 4.3622718362977745e-07
Position 1114: 4.231042946120209e-07
Position 673: 3.633161900257675e-07
Position 1273: 3.30981632339272e-07
Position 2021: 3.183017880923093e-07
Position 380: 2.9884491577409143e-07
Position 1326: 2.2238513195158385e-07
Position 2070: 2.208559306723459e-07
Position 154: 2.0805342001050697e-07
Position 782: 1.2007183473336353e-07
Position 81: 1.0958420091601209e-07
Position 3163: 1.08209209007323e-07
Position 1094: 9.822364257708277e-08
Position 364: 9.77324889710676e-08
Position 455: 7.043495912296015e-08
Position 3: 5.120461509100037e-08
Position 260: 1.329928425967035e-09
Position 1422: 9.415921973927213e-10
Position 349: 8.611211800321641e-10
Position 898: 7.916918702258737e-10
Position 1278: 7.629131748688215e-10
Position 1565: 5.33711894359914e-10
Position 1168: 5.169429129014276e-10
Position 1139: 3.0939944149449055e-10
Position 494: 2.639186205851021e-11
Position 417: 2.61287369818607e-12
Position 467: 1.172319103087958e-12
Position 228: 1.5409977731632782e-13
Position 203: 1.1124158130398944e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.9991109345485198
Position 10888: 0.7991989515267476
Position 11566: 0.7879857691805621
Position 13382: 0.7427303297707407
Position 4880: 0.7361228435321954
Position 5887: 0.5217993536665566
Position 11803: 0.2742955567270981
Position 4835: 0.15942208300976143
Position 8140: 0.11692927238855769
Position 4565: 0.09574994540892758
Position 4730: 0.08567826543766
Position 13775: 0.056428567634290494
Position 2376: 0.0555158692417846
Position 2752: 0.04275019936407534
Position 11520: 0.04272479091858209
Position 5289: 0.042051707195128386
Position 9728: 0.04173195695823473
Position 14032: 0.04026769588704126
Position 4853: 0.04012015099819694
Position 9722: 0.035670650426053226
Position 13434: 0.03412506561226958
Position 4321: 0.030545680236555905
Position 12533: 0.029586644815117902
Position 13815: 0.029219248226543627
Position 9835: 0.02914840163179623
Position 4298: 0.027101506769708912
Position 11249: 0.026210416071077155
Position 1776: 0.024915150592188365
Position 7788: 0.02442682317067334
Position 13678: 0.019136407895211788
Position 3887: 0.01901402354353339
Position 7765: 0.018217678778029118
Position 11502: 0.01758686174694304
Position 13846: 0.014885446596375616
Position 5085: 0.013270225668191377
Position 13788: 0.011947774473903362
Position 9154: 0.010850166697767163
Position 12201: 0.010418202915325341
Position 8376: 0.009707968969826534
