Gene = COX7C
index = 402
Annotated 5SS: [ 227 1593]
Annotated 3SS: [1448 2763]
SMsplice 5SS: [ 227  569 1593]
SMsplice 3SS: [ 484 1448 2763]
top_k =  1000
Partition function (log Z): -3.6789916383467633

Sorted 5' Splice Sites (High to Low Probability):
Position 569: 0.6569902673413311
Position 1593: 0.5631987422291146
Position 227: 0.5511717243820246
Position 150: 0.3620031346466537
Position 1975: 0.2427490157185534
Position 1539: 0.2229825077935066
Position 2449: 0.12875844631751293
Position 522: 0.05574707887078604
Position 191: 0.031135664707469965
Position 1802: 0.029749794059228535
Position 518: 0.028250937303299285
Position 604: 0.017816006168879385
Position 1596: 0.014855482660771817
Position 195: 0.012085672573492605
Position 235: 0.010362302508161421
Position 2929: 0.008959434529388141
Position 548: 0.008659651965674687
Position 88: 0.007975081801898376
Position 809: 0.005077472237297457
Position 2384: 0.004511625522286757
Position 2894: 0.004453429369098805
Position 175: 0.004083295938917457
Position 67: 0.0036467819438894995
Position 763: 0.0034410454733895934
Position 1177: 0.002737364140105429
Position 1139: 0.002632817651038963
Position 427: 0.002596356296894231
Position 93: 0.0023757382441333768
Position 379: 0.0022695621511083035
Position 770: 0.002251341041862275
Position 862: 0.0021345197851673076
Position 1282: 0.0020826059410002195
Position 638: 0.0018478884828287332
Position 664: 0.0016166188724086644
Position 2330: 0.0014995090069974373
Position 82: 0.001472709272695636
Position 1536: 0.0012132855982674513
Position 645: 0.0011773062589154027
Position 2207: 0.0011503510087189908
Position 945: 0.001054147374504095
Position 1705: 0.0009444925614645421
Position 1842: 0.00076812695309329
Position 1350: 0.0005781385150030606
Position 687: 0.00036059833597136895
Position 1475: 0.0003086147952376151
Position 2596: 0.000294089401298669
Position 2662: 0.0002898400931518075
Position 2464: 0.00026405864578946223
Position 2785: 0.00026355862073288496
Position 1478: 0.00026099481873164174
Position 2624: 0.0002397032739421884
Position 1857: 0.0002313637369563854
Position 526: 0.00022192370793906876
Position 1020: 0.00021325720554642562
Position 2376: 0.0001967293758548379
Position 1687: 0.00018418899119959745
Position 675: 0.00015805647848774382
Position 1263: 0.0001338162436934334
Position 918: 0.00012320323929072854
Position 2858: 0.00010456966051391764
Position 1238: 0.00010199819396308649
Position 530: 0.00010156360963189503
Position 2837: 8.934422856230197e-05
Position 2646: 7.649930920783092e-05
Position 1127: 7.45542918629811e-05
Position 231: 6.482357686402725e-05
Position 1498: 6.338183967541326e-05
Position 2511: 5.951090268173999e-05
Position 1496: 5.3003877764313186e-05
Position 1008: 4.8076756495981857e-05
Position 689: 4.761187688688114e-05
Position 1639: 4.5545743515034085e-05
Position 1502: 4.45780468951997e-05
Position 2236: 3.226510340515781e-05
Position 1917: 2.6594143591861583e-05
Position 939: 2.291777191993709e-05
Position 1616: 1.7822030918490248e-05
Position 1105: 1.5753628056110143e-05
Position 1882: 1.4361035684943246e-05
Position 404: 1.3752993326937895e-05
Position 1740: 1.3243389400485098e-05
Position 1570: 1.3123928985328442e-05
Position 713: 1.2261359574690911e-05
Position 1682: 1.1337974762622791e-05
Position 2134: 1.104002684578353e-05
Position 1600: 9.49678259227594e-06
Position 1887: 8.656660090428889e-06
Position 1014: 6.656347356508072e-06
Position 154: 6.218355085347312e-06
Position 2841: 5.9396603423488535e-06
Position 1373: 4.950711327342048e-06
Position 44: 4.291806833260234e-06
Position 188: 3.1711337809381565e-06
Position 314: 2.9520373269420547e-06
Position 800: 2.1957775694109783e-06
Position 524: 1.4617484891833938e-06
Position 275: 1.441846609219951e-06
Position 3: 8.620111696430005e-07
Position 233: 2.8612378203160585e-07
Position 309: 5.7281580175146814e-08
Position 252: 5.199334341986391e-09
Position 110: 5.176034400868154e-09
Position 70: 1.465515032580926e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1448: 0.878030034137729
Position 2763: 0.8611000689508668
Position 484: 0.7709042936675857
Position 1834: 0.14668511919236613
Position 2276: 0.12820016794267416
Position 1801: 0.07124525761816733
Position 2081: 0.03468424927087989
Position 3009: 0.023887256576077792
Position 1661: 0.016434422303090515
Position 1690: 0.00939561692439168
Position 1400: 0.007855578267155309
Position 1464: 0.00580992948940354
Position 1397: 0.005560801685240575
Position 2280: 0.004741227758300122
Position 1877: 0.003863408698796453
Position 1955: 0.0033571927312795557
Position 1138: 0.0032088535809094445
Position 686: 0.0031854062786679034
Position 1774: 0.0028453707883084856
Position 135: 0.0025713754925457493
Position 1909: 0.0025442057857199126
Position 1838: 0.0024218009911073494
Position 964: 0.002238860213438602
Position 2888: 0.0019573165288900027
Position 2960: 0.0016954175264801963
Position 1592: 0.0014311162199428019
Position 294: 0.0014154364840227864
Position 1715: 0.0013689357297741172
Position 488: 0.001337086206358731
Position 2168: 0.0011474818530730522
Position 1938: 0.00112313247850405
Position 2231: 0.0010410640289681154
Position 808: 0.0010196032491572554
Position 2153: 0.000954835430600194
Position 2085: 0.0009067966289934848
Position 1013: 0.0007690276630432575
Position 713: 0.0005980616961959471
Position 1266: 0.0005883913054865801
Position 2103: 0.0005241794811541743
Position 1737: 0.0004939351743250193
Position 2429: 0.0003760744352907249
Position 710: 0.0003302699700812345
Position 1625: 0.00031199632247645264
Position 1177: 0.00031087002148682917
Position 1871: 0.0002885949807032114
Position 664: 0.0002841431836357717
Position 426: 0.0002836613148958392
Position 521: 0.0002580117270009203
Position 2134: 0.0002535926951385557
Position 3043: 0.00024864591181143433
Position 1974: 0.00024784334337064293
Position 2186: 0.0002319846721320247
Position 837: 0.00022006245569396665
Position 198: 0.0001895230546772328
Position 1622: 0.0001875443940111766
Position 2616: 0.00017897539979688852
Position 1642: 0.00017710530560725607
Position 1539: 0.0001678037122055326
Position 1942: 0.0001663649266469313
Position 3014: 0.00015144609066970174
Position 2373: 0.00014911247501456863
Position 2595: 0.00014470298858557644
Position 454: 0.00014048368330791554
Position 1049: 0.0001168150910829827
Position 2295: 0.0001061879613004924
Position 1231: 0.00010128344203983694
Position 568: 9.507719089984718e-05
Position 1007: 9.36455308301922e-05
Position 1488: 8.24177076765475e-05
Position 367: 7.872011731970123e-05
Position 2025: 7.361012371442259e-05
Position 1150: 6.816537138032987e-05
Position 2832: 5.593779686651164e-05
Position 2940: 5.578782103957486e-05
Position 1639: 5.427477507884713e-05
Position 1925: 5.320386063322237e-05
Position 615: 4.402560939531726e-05
Position 1364: 4.3132398811807444e-05
Position 1281: 4.2253736638583164e-05
Position 2334: 4.109763871114841e-05
Position 843: 3.2408788726231644e-05
Position 2499: 3.086515699827359e-05
Position 2680: 2.6640664752750623e-05
Position 2484: 2.5425618489253124e-05
Position 669: 2.0393607915906284e-05
Position 1207: 1.986260660837521e-05
Position 373: 1.8542273853656128e-05
Position 541: 1.78183613009239e-05
Position 875: 1.7502905868080088e-05
Position 918: 1.6339070119140746e-05
Position 327: 1.5431910272139114e-05
Position 400: 1.5217306755698324e-05
Position 2771: 1.429450420969873e-05
Position 866: 1.4280212762403609e-05
Position 547: 1.3326489144311826e-05
Position 416: 1.0374338192271267e-05
Position 1181: 1.022223870186571e-05
Position 407: 1.0103109737770679e-05
Position 985: 9.779369575144533e-06
Position 738: 8.658171911517462e-06
Position 320: 7.963146675769974e-06
Position 163: 7.209174224332551e-06
Position 861: 6.3993376805645375e-06
Position 338: 5.578085084624739e-06
Position 727: 3.7716213841379432e-06
Position 1704: 3.635898554572649e-06
Position 137: 3.5782868067630716e-06
Position 1020: 3.3618595060808415e-06
Position 981: 3.0501602717076605e-06
Position 430: 1.9816060985895816e-06
Position 744: 1.8574864101406249e-06
Position 147: 1.091187487947029e-06
Position 1475: 1.0250813677131645e-06
Position 226: 7.99945115087934e-07
Position 165: 7.042036148833346e-07
Position 144: 6.096810122556591e-07
Position 1543: 5.692960675768456e-07
Position 1732: 5.480546542235076e-07
Position 201: 3.9392999132375177e-07
Position 231: 3.1885787502320077e-07
Position 1566: 2.0571403134240607e-07
Position 261: 1.895508322952585e-07
Position 1576: 1.227602923257407e-07
Position 350: 9.498933770022574e-08
Position 1410: 8.281590591319255e-08
Position 508: 4.0026768831599217e-08
Position 331: 3.35177566458455e-08
Position 379: 3.237173041785805e-08
Position 629: 3.100843331317792e-08
Position 344: 2.9056337576513147e-08
Position 214: 2.651330998430787e-08
Position 239: 1.5376132701948198e-08
Position 495: 1.1946962620250221e-08
Position 174: 9.095432689870057e-09
Position 355: 7.174231500145278e-09
Position 66: 6.9193947671694926e-09
Position 387: 5.1295953182143975e-09
Position 383: 4.368430898741418e-09
Position 752: 4.003482206482827e-09
Position 439: 3.0694529876941107e-09
Position 81: 2.026226692101379e-09
Position 638: 1.0065745883287084e-09
Position 211: 2.345919198712081e-10
Position 92: 4.2408602055606344e-11
Position 595: 1.7705982091981292e-11
