Gene = CALD1
index = 274
Annotated 5SS: [   100  64322  88155 149251 154428 156116 161588 168120 170865 178463
 178641 180462 180979 185737]
Annotated 3SS: [ 64233  88042 149103 153337 156037 161441 167857 170723 178418 178558
 180323 180882 185655 188689]
SMsplice 5SS: [   100   4867  38988  42412  64322  67214  74015  88155 112024 123378
 149251 161588 168120 170865 178463 178641 180462 185737]
SMsplice 3SS: [  4679  38830  42334  64233  66986  73891  88042 111926 123253 149103
 161441 167912 170723 178418 178558 180323 185655 188689]
top_k =  1000
Partition function (log Z): -93.93240712323419

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.9873862630208706
Position 4867: 0.6716161631553665
Position 1468: 0.14930544660259334
Position 3890: 0.1480056695699191
Position 8191: 0.12504100057767953
Position 7062: 0.07570921107377848
Position 3839: 0.07124673747623611
Position 3119: 0.06966206936779863
Position 5419: 0.05704790990133724
Position 7962: 0.049481076598858316
Position 3140: 0.04601534856627714
Position 4067: 0.04469384583626113
Position 1228: 0.03633471371511453
Position 4198: 0.026185264341227275
Position 1318: 0.021918669576290878
Position 4338: 0.01999279429056559
Position 4796: 0.016723124946903388
Position 7662: 0.009811811198415534
Position 184: 0.00904143801029711
Position 3382: 0.0087143389697168
Position 643: 0.00720003141341946
Position 8825: 0.00611333698249551
Position 4387: 0.005915474760540417
Position 4938: 0.005568595189012648
Position 3414: 0.004018962063283234
Position 2045: 0.003993821880456528
Position 7834: 0.0036952100676621597
Position 10098: 0.002704984607093894
Position 2644: 0.0024311357267190023
Position 2251: 0.0021043896566841553
Position 5508: 0.0017963902513101952
Position 3532: 0.0016896487535235857
Position 3602: 0.0016660325721368024
Position 780: 0.0015867670483767802
Position 2390: 0.0014526155315283651
Position 1474: 0.0013275025993361143
Position 732: 0.0011371426380559812
Position 5127: 0.0009324929615915279
Position 4092: 0.0008861467218377545
Position 2628: 0.000868487987974336
Position 3781: 0.0006949871580071477
Position 2661: 0.0006738727193204499
Position 3336: 0.0006712871521612232
Position 2112: 0.0005988606892242654
Position 503: 0.0005589876144146776
Position 8896: 0.00048235245043111566
Position 2983: 0.0004481950205549061
Position 678: 0.0003555145352767232
Position 3886: 0.0003417099585665334
Position 4260: 0.0003394546770975007
Position 7302: 0.0002837114664881027
Position 2070: 0.0002438957229400176
Position 3205: 0.00023815878210210775
Position 7579: 0.0002231082502349955
Position 776: 0.00013281693466806846
Position 1328: 6.46913221443471e-05
Position 683: 4.528526008200486e-05
Position 986: 4.223873724550742e-05
Position 4923: 3.9800013501878914e-05
Position 2332: 3.5375974201518154e-05
Position 2092: 3.383894035375681e-05
Position 2150: 3.2368014758718606e-05
Position 1833: 2.9773213084245392e-05
Position 2114: 1.3373101501040825e-05
Position 1029: 1.2519200853038992e-05
Position 1804: 1.1737321977635422e-05
Position 1138: 9.967082321933885e-06
Position 1964: 9.662640641792023e-06
Position 1844: 9.418405347274113e-06
Position 2372: 6.73697317926379e-06
Position 1248: 5.456036747042956e-06
Position 325: 4.905814386656525e-06
Position 538: 4.820298471901286e-06
Position 965: 3.98954970569033e-06
Position 982: 3.767710587607889e-06
Position 1936: 3.2498688508133675e-06
Position 2175: 3.0115871349923345e-06
Position 1086: 2.7709351739712686e-06
Position 863: 2.734758874902638e-06
Position 1198: 2.486567030672797e-06
Position 431: 2.362302269555455e-06
Position 3089: 2.1683923512019413e-06
Position 2075: 2.022484406533754e-06
Position 1706: 1.9488070591443824e-06
Position 1504: 1.8415246192726137e-06
Position 1321: 1.6568941505659992e-06
Position 85: 1.3150521683455827e-06
Position 953: 1.2027247603102184e-06
Position 204: 1.1207825283513457e-06
Position 1348: 1.0046449945430132e-06
Position 853: 8.735961401388966e-07
Position 1162: 5.179728493961237e-07
Position 1071: 5.148137437617976e-07
Position 989: 4.955533683289228e-07
Position 1160: 3.9620739504330863e-07
Position 465: 2.5401193287607856e-07
Position 604: 2.0806842817364858e-07
Position 1061: 1.9885848967151236e-07
Position 1369: 5.439158033305369e-08
Position 296: 3.523636578173144e-08
Position 71: 1.838743812524836e-08
Position 52: 1.7212014889312994e-08
Position 955: 1.6708453409608373e-08
Position 30: 1.4969857705544408e-09
Position 165: 1.2499607566084488e-09
Position 385: 5.92874306647611e-10
Position 301: 7.437446448212893e-11
Position 736: 3.2670814789796094e-11
Position 429: 3.166662668714532e-11
Position 782: 4.108258675060941e-14
Position 593: 3.495988482670568e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4679: 0.595098817277458
Position 8068: 0.1500282759999222
Position 3668: 0.14718951255452065
Position 5259: 0.1292767907342494
Position 1411: 0.126714570783989
Position 13951: 0.11950844578217754
Position 4699: 0.10416107572943857
Position 3058: 0.09305410140858417
Position 8954: 0.09014801717372348
Position 8673: 0.07740143294468957
Position 7795: 0.0750898934166537
Position 14358: 0.06853890466495251
Position 6881: 0.059476756937212646
Position 3642: 0.05323825315562832
Position 3007: 0.048418601632352815
Position 16501: 0.03999981332178985
Position 9883: 0.03832648639946831
Position 7765: 0.03653900474557262
Position 1119: 0.03632187065803492
Position 7554: 0.03310638254747687
Position 8998: 0.028395760245708116
Position 4066: 0.02802969222873954
Position 3590: 0.027960639808299843
Position 12659: 0.02786178154828578
Position 7905: 0.026948239644260012
Position 4722: 0.023765537862757202
Position 10803: 0.023701544203925548
Position 12571: 0.021667267261485264
Position 10356: 0.018581080034320713
Position 11567: 0.016865072021861837
Position 6972: 0.015783936584421763
Position 8048: 0.014266695902331344
Position 4251: 0.014155329571965655
Position 8097: 0.014029959202264027
Position 1102: 0.01396717803608348
Position 3692: 0.013343339507241899
Position 16134: 0.013276442545080413
Position 11402: 0.011996086476392375
Position 4032: 0.011884789272178172
Position 6923: 0.011489652235060504
Position 10038: 0.011466567298058195
Position 5184: 0.011123541075855599
Position 3726: 0.010937373714623496
Position 1366: 0.008620143719195703
Position 4129: 0.008162089787279067
Position 1414: 0.00808453546176051
Position 7490: 0.00802403853614849
Position 10209: 0.0078005964410399345
Position 3215: 0.007777147683808801
Position 1176: 0.006714225084984319
Position 3488: 0.006615282817430229
Position 3175: 0.006394654422168929
Position 3286: 0.006344681280546238
Position 6843: 0.005922054362558427
Position 8268: 0.005718749546447812
Position 6481: 0.005361675981627515
Position 1979: 0.005176191498637117
Position 10187: 0.005003933010653943
Position 13895: 0.00458319041138324
Position 578: 0.004164529835827353
Position 2479: 0.003974892107935097
Position 3882: 0.0035828412703867345
Position 1248: 0.0035083816528247926
Position 1369: 0.003492846176522295
Position 11102: 0.0031239418276422454
Position 8241: 0.0029659558706050405
Position 1461: 0.0028470775067368057
Position 8025: 0.0028346333279911256
Position 1251: 0.0027238975543789363
Position 8587: 0.0020682678591561407
Position 6049: 0.0019288327099817562
Position 4132: 0.00187598242718732
Position 593: 0.001668900904271268
Position 7627: 0.0015668592303221943
Position 6216: 0.0014803785475191466
Position 6325: 0.0013437932827183579
Position 3441: 0.0012868451035806432
Position 5326: 0.0011735000907678642
Position 2132: 0.001133048319117251
Position 8100: 0.0009981575671529097
Position 6250: 0.0009719576426355401
Position 165: 0.0008186441952207774
Position 373: 0.0008180529402311016
Position 2331: 0.0007940822842279418
Position 1917: 0.0007806081203861573
Position 537: 0.000738548218732253
Position 424: 0.0006619264607768245
Position 853: 0.0006397202471273772
Position 5329: 0.0006207673618357411
Position 2175: 0.0006203432076136424
Position 7684: 0.0006053525186417482
Position 6819: 0.0006041269916501896
Position 1936: 0.0005343802198952549
Position 3813: 0.0005234232816412632
Position 1875: 0.0005208656173665589
Position 1832: 0.0005040279280988262
Position 4727: 0.0004801469930807857
Position 2251: 0.0004394122724714097
Position 2572: 0.00041232743932737015
Position 8271: 0.00033069741862947155
Position 1621: 0.0003092346707795676
Position 4270: 0.00029877608478433363
Position 4217: 0.0002503797519635575
Position 492: 0.00024742670582017783
Position 617: 0.000235931984690607
Position 1186: 0.00022650673935910312
Position 2915: 0.0002203033570589049
Position 5007: 0.00021879550318610084
Position 909: 0.0002180774358232587
Position 5654: 0.0002136998378043703
Position 2934: 0.0002073680681035185
Position 1009: 0.00020689112921895293
Position 5063: 0.0002052184539146913
Position 1129: 0.00019062524672180942
Position 1556: 0.00018122779114520217
Position 390: 0.00017908100526142266
Position 2971: 0.00017386734789317582
Position 1736: 0.00016028139677044174
Position 1043: 0.00015659939393701007
Position 4183: 0.00015621354150469993
Position 3615: 0.0001560116250976935
Position 2856: 0.00013397093260557091
Position 7162: 0.0001253496162315215
Position 395: 0.0001078048480927401
Position 4507: 0.00010341193768669403
Position 1430: 9.985793824601631e-05
Position 3843: 8.535928518822973e-05
Position 7224: 8.42219025946285e-05
Position 1190: 7.883689721015184e-05
Position 830: 7.205500622181778e-05
Position 1071: 6.863133607368954e-05
Position 4451: 6.76639464959825e-05
Position 2889: 6.48319387592481e-05
Position 1529: 6.108772237703739e-05
Position 3140: 5.927583528600394e-05
Position 308: 5.212904735025382e-05
Position 793: 4.5170710974169874e-05
Position 183: 4.399294167824882e-05
Position 3544: 4.3513063436915756e-05
Position 2727: 3.53521068139605e-05
Position 965: 3.4179269236187163e-05
Position 1226: 3.203095265896652e-05
Position 1706: 2.909006167509404e-05
Position 2945: 2.9037595113038127e-05
Position 1223: 2.7346456046452686e-05
Position 625: 2.087495572788273e-05
Position 2589: 1.6702627224380815e-05
Position 1321: 1.4500230466648255e-05
Position 2777: 1.3745203274077822e-05
Position 2895: 1.1257071641873099e-05
Position 2335: 1.0780227119845792e-05
Position 1013: 8.808396196270716e-06
Position 2001: 6.533218169427633e-06
Position 2207: 5.806255347562742e-06
Position 938: 5.05337525259486e-06
Position 2718: 4.718131848013975e-06
Position 1266: 3.862054725297013e-06
Position 2179: 3.5981089069741898e-06
Position 465: 3.170506430652495e-06
Position 1348: 3.0121181716458722e-06
Position 378: 2.931004439549668e-06
Position 1203: 2.1249369041728026e-06
Position 1879: 2.0883071685380046e-06
Position 2506: 2.0293866374395446e-06
Position 1086: 1.8008107311899338e-06
Position 452: 1.7852591677735313e-06
Position 2608: 1.7565444840708952e-06
Position 1836: 1.6811399907118836e-06
Position 872: 1.6664812297185258e-06
Position 429: 1.5762278769106309e-06
Position 968: 1.4471107566414417e-06
Position 604: 1.4377886653666076e-06
Position 1815: 1.2388681061175134e-06
Position 2255: 1.1576908788589008e-06
Position 942: 1.0578916647117051e-06
Position 350: 9.999388490563941e-07
Position 1663: 7.848571610948141e-07
Position 274: 7.735121853924374e-07
Position 2966: 7.658855919534372e-07
Position 1208: 5.530282100544764e-07
Position 549: 5.011518974891457e-07
Position 712: 4.951835584305284e-07
Position 2491: 4.6555880849904435e-07
Position 1274: 3.83176382801116e-07
Position 797: 3.6815509900927437e-07
Position 500: 2.462195538361839e-07
Position 913: 2.1842687677148732e-07
Position 210: 1.4464670728034433e-07
Position 716: 1.4134380064645818e-07
Position 556: 1.125566556416926e-07
Position 296: 1.0259258064703105e-07
Position 404: 7.106388693571119e-08
Position 435: 6.908261988408731e-08
Position 187: 5.525333159577156e-08
Position 502: 5.176897924269098e-08
Position 282: 4.9966596793408056e-08
Position 760: 4.2526561377459127e-08
Position 776: 4.189005124310203e-08
Position 647: 3.7904098071677627e-08
Position 992: 3.465683280717869e-08
Position 719: 3.39280119068995e-08
Position 439: 1.7051596406523378e-08
Position 1630: 1.502129763562386e-08
Position 134: 1.4365910820150623e-08
Position 874: 4.946031639834783e-09
Position 649: 2.5146675126952136e-09
Position 762: 1.8785613662046123e-09
Position 672: 1.737507964938378e-09
Position 1333: 1.2318999464940968e-09
Position 655: 1.2262881115883425e-09
Position 235: 1.1444286600227057e-09
Position 634: 8.754318353412463e-10
Position 546: 7.730701438035517e-10
Position 727: 6.179050665290154e-10
Position 193: 1.4101590347054604e-11
Position 336: 8.595131765313723e-12
Position 200: 3.957187103628301e-12
Position 320: 3.2244119141863013e-12
Position 323: 2.8947038067966102e-12
Position 665: 2.6768110872202437e-12
Position 627: 1.8853839922500306e-12
Position 338: 1.1085808363185928e-12
Position 657: 9.476735096760706e-13
Position 288: 1.4785749871806438e-13
Position 325: 1.347774467261432e-13
Position 138: 3.987812946025568e-15
Position 136: 1.1945358662002022e-15
Position 99: 1.0466184737050808e-17
Position 113: 8.156673094019572e-18
Position 110: 5.868608771565306e-18
Position 104: 1.410154338304826e-18
