Gene = ATRIP
index = 118
Annotated 5SS: [  360  3440  5169  7682 10680 12717 13179 14062 17144 17395 17925 18346]
Annotated 3SS: [ 3305  4997  7562 10521 12620 13048 13371 17006 17302 17843 18092 18748]
SMsplice 5SS: [  360  3440  7682 12717 14062 14276 17144 17395 17925 18346]
SMsplice 3SS: [ 3305  7562 12620 13970 14168 17006 17302 17843 18092 18748]
top_k =  1000
Partition function (log Z): 10.959973581813628

Sorted 5' Splice Sites (High to Low Probability):
Position 7682: 0.9984059169499296
Position 17144: 0.9922906635481553
Position 360: 0.9072685017266182
Position 17395: 0.8994764677916752
Position 3440: 0.8714593691955669
Position 14062: 0.781427614518715
Position 18346: 0.696131674406982
Position 14276: 0.6730299475475788
Position 17925: 0.5970575083804741
Position 13179: 0.4802313823802027
Position 12717: 0.4647104701158274
Position 10680: 0.46159558515157223
Position 14708: 0.4219933711473233
Position 17962: 0.29619709034614444
Position 3845: 0.2895921756792035
Position 16845: 0.2853611214891337
Position 5169: 0.2844405938046393
Position 12890: 0.252324208523403
Position 100: 0.23406946784879928
Position 18288: 0.2259640113033338
Position 11259: 0.21952581496002702
Position 6732: 0.17607389035515847
Position 38: 0.13710685906800094
Position 12840: 0.07636148613204333
Position 16200: 0.07399503225896463
Position 18653: 0.06341403957278
Position 17655: 0.0612037505452399
Position 13682: 0.04314178218237472
Position 16099: 0.038394964438967456
Position 5523: 0.037399344664481825
Position 14382: 0.030787651778723973
Position 9041: 0.029290646115139787
Position 17531: 0.029249152323749802
Position 928: 0.024628387225687907
Position 1726: 0.02145293190768583
Position 3404: 0.021270734439978935
Position 17933: 0.018689800898461367
Position 18012: 0.01657213308746998
Position 18267: 0.016207026861435648
Position 16633: 0.012549079174223758
Position 2178: 0.012382491576548851
Position 764: 0.010318817080368903
Position 6275: 0.009499964251309853
Position 13694: 0.007437546966244738
Position 10277: 0.006299012274246586
Position 851: 0.006150296213556844
Position 16431: 0.005701929459300412
Position 18207: 0.005699562186259324
Position 12175: 0.005655835394385004
Position 18300: 0.005472229100430416
Position 6490: 0.005161206303832054
Position 11191: 0.00501032091033265
Position 14387: 0.004245284496408034
Position 13049: 0.004156223389917531
Position 516: 0.003647031920358599
Position 14015: 0.003582070082452471
Position 2184: 0.0032369538379926808
Position 1119: 0.003117693097663737
Position 14549: 0.002728930999673237
Position 2451: 0.0026489611896637565
Position 10667: 0.002635865434392471
Position 12465: 0.0025074496041273004
Position 2252: 0.002420066324494955
Position 7331: 0.002396054098577821
Position 18684: 0.002090083841544331
Position 13772: 0.0020623771701120427
Position 18017: 0.0020181698858851003
