Gene = GBE1
index = 578
Annotated 5SS: [   787  56718  91324 112366 113306 115770 119381 168254 171125 176070
 180997 184237 225251 226967 263052]
Annotated 3SS: [ 56547  91207 112239 113169 115678 119170 168137 170996 175970 180885
 184064 225065 226835 262933 271697]
SMsplice 5SS: [   787   4522   8963  22478  25252  56718  65919  91324 103408 107241
 112366 113306 115770 118031 145473 168254 171125 176070 180997 184237
 200977 201163 225251 241104 253541 253808 259839]
SMsplice 3SS: [  4283   8742  22387  25133  56547  65807  91207 103288 107159 112239
 113169 115678 117900 145344 168137 170996 175970 180885 184152 200832
 201085 225065 240977 253468 253710 259752 271697]
top_k =  1000
Partition function (log Z): -126.61256527916733

Sorted 5' Splice Sites (High to Low Probability):
Position 4522: 0.9942768509767764
Position 8963: 0.8937742790478086
Position 787: 0.8769221477597018
Position 4025: 0.5511268660746311
Position 1435: 0.5391579060322658
Position 1061: 0.5004592032419882
Position 1842: 0.46474486381867336
Position 8796: 0.3092117183036912
Position 4218: 0.3051054833561432
Position 9611: 0.2605463832736753
Position 1773: 0.19977366833240154
Position 4749: 0.19882873414872843
Position 3100: 0.1771346116852987
Position 15229: 0.1486429231477334
Position 4981: 0.10137200003617998
Position 10471: 0.09828521237224501
Position 28: 0.06393293974579571
Position 8638: 0.049934237815775724
Position 362: 0.0439979851582906
Position 1549: 0.04382298572864349
Position 8813: 0.03564839571029898
Position 10870: 0.03475982914600299
Position 3755: 0.033151310815805884
Position 5604: 0.029857078994793788
Position 237: 0.02664306794309259
Position 5889: 0.026135143120309456
Position 262: 0.02598492419569575
Position 406: 0.025984463580388133
Position 3808: 0.025393423187083274
Position 15390: 0.021465320384992465
Position 210: 0.019701730765208883
Position 8266: 0.01593930360941754
Position 8112: 0.014082807437833534
Position 13280: 0.011153652145426692
Position 10780: 0.009791219932136906
Position 2176: 0.00960945619853005
Position 3354: 0.009170752401684915
Position 1194: 0.007959778011986473
Position 21: 0.007794517898177147
Position 3178: 0.007415091409652138
Position 1913: 0.007103751400156614
Position 4234: 0.007019266024427318
Position 1400: 0.005856757565384573
Position 7306: 0.005823072621166913
Position 1766: 0.005689749933460454
Position 2118: 0.005535881572391906
Position 194: 0.004789588395952189
Position 1172: 0.004606659002107165
Position 1167: 0.0037406470821892694
Position 206: 0.003593124413284428
Position 1128: 0.0035657707553585992
Position 3255: 0.003078788767825764
Position 1746: 0.002833888327947348
Position 351: 0.0021930819719667076
Position 3812: 0.0020660106618724827
Position 3915: 0.002049434840133267
Position 190: 0.0018414902159554674
Position 5786: 0.0017609850742774796
Position 1725: 0.0014893097243523267
Position 3183: 0.00143930078974008
Position 145: 0.0010671717458160446
Position 8318: 0.0009750842870139808
Position 1382: 0.0009646271458230356
Position 1555: 0.0009381415251130999
Position 1786: 0.0008701523070487632
Position 10730: 0.0008430512964817177
Position 10230: 0.0008207867448026008
Position 8948: 0.0007880930492988441
Position 1820: 0.000766767276241098
Position 967: 0.0006968768157086838
Position 1396: 0.0005999742412551729
Position 935: 0.0005543077818358247
Position 198: 0.0004959714839158604
Position 1154: 0.0004891224858342195
Position 5578: 0.0004665479026983395
Position 2837: 0.00038258534233922626
Position 4789: 0.0003528392907210378
Position 334: 0.0002877875523083663
Position 3044: 0.000259390022022369
Position 1402: 0.00022128587804623454
Position 3960: 0.00021816300402330323
Position 3949: 0.00021649490464571388
Position 2812: 0.0001640122217962432
Position 313: 0.0001597954657808893
Position 1237: 0.00011909025541627382
Position 384: 0.0001117734405254757
Position 1584: 0.00010121888439528864
Position 2551: 8.412100598928234e-05
Position 1375: 7.796752427900001e-05
Position 184: 6.922049554355033e-05
Position 82: 6.625111665439911e-05
Position 18: 6.240737313510682e-05
Position 1463: 5.5215696217905544e-05
Position 5197: 4.711423158271597e-05
Position 1404: 4.025714540082354e-05
Position 2480: 3.802041213484343e-05
Position 4914: 3.722351257057427e-05
Position 1491: 2.541117920129608e-05
Position 981: 2.072572555478096e-05
Position 1240: 1.966015285334565e-05
Position 366: 1.7658205267194534e-05
Position 5191: 1.411697310095237e-05
Position 169: 1.3073715972783725e-05
Position 122: 1.2981744145053049e-05
Position 2487: 1.1375617345902961e-05
Position 46: 1.0237606042871815e-05
Position 926: 8.73642403551359e-06
Position 231: 5.055573024932051e-06
Position 1219: 4.803534676269821e-06
Position 1108: 4.48134762451345e-06
Position 1046: 4.091822594430012e-06
Position 1192: 3.595911143493918e-06
Position 12: 3.415649924791358e-06
Position 70: 3.1772308510146838e-06
Position 4995: 3.1193718375571088e-06
Position 49: 3.013300157887081e-06
Position 843: 8.260559362122518e-07
Position 716: 6.708917302295387e-07
