Gene = ZBTB40
index = 1590
Annotated 5SS: [  154  1096 38795 39683 49834 50591 54391 56287 56881 57383 59497 60284
 61280 65614 68425 69808 70613 72594]
Annotated 3SS: [  807 38028 39548 49640 50447 54197 56149 56678 57248 59327 59824 61072
 65448 68209 69644 70525 72366 74350]
SMsplice 5SS: [  154  1096  4790 17612 23963 37399 38795 39683 50591 54391 56287 56881
 57383 57639 61280 66016 68425 70613 71985 72594]
SMsplice 3SS: [ 1004  4713 17527 23871 37251 38674 39548 50489 54197 56149 56772 57248
 57520 61072 65851 68265 70499 71869 72366 74350]
top_k =  1000
Partition function (log Z): -37.217214646957075

Sorted 5' Splice Sites (High to Low Probability):
Position 4790: 0.9754869882842682
Position 154: 0.9717486529144587
Position 1096: 0.6232256397844587
Position 17612: 0.5682576800777241
Position 2043: 0.2790670488952922
Position 13263: 0.2546784970187341
Position 1644: 0.15735403752696503
Position 11675: 0.09282815163239477
Position 4556: 0.09238499217328201
Position 8376: 0.07623144751546405
Position 593: 0.040178911254983574
Position 7193: 0.019566329705362963
Position 1041: 0.018828942252804473
Position 214: 0.01734758754499412
Position 12676: 0.013490737731583581
Position 4582: 0.012059543544970477
Position 4357: 0.011094223836005527
Position 3989: 0.009498596982900682
Position 3317: 0.00901817127290863
Position 4961: 0.00837808414983759
Position 2761: 0.008220323968583253
Position 1105: 0.008088630137588489
Position 2466: 0.0064550652587143185
Position 3315: 0.006334033111140894
Position 2054: 0.005377871682481753
Position 1734: 0.004525130417482597
Position 3725: 0.004408958765351287
Position 143: 0.004129070431187029
Position 615: 0.0035222893945199285
Position 326: 0.0033758405288026264
Position 4178: 0.0031458595868567706
Position 1636: 0.003050439272722422
Position 1100: 0.0029993502647836017
Position 11320: 0.0025054594274579512
Position 9433: 0.0019371735703625035
Position 878: 0.0018870216814296603
Position 5795: 0.001885563486779908
Position 904: 0.0017813153161809136
Position 882: 0.0017333213019443744
Position 5039: 0.0016724043356948432
Position 10820: 0.0015197223751119552
Position 3978: 0.001253622717902426
Position 95: 0.0011620207176002396
Position 7896: 0.0008993964632551798
Position 5904: 0.0008767431781045759
Position 690: 0.0006306046119858264
Position 1316: 0.0005172177509627724
Position 570: 0.000478737951318166
Position 498: 0.0004560497938762827
Position 5479: 0.00040452932701991916
Position 5946: 0.0002873173319543292
Position 1863: 0.00017103973896700884
Position 1484: 0.00016597190212884358
Position 9056: 0.00015973754900127724
Position 6651: 0.0001492317822477721
Position 5806: 0.0001370506318554037
Position 5227: 0.00012646694919796474
Position 732: 0.0001250518585252756
Position 1010: 0.0001144943393756046
Position 893: 8.445128742862677e-05
Position 643: 8.158428294164339e-05
Position 1297: 7.872949520057497e-05
Position 937: 7.074763300620334e-05
Position 7467: 5.048740605664288e-05
Position 5939: 4.703060331299558e-05
Position 1311: 4.625553702900862e-05
Position 1147: 3.224123264031356e-05
Position 813: 3.100893619591451e-05
Position 4808: 2.951529189851604e-05
Position 735: 2.7526920835146517e-05
Position 797: 2.6741889860754856e-05
Position 6119: 2.6620276297806997e-05
Position 628: 2.597492876959963e-05
Position 684: 2.5872368550908178e-05
Position 455: 1.9518559491891302e-05
Position 3731: 1.8632601770707663e-05
Position 677: 1.7948922055204566e-05
Position 1856: 1.7086235705690225e-05
Position 513: 1.4283398212564233e-05
Position 1568: 1.3002601640203e-05
Position 1672: 1.275605734531272e-05
Position 656: 9.61303542393783e-06
Position 42: 9.246420808491635e-06
Position 3804: 9.121756947241101e-06
Position 583: 6.481944093021372e-06
Position 2068: 6.4686042196202055e-06
Position 1277: 5.890817580737209e-06
Position 2979: 5.177830861616881e-06
Position 353: 4.025693962509769e-06
Position 99: 3.9336437206649294e-06
Position 232: 3.5494745282447006e-06
Position 184: 2.258262694371277e-06
Position 133: 2.1489237685334746e-06
Position 308: 1.846155782402547e-06
Position 792: 1.478314483402107e-06
Position 234: 1.2924151407371346e-06
Position 470: 1.1863379907621102e-06
Position 576: 9.036220613216084e-07
Position 858: 6.439831241707288e-07
Position 855: 5.78035121177792e-07
Position 5256: 1.9003986313784967e-07
Position 966: 1.8094550430880403e-07
Position 1172: 1.4663332659171647e-07
Position 1163: 1.4494710139500315e-07
Position 5090: 1.3664005813276319e-07
Position 695: 9.221483006570084e-08
Position 76: 6.562441451693469e-08
Position 101: 6.556297384887688e-08
Position 5897: 2.7371044061986895e-08
Position 429: 2.7060087281403648e-08
Position 476: 2.6046250092731136e-08
Position 4993: 2.2706793734116543e-08
Position 54: 1.3833512990979445e-08
Position 93: 1.1379161503313941e-08
Position 1157: 8.158204442173997e-09
Position 1165: 3.744442179506479e-09
Position 1064: 1.7692119591514008e-09
Position 116: 1.0817330499862387e-09
Position 252: 2.1073292066262591e-10
Position 1144: 7.6541332093242e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4713: 0.8516161326637534
Position 17527: 0.673074020256096
Position 1004: 0.47098052331283374
Position 19199: 0.2929463043210206
Position 13182: 0.26274428457923715
Position 22524: 0.2503902974639376
Position 1957: 0.21391412154027387
Position 807: 0.15150813721363046
Position 11588: 0.10577032455240003
Position 4392: 0.10205888117061038
Position 20350: 0.08679881848991998
Position 4690: 0.07082596953773526
Position 8300: 0.058641758219348174
Position 2008: 0.0518939865567523
Position 1538: 0.05075771138697114
Position 1510: 0.04598998399619262
Position 4719: 0.04320408664392565
Position 497: 0.04278375986471584
Position 1469: 0.03196485355771866
Position 8908: 0.018576648804605012
Position 16649: 0.01685843575840873
Position 9126: 0.016071140019867744
Position 15648: 0.01533269845483446
Position 13110: 0.014742572131090951
Position 11989: 0.014493317325375763
Position 1421: 0.013433953098471887
Position 983: 0.012941045270671192
Position 1829: 0.012025654003584489
Position 8078: 0.011984568936999522
Position 3889: 0.011377395724174167
Position 6058: 0.010897882014888028
Position 19121: 0.010402761914172255
Position 12554: 0.009795818445726145
Position 4894: 0.009582001422081326
Position 7809: 0.009315557968123375
Position 3148: 0.008734172581613627
Position 5694: 0.008521644934096222
Position 14539: 0.007991468590667496
Position 4241: 0.007794978028403315
Position 8319: 0.00767644460420525
Position 6924: 0.007542007224034212
Position 12482: 0.007344737811063315
Position 5067: 0.006841473729517007
Position 1424: 0.006642910366932626
Position 7061: 0.0066166387612390356
Position 866: 0.006562044026487821
Position 8127: 0.006433789977692968
Position 11130: 0.006261428155545531
Position 1565: 0.005866487164108172
Position 6950: 0.005616059116474283
Position 1020: 0.005509470303782519
Position 5371: 0.005110132243181522
Position 13918: 0.004939473020640248
Position 3179: 0.004725767453397576
Position 6448: 0.00448907603522139
Position 840: 0.004455217876451659
Position 11516: 0.004411123731727367
Position 1363: 0.004327843792865737
Position 3600: 0.0043243765456264715
Position 15008: 0.004004568463681557
Position 4622: 0.0037700700593582426
Position 1540: 0.0033626069660999238
Position 1733: 0.003232129378680183
Position 4176: 0.003109466618381305
Position 1962: 0.003065645241879502
Position 4694: 0.0030640419986356342
Position 16645: 0.003060182697215395
Position 9318: 0.0030441413987820952
Position 12960: 0.0029948471245093227
Position 4932: 0.0028292737444552967
Position 10891: 0.00271120956458246
Position 2652: 0.0026205143458815773
Position 4860: 0.0026149559419729523
Position 13427: 0.0024228673782168333
Position 4200: 0.0024151419425217347
Position 10691: 0.002346449325778865
Position 9270: 0.002330730710791486
Position 2631: 0.0022298194495588993
Position 10950: 0.002178551199020113
Position 4580: 0.002170810647045224
Position 2283: 0.0018891017726276266
Position 9984: 0.0018734647470178502
Position 3874: 0.0018694506857637686
Position 3230: 0.0017695758812499704
Position 13776: 0.0017151764822688688
Position 583: 0.00169402183978876
Position 11465: 0.0016495455020994981
Position 8226: 0.0016302573455930754
Position 15294: 0.0014813751042626788
Position 1258: 0.001440992697596956
Position 12751: 0.0014139640757055059
Position 2123: 0.0013120666084944436
Position 11759: 0.0013084571182414863
Position 13448: 0.001264148500965259
Position 6139: 0.001239352332799796
Position 2286: 0.0012115187357968403
Position 1040: 0.0012076259614945079
Position 6272: 0.0012065010684854875
Position 241: 0.0011673367372424354
Position 4173: 0.0011224066187630033
Position 5289: 0.0011162829778406465
Position 6743: 0.0011051132752327882
Position 7399: 0.0011015042380603229
Position 2568: 0.0011001869272971496
Position 2656: 0.0010547541845245963
Position 8809: 0.0010538184271225522
Position 320: 0.0009047287894928753
Position 11363: 0.0008630319769841048
Position 9714: 0.0008604764944514762
Position 3907: 0.0008516263077700679
Position 2312: 0.0008400127923785227
Position 10363: 0.000814039636087908
Position 2648: 0.0008015998779877614
Position 9633: 0.0007834576241358576
Position 1304: 0.0007573220401791872
Position 7272: 0.0007460979666449274
Position 11887: 0.0007267836911021583
Position 4601: 0.000710965583453773
Position 1831: 0.0007084444842188336
Position 1064: 0.0006489493835229433
Position 1162: 0.0005982200592245237
Position 2355: 0.0005969860364403654
Position 6499: 0.0005944811919146333
Position 7532: 0.000584417773713616
Position 356: 0.0005632260281335268
Position 9595: 0.0005622432912915157
Position 11210: 0.0005622157071696803
Position 7461: 0.000525702527781009
Position 6593: 0.0005255223115210414
Position 9052: 0.0004862006061395006
Position 5717: 0.00046976261598721526
Position 8876: 0.0004507985349155473
Position 4984: 0.0004106751294046442
Position 391: 0.000402793181092058
Position 6926: 0.000380414837107342
Position 9929: 0.000378556016411961
Position 944: 0.00034191415814442526
Position 718: 0.00032934695446731644
Position 7504: 0.0003012202690303776
Position 2379: 0.00029971187200581763
Position 5666: 0.00029937063340520234
Position 7672: 0.0002983139763668502
Position 7933: 0.00029805662970779404
Position 7979: 0.0002922046811735041
Position 5980: 0.0002813596903532842
Position 6570: 0.00027304328006404546
Position 985: 0.0002485880813843985
Position 462: 0.00024295253823511568
Position 4361: 0.00024055460806686764
Position 3255: 0.00023379389870826825
Position 5025: 0.00022887643991642862
Position 7243: 0.00022750716059334104
Position 9164: 0.00022436073743812462
Position 4366: 0.00022373508663225188
Position 1521: 0.00021559710938670335
Position 7357: 0.00019981876441385732
Position 5498: 0.00019812339218277145
Position 3624: 0.0001905896910343615
Position 1024: 0.00019039558556244453
Position 5988: 0.0001838580665508265
Position 2684: 0.00018122680788414407
Position 2143: 0.0001742556634576776
Position 1803: 0.00017409912411288085
Position 4089: 0.0001551678839888618
Position 10269: 0.00015370958678665288
Position 7908: 0.00015340664768715253
Position 2500: 0.0001423518403928136
Position 2448: 0.00014097139958051306
Position 10064: 0.0001401358689173761
Position 3793: 0.00012511107148251906
Position 853: 0.00011678257345747012
Position 4048: 0.0001158091892330672
Position 5540: 0.00011349925166993055
Position 1437: 0.00010045952145143088
Position 7339: 9.307870528850066e-05
Position 6814: 8.940919656274245e-05
Position 7293: 7.963670323351021e-05
Position 3152: 7.914033546595842e-05
Position 6210: 7.030042471219163e-05
Position 6561: 6.079740734732672e-05
Position 4956: 5.8665629889117165e-05
Position 8029: 5.0411428828713786e-05
Position 7631: 4.817741972068418e-05
Position 5632: 4.0694109378614334e-05
Position 5638: 3.502652582127919e-05
Position 1669: 3.2615963548393944e-05
Position 7192: 3.170935508479733e-05
Position 229: 2.6962528064971227e-05
Position 893: 2.4076439048762788e-05
Position 643: 2.332485377177986e-05
Position 628: 1.9308877754913403e-05
Position 1171: 1.9056904565781185e-05
Position 1448: 1.7912202914185912e-05
Position 902: 1.771412599208599e-05
Position 777: 1.4072778460512818e-05
Position 720: 1.3813476816368112e-05
Position 1643: 1.361244086912453e-05
Position 5399: 1.3084283634103358e-05
Position 1178: 1.1289496516033573e-05
Position 517: 1.0962637982907586e-05
Position 1343: 9.800359603139322e-06
Position 3627: 9.21741560385207e-06
Position 3724: 9.094299806427544e-06
Position 813: 9.039984602094734e-06
Position 937: 5.574955002315399e-06
Position 399: 5.33756720134728e-06
Position 1207: 4.363930146701255e-06
Position 1701: 3.933255632846379e-06
Position 1633: 3.839990703613154e-06
Position 725: 3.801955458651542e-06
Position 1126: 3.4736930716057e-06
Position 2830: 3.0380099637860764e-06
Position 843: 2.9023582155151134e-06
Position 1325: 2.8274868277805584e-06
Position 927: 2.51715262511308e-06
Position 904: 2.237933516650648e-06
Position 929: 2.1657809357253504e-06
Position 1800: 1.913100747467586e-06
Position 202: 1.775209869460766e-06
Position 656: 1.7142324336225087e-06
Position 2746: 1.6322426803809053e-06
Position 2849: 1.5337153732694352e-06
Position 2580: 1.4441458284942074e-06
Position 1979: 1.4106189670450778e-06
Position 2200: 1.3755606653523258e-06
Position 2119: 1.2351823500317277e-06
Position 2506: 1.1670001713398219e-06
Position 2325: 1.1430571890484106e-06
Position 3088: 8.460037624835416e-07
Position 781: 6.393181994201428e-07
Position 2936: 6.061055245613663e-07
Position 2464: 5.249986649644021e-07
Position 1851: 4.875146237619074e-07
Position 727: 4.842554784419026e-07
Position 2418: 3.162685531182514e-07
Position 1193: 1.9446379399634924e-07
Position 2241: 1.589260269525971e-07
Position 125: 1.3012120844193292e-07
Position 597: 1.1406674032724882e-07
Position 604: 9.20120392623027e-08
Position 743: 7.125674279885565e-08
Position 2365: 4.114538271386375e-08
Position 372: 3.1680412064159916e-08
Position 2015: 3.121019640861346e-08
Position 2042: 2.730221470739839e-08
Position 153: 1.7783965151399616e-08
Position 133: 4.699560117644478e-09
Position 365: 3.647988608157468e-09
Position 189: 2.235641772832425e-09
Position 163: 1.6576588016397874e-09
Position 370: 6.325747176883693e-10
Position 1096: 1.789968630242175e-12
