Gene = NDUFAF3
index = 927
Annotated 5SS: [1211 1528 1758 1966]
Annotated 3SS: [1334 1690 1864 2044]
SMsplice 5SS: [ 224 1528 1758 1966]
SMsplice 3SS: [1334 1627 1864 2044]
top_k =  1000
Partition function (log Z): 1.3992676573274059

Sorted 5' Splice Sites (High to Low Probability):
Position 1528: 0.9957219192318703
Position 1966: 0.9909104476454816
Position 1758: 0.8618554434004102
Position 631: 0.2971882252313124
Position 224: 0.22011795534678344
Position 389: 0.21559631071817642
Position 426: 0.19722113896804044
Position 1211: 0.15700058576556114
Position 625: 0.06750156566462588
Position 774: 0.0578084890696891
Position 78: 0.024613959578278458
Position 1691: 0.020576150913475425
Position 317: 0.01943287263073865
Position 421: 0.01462478090491469
Position 436: 0.011696408617364927
Position 616: 0.008741157695037631
Position 2289: 0.008662094754200203
Position 1786: 0.006502952158997881
Position 693: 0.006285355653907388
Position 933: 0.005220398959448747
Position 2090: 0.0050253818202410615
Position 959: 0.0038113058681560614
Position 1016: 0.0030658084945257703
Position 879: 0.0030191730791166308
Position 755: 0.002319877821917774
Position 416: 0.002083259717960683
Position 24: 0.001985753170253185
Position 1021: 0.0018594174792312661
Position 117: 0.0017702367797807381
Position 1060: 0.0017117729526498772
Position 1513: 0.0010890139841364377
Position 1431: 0.0010604451322571557
Position 1915: 0.0009813466734625838
Position 1105: 0.0003737025440623876
Position 1127: 0.0003669130629495171
Position 1163: 0.00023774838911345736
Position 1738: 0.00020474077133829824
Position 1516: 0.0002018469649956064
Position 64: 0.00014884385719768055
Position 192: 0.0001361990526224501
Position 374: 0.00011975523027041878
Position 863: 0.00011342965108537381
Position 757: 0.0001053881904393426
Position 1008: 9.610765977342408e-05
Position 731: 8.175561766402139e-05
Position 1532: 5.745198328710686e-05
Position 1189: 4.797241490085727e-05
Position 73: 3.654435932249598e-05
Position 2339: 3.6060893448699766e-05
Position 1197: 2.7058733839025466e-05
Position 1123: 2.348548206172465e-05
Position 1788: 2.1867790999048538e-05
Position 1663: 1.5379634320056814e-05
Position 7: 1.3917125526880681e-05
Position 2282: 1.296740074496207e-05
Position 36: 1.1836016766771568e-05
Position 1954: 1.0955007268061064e-05
Position 1589: 7.90531619876229e-06
Position 1545: 6.125506479019957e-06
Position 241: 5.663093439595552e-06
Position 1970: 5.175980491387657e-06
Position 1652: 4.444065029313232e-06
Position 1876: 3.348547609876435e-06
Position 269: 2.8333949072915234e-06
Position 1672: 2.705999149425448e-06
Position 1380: 2.475103025718763e-06
Position 781: 1.321352227850375e-06
Position 1547: 7.159113169187951e-07
Position 2355: 5.627430697416081e-07
Position 2074: 5.37326686509381e-07
Position 1614: 2.967132008307844e-07
Position 1660: 2.696163511811013e-07
Position 1870: 2.538840524539487e-07
Position 2055: 2.0832876684054974e-07
Position 2076: 1.354386497795639e-07
Position 1873: 1.4044415116609033e-09
Position 1836: 5.999092223213315e-10
Position 654: 2.4612637811841207e-10
Position 1948: 4.7853353464199205e-11
Position 1521: 1.043757474571121e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1334: 0.993449679146212
Position 1864: 0.939403020120439
Position 2044: 0.6683145790758215
Position 1627: 0.5820156083463558
Position 1690: 0.3333003288232178
Position 2288: 0.15843131743366157
Position 506: 0.14840140237888053
Position 2120: 0.13631549405624277
Position 551: 0.11262447290112064
Position 1159: 0.035435316801691895
Position 2450: 0.011793949532814785
Position 1831: 0.011525735382584192
Position 2430: 0.01149704136009047
Position 1820: 0.00997005126671575
Position 2398: 0.009811218526588528
Position 1038: 0.009093164266607869
