Gene = ZNHIT6
index = 1626
Annotated 5SS: [  790  1977  2170  2341  6262 27583 29718 31183 50572]
Annotated 3SS: [ 1910  2062  2254  6157 27513 29636 31104 50446 54319]
SMsplice 5SS: [  126  1977  2170  2341  6262 29046 29358 29718 31183 37913 50572 54442]
SMsplice 3SS: [ 1910  2062  2254  6157 28969 29132 29636 31104 37775 50446 54319 54681]
top_k =  1000
Partition function (log Z): -14.29034923976679

Sorted 5' Splice Sites (High to Low Probability):
Position 2170: 0.9974969844109254
Position 6262: 0.9849887312142049
Position 1977: 0.9631343898828157
Position 2341: 0.9305960090283886
Position 790: 0.33257754704384407
Position 5249: 0.32987060095942455
Position 126: 0.32162546466035713
Position 4301: 0.1995193453941228
Position 2764: 0.19328345333845875
Position 393: 0.16657398268651627
Position 2840: 0.08992987766065792
Position 557: 0.0848219788802832
Position 527: 0.06394230057723485
Position 569: 0.044215750434738486
Position 5262: 0.0437712813232106
Position 542: 0.04071541148951504
Position 8814: 0.03856288897919857
Position 4114: 0.037782456700132756
Position 3210: 0.02955981702721131
Position 758: 0.027770487134479865
Position 60: 0.023237347603530537
Position 362: 0.014960232802379812
Position 4978: 0.014928795778189063
Position 4059: 0.013876351631661319
Position 2854: 0.013476691506494408
Position 6290: 0.012978709515590466
Position 728: 0.0123882715135989
Position 4497: 0.007356125105542779
Position 7149: 0.006576499248549076
Position 935: 0.006350747843374325
Position 1985: 0.005672446387659567
Position 3593: 0.005572627775720617
Position 406: 0.005355812778626555
Position 197: 0.00532050101527438
Position 2897: 0.00530209956848318
Position 4176: 0.005229830107910542
Position 1524: 0.00469347379819662
Position 174: 0.004540488277008327
Position 17097: 0.0036560630294933394
Position 2489: 0.0032656395711728567
Position 44: 0.0031448966632374813
Position 3371: 0.0029307508874434063
Position 10310: 0.0028219116288208533
Position 512: 0.0022295997074988924
Position 4118: 0.0022220394581225424
Position 48: 0.0020777330597517036
Position 2550: 0.001988157778826028
Position 6059: 0.0019855960448970653
Position 2698: 0.0019657124450399226
Position 4544: 0.001945532462659785
Position 4475: 0.0014239778171510583
Position 10: 0.0014097086532487656
Position 230: 0.0012556982979348697
Position 1105: 0.0011760021450765833
Position 8546: 0.001175349628688188
Position 5764: 0.0011733717657623766
Position 5341: 0.0011004194047017951
Position 1958: 0.0010947482283548303
Position 5919: 0.0010269488071564874
Position 6013: 0.001023431205755393
Position 482: 0.0009912920760756405
Position 5070: 0.0009302201390311695
Position 2367: 0.0008472136573443859
Position 15157: 0.0007851871871729088
Position 7453: 0.0007765814267243211
Position 4257: 0.0007749223462984962
