Gene = RINT1
index = 1143
Annotated 5SS: [  273   785  4665 10565 14999 15249 16626 18081 18402 19623 23143 31863
 33373 33564]
Annotated 3SS: [  738  4479 10322 14824 15098 16468 17969 18175 19484 22942 31647 33191
 33444 35033]
SMsplice 5SS: [  273   785  4665 10565 14999 16626 18081 18402 19623 27962 31863 33373
 33564]
SMsplice 3SS: [  738  4479 10447 14824 16550 17969 18175 19484 27815 31647 33191 33444
 35410]
top_k =  1000
Partition function (log Z): 15.385517846149789

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.984393523503791
Position 19623: 0.9805311137658199
Position 18081: 0.9536717877548802
Position 33373: 0.9366540800081601
Position 33564: 0.9029309396387369
Position 10565: 0.8567374420740611
Position 31863: 0.7636710190360029
Position 4665: 0.7510578165154802
Position 27962: 0.6919286799898262
Position 18402: 0.591057134127247
Position 14999: 0.5890327786291382
Position 23143: 0.49714093900461465
Position 16626: 0.49463933967233603
Position 785: 0.4692921997417697
Position 2708: 0.3791966276324981
Position 28141: 0.3738189228121659
Position 29302: 0.3526642688345376
Position 11352: 0.3011380495741238
Position 4638: 0.24889964655637076
Position 914: 0.21108982145075889
Position 20537: 0.20198079521873394
Position 18425: 0.1699974432508868
Position 15920: 0.14409713267852686
Position 31876: 0.14345625665297165
Position 27948: 0.13720176226895012
Position 11331: 0.12882281302693963
Position 16583: 0.09751757611312581
Position 1293: 0.08681725736257562
Position 15249: 0.0867307374121687
Position 1913: 0.07897470878941493
Position 859: 0.057392782349486915
Position 842: 0.05313165710238042
Position 26558: 0.04428196565872773
Position 33377: 0.04263605777534073
Position 27901: 0.04196670986155753
Position 29640: 0.0374875887121019
Position 25017: 0.034612008326139594
Position 28192: 0.03295025365365988
Position 514: 0.03159498046366324
Position 27905: 0.0312643047843929
Position 3607: 0.026201320979842763
Position 2429: 0.023497590381734452
Position 18069: 0.02159805564632106
Position 16883: 0.0208625784910813
Position 4352: 0.020222437612085937
Position 21029: 0.01943693312610016
Position 19627: 0.01878177929713489
Position 16662: 0.018595257532330742
Position 26508: 0.017596287246954813
Position 24426: 0.016455536360388247
Position 18057: 0.01583559472780928
Position 3835: 0.014735199189491599
Position 590: 0.013785658727390633
Position 466: 0.012033288243460324
Position 29384: 0.009733072248438595
Position 20566: 0.009331237832703083
Position 19087: 0.009076281899090146
Position 29230: 0.008120773380697638
Position 34446: 0.007964757006854575
Position 19850: 0.007200037464911431
Position 20570: 0.007174789542343072
Position 35243: 0.006705025621344459
Position 19045: 0.006540499268002232
Position 15300: 0.005785505057833613
Position 657: 0.005719398205667542
Position 26644: 0.0057047938868185185
Position 28915: 0.0049129295203799075
Position 16919: 0.004661839730563949
Position 151: 0.004297717197148546
Position 29262: 0.004250660495237291
Position 23038: 0.003368192123341639
Position 18447: 0.0032151123100068245
Position 92: 0.0029560568505094037
Position 18632: 0.002949511206349138
Position 25147: 0.002649666590007685
Position 884: 0.0025759078631097058
Position 31902: 0.0024840431623181876
Position 18627: 0.002405000310494493
Position 20550: 0.0024045777595916593
Position 28293: 0.002266417521760219
Position 5325: 0.0022654796403941365
Position 20311: 0.0019439796041617534
Position 4528: 0.0018276872236007956
Position 17: 0.0017042344719498943
Position 3731: 0.0016756114435721597
Position 20515: 0.0016727961177461191
Position 1949: 0.0016569826875337975
Position 4310: 0.0016353082450121135
Position 1508: 0.0015908365962692403
Position 18342: 0.0015841584990232771
Position 5610: 0.001553248663681797
Position 18451: 0.0015027862966150323
Position 22708: 0.0014110882644459213
Position 18634: 0.001318721919031424
Position 1986: 0.0012429649359772226
Position 18281: 0.0011924319860143226
Position 24494: 0.001136915275376011
Position 18906: 0.001094846400911749
Position 23116: 0.001049872784514739
Position 535: 0.0010453866634413899
Position 15024: 0.0009958780091654964
Position 19228: 0.0009072463278268839
Position 33737: 0.0008950085215017212
Position 6914: 0.0008672569056539425
Position 23140: 0.0008654414686413844
Position 354: 0.0008538233668566044
Position 31807: 0.0008351965825180122
Position 34135: 0.0008222499430316067
Position 31937: 0.0007385442184523539
Position 2981: 0.0006722747702873551
Position 2310: 0.000617502273340649
Position 28202: 0.0005276191555893169
Position 35176: 0.0005110512534514454
Position 11189: 0.0004701706499132518
Position 23764: 0.00045812208210663317
Position 492: 0.000439700875135317
Position 679: 0.00043738244040225703
Position 18119: 0.00042303908383979405
Position 21303: 0.0004087242204443289
Position 19376: 0.0004074323823729931
Position 501: 0.0004028324324796513
Position 20237: 0.0003930788283564652
Position 1549: 0.0003886846483159522
Position 15425: 0.00033569448754598166
Position 412: 0.00032727256563432717
Position 2281: 0.0003101771686174681
Position 1317: 0.00029907597426631166
Position 15440: 0.00028408159672121925
Position 367: 0.0002825579971557409
Position 381: 0.0002778579481186845
Position 524: 0.0002721751262722089
Position 18389: 0.00026193712237535823
Position 35292: 0.00025561866710578846
Position 2086: 0.0002386276319280606
Position 19887: 0.00023004907829521788
Position 10785: 0.00022566250273010468
Position 1371: 0.00021756505785534873
Position 624: 0.00021690543147835506
Position 18618: 0.00021321277271907666
Position 557: 0.00020894802514468777
Position 35472: 0.00020729172187068702
Position 148: 0.00019723934432141043
Position 35146: 0.00019710384215153602
Position 33595: 0.00017535316223565514
Position 33355: 0.00017114710823799695
Position 35095: 0.00015625547460360593
Position 22226: 0.0001544935464541949
Position 661: 0.00015195668137429032
Position 19793: 0.0001451477497395075
Position 20298: 0.00013589314347732106
Position 322: 0.00011848710068901572
Position 19968: 0.00011750848962550712
Position 20377: 0.00010286840706427018
Position 33698: 0.00010063395624510683
Position 2738: 9.595599408729821e-05
Position 19913: 9.238817173465255e-05
Position 434: 9.135565245418295e-05
Position 20230: 7.503678734622254e-05
Position 155: 6.247214014995072e-05
Position 1053: 6.034501251305557e-05
Position 612: 5.639827104169778e-05
Position 7563: 5.2923150372831653e-05
Position 19987: 5.068107104041412e-05
Position 33863: 4.756922170684474e-05
Position 33788: 4.514496164094518e-05
Position 35068: 4.4073190846399166e-05
Position 34532: 3.940020682622503e-05
Position 19800: 3.7845794318135065e-05
Position 110: 2.3557290623866395e-05
Position 20332: 2.195327385075481e-05
Position 5141: 1.7947158728802637e-05
Position 31998: 1.6518386521142675e-05
Position 31706: 1.572774469875053e-05
Position 4865: 1.4641244349925094e-05
Position 1205: 1.4252869845463414e-05
Position 1008: 1.3584970763207786e-05
Position 960: 1.330116940425625e-05
Position 755: 1.2648311520433915e-05
Position 4838: 9.770350466058179e-06
Position 1520: 8.745838265923296e-06
Position 5366: 8.170243797295702e-06
Position 1037: 7.904311716051635e-06
Position 1745: 6.543083367725533e-06
Position 20221: 6.0360158662299e-06
Position 19841: 5.603693601781394e-06
Position 5281: 5.116997677295971e-06
Position 5406: 3.802527897442569e-06
Position 6404: 2.982070237369626e-06
Position 5091: 2.9476010417795056e-06
Position 1165: 2.879217033054647e-06
Position 309: 2.481523473637605e-06
Position 1681: 1.8442150479178865e-06
Position 5382: 1.5898087061724055e-06
Position 4883: 1.5767544974873672e-06
Position 634: 1.4893534868160346e-06
Position 34566: 1.2412929626723571e-06
Position 34415: 1.1804343617029336e-06
Position 5389: 1.1750636354576342e-06
Position 5226: 1.0576658433758562e-06
Position 157: 1.0529139926772664e-06
Position 1442: 9.528909205107174e-07
Position 18272: 9.492723655236747e-07
Position 6522: 8.300345319615474e-07
Position 126: 5.971906832072228e-07
Position 5399: 4.435834273492154e-07
Position 5412: 4.3684322893762947e-07
Position 159: 3.3367966778334673e-07
Position 18217: 2.985709080998415e-07
Position 359: 2.9352913290424323e-07
Position 20453: 2.749102699855351e-07
Position 752: 2.710479994804089e-07
Position 448: 2.1979232024757795e-07
Position 4642: 2.1407363861914254e-07
Position 18406: 1.8285252002202827e-07
Position 375: 1.4718661470487814e-07
Position 563: 1.4276541182612807e-07
Position 4540: 1.3675849569160484e-07
Position 443: 7.98913616913938e-08
Position 289: 6.96655994047659e-08
Position 33654: 5.1047520231448544e-08
Position 348: 2.8875806766384407e-08
Position 711: 1.4276734967569932e-08
Position 116: 1.3756444828975696e-08
Position 437: 1.2190894815785565e-08
Position 4: 6.936985038364186e-09
Position 4669: 2.1552595462700765e-09
Position 4518: 8.365874451198062e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 33444: 0.9731681402107409
Position 17969: 0.970104792429166
Position 4479: 0.9652146952644716
Position 27815: 0.908639755375497
