Gene = NADK2
index = 908
Annotated 5SS: [  300 14322 15324 16257 22203 24051 29955 34629 40693 41572 44258]
Annotated 3SS: [14232 15234 16174 22118 23913 29875 34532 40636 41517 44133 46515]
SMsplice 5SS: [  300   963  8331  8532 14322 15324 16257 16542 22203 24051 34629 41572
 44258]
SMsplice 3SS: [  816  8213  8426 14232 15234 16174 16439 22118 23913 34532 41517 44133
 44775]
top_k =  1000
Partition function (log Z): 15.339334407321385

Sorted 5' Splice Sites (High to Low Probability):
Position 24051: 0.9959134480364348
Position 16257: 0.9956963826533888
Position 34629: 0.9831706712273602
Position 14322: 0.978897233186655
Position 15324: 0.9753446352814823
Position 41572: 0.9561528829365362
Position 8532: 0.9553640604566603
Position 300: 0.8884395651682775
Position 8331: 0.7374263826398472
Position 16542: 0.721818253514532
Position 44258: 0.694996244973731
Position 22203: 0.5985884998271711
Position 9992: 0.4578699901272069
Position 29955: 0.449288253592425
Position 10651: 0.440064211740942
Position 963: 0.4023883054961701
Position 917: 0.38836606203439483
Position 12664: 0.3539684484775173
Position 10173: 0.33751927135859827
Position 15647: 0.293875564450229
Position 22850: 0.283787754793497
Position 22193: 0.24389624262269113
Position 8103: 0.23051056797944486
Position 4517: 0.20645733477338002
Position 8759: 0.17327132292530872
Position 7183: 0.16242509650606773
Position 33174: 0.15040587776612127
Position 40693: 0.13035549874756522
Position 16027: 0.1271860944043159
Position 4521: 0.11472874531420213
Position 8308: 0.11446828090522443
Position 43395: 0.09689073801471808
Position 15538: 0.09399014075331848
Position 22230: 0.08462861090759273
Position 21774: 0.07071066479695742
Position 10373: 0.07043240208872187
Position 44931: 0.06944351163000209
Position 9143: 0.06721239239147653
Position 38859: 0.06372906800810846
Position 236: 0.052182429241623654
Position 21754: 0.04891195545167854
Position 9888: 0.04717580985894835
Position 9161: 0.04431546055019805
Position 8058: 0.042783590758062914
Position 43484: 0.04180074645413191
Position 42052: 0.04133357379559549
Position 5459: 0.03967772043589274
Position 1239: 0.03645030410244438
Position 8878: 0.03220455253276922
Position 855: 0.031217991074597638
Position 12974: 0.02984623388694634
Position 10703: 0.02981863320509574
Position 21471: 0.028539574421950587
Position 10771: 0.027626033593003044
Position 28925: 0.026881782342968223
Position 43451: 0.025144263864370922
Position 42139: 0.024860425786304548
Position 257: 0.024189212779034967
Position 14808: 0.02340559327521056
Position 440: 0.02330388692321023
Position 41139: 0.02247049535029334
Position 42477: 0.02239954369810614
Position 29535: 0.021691671711092576
Position 8786: 0.02132700243382286
Position 8993: 0.021209481600143444
Position 35855: 0.020553202243666913
Position 47152: 0.020292643269737027
Position 29683: 0.018712211504247258
Position 16752: 0.017217247303112297
Position 45179: 0.017055737548968473
Position 41873: 0.016112916171876452
Position 695: 0.016018159049737853
Position 23090: 0.014577068887685516
Position 34845: 0.013666381081268615
Position 22966: 0.01323569147544178
Position 39066: 0.012691561263838722
Position 1296: 0.012558582916453093
Position 924: 0.011755146868750123
Position 79: 0.011389558234869658
Position 15341: 0.010817779248125764
Position 11269: 0.010055226479017097
Position 677: 0.00835293934620379
Position 14521: 0.007727467496613541
Position 34920: 0.00766206723571842
Position 14759: 0.007637348395086642
Position 43775: 0.0073355610420186785
Position 8909: 0.007118287705215174
Position 8328: 0.00671629687282147
Position 44886: 0.005918731939624518
Position 3597: 0.004774039649939401
Position 43430: 0.004751212526051153
Position 26595: 0.004525007028417891
Position 16036: 0.004377649527050973
Position 13574: 0.004170674480239316
Position 24055: 0.004085120131000788
Position 1000: 0.003927194078097436
Position 15906: 0.0037437617689788064
Position 22246: 0.003703679066860968
Position 12668: 0.0036987740834333364
Position 7756: 0.003638260811278293
Position 14782: 0.003547728055920267
Position 483: 0.0032524024706752593
Position 3262: 0.003242433197419268
Position 1370: 0.0030838316904720693
Position 16079: 0.0029690783805631357
Position 46043: 0.0029644779503957604
Position 10842: 0.0028685413037152405
Position 8989: 0.002796108392626248
Position 37635: 0.0027251514601373513
Position 37527: 0.002594563673288638
Position 23071: 0.002588260759011927
Position 14753: 0.002529058143278549
Position 11303: 0.0025057611287109356
Position 602: 0.0024628674843488567
Position 16065: 0.0023733500832424335
Position 8196: 0.002368607774227683
Position 14567: 0.0023351197515912234
Position 479: 0.002177972533880168
Position 43756: 0.0021435328253415695
Position 43074: 0.0020845344357130423
Position 16269: 0.0019569177946622295
Position 3618: 0.0017337237697527762
Position 13190: 0.0015611689667003362
Position 20967: 0.0014062915083659486
Position 1009: 0.0013268180687708855
Position 4973: 0.0012709078041863902
Position 42133: 0.0012377144442286977
Position 16237: 0.0011701321063119058
Position 2253: 0.0011671579769771394
Position 17026: 0.0011150630728669199
Position 20683: 0.0010918066100645794
Position 6278: 0.0010769637150622867
Position 2696: 0.0010460986554197797
Position 304: 0.0010316487526030112
Position 42308: 0.0010211941658363967
Position 22784: 0.0010131594354280248
Position 22500: 0.0009274222904730751
Position 14649: 0.0009133510375322614
Position 22985: 0.0008917661382100788
Position 2763: 0.0008560844954229869
Position 9836: 0.0008235873969617991
Position 8742: 0.0007686180027504926
Position 14457: 0.0007495218912868405
Position 2022: 0.0007444442799770753
Position 481: 0.0007241573475098521
Position 17076: 0.0007159443443438474
Position 9514: 0.000711520824037247
Position 14882: 0.0006883835273075802
Position 115: 0.0006501274106949272
Position 7686: 0.0006449885908262434
Position 3633: 0.0006398852973934306
Position 3382: 0.0006389157339501582
Position 2275: 0.0006320254938433294
Position 1663: 0.0006307205865157664
Position 39224: 0.0005483566559707162
Position 7991: 0.0005290677433992403
Position 10708: 0.00048057003615676876
Position 16074: 0.0004795438854289779
Position 15588: 0.00047563146544198927
Position 5320: 0.0004626410251218933
Position 15752: 0.0004457531861142229
Position 8971: 0.0004366200278946182
Position 22219: 0.0004212328231280037
Position 20702: 0.0003592997111052202
Position 16294: 0.0003273963936248678
Position 19498: 0.00031367415854129425
Position 9969: 0.0002716137787404461
Position 7291: 0.00025898434288523716
Position 7250: 0.00025086812823434167
Position 609: 0.0002502053804324682
Position 656: 0.0002419614214759154
Position 957: 0.0002295829090327061
Position 18597: 0.0002181190056541596
Position 22389: 0.00021763850662134297
Position 22547: 0.00021405474692893754
Position 14801: 0.0002080723487806174
Position 16319: 0.0002050931177231683
Position 2117: 0.0001726292212732412
Position 15251: 0.00017046144603775188
Position 1050: 0.00016928685659362423
Position 350: 0.00016114994510934647
Position 14347: 0.00015688451949284887
Position 3654: 0.0001390240265720197
Position 1421: 0.00013480836845337953
Position 878: 0.00013194516362519544
Position 44403: 0.00012799540469684455
Position 881: 0.00012734086688486563
Position 14562: 0.00011892423777718183
Position 2005: 0.00011683573766144025
Position 3845: 0.00011088578987503061
Position 16367: 0.00010097711644666281
Position 20208: 9.2885502889241e-05
Position 415: 8.748915174681802e-05
Position 1224: 8.467750029650521e-05
Position 15518: 8.210689499454682e-05
Position 121: 6.707730665695093e-05
Position 2867: 6.622675851022768e-05
Position 26386: 6.26866393055638e-05
Position 3636: 6.170119370077518e-05
Position 3865: 6.134009945441612e-05
Position 3510: 5.2725094704124596e-05
Position 3918: 5.2029814251757734e-05
Position 3096: 5.090103461604834e-05
Position 14597: 4.4592864138303024e-05
Position 25071: 3.712290164019675e-05
Position 26428: 3.616943544576937e-05
Position 242: 2.9233971049162638e-05
Position 15910: 2.674823905010093e-05
Position 15892: 2.649798823291085e-05
Position 625: 2.6488389941982568e-05
Position 15897: 2.488564407013592e-05
Position 15349: 2.466797103519485e-05
Position 15290: 2.376375439734085e-05
Position 210: 2.3742154600033168e-05
Position 9612: 1.607909001696579e-05
Position 25930: 1.5685951636223277e-05
Position 529: 1.2012297319355924e-05
Position 983: 1.1884720972933803e-05
Position 16556: 9.196055224823661e-06
Position 532: 9.028079197669463e-06
Position 16528: 7.5371238217046595e-06
Position 1012: 7.374516094685563e-06
Position 16202: 6.48144871366047e-06
Position 16354: 5.721795273796004e-06
Position 16701: 5.080199092009508e-06
Position 213: 3.4860660546242525e-06
Position 16296: 2.400855192293009e-06
Position 216: 2.3867483897651922e-06
Position 1014: 2.1251920954612457e-06
Position 845: 2.0932244223912835e-06
Position 591: 2.0345920024951513e-06
Position 262: 1.9788325012705534e-06
Position 621: 1.2623686108196484e-06
Position 19984: 1.056449727291942e-06
Position 219: 1.0186396066472092e-06
Position 16650: 1.0028855155455517e-06
Position 37: 7.318294119692747e-07
Position 1016: 3.0285808558800407e-07
Position 685: 2.808648112144255e-07
Position 24749: 2.662170960457694e-07
Position 16772: 2.1632162426711005e-07
Position 16792: 2.0672065502643178e-07
Position 16546: 1.1324971149457341e-07
Position 1042: 1.0176425074439491e-07
Position 1126: 8.030117950653334e-08
Position 16454: 5.222747842986506e-08
Position 24125: 4.011603588393528e-08
Position 16712: 2.6683137021392938e-08
Position 24213: 2.0825269887545735e-08
Position 16452: 2.016108761749399e-08
Position 1623: 1.4144449903262497e-08
Position 34: 8.342723456071479e-09
Position 42: 5.575924352137063e-09
