Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  1000
Partition function (log Z): 6.852352120877157

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.9947675435087693
Position 7620: 0.9932549621374425
Position 1529: 0.9661645685480403
Position 364: 0.950334770568168
Position 8955: 0.7954347031410548
Position 2261: 0.6670787256889107
Position 7126: 0.3997317151790876
Position 10635: 0.319688149313823
Position 3682: 0.31329021382581707
Position 3343: 0.21512861684400608
Position 10435: 0.07867034297976036
Position 8223: 0.06576926995848756
Position 1215: 0.038660152543755905
Position 9274: 0.03666161411182857
Position 8690: 0.03330566920533816
Position 559: 0.02976380374011555
Position 9939: 0.023898172560327082
Position 3707: 0.01974393833840238
Position 10078: 0.017928302676094462
Position 184: 0.017496207546879906
Position 6626: 0.01371772248168684
Position 266: 0.012330953201022786
Position 8344: 0.010868981915179718
Position 1025: 0.007997250721696068
Position 605: 0.00758924472275957
Position 7197: 0.007117743025103262
Position 10504: 0.007004129856760652
Position 5231: 0.005901825950207012
Position 1417: 0.00586308563812959
Position 7406: 0.00453429987738221
Position 6082: 0.004126006940502939
Position 10662: 0.003959865699975329
Position 3672: 0.00383823659690668
Position 6536: 0.003460135808857206
Position 1138: 0.0032506741416021764
Position 1305: 0.003221413239957672
Position 6235: 0.003178154927843387
Position 10020: 0.0031192078992158174
Position 538: 0.002114540752190175
Position 8882: 0.001828393331647021
Position 7627: 0.001788496984361699
Position 10547: 0.0016816868137496553
Position 7396: 0.0015951898985222131
Position 2351: 0.0013380955573061139
Position 8692: 0.001260503187111931
Position 9119: 0.001258542192455329
Position 967: 0.0012523106082166918
Position 7392: 0.0011910867141690738
Position 1852: 0.0011809878812792675
Position 2343: 0.0011313382212288054
Position 4544: 0.0010458288735179769
Position 8014: 0.000939204179413661
Position 8648: 0.0009235080333739814
Position 5078: 0.0008503598911337181
Position 5046: 0.0008296497202051714
Position 2232: 0.0007377149726106605
Position 2695: 0.0007184802875489949
Position 8487: 0.0007026272713984608
Position 2181: 0.0005763625940847822
Position 2296: 0.0005532746203554602
Position 8517: 0.0004907959343449528
Position 8575: 0.00044581045393875333
Position 2570: 0.00044236718770134876
Position 2550: 0.0004012628001317421
Position 10089: 0.000356924335860111
Position 9894: 0.00032851024587831316
Position 1740: 0.0003127022534265595
Position 1328: 0.0003116889267306002
Position 8960: 0.00030335807806473257
Position 9240: 0.0003007211836060367
Position 95: 0.0003002430008789405
Position 10626: 0.0002969432592341366
Position 4690: 0.00026355739256732385
Position 1968: 0.000246195177304728
Position 2319: 0.0002364145733603861
Position 1091: 0.00020821337933470864
Position 7227: 0.00019907898514016616
Position 7183: 0.00017453747921892238
Position 5895: 0.00017152243618155357
Position 885: 0.00014725340561878245
Position 3770: 0.00014363695883060242
Position 3432: 0.00012814434127412459
Position 8952: 0.00012110913294156467
Position 1155: 0.00012009243244170702
Position 1770: 0.00011842064173142953
Position 4926: 0.00011349781364695552
Position 980: 0.00011284201859699915
Position 3582: 0.00011201418879675468
Position 3814: 0.00010561433155706066
Position 8346: 0.00010145205202796934
Position 1705: 8.877544305973307e-05
Position 5594: 7.4446776704645e-05
Position 423: 7.242284439847545e-05
Position 1020: 7.194024472352216e-05
Position 7905: 7.1432069248925e-05
Position 1263: 6.941809380834735e-05
Position 1003: 6.516593373613464e-05
Position 2787: 5.6798309197908326e-05
Position 3381: 4.714593602075184e-05
Position 420: 4.467041828054093e-05
Position 136: 4.296520632536183e-05
Position 3328: 3.921068571480101e-05
Position 1679: 3.7204046901751964e-05
Position 1123: 3.644447273718836e-05
Position 808: 3.4038042428290084e-05
Position 10838: 3.330769707313658e-05
Position 3193: 3.1225296298856497e-05
Position 1070: 2.768324389917345e-05
Position 3403: 2.5294706134677375e-05
Position 7959: 2.3951646221405514e-05
Position 1159: 2.347205034758655e-05
Position 8511: 2.3399256549068655e-05
Position 3447: 2.3123517569267946e-05
Position 8369: 1.990125006519339e-05
Position 2744: 1.75283921044416e-05
Position 1046: 1.742845452089313e-05
Position 483: 1.6263147489529846e-05
Position 2942: 1.5947950489116713e-05
Position 2579: 1.2203100993188726e-05
Position 9093: 1.2099153867355483e-05
Position 2731: 1.1511777321061807e-05
Position 1104: 1.1254561750890839e-05
Position 1343: 9.985155578694587e-06
Position 1044: 8.471781542643594e-06
Position 144: 8.29446182652106e-06
Position 3421: 8.069337422756524e-06
Position 1148: 7.872680719525488e-06
Position 571: 7.668422587143879e-06
Position 3165: 6.286157761532402e-06
Position 3368: 5.575006150188322e-06
Position 109: 5.461662261013181e-06
Position 2836: 5.26238463811249e-06
Position 1232: 5.060080987595279e-06
Position 2237: 4.771259052630454e-06
Position 2290: 4.56735728853315e-06
Position 1825: 4.5258677127717155e-06
Position 69: 4.232394495172666e-06
Position 1258: 3.909147067011349e-06
Position 3301: 3.6131052210714468e-06
Position 3041: 3.3147483560589305e-06
Position 2265: 3.307296048342501e-06
Position 9562: 3.2782703148466206e-06
Position 646: 3.0662378221147977e-06
Position 368: 2.863684045512118e-06
Position 1142: 2.617332977236457e-06
Position 2499: 2.2141169667018414e-06
Position 2066: 1.951632252367243e-06
Position 481: 1.5143141877704757e-06
Position 1260: 1.469858514497378e-06
Position 1986: 1.3137832882051128e-06
Position 3280: 1.1119765607116629e-06
Position 4311: 1.046253871573688e-06
Position 3043: 1.0349249111949839e-06
Position 2084: 1.026315983915903e-06
Position 8978: 9.748808225403338e-07
Position 9150: 9.396136642405128e-07
Position 2953: 7.574161171685793e-07
Position 9422: 7.440560475899935e-07
Position 3247: 6.194745658458977e-07
Position 3501: 2.1016050943560484e-07
Position 5371: 1.2022486721881317e-07
Position 4448: 8.622752833941348e-08
Position 5347: 7.449411353148606e-08
Position 595: 3.000459090203719e-08
Position 158: 2.6745381162430662e-08
Position 7631: 1.7810990984264993e-08
Position 27: 9.381470759547317e-09
Position 328: 7.7216705280404e-09
Position 18: 6.930948502390655e-09
Position 670: 3.988108102725122e-09
Position 381: 3.6132834031915143e-09
Position 1171: 3.208638792573281e-09
Position 622: 2.646773768393023e-09
Position 370: 1.4627726329110341e-09
Position 451: 6.552020376959776e-10
