Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  1000
Partition function (log Z): -8.170902418099292

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9716999483963357
Position 818: 0.2678087484975954
Position 4318: 0.20087947710050802
Position 3819: 0.1787530586168446
Position 5003: 0.13380877253491175
Position 5182: 0.05975316011239656
Position 1689: 0.04974587794849747
Position 3603: 0.03397504302270958
Position 1808: 0.033941724720259844
Position 378: 0.031140678145208166
Position 1381: 0.028744646243324127
Position 1653: 0.022994000178250328
Position 854: 0.017881122078222216
Position 4078: 0.013818910865296076
Position 1849: 0.01173469437117839
Position 2740: 0.011734451540325933
Position 5033: 0.010849391652952407
Position 923: 0.010295922980579925
Position 724: 0.00977246814021229
Position 671: 0.008792086933053988
Position 775: 0.008072121519256804
Position 1546: 0.006578664476943892
Position 680: 0.005721433720142925
Position 1636: 0.0049708783540261675
Position 933: 0.004405577504053136
Position 1682: 0.0026832536294048035
Position 6046: 0.00216271939481758
Position 553: 0.0019048409633873873
Position 6210: 0.0016832673211415962
Position 5592: 0.0015148228737664141
Position 803: 0.0014761394844889674
Position 158: 0.0013351505872877185
Position 6284: 0.0011299275877735787
Position 6003: 0.0009105034367350837
Position 3922: 0.0008850561490017049
Position 407: 0.0007769763709465731
Position 21: 0.000719435310395119
Position 1243: 0.0005806455092398513
Position 849: 0.0005794395605705631
Position 2110: 0.0005391353278963323
Position 278: 0.0004918886155977244
Position 2381: 0.0004282803911826281
Position 4064: 0.0004072059492757189
Position 949: 0.00038403085408272137
Position 3469: 0.0003670690538218916
Position 2203: 0.0003658636832165563
Position 928: 0.0003204066399388999
Position 117: 0.0002909131804704446
Position 590: 0.000251709310800155
Position 618: 0.00021286532965899676
Position 1432: 0.00020945028602186163
Position 32: 0.00011925746612377222
Position 566: 0.00011385245744943735
Position 980: 0.00011145184899793688
Position 1661: 9.841379153494899e-05
Position 885: 7.053082956364707e-05
Position 3779: 6.306808692466882e-05
Position 2120: 6.112092354539649e-05
Position 555: 5.284561298594791e-05
Position 3567: 5.1185922692614864e-05
Position 858: 4.400099106175416e-05
Position 1598: 3.91878422319978e-05
Position 2837: 2.9246218235706864e-05
Position 1182: 2.9007262473873272e-05
Position 178: 1.811890471375176e-05
Position 215: 1.592014658211583e-05
Position 228: 1.4364567057170754e-05
Position 777: 1.3154800019832035e-05
Position 252: 3.464641650059192e-06
Position 247: 2.77564651498161e-06
Position 389: 1.495370972727475e-06
Position 419: 1.0811028875603725e-06
Position 1010: 5.882817869419849e-07
Position 462: 5.16971437646767e-07
Position 999: 3.511263455255442e-07
