Gene = SAP25
index = 1223
Annotated 5SS: [ 51 351 542 788 994]
Annotated 3SS: [ 267  434  633  895 1075]
SMsplice 5SS: [201 351 542 788 994]
SMsplice 3SS: [ 267  451  633  895 1075]
top_k =  1000
Partition function (log Z): 2.8589982273271843

Sorted 5' Splice Sites (High to Low Probability):
Position 542: 0.9805189643937202
Position 351: 0.9788264844287418
Position 994: 0.9339850300066516
Position 788: 0.8963045592280883
Position 51: 0.4420901271948112
Position 201: 0.3045535784359172
Position 162: 0.010568050944131803
Position 536: 0.007469943344356731
Position 508: 0.0065465048402408264
Position 1250: 0.005318386502715636
Position 154: 0.0018722273735756168
Position 538: 0.0012998231958756368
Position 1127: 0.0002530403450260371
Position 702: 0.0002378143920682992
Position 969: 9.434622465076195e-05
Position 214: 5.7662198712401756e-05
Position 546: 4.9056399122486606e-05
Position 800: 4.776511980405343e-05
Position 725: 4.542356042769653e-05
Position 853: 3.361199792424309e-05
Position 561: 2.4436713714433986e-05
Position 205: 1.947907484622261e-05
Position 401: 1.9171922310138544e-05
Position 1293: 1.6657724010934996e-05
Position 1117: 1.1531225802051462e-05
Position 464: 1.1345481173767947e-05
Position 590: 8.847735486098958e-06
Position 72: 7.0338176592983895e-06
Position 907: 6.779066651759946e-06
Position 136: 6.066489595596235e-06
Position 1314: 5.267171500104635e-06
Position 644: 4.913014258825026e-06
Position 576: 4.667522909457787e-06
Position 452: 3.1852576167719073e-06
Position 904: 2.152307330099093e-06
Position 882: 5.108422193193999e-07
Position 897: 2.875998662421224e-07
Position 595: 2.3791813384384726e-07
Position 961: 2.325827468643366e-07
Position 884: 2.0189634561875313e-07
Position 843: 1.3350411789947887e-07
Position 879: 1.2333261272868093e-07
Position 1290: 1.2140234895135277e-07
Position 678: 1.1865264766665896e-07
Position 216: 3.821289435832152e-08
Position 231: 3.098737397099713e-08
Position 264: 2.4895808711960628e-08
Position 611: 2.875868587550227e-09
Position 680: 1.7072614215542892e-09
Position 914: 7.008193116263431e-10
Position 959: 3.017707096820623e-10
Position 909: 2.5287246853734767e-10
Position 975: 9.825557737404698e-11
Position 409: 3.116608176800792e-11
Position 922: 2.396196512418749e-12
Position 425: 7.026987306472479e-13
Position 441: 1.0836662303248437e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 451: 0.9759994942762064
Position 633: 0.8966926816902334
Position 895: 0.8814152587950957
Position 1075: 0.8664483128108877
Position 267: 0.5444556478569675
Position 246: 0.09150126567180396
Position 1336: 0.072892704306922
Position 253: 0.0701739113922812
Position 879: 0.035370149389402104
Position 225: 0.022862583892678687
Position 1213: 0.021330861071906484
Position 434: 0.018864156744260722
Position 1125: 0.013208715055984858
Position 751: 0.011238958330802332
Position 919: 0.00649813787539224
Position 317: 0.006414765952476392
Position 667: 0.005493936262545552
Position 957: 0.005209029989420418
Position 709: 0.0031870673157836623
Position 1176: 0.0027869670864780565
Position 1262: 0.0026393999252148016
Position 712: 0.002035148039517178
Position 177: 0.0016366421463288434
Position 1284: 0.0012894141807179864
Position 866: 0.0012643049713079511
Position 843: 0.001015748794156578
Position 1028: 0.000867090916380347
Position 647: 0.0007198095551468322
Position 292: 0.0007003695902049391
Position 1360: 0.0006531882468390778
Position 423: 0.0006154201666188899
Position 194: 0.0005438742588174361
Position 850: 0.0005254206606702269
Position 1404: 0.0005033478252719996
Position 652: 0.0005008718916537866
Position 981: 0.00043844486506793874
Position 285: 0.000338540875102874
Position 124: 0.00023481227556666488
Position 1048: 0.00020237527645567001
Position 231: 0.00019009616489219658
Position 287: 0.00015029095389117086
Position 731: 0.00013846676921442535
Position 334: 0.0001065429051400987
Position 289: 0.0001052950497215824
Position 787: 8.003673219576949e-05
Position 148: 7.853286947059246e-05
Position 1343: 7.694064673273508e-05
Position 1296: 7.67173088105728e-05
Position 491: 7.39888386345785e-05
Position 781: 6.814851083799561e-05
Position 817: 6.561312145680772e-05
Position 993: 4.8208317855474895e-05
Position 722: 3.336299406447862e-05
Position 1369: 3.1544952153661886e-05
Position 463: 3.059172707209264e-05
Position 990: 2.8159041614571343e-05
Position 1035: 2.6819627866200216e-05
Position 1302: 2.3600945260575862e-05
Position 1374: 1.9019197691211825e-05
Position 771: 1.654829468852854e-05
Position 611: 1.3406653099202157e-05
Position 385: 1.3151679714137236e-05
Position 508: 1.2623693051873241e-05
Position 350: 8.888521221389276e-06
Position 768: 8.040066330626629e-06
Position 477: 6.6382882989631605e-06
Position 199: 5.54377075278596e-06
Position 1305: 4.953724086374171e-06
Position 1312: 4.431632188976016e-06
Position 604: 1.7500074104465701e-06
Position 1222: 1.5284846115512063e-06
Position 1233: 1.3934181035833592e-06
Position 344: 9.911003908500114e-07
Position 655: 7.924878616047458e-07
Position 583: 7.310338670917321e-07
Position 1218: 6.991762495528776e-07
Position 331: 6.423402312735954e-07
Position 859: 5.9437158738798e-07
Position 1186: 4.3274072163593467e-07
Position 524: 3.67025364166329e-07
Position 515: 2.889274916025288e-07
Position 1376: 2.461447981487621e-07
Position 405: 1.6496437483621994e-07
Position 521: 1.1860787702189951e-07
Position 354: 1.0909311427524918e-07
Position 1239: 7.487791110893002e-08
Position 387: 2.995689841857536e-08
Position 359: 1.4363258885724326e-08
Position 546: 1.0096384911960154e-10
