Gene = PLEKHM2
index = 1035
Annotated 5SS: [  287 32012 32485 33661 34294 35589 37057 41214 43501 43817 44026 44402
 44859 45598 46391 46926 47717 48198 48397]
Annotated 3SS: [31904 32374 33560 34205 35401 36996 40984 42681 43746 43934 44336 44769
 45464 46199 46859 47556 48017 48279 49464]
SMsplice 5SS: [  287 32012 32485 33661 34134 34294 35589 41214 41483 43817 44026 44402
 44859 45598 46391 46926 47717 48198 48397]
SMsplice 3SS: [31904 32374 33560 33939 34205 35401 40984 41355 43746 43934 44336 44686
 45464 46199 46859 47617 48017 48279 49054]
top_k =  1000
Partition function (log Z): -27.401456439264184

Sorted 5' Splice Sites (High to Low Probability):
Position 287: 0.9896911964780942
Position 6590: 0.25111192768070506
Position 6951: 0.10937331605134541
Position 3980: 0.09807577851122301
Position 10959: 0.08306158518388927
Position 13614: 0.06268183675460416
Position 1027: 0.03240412600430609
Position 1810: 0.030787919363500497
Position 8020: 0.026909677200131793
Position 5409: 0.015617469568311892
Position 1642: 0.01328281961619556
Position 6280: 0.009380964964030118
Position 4858: 0.008029661089164837
Position 6932: 0.007569670823670826
Position 8115: 0.006730298356484377
Position 1682: 0.006408982656945568
Position 6976: 0.004436774297009433
Position 242: 0.0035248307647276823
Position 13063: 0.0033467293417011454
Position 6547: 0.002943951986173762
Position 1013: 0.0026326063733022125
Position 278: 0.002574500880921689
Position 948: 0.0024134378703372598
Position 2362: 0.0019460087561360656
Position 4704: 0.0017019364802284597
Position 2292: 0.0014276712143879583
Position 118: 0.0013157669603793265
Position 10251: 0.0009752375925159728
Position 3910: 0.0009471960646964577
Position 8189: 0.0008505223717894037
Position 8383: 0.0007255265021682831
Position 498: 0.0007235126674961528
Position 1267: 0.0005745338493053971
Position 1838: 0.0005129868698216804
Position 6640: 0.0005040833214512456
Position 453: 0.0004344885225881109
Position 3263: 0.000302876043349225
Position 4775: 0.0002964849670978688
Position 5167: 0.00027245074619685196
Position 10377: 0.00024808167063433174
Position 3290: 0.00017857283566154734
Position 9839: 0.00014216673916831292
Position 428: 0.00012509529211512385
Position 3883: 0.00010353263153609868
Position 5702: 8.121570579037263e-05
Position 3441: 7.45065680266963e-05
Position 797: 6.596428344097981e-05
Position 5244: 6.333523316340833e-05
Position 3687: 5.807727441342156e-05
Position 5114: 5.272206164498427e-05
Position 1550: 4.970766202006637e-05
Position 3125: 4.8435717174065434e-05
Position 3331: 2.4313680647971696e-05
Position 274: 2.4229540853272716e-05
Position 556: 2.2343237843370168e-05
Position 682: 2.027488350741451e-05
Position 492: 1.7364656830551434e-05
Position 136: 1.3942126972454982e-05
Position 886: 7.080202681156401e-06
Position 811: 6.811798284047605e-06
Position 7347: 5.548217532149806e-06
Position 2047: 3.7965253253692588e-06
Position 653: 2.766105353877727e-06
Position 1542: 2.528690240797758e-06
Position 844: 2.3679878035370552e-06
Position 923: 1.8074179288589084e-06
Position 216: 1.549857543457587e-06
Position 1159: 1.1898311038825836e-06
Position 1157: 1.1647183942575686e-06
Position 1486: 1.1324858719811967e-06
Position 7412: 1.1163862102648327e-06
Position 1155: 7.023489184993914e-07
Position 1169: 4.423996907703334e-07
Position 192: 4.106856910028151e-07
Position 1852: 3.459781198429321e-07
Position 979: 3.409691832337761e-07
Position 198: 3.35236164758646e-07
Position 1518: 3.32726604893616e-07
Position 571: 2.9695661364077685e-07
Position 204: 2.935359268351268e-07
Position 1864: 2.611788414143934e-07
Position 1772: 1.969731705314724e-07
Position 958: 1.885110733373142e-07
Position 696: 1.6802050955794834e-07
Position 2056: 1.2357926011821355e-07
Position 1980: 1.2308550375296236e-07
Position 738: 1.0848418696375534e-07
Position 690: 1.026415320039662e-07
Position 43: 1.008712266992694e-07
Position 1729: 9.701164805361614e-08
Position 706: 7.086085143404556e-08
Position 769: 7.075415325062314e-08
Position 1948: 5.303503447582522e-08
Position 1833: 3.9278258321667815e-08
Position 672: 5.06931672769607e-14
Position 631: 7.175966733708629e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 16010: 0.2512961275544592
Position 13356: 0.19691490461745906
Position 25021: 0.18784189762334916
Position 10839: 0.1771966952098075
Position 6762: 0.17179322676751468
Position 6471: 0.0837166405224539
Position 8099: 0.0636085186195745
Position 3871: 0.05787617404583212
Position 6366: 0.05528895425625101
Position 6421: 0.03775153070581991
Position 6455: 0.03630818105844488
Position 3803: 0.034452888670782666
Position 947: 0.032559737824049945
Position 7906: 0.03166905447275748
Position 1681: 0.028333602515907406
Position 12369: 0.027338217514370378
Position 12037: 0.027143624049840758
Position 1571: 0.020275758360011123
Position 10450: 0.01388456079834851
Position 6347: 0.013410323599173976
Position 9120: 0.013258851594866065
Position 15926: 0.012884759222086952
Position 6496: 0.0124416308538948
Position 15952: 0.012258222950158949
Position 19732: 0.012209882757706923
Position 5216: 0.011049043512488891
Position 4596: 0.010664203530752769
Position 13896: 0.00888681258025158
Position 15134: 0.00841933555976753
Position 13546: 0.008125015811422345
Position 6478: 0.007674585962546428
Position 12062: 0.007230493686775352
Position 2173: 0.005943251220149832
Position 6203: 0.005928301249191722
Position 12960: 0.005475052076365831
Position 13922: 0.005261025999454185
Position 10217: 0.004332245338710647
Position 6782: 0.004075124881680022
Position 6534: 0.0040281282338717585
Position 12565: 0.0032666394944494324
Position 12840: 0.003156386881961691
Position 6439: 0.003092362623251593
Position 5330: 0.002861080960466733
Position 7210: 0.0027512662643833035
Position 6082: 0.002638364899780625
Position 11667: 0.00260273288533104
Position 5387: 0.002583368540191975
Position 8452: 0.002098006871453517
Position 9773: 0.0020616961289812285
Position 8290: 0.0019817848106651256
Position 14981: 0.0019804225116463684
Position 3905: 0.0018928263576672869
Position 3742: 0.0017636164067699738
Position 3227: 0.0015425095560173626
Position 9068: 0.0015382385728688762
Position 15081: 0.0013731050327182657
Position 6228: 0.001281500600235145
Position 2855: 0.0012589542960232715
Position 14871: 0.0011672647920099434
Position 923: 0.0011238290017626883
Position 3674: 0.001115234454340337
Position 3663: 0.001080616646952515
Position 6133: 0.0010426378428338152
Position 9578: 0.0010389796171989864
Position 5444: 0.0009990637674850093
Position 897: 0.0009565988545547935
Position 4378: 0.000936600321581199
Position 6818: 0.0009105514104974395
Position 9732: 0.0009044608737963425
Position 4521: 0.0008464966218572451
Position 792: 0.0008062880934292267
Position 6758: 0.0008022920663213475
Position 11013: 0.0007959678991466754
Position 1685: 0.0007791908136542154
Position 11494: 0.0007749094861528743
Position 7141: 0.0006496658002025773
Position 11205: 0.0006481128100573482
Position 7875: 0.00062582734038494
Position 3372: 0.000591993010638246
Position 5244: 0.0005775407129896145
Position 3909: 0.0005615750299073919
Position 3532: 0.0005582022754115756
Position 1410: 0.0005550624975344434
Position 7236: 0.000545160708950489
Position 3560: 0.0005335443936429284
Position 10446: 0.0005041444811404316
Position 835: 0.0005009346782909024
Position 9600: 0.0005003993320548426
Position 3780: 0.0004694681239292659
Position 3837: 0.0004683506401927032
Position 1604: 0.00045638686256161044
Position 665: 0.0004448299275638501
Position 5970: 0.00041680407878356
Position 1436: 0.00040249412925937717
Position 5469: 0.00039434847371637395
Position 4071: 0.0003746911977441327
Position 9745: 0.0003354525860009446
Position 951: 0.00033543468718532266
Position 6062: 0.0003276472017551942
Position 7177: 0.00030550910473170316
Position 1475: 0.00030334170322206293
Position 11224: 0.00029204845402089
Position 2169: 0.00028033962888472994
Position 1574: 0.0002772168323422755
Position 10368: 0.00027710061694770767
Position 587: 0.00027369939643570617
Position 5304: 0.000272034187330461
Position 11514: 0.0002684289819282167
Position 10336: 0.000253096925221381
Position 1579: 0.0002530920264098094
Position 4640: 0.00025126289345383336
Position 10856: 0.00023710425501182454
Position 769: 0.0002142829433882676
Position 1365: 0.00020918072343094246
Position 2637: 0.00019596502393264285
Position 6104: 0.0001959095012676381
Position 4565: 0.00018659316123923448
Position 2243: 0.00017916402975231345
Position 3941: 0.00017605022584519576
Position 5029: 0.00017507057090282321
Position 3389: 0.0001740954196064694
Position 1193: 0.00016960961732036812
Position 1867: 0.00015923715924151777
Position 9911: 0.00014586906683974549
Position 1627: 0.0001419200888264189
Position 9029: 0.0001402182099550724
Position 5761: 0.00013941326379423693
Position 5757: 0.0001300112449126022
Position 2879: 0.00012220530550891074
