Gene = RPN1
index = 1206
Annotated 5SS: [  310  5931 13051 18902 20899 24117 24976 25316 28686]
Annotated 3SS: [ 5865 12743 18691 20705 24016 24836 25195 28439 30255]
SMsplice 5SS: [  310  5931 12840 13051 18902 24117 24976 25316 28686]
SMsplice 3SS: [ 5865 12743 12924 18691 24016 24836 25195 28439 30255]
top_k =  1000
Partition function (log Z): 11.492401244337879

Sorted 5' Splice Sites (High to Low Probability):
Position 25316: 0.998453489237143
Position 24976: 0.9797714627397213
Position 24117: 0.9701791444319061
Position 5931: 0.9587879183543889
Position 18902: 0.9325936290478704
Position 310: 0.8715235856768819
Position 13051: 0.8406692721911715
Position 28686: 0.6348661391948306
Position 5678: 0.5578021882324142
Position 20899: 0.4494200183628215
Position 12840: 0.3623331939994064
Position 24436: 0.2791470093683625
Position 6315: 0.26417704903622874
Position 20913: 0.15160191870375464
Position 30593: 0.12116293714538774
Position 26495: 0.11758826671403526
Position 193: 0.11517895573351121
Position 28467: 0.0999423993004124
Position 9844: 0.08194230420546254
Position 6798: 0.0806553066607644
Position 26136: 0.07584338439021139
Position 28550: 0.06539513172894033
Position 516: 0.06497210125772601
Position 6151: 0.05433517114201023
Position 16254: 0.05044272732977101
Position 17387: 0.0476716707348108
Position 3805: 0.04483615435814801
Position 24580: 0.04301965464693357
Position 24521: 0.04111335647882508
Position 10866: 0.03705040882306271
Position 18777: 0.03531206791937225
Position 3799: 0.029853006516491597
Position 6461: 0.02459759008801537
Position 5902: 0.024516010762192415
Position 8788: 0.02358910706808394
Position 1778: 0.023458897575418067
Position 1125: 0.023423513215511393
Position 6500: 0.023395051797695576
Position 26215: 0.018961997418516438
Position 15874: 0.018161268482607993
Position 29815: 0.017884103277724543
Position 20323: 0.016965877998154164
Position 4865: 0.015000226637557732
Position 24949: 0.014197997102010085
Position 5924: 0.013941602905971578
Position 11521: 0.012778560240334835
Position 28627: 0.012562601950581296
Position 1985: 0.011517315882313993
Position 29600: 0.011444803999423539
Position 2414: 0.011306009432863005
Position 3841: 0.011297575772249479
Position 25926: 0.010568071652311151
Position 16324: 0.009884593290274371
Position 1633: 0.0095762676130719
Position 23894: 0.009198781179954704
Position 30171: 0.008932100717738258
Position 1960: 0.008924681325159466
Position 24484: 0.008718998734244957
Position 25892: 0.008352774509952391
Position 25559: 0.006936805426539125
Position 12622: 0.0067002617250182216
Position 27083: 0.005824003073987613
Position 29472: 0.0054802031953070955
Position 30469: 0.005214610780661225
Position 5291: 0.00516235428697657
