Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  1000
Partition function (log Z): 3.19571952763369

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.9951014501898783
Position 211: 0.9798313485471182
Position 14365: 0.9637087479468177
Position 16800: 0.8702017960097842
Position 18739: 0.8230393915102471
Position 10615: 0.5434366734131104
Position 11473: 0.4970704140263434
Position 21898: 0.43901379985975375
Position 20706: 0.40316136429175303
Position 10994: 0.3823050498859794
Position 14777: 0.3773557848154613
Position 10566: 0.2634496143560514
Position 19641: 0.21239644878981
Position 19666: 0.19476258787396386
Position 7569: 0.1517549449812905
Position 12108: 0.13129304845424852
Position 13950: 0.12205417503391025
Position 624: 0.11324125725227659
Position 19558: 0.08081467998392806
Position 17694: 0.06681183596090953
Position 10473: 0.05360388925962115
Position 2035: 0.0504784021164349
Position 18413: 0.04344049383349517
Position 2518: 0.03974524303453874
Position 21294: 0.03490711198946868
Position 12595: 0.034185721062850664
Position 14301: 0.03401782425007857
Position 3315: 0.03212388000926232
Position 18224: 0.027692105099020085
Position 19143: 0.02734534740047942
Position 19222: 0.026219452848331548
Position 17161: 0.025271849711717365
Position 10900: 0.025225591693582405
Position 7136: 0.02210260106837908
Position 11507: 0.020942677313005885
Position 17909: 0.01632032909530643
Position 5439: 0.016016191439378907
Position 20719: 0.015814490910065832
Position 12388: 0.015178998130240894
Position 3397: 0.013196462787273376
Position 9257: 0.012658805806463511
Position 7930: 0.01135680450300038
Position 6877: 0.011230900540565228
Position 18836: 0.009901118438087669
Position 2513: 0.00921776522384396
Position 12624: 0.008294469945843312
Position 18722: 0.007626073625780566
Position 15931: 0.007116754220071517
Position 10685: 0.0070247796093367626
Position 21321: 0.006596322197033485
Position 10826: 0.0059918254519918486
Position 5471: 0.0059356556638612635
Position 8345: 0.005691667937618329
Position 2723: 0.005450110186338847
Position 3387: 0.005331539314051609
Position 3: 0.005038244763697766
Position 8286: 0.004782447943383143
Position 142: 0.004420750458151806
Position 11567: 0.004146057726724963
Position 8820: 0.003943384051838599
Position 6674: 0.003741517387584026
Position 4329: 0.0035971969929939605
Position 13160: 0.0034815074290682232
Position 18852: 0.0033327565933467533
Position 12288: 0.0030671282589400197
Position 13369: 0.0030653059902359444
Position 11340: 0.003028570336569339
Position 17356: 0.0028513595851722114
Position 8233: 0.002848260083444813
Position 6678: 0.002836659778393893
Position 267: 0.00276611048973617
Position 19871: 0.002595120166142162
Position 5916: 0.0024186195007170528
Position 3061: 0.0024162726452958867
Position 19084: 0.002361485819335612
Position 4501: 0.0023614573439212647
Position 17720: 0.0023603441189606507
Position 10635: 0.0023340919707218522
Position 14602: 0.0020315644618305955
Position 4885: 0.00202342346015197
Position 14986: 0.002014698504123816
Position 12161: 0.001844775222309694
Position 2085: 0.0016096679094653916
Position 2040: 0.0014403965425666906
Position 2804: 0.0014061135726468259
Position 9535: 0.0013154147441793921
Position 17817: 0.0012653478933803439
Position 18752: 0.0011960907164768654
Position 3067: 0.0011005541604005486
Position 9331: 0.0010861187265855585
Position 4959: 0.0010269741933650522
Position 4152: 0.0010167787812168552
Position 17240: 0.0009327473251920981
Position 3826: 0.0007966405690518616
Position 6667: 0.0007936102988337863
Position 6146: 0.0007818150018061563
Position 17849: 0.0007760108740239933
Position 16693: 0.0007336950571012425
Position 539: 0.0007184633185820286
Position 3822: 0.0007175651964709803
Position 12: 0.0006966838221606772
Position 22507: 0.0006906699548803268
Position 4691: 0.0006855348440396991
Position 22442: 0.0006756729045019959
Position 18204: 0.0006581591201879856
Position 2499: 0.0006053072429230229
Position 15967: 0.0005693936356029559
Position 18190: 0.0005631823872019979
Position 17281: 0.0005540158085872751
Position 18276: 0.0005443442858841143
Position 17675: 0.0005289868205811006
Position 10229: 0.0005216186421977848
Position 18280: 0.0005103075812653709
Position 21576: 0.0004807368809993688
Position 6326: 0.00045316691029453205
Position 19287: 0.0004420654385089277
Position 20518: 0.0004175884972609413
Position 3353: 0.00041592387786063554
Position 4834: 0.000374870584984285
Position 3319: 0.00036276489485563356
Position 10152: 0.0003432855052630935
Position 1590: 0.0003367282832430357
Position 5513: 0.000324985204560573
Position 10696: 0.0003061169258843033
Position 17521: 0.00029317862441254685
Position 629: 0.00023558806104671386
Position 17326: 0.00021313517267607823
Position 2248: 0.00019654290269673666
Position 21702: 0.00018826747467195644
Position 18818: 0.00018475490001640952
Position 3337: 0.00018126737232442803
Position 3935: 0.00016913814045552763
Position 1314: 0.00016572000190969233
Position 2745: 0.0001620857996330251
Position 3580: 0.0001602134064877555
Position 2280: 0.00015571172251054556
Position 702: 0.00014057007694415004
Position 3401: 0.00013291123769776234
Position 1454: 0.00013225212058593972
Position 761: 9.733381013572428e-05
Position 3738: 9.013652820403037e-05
Position 305: 7.686324782986327e-05
Position 18861: 7.029630566468496e-05
Position 2488: 5.526438035809804e-05
Position 18885: 5.297470672210646e-05
Position 773: 4.074147431440207e-05
Position 17420: 3.572999043465343e-05
Position 3467: 3.17915015657094e-05
Position 177: 2.857251646144422e-05
Position 522: 2.7231252392355043e-05
Position 3590: 2.5729038563610994e-05
Position 4572: 2.4831815427869582e-05
Position 1105: 2.216153556233651e-05
Position 2317: 2.1557100384090065e-05
Position 2099: 2.1153178008693224e-05
Position 2463: 1.7869885376879387e-05
Position 5059: 1.3415253165469953e-05
Position 6475: 1.2410773974260395e-05
Position 4562: 8.63177970396772e-06
Position 5050: 8.28802157625463e-06
Position 5038: 7.722686252369218e-06
Position 4062: 7.260429221150465e-06
Position 4567: 4.1717770479269055e-06
Position 4866: 3.3514015537906183e-06
Position 4637: 3.347530613288165e-06
Position 4784: 3.34698944212548e-06
Position 4164: 3.2118981844436516e-06
Position 4533: 1.7736277057663449e-06
Position 4090: 1.6310554969626505e-06
Position 226: 1.576196210458586e-06
Position 159: 1.512712387844021e-06
Position 449: 1.3917080509441774e-06
Position 14833: 1.120973022357812e-06
Position 260: 1.0791409067513533e-06
Position 414: 1.0120100726824645e-06
Position 4424: 8.788895155015834e-07
Position 193: 7.757242447433622e-07
Position 4514: 6.837383053343809e-07
Position 215: 5.465116140896418e-07
Position 252: 5.004826337326342e-07
Position 1178: 4.945821326782492e-07
Position 447: 4.479280614626858e-07
Position 1829: 3.979796319329986e-07
Position 501: 3.866148682338713e-07
Position 462: 3.5974843552379063e-07
Position 396: 3.0439581085508627e-07
Position 399: 2.3254855379116074e-07
Position 516: 1.8745842707977377e-07
Position 293: 1.4484963353412825e-07
Position 316: 8.949596340459289e-08
Position 4488: 5.601313167770778e-08
Position 340: 5.139399948686562e-08
Position 180: 2.8185254413306996e-08
Position 355: 2.8105336090216017e-08
Position 275: 2.210280187501652e-08
Position 40: 1.608416879684417e-08
Position 4155: 1.1497469595125823e-08
Position 858: 1.3702623375919342e-09
Position 552: 1.1769295256404219e-09
Position 1032: 5.995366351587451e-10
Position 532: 4.940429091789017e-10
Position 977: 1.2341777025375377e-10
Position 928: 9.019245971531129e-11
Position 1153: 6.921335958269625e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.9460649028876073
Position 10456: 0.8401450959450311
Position 18662: 0.8373837348376303
Position 22221: 0.8288003799952354
Position 4002: 0.7822939034767793
Position 16630: 0.6299885644503603
Position 19414: 0.5551685783150575
Position 21760: 0.3894764320992103
Position 20626: 0.28176541300071567
Position 11321: 0.24998341881850636
Position 10795: 0.23593212733229277
Position 14652: 0.21352024614485413
Position 11299: 0.17853123502657547
Position 3980: 0.15771150870225323
Position 10825: 0.1277587935875541
Position 20574: 0.1148137076706969
Position 16669: 0.10770876217271787
Position 17599: 0.08564472884966033
Position 14691: 0.07559436663893696
Position 11940: 0.0709136256312819
Position 16605: 0.07017856618811395
Position 19133: 0.06953987994388226
Position 11282: 0.0673738997696328
Position 525: 0.06223333065611626
Position 13839: 0.0620856770079794
Position 7355: 0.05070549032093734
Position 18129: 0.05048101030814868
Position 3255: 0.049408699974208756
Position 21831: 0.047088564399340956
Position 7452: 0.04600141715040706
Position 4051: 0.04450735620909847
Position 14178: 0.04443269137867573
Position 10899: 0.044209944327828356
Position 12047: 0.042031696477298236
Position 2401: 0.039974518769551645
Position 7473: 0.037562459025781536
Position 14586: 0.03240403504454119
Position 16647: 0.03006258413459835
Position 1882: 0.028834341070535955
Position 13858: 0.02824863670613234
Position 12434: 0.02448312519495043
Position 18397: 0.023431813965498247
Position 20630: 0.02258503254619944
Position 21180: 0.02147272912468627
Position 7055: 0.021136154695598867
Position 14548: 0.021050366342005578
Position 11426: 0.021044194373597027
Position 5300: 0.020321085827768974
Position 16492: 0.019036669252546483
Position 12248: 0.018747926549551205
Position 556: 0.0179286435780333
Position 21645: 0.016074755097241336
Position 12064: 0.015707819703734374
Position 14677: 0.01564004898591575
Position 10228: 0.014606075719319449
Position 13904: 0.014055023018559194
Position 21207: 0.013480628338140078
Position 16736: 0.01289940183640709
Position 21026: 0.012818907387858023
Position 12431: 0.012607547003238727
Position 7316: 0.011740519073872888
Position 18440: 0.010380318557229835
Position 13811: 0.009802101630772303
Position 1959: 0.009534183756878459
Position 6794: 0.009486262454938983
Position 9148: 0.008677753464204163
Position 14490: 0.008613662902703384
Position 21809: 0.008452073565598031
Position 21966: 0.008238640149048172
Position 13789: 0.00790075557506099
Position 8232: 0.007862796385835846
Position 10411: 0.007791466495281303
Position 4005: 0.007483297168545585
Position 1840: 0.007421409498824047
Position 14182: 0.007287584911944361
Position 6574: 0.007058938660048788
Position 14602: 0.006672797284748067
Position 11323: 0.006354055257047222
Position 16973: 0.006349924240871912
Position 15764: 0.0059285821397067045
Position 2380: 0.00576947629098275
Position 16900: 0.005761051871523584
Position 593: 0.005746499062154372
Position 491: 0.005539620032903308
Position 127: 0.005450764918142906
Position 10688: 0.005166213595962612
Position 452: 0.005147071663924746
Position 7873: 0.005113883320892656
Position 10492: 0.00504154496857427
Position 20944: 0.004867334624316257
Position 17085: 0.004739679590012315
Position 2616: 0.004541513192951606
Position 21320: 0.0043603368436241465
Position 17201: 0.004239162873768837
Position 22627: 0.004094737281769987
Position 12527: 0.003943950539199089
Position 18490: 0.003862216004344347
Position 13049: 0.0034815074290682224
Position 4211: 0.00342496964033304
Position 17836: 0.0033773472148255195
Position 7645: 0.0033174930939226677
Position 20126: 0.003282919373332047
Position 20677: 0.003237346577531379
Position 9223: 0.0031587949942989448
Position 18261: 0.0031401736717757917
Position 13274: 0.0030653059902359453
Position 17128: 0.0029132664535996495
Position 21456: 0.002856861049253264
Position 19463: 0.0028030645287825395
Position 10357: 0.002751729816250668
Position 1900: 0.002668688883316118
Position 4409: 0.00264228308101428
Position 1933: 0.0026147168239442874
Position 7786: 0.0025618748445861406
Position 21709: 0.0025534953824137615
Position 22169: 0.0025003035762292893
Position 17043: 0.002461624115520333
Position 4806: 0.002461453252036598
Position 11843: 0.0022464945675801816
Position 2926: 0.0021984809430631792
Position 18585: 0.0021536001576999758
Position 21051: 0.0019777942890153036
Position 447: 0.001968675465568492
Position 5350: 0.0019410609910312502
Position 8165: 0.0018927300797858101
Position 11278: 0.0018784619629607885
Position 17007: 0.001782718918582657
Position 14700: 0.0017496286938315775
Position 3954: 0.0017329603346599445
Position 3725: 0.0016446022020246871
Position 2619: 0.0016337341233528596
Position 372: 0.0016194555255887979
Position 7502: 0.0015996105470557163
Position 8592: 0.0015937966005613515
Position 8137: 0.0015586533240496176
Position 19618: 0.0014804128903010833
Position 14622: 0.00146007648181498
Position 2330: 0.0014489226761437493
Position 12061: 0.0013950031948099756
Position 21288: 0.0013595756914855787
Position 8143: 0.0013488965446393727
Position 18349: 0.0013388374673011347
Position 16937: 0.001327758017914757
Position 9348: 0.0013154147441793932
Position 2468: 0.0012466518402457424
Position 5740: 0.0012101310004838212
Position 14448: 0.0011741180526060322
Position 2428: 0.0011674440294800695
Position 7190: 0.0011389024936160645
Position 3934: 0.0010999962620437448
Position 10085: 0.0010959932917550246
Position 14879: 0.0010718995987366313
Position 2942: 0.001049314773902718
Position 3915: 0.0010439434111474764
Position 20792: 0.0010435463523541038
Position 19721: 0.0009999868452747905
Position 7124: 0.0009972656746097366
Position 19806: 0.0009924631484441258
Position 8766: 0.0009839615258081839
Position 19044: 0.0009813965503371936
Position 3266: 0.0009788524650992266
Position 9175: 0.0009156420403022723
Position 15807: 0.0009013835385900996
Position 15804: 0.0008561821773776683
Position 11732: 0.0008085635941601408
Position 7165: 0.0007789045695517321
Position 17329: 0.0007661301463610704
Position 9107: 0.000733039852314404
Position 7253: 0.0007283391768981117
Position 12373: 0.0007155968351137859
Position 14731: 0.0007057792263182812
Position 1990: 0.0006566058774128263
Position 6832: 0.0006311992480091992
Position 22480: 0.0006214905482832989
Position 5664: 0.0005832028520005196
Position 4769: 0.0005676180397461177
Position 16323: 0.0005673101907628922
Position 14428: 0.000563931548890078
Position 1972: 0.0005434642612095444
Position 6533: 0.0005331778576694437
Position 8595: 0.0005218628235170615
Position 3194: 0.0004958883820200298
Position 14826: 0.0004906296492835995
Position 3151: 0.0004712325647523134
Position 16580: 0.0004579890618942364
Position 17160: 0.0004415081311463953
Position 14916: 0.00042727545823791107
Position 17693: 0.0004259565450798902
Position 8627: 0.0004199270213768848
Position 8091: 0.0004156683386492795
Position 19422: 0.000411778851683577
Position 504: 0.00040842404559133106
Position 2668: 0.00038572675965259064
Position 6420: 0.0003790684579468451
Position 1747: 0.0003781771657923506
Position 18965: 0.00037175922588590714
Position 5896: 0.00036547803819781603
Position 20825: 0.0003521958482425789
Position 18859: 0.00034912386293002893
Position 6157: 0.00034532434639260063
Position 617: 0.00034383485381909637
Position 4833: 0.0003343375762044231
Position 6036: 0.0003184226938879401
Position 6711: 0.0003151459973057848
Position 4334: 0.00031472993722606355
Position 6056: 0.0003115420317809561
Position 18941: 0.00028743090180061
Position 18915: 0.0002872787623536878
Position 1771: 0.000285468420931389
Position 8730: 0.0002717798556738686
Position 7168: 0.00026721874685533485
Position 9199: 0.0002596941819292849
Position 7877: 0.0002567220879918028
Position 1809: 0.00024711803419969185
Position 8004: 0.00024363129148635316
