Gene = IL9
index = 699
Annotated 5SS: [ 125  273  388 1808]
Annotated 3SS: [ 236  354 1675 3316]
SMsplice 5SS: [ 125 1808]
SMsplice 3SS: [1675 3316]
top_k =  1000
Partition function (log Z): -4.209121231095727

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9237679758580943
Position 1808: 0.7229326713467866
Position 388: 0.5998305881090538
Position 3246: 0.30471476746081105
Position 273: 0.2122958285824964
Position 2341: 0.13802781484596616
Position 1061: 0.09515163508293843
Position 1158: 0.09361126292358952
Position 1576: 0.06354811311171205
Position 432: 0.05063997558610436
Position 355: 0.028937583860711633
Position 1570: 0.028431906250727713
Position 2510: 0.010106939306630808
Position 1085: 0.009234677665159388
Position 963: 0.005563240076401137
Position 946: 0.005412250469341869
Position 1055: 0.004989461251392679
Position 1766: 0.004355587780876698
Position 2476: 0.004325287123613132
Position 1465: 0.004205229479255086
Position 1451: 0.004005005614294314
Position 680: 0.002518457533255395
Position 444: 0.001497676704896034
Position 392: 0.0012348208088936031
Position 1564: 0.001155434931174379
Position 212: 0.0008893657248635233
Position 1861: 0.000657430995512899
Position 793: 0.0005786002128910636
Position 178: 0.0003104609167730946
Position 1701: 0.0002775503611231089
Position 688: 0.00021490516494209223
Position 960: 0.00014592340865674915
Position 1326: 0.00014139317333145942
Position 169: 0.00013769610563119363
Position 1440: 0.00010099763693074227
Position 732: 9.824234698662803e-05
Position 1919: 9.684657561063179e-05
Position 2641: 8.885942338186185e-05
Position 277: 7.309666344697068e-05
Position 1784: 7.108287271577911e-05
Position 1801: 6.94911179915272e-05
Position 1909: 5.8702188698730233e-05
Position 627: 5.376605358953374e-05
Position 1996: 4.9981507075916055e-05
Position 1967: 3.718710504958255e-05
Position 1259: 2.5174223232452705e-05
Position 397: 2.499120411476357e-05
Position 1843: 1.976723830063426e-05
Position 1812: 1.7865387528676577e-05
Position 2072: 1.7336042736439263e-05
Position 1029: 1.6591974619243272e-05
Position 26: 1.3720495334411093e-05
Position 597: 1.1427937424912075e-05
Position 254: 9.92668432176187e-06
Position 780: 7.899249886939681e-06
Position 412: 7.658157074688256e-06
Position 918: 6.952011853412715e-06
Position 70: 5.352132223677051e-06
Position 371: 2.4408598256218336e-06
Position 476: 2.179044980389884e-06
Position 265: 1.4140222618871123e-06
Position 365: 8.178929512709983e-07
Position 513: 7.129763875332847e-07
Position 1018: 4.010291008092924e-07
Position 72: 3.196831497308058e-07
Position 454: 1.5672876159659533e-07
Position 362: 1.5499347510546012e-07
Position 49: 8.346569584090704e-08
Position 893: 2.9303096816736347e-08
Position 783: 9.33965572540411e-09
Position 522: 4.810932400186107e-09
Position 486: 1.984767249539384e-09
Position 5: 1.1295042981281347e-09
Position 436: 1.805688267669915e-10
Position 56: 3.150022294012562e-11
Position 536: 1.2546974641227727e-12
Position 502: 2.0027113805337466e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1675: 0.5798781744781073
Position 3316: 0.4569054505331516
Position 236: 0.42984190197790934
Position 354: 0.3935872579491607
Position 3097: 0.3630950629497045
Position 2222: 0.19011326647625532
Position 945: 0.150534319867374
Position 1360: 0.14039913943642388
Position 3334: 0.1073501012445417
Position 1630: 0.08763958066281208
Position 3245: 0.05455320240461047
Position 508: 0.050546941867158024
Position 902: 0.042993712183580356
Position 1640: 0.04114459641073014
Position 2669: 0.028447734651400648
Position 2242: 0.023834249104466767
Position 3356: 0.022347101009664843
Position 2218: 0.01961051381290232
Position 1761: 0.013341176621541342
Position 2830: 0.011323886427867956
Position 1113: 0.00956634568550353
Position 1059: 0.009428840214771136
Position 2196: 0.008600676038560264
Position 2382: 0.006100236428513112
Position 1461: 0.005545080181957659
Position 3118: 0.005413818172508694
Position 1701: 0.004377440958559779
Position 3192: 0.00414190796715304
Position 211: 0.004068515977001148
Position 2171: 0.003926329190638679
Position 3156: 0.003875362800335699
Position 1689: 0.00382238333232558
Position 778: 0.003676799966680978
Position 3400: 0.0035404245214431395
Position 3379: 0.003379721012419459
Position 2461: 0.0032781251801345538
Position 2591: 0.0027565553964009363
Position 1008: 0.002683142852858322
Position 265: 0.0025370901419694445
Position 675: 0.0021181003536221293
Position 1322: 0.001962362861526557
Position 1156: 0.0017027478054627723
Position 240: 0.0015537537046943905
Position 1889: 0.0014550248805631084
Position 2408: 0.0013789153460794026
Position 1277: 0.001281625689218551
Position 3152: 0.00116523921815826
Position 2925: 0.0011269836285158611
Position 1192: 0.001047647743917397
Position 2911: 0.0009754528159102604
Position 3489: 0.0008122291016545348
Position 951: 0.0007255754128588023
Position 2506: 0.0006557917869817402
Position 292: 0.0006374979379081809
Position 2853: 0.0006279577169459385
Position 2199: 0.0005967165764679223
Position 1475: 0.0005249549583321812
Position 2475: 0.0004701888671123598
Position 2134: 0.00044833728117066145
Position 3283: 0.0003956707055353108
Position 1423: 0.0003706306431086064
Position 2870: 0.00032282112909070296
Position 1988: 0.0003207323808094749
Position 679: 0.0003115077161410132
Position 1408: 0.00030992237067647516
Position 949: 0.00027726965812573687
Position 2519: 0.000208082899587941
Position 2434: 0.0001994171416915614
Position 1967: 0.0001947960617607281
Position 2683: 0.00018759009421479613
Position 1090: 0.00018651038830688396
Position 2876: 0.0001863104312332128
Position 2299: 0.00015816097158288705
Position 1918: 0.00015462567186421748
Position 2533: 0.0001505367947732774
Position 2224: 0.00014799357002181465
Position 1950: 0.00011310107306062005
Position 513: 0.00011222910014280467
Position 1223: 0.00010420128857369264
Position 3476: 9.627249221361817e-05
Position 246: 8.78171307021218e-05
Position 735: 7.714238714424939e-05
Position 2895: 7.69312445329732e-05
Position 3249: 7.090174444313765e-05
Position 1084: 6.874087170602423e-05
Position 1743: 6.657140053717389e-05
Position 3024: 6.493495829373076e-05
Position 2802: 6.479085764148464e-05
Position 627: 4.7491937328133936e-05
Position 973: 4.349853521677737e-05
Position 910: 4.0227321942133515e-05
Position 1912: 4.0048799727107474e-05
Position 362: 3.4801854499264974e-05
Position 444: 2.748781216149733e-05
Position 1012: 2.343555035525452e-05
Position 985: 1.207940000719646e-05
Position 1540: 2.799375200931319e-06
Position 1071: 1.9178118166936024e-06
Position 118: 1.2483658661904944e-06
Position 624: 9.070405279106411e-07
Position 780: 8.037709889061767e-07
Position 655: 7.969733535698931e-07
Position 397: 5.323937348415482e-07
