Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  1000
Partition function (log Z): 1.8247384378046516

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.9662838441525293
Position 1189: 0.9347345532358994
Position 1705: 0.8459761017994741
Position 3092: 0.563918674738974
Position 320: 0.4168136621607866
Position 2815: 0.38342599732127924
Position 2807: 0.24658686386842033
Position 148: 0.2389514595807019
Position 556: 0.23747920908651843
Position 284: 0.059306751942391205
Position 3242: 0.042818145308949784
Position 2766: 0.03863517429068298
Position 989: 0.03810682704606909
Position 749: 0.02638161494878472
Position 3303: 0.025480280861722063
Position 517: 0.023843375391323657
Position 341: 0.02332766446433751
Position 1438: 0.02137998769356649
Position 3439: 0.009108887970636392
Position 3274: 0.006069019344966725
Position 1732: 0.004896130839059322
Position 337: 0.004210790063783518
Position 2603: 0.0041268608248873385
Position 169: 0.0033280131396575324
Position 1681: 0.002983884452583484
Position 2661: 0.002927638834613601
Position 55: 0.002212814447231308
Position 3492: 0.002115914348552043
Position 1175: 0.0018097532127029391
Position 3300: 0.001631118449482691
Position 2777: 0.0016030846659072099
Position 1158: 0.0014273158310748619
Position 2616: 0.0012449455228960979
Position 3262: 0.0011907868272698994
Position 1299: 0.0010538315298754652
Position 397: 0.0009609430018349742
Position 2959: 0.0008527178781527661
Position 3070: 0.0006578289018074803
Position 2587: 0.0006297269649620435
Position 2582: 0.0005387918468850059
Position 3363: 0.000530706193895304
Position 1316: 0.0004912120260264656
Position 3158: 0.0004804198145140671
Position 173: 0.000456352610546059
Position 1645: 0.00043022070972107486
Position 1427: 0.0003813242379101447
Position 269: 0.00036129670657240854
Position 61: 0.0003530463663465343
Position 824: 0.00022018912776119401
Position 2933: 0.00019344594184553157
Position 3351: 0.00017803659943206354
Position 266: 0.00016355630518881015
Position 422: 0.0001384256140646949
Position 1127: 0.00012644920510088096
Position 801: 0.00012494643553662382
Position 3266: 0.00010911631400465389
Position 902: 0.00010680743080129902
Position 1106: 0.00010062028399410396
