Gene = LSM10
index = 800
Annotated 5SS: [126]
Annotated 3SS: [3738]
SMsplice 5SS: [651]
SMsplice 3SS: [3738]
top_k =  1000
Partition function (log Z): -9.155186782543877

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.45543074835193226
Position 3844: 0.2621225125688534
Position 3769: 0.23210638035804773
Position 196: 0.202754520067965
Position 275: 0.15692524749412726
Position 126: 0.1542209329718658
Position 4072: 0.05268404048547781
Position 632: 0.05177130653093087
Position 136: 0.051053677714358266
Position 3677: 0.031193879298015176
Position 4127: 0.024849373713517118
Position 1050: 0.01385685755515239
Position 302: 0.013325307140883706
Position 1066: 0.012522509091402479
Position 595: 0.01089434188468054
Position 130: 0.009297461578673566
Position 398: 0.005895363924223046
Position 2240: 0.004880868545690149
Position 590: 0.00473265257218069
Position 143: 0.004368896310210071
Position 236: 0.004084371816510663
Position 4104: 0.003999933097384073
Position 403: 0.0027085283710260324
Position 3640: 0.002313911890668587
Position 4345: 0.001589153260434516
Position 3637: 0.0012136572731423156
Position 769: 0.0008987339575332529
Position 282: 0.0006824669252533412
Position 1183: 0.0006683343791006654
Position 728: 0.0006311563561906612
Position 476: 0.0005890836427388522
Position 483: 0.0005739076584633619
Position 2438: 0.0005678155294195692
Position 3005: 0.00044626655582561244
Position 3373: 0.0003833750044348055
Position 1474: 0.00028109643808559454
Position 123: 0.0002583091430378004
Position 2452: 0.00025784513699155334
Position 118: 0.00023485413371668784
Position 1461: 0.00018419897635375994
Position 3492: 0.00017888416049540047
Position 3753: 0.00015380451880585028
Position 360: 0.0001511903275956131
Position 1933: 0.00014096282669009912
Position 332: 9.86146815997013e-05
Position 1139: 7.572416121399847e-05
Position 1527: 6.262162852376025e-05
Position 486: 6.237298518213129e-05
Position 2895: 4.98856625538994e-05
Position 4131: 4.142682914686338e-05
Position 3049: 2.8745410803843803e-05
Position 2230: 2.4121948145249662e-05
Position 27: 1.1880471400752939e-05
Position 341: 9.807926705163911e-06
Position 2487: 8.228611607544833e-06
Position 329: 6.712458255832918e-06
Position 15: 2.3628687544390373e-06
Position 2026: 9.417946130269076e-07
Position 793: 5.851305627239851e-07
Position 64: 2.1135264205849368e-07
Position 984: 5.6919304622302863e-08
Position 873: 3.170809195950068e-08
Position 537: 5.025053772820853e-09
Position 525: 4.533421185330898e-09
Position 372: 1.8856999066179584e-09
Position 215: 6.21383856175548e-11
Position 419: 2.914256645649043e-12
Position 719: 1.4131812743265442e-13
Position 293: 1.3970809536065972e-13
Position 35: 7.955839626354501e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3738: 0.6886842881630708
Position 3988: 0.3668481581967413
Position 3960: 0.11736529509900868
Position 3619: 0.09251100365813819
Position 3711: 0.09183671804875437
Position 4018: 0.07139183678397716
Position 537: 0.0634277514731828
Position 419: 0.03461514887992206
Position 2791: 0.02997500949500102
Position 556: 0.025010248220540966
Position 4428: 0.024187632945577017
Position 2123: 0.014570114718001051
Position 4174: 0.01306595994210226
Position 455: 0.012053278763456582
Position 4166: 0.01145078752029936
Position 3892: 0.010633109268226562
Position 4226: 0.01017050623750108
