Gene = RPS23
index = 1209
Annotated 5SS: [ 258  885 2180]
Annotated 3SS: [ 724 2058 2321]
SMsplice 5SS: [ 647  885 2180]
SMsplice 3SS: [ 724 2058 2321]
top_k =  1000
Partition function (log Z): -3.1834240317243667

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.990006615939484
Position 885: 0.8646133742495405
Position 647: 0.6518397577165772
Position 2400: 0.3408560060187501
Position 258: 0.33626011109062875
Position 3369: 0.3081464510935657
Position 1952: 0.16575020592055653
Position 3101: 0.08597572803084709
Position 2362: 0.04519645623388814
Position 135: 0.0367137486102626
Position 1864: 0.03096676269064217
Position 3345: 0.02855193333143492
Position 2478: 0.02837411541256404
Position 1502: 0.023617725837004225
Position 1222: 0.022151476927070677
Position 2409: 0.01983526243540787
Position 848: 0.012870013563194024
Position 1172: 0.010605265226501364
Position 455: 0.008562224959329205
Position 449: 0.006820034815849298
Position 2374: 0.005421720307139133
Position 1656: 0.00507537762881233
Position 563: 0.004959164500970899
Position 3505: 0.003416713259752233
Position 962: 0.0029614735041372433
Position 3320: 0.0025649564949830356
Position 3141: 0.0025222990999158356
Position 972: 0.0021792665099592138
Position 1257: 0.0021719102471228486
Position 3373: 0.002082880345318278
Position 2489: 0.002064240936593974
Position 2370: 0.0017511234156397993
Position 612: 0.0017309137208179595
Position 1008: 0.0015861453885580928
Position 3236: 0.0013853984739068863
Position 1611: 0.0012931912147970057
Position 1857: 0.0012928118440034024
Position 1470: 0.0008635432562322144
Position 215: 0.0007605642912401167
Position 275: 0.0006693897190304079
Position 2898: 0.0006374175064985959
Position 2388: 0.0006063208277653728
Position 164: 0.000521537936468175
Position 336: 0.00048170931316479084
Position 2519: 0.0004740898218902314
Position 559: 0.0004718062877950359
Position 2492: 0.0004453603842562461
Position 1807: 0.0003643117139162086
Position 2997: 0.0003639148613034505
Position 3587: 0.0003449509642564044
Position 1132: 0.0003273061368487919
Position 2102: 0.0003080127118401403
Position 1185: 0.0002691896347723672
Position 3126: 0.00024969384606963487
Position 2160: 0.00022889850895200148
Position 2184: 0.00020588955050741936
Position 2523: 0.00020505504805742015
Position 2922: 0.00019930830442755414
Position 1156: 0.00019416696290227003
Position 636: 0.00019412662498911385
Position 889: 0.00019068999733069602
Position 551: 0.00018914637396839557
Position 2684: 0.00018203389572896207
Position 2809: 0.00017309189818331215
Position 2671: 0.00017203281847397834
Position 304: 0.00016334735814752847
Position 798: 0.00013671015016733382
Position 91: 0.00011693578521762084
Position 1232: 0.00011234313858202172
Position 1668: 0.00010027882049393225
Position 265: 8.635770702669876e-05
Position 588: 8.241562358508114e-05
Position 2147: 7.262287609252562e-05
Position 1666: 6.9600346628596e-05
Position 1917: 4.798255119674435e-05
Position 1352: 4.77521058145187e-05
Position 3379: 4.7380504637727856e-05
Position 1044: 4.5031888307885796e-05
Position 3173: 3.6275340737873505e-05
Position 3076: 3.560549911907339e-05
Position 2098: 3.401510703252455e-05
Position 679: 3.1280492322866724e-05
Position 907: 2.9418871059791972e-05
Position 1994: 2.7807966669983758e-05
Position 1291: 2.2531335140608202e-05
Position 192: 2.1908890285184154e-05
Position 1794: 1.4866764816782319e-05
Position 980: 1.2292271262943442e-05
Position 913: 1.1790616378057388e-05
Position 2200: 1.0819309571127788e-05
Position 407: 9.46491767500589e-06
Position 1302: 9.405078214716209e-06
Position 1556: 9.337311337666518e-06
Position 404: 8.087651856023445e-06
Position 268: 6.142267728036159e-06
Position 656: 6.0433184159319885e-06
Position 2218: 2.615338812614419e-06
Position 2108: 1.88310420238048e-06
Position 199: 8.02774274927688e-07
Position 2621: 3.322595245343298e-07
Position 2340: 3.0920515801725857e-07
Position 883: 2.9422790770917514e-07
Position 2650: 2.744094014653073e-07
Position 2353: 2.3406626713518642e-07
Position 2334: 1.9702197094834081e-07
Position 1077: 1.9440783571546124e-07
Position 1162: 1.8899934457470933e-07
Position 1183: 1.859804504311716e-07
Position 3196: 1.8022665991692616e-07
Position 2253: 1.7872333126934744e-07
Position 983: 1.4920782545743368e-07
Position 871: 1.0026464620482002e-07
Position 658: 9.819798827929511e-08
Position 986: 8.992498416971234e-08
Position 2418: 6.556965472542125e-08
Position 729: 4.212702705619226e-08
Position 2835: 2.145941314906875e-08
Position 1003: 1.8187337853114413e-08
Position 743: 1.7115957378034992e-08
Position 1068: 5.790209827352615e-09
Position 434: 4.327685281646811e-09
Position 104: 3.216434905030244e-09
Position 107: 1.4116927386888568e-09
Position 240: 7.59524866336961e-10
Position 511: 2.4913463467977753e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.984954041543793
Position 724: 0.8004681616858588
Position 2321: 0.6678739499954898
Position 3463: 0.5943371031111476
Position 3281: 0.24474769035912797
Position 1777: 0.08742901111691817
Position 3231: 0.08008461966764926
Position 1738: 0.07622600591708055
Position 2996: 0.07452842204497473
Position 2936: 0.04810975712600159
Position 752: 0.04599968801794373
Position 600: 0.04584307986810805
Position 1067: 0.03203661955090025
Position 1755: 0.022400035459071474
Position 2554: 0.021900829947876725
Position 1405: 0.02039944463994094
Position 559: 0.018405924426416143
Position 3040: 0.016800589477393463
Position 396: 0.01654134405758209
Position 3697: 0.014985460876752737
Position 3421: 0.01453567183092846
Position 5080: 0.012429453876409341
Position 5110: 0.010352534273623183
Position 2296: 0.00977710112350971
Position 3298: 0.009333268336812608
Position 4287: 0.008715501989518693
Position 1734: 0.008553555113967718
Position 1401: 0.00800742835352591
Position 4884: 0.006369191858191868
Position 2094: 0.005332266965118931
Position 3066: 0.003695603913825605
Position 4122: 0.003486466279114929
Position 235: 0.003181827689337641
Position 3572: 0.0028484378890593944
Position 4146: 0.002476288338314375
Position 2887: 0.002393685868920856
Position 1610: 0.002267288943496525
Position 4598: 0.002248345705677875
Position 3235: 0.002227150697667681
Position 3168: 0.0020016262877560658
Position 5026: 0.0019465885522585394
Position 4228: 0.0019288685545057293
Position 3778: 0.001907551493339347
Position 1102: 0.0018686169973349124
Position 4167: 0.0018680438778415345
Position 3795: 0.0018458610416191542
Position 2269: 0.001532439894890691
Position 2249: 0.0012604253783509462
Position 1040: 0.0012501926522920117
Position 1556: 0.001234418492398396
Position 4897: 0.0010609378855334906
Position 1783: 0.0009958918471949763
Position 4099: 0.0009209726491585103
Position 3494: 0.000887240589635783
Position 3126: 0.0007657218557722948
Position 2021: 0.0007631801352733858
Position 3283: 0.0007231197450173763
Position 702: 0.000699591911041802
Position 2606: 0.0006631517680808144
Position 823: 0.0006563011083828929
Position 420: 0.0005774501235898803
Position 470: 0.0005733690908595661
Position 1863: 0.0005653800809539462
Position 399: 0.0005363958272075571
Position 4748: 0.0005042269294149237
Position 2060: 0.0004902944829612149
Position 501: 0.0004851344733430904
Position 3838: 0.00048506542487458134
Position 2361: 0.00046615368304758585
Position 2809: 0.0004348112932364009
Position 1585: 0.00043360085099534474
Position 1841: 0.00039041361256412604
Position 2253: 0.0003761260741807115
Position 1900: 0.0003694918082530208
Position 4436: 0.00036367751532347006
Position 3679: 0.0003591253918691061
Position 1699: 0.00033536651097920147
Position 3620: 0.00031856794136233527
Position 1929: 0.00029112682043474657
Position 4170: 0.0002869543283387449
Position 568: 0.00028041532604685933
Position 729: 0.0002696001840948988
Position 3317: 0.00021435197209144924
Position 2697: 0.00020510190853813002
Position 3531: 0.00020162699389771461
Position 462: 0.0001978488478188559
Position 4716: 0.0001964180346839165
Position 2442: 0.00018186269768866663
Position 4942: 0.0001800281545442589
Position 2063: 0.0001789348001193615
Position 1559: 0.0001762425071107369
Position 2399: 0.00017353189201698482
Position 798: 0.00016852432899722096
Position 646: 0.00016459963091343803
Position 252: 0.00016101485580971342
Position 756: 0.00014753656285159905
Position 431: 0.0001430555048666608
Position 4315: 0.0001370946467599067
Position 385: 0.0001350400862261814
Position 3915: 0.0001322165517863242
Position 3003: 0.0001194906686984168
Position 3827: 0.00011279502318743981
Position 1355: 0.00010808876689264665
Position 2864: 0.00010072053282874893
Position 3043: 0.00010000159983370123
Position 971: 9.852258611686026e-05
Position 865: 9.680584280534947e-05
Position 5151: 9.56490189245615e-05
Position 3148: 9.511565638707734e-05
Position 1798: 9.18093565452677e-05
Position 3086: 8.959158140981752e-05
Position 1423: 8.283658399705283e-05
Position 2633: 7.502678578215878e-05
Position 3497: 7.369778747653387e-05
Position 1994: 7.143374209377948e-05
Position 3401: 7.134939377482946e-05
Position 764: 5.938689957526131e-05
Position 522: 5.9125878985073326e-05
Position 667: 5.5886126017234327e-05
Position 2771: 5.0754631146417954e-05
Position 1053: 5.0750739782544373e-05
Position 1221: 4.644195663865739e-05
Position 1334: 4.1660415967645194e-05
Position 1869: 4.1574957187056e-05
Position 1493: 3.970982095671195e-05
Position 3050: 3.9060679901294955e-05
Position 847: 3.6650657719376626e-05
Position 780: 3.5772615209097555e-05
Position 538: 3.295507086798439e-05
Position 783: 3.2514414721659474e-05
Position 1071: 3.0145090474250464e-05
Position 962: 2.8787668203924024e-05
