Gene = DCTN3
index = 433
Annotated 5SS: [ 112 1805 2596 4451 5771 6439]
Annotated 3SS: [1719 2508 4366 5711 6378 6608]
SMsplice 5SS: [ 112  966 1805 2596]
SMsplice 3SS: [ 828 1719 2508 5711]
top_k =  1000
Partition function (log Z): -1.9106778784526095

Sorted 5' Splice Sites (High to Low Probability):
Position 2596: 0.971751770592703
Position 1805: 0.8483333722507491
Position 112: 0.7803277811469411
Position 966: 0.713794819277047
Position 5771: 0.3753873773139844
Position 761: 0.29206080857416855
Position 4493: 0.2796376039282394
Position 233: 0.1530775631131837
Position 4451: 0.11778310457536355
Position 1360: 0.10104237456407014
Position 6033: 0.0746574731430303
Position 5200: 0.06877193867933043
Position 1567: 0.06734997509913548
Position 1628: 0.05370976628276137
Position 3309: 0.04286866941452997
Position 6439: 0.03684447981856544
Position 5924: 0.03168805301425965
Position 546: 0.026308995092401904
Position 4129: 0.02249922603365759
Position 4703: 0.02121429153924281
Position 750: 0.017294767769865268
Position 6010: 0.017061003822070892
Position 5868: 0.016923832337340745
Position 667: 0.014435743069192777
Position 5089: 0.014191505685117291
Position 1860: 0.011118966043854657
Position 5807: 0.0089567357569026
Position 1049: 0.00619498271306641
Position 2073: 0.005176780553780129
Position 553: 0.004793259256530346
Position 1212: 0.0040412800376473925
Position 2064: 0.003954444781866288
Position 5397: 0.0035733491815372323
Position 4879: 0.0032913961457753283
Position 558: 0.00319523477160996
Position 595: 0.0029790956218015067
Position 2394: 0.002917875335640994
Position 1956: 0.0026799128928073853
Position 4288: 0.0024475440454623182
Position 1741: 0.0023669596007715793
Position 2918: 0.0022560811094456245
Position 4408: 0.002153467428859537
Position 1682: 0.002002276224622758
Position 129: 0.0019402689219710754
Position 1890: 0.0017610004383415412
Position 2240: 0.0017207948011921253
Position 4171: 0.0014525858907756782
Position 1747: 0.0013587922956133035
Position 78: 0.0013107405224890706
Position 1783: 0.0009220458323798563
Position 2230: 0.0006725469736744841
Position 2347: 0.0006630590366515711
Position 124: 0.00044750642867822846
Position 2989: 0.0004462663838984979
Position 5454: 0.00043171234028822577
Position 294: 0.0004218106412408973
Position 1380: 0.0003816144458587254
Position 268: 0.0003701048093628538
Position 314: 0.00035640927382800803
Position 602: 0.00033265938265835104
Position 3: 0.00029959989791085743
Position 523: 0.00029870716487315034
Position 297: 0.000295650121283656
Position 7: 0.0002812255235151437
Position 5079: 0.0002698100948482805
Position 4551: 0.0002661769079303103
Position 4531: 0.0002167816119406218
Position 754: 0.000203586782891908
Position 4327: 0.00019773435468512003
Position 332: 0.00018930616353073998
Position 2094: 0.00017714590440311427
Position 2633: 0.0001488008078516459
Position 728: 0.00012224170002416264
Position 116: 0.00011612216393809134
Position 2389: 0.00010498514469463869
Position 491: 9.121122625876555e-05
Position 2054: 8.090212016624988e-05
Position 1809: 5.81743461732503e-05
Position 4017: 5.401404314842055e-05
Position 423: 4.589748393604461e-05
Position 1107: 4.372213786387771e-05
Position 2244: 4.219706733400943e-05
Position 23: 1.361089809174007e-05
Position 2649: 1.269595939023315e-05
Position 368: 1.1652504576287399e-05
Position 3972: 5.834416821921895e-06
Position 1193: 4.553274302795635e-06
Position 323: 3.6858478055849724e-06
Position 76: 3.4932047378170806e-06
Position 405: 2.760106642261019e-06
Position 769: 2.587732560953622e-06
Position 5996: 2.5737051454399226e-06
Position 4064: 2.4402735726795555e-06
Position 10: 2.411011802143082e-06
Position 987: 1.0548702140027416e-06
Position 737: 8.52789969676933e-07
Position 970: 3.797389286911855e-07
Position 2776: 1.316136754348375e-07
Position 119: 7.505318169002745e-08
Position 2615: 7.105334820440895e-08
Position 2771: 5.7817492803871105e-08
Position 2805: 5.270029598336589e-08
Position 1226: 3.432640984991736e-08
Position 132: 2.1583471732482763e-08
Position 275: 1.8969724255099713e-08
Position 159: 1.2885531682829671e-08
Position 195: 1.2178362482714615e-08
Position 1070: 1.149195579528371e-08
Position 55: 6.040495561170416e-09
Position 166: 2.2307335069132146e-09
Position 200: 1.1197307395840245e-09
Position 3607: 8.914027861020111e-10
Position 917: 1.8892323082531526e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.9448179160607018
Position 1719: 0.8333460723734221
Position 828: 0.7052264208547957
Position 5711: 0.6673431152513952
Position 4366: 0.25207872455466035
Position 6378: 0.1398511197045249
Position 4389: 0.13536387386880633
Position 6578: 0.1292181097512981
Position 5968: 0.12116284153119004
Position 6509: 0.09847976106531996
Position 636: 0.0978525809837882
Position 5037: 0.08348423503400014
Position 6080: 0.07769540442995583
Position 210: 0.0734275448006889
Position 4530: 0.07003448067705681
Position 1554: 0.055105013713147695
Position 1275: 0.053898797437720476
Position 1507: 0.050670026070709674
Position 642: 0.04270052545684301
Position 6281: 0.032870960615334635
Position 4060: 0.026657908307871143
Position 5740: 0.02651641503383791
Position 4586: 0.02499267175205195
Position 1157: 0.024549284797533513
Position 5973: 0.02178603233420669
Position 698: 0.021304279764553388
Position 3135: 0.020066867620968765
Position 6907: 0.0198400771073789
Position 484: 0.019785644212482828
Position 1429: 0.019302297015816934
Position 1475: 0.017439683031467736
Position 5919: 0.016773423765509107
Position 4287: 0.01523920862276473
Position 5573: 0.014227332459501165
Position 1048: 0.013911738834921075
Position 609: 0.01344816354772047
Position 1123: 0.013100732691148883
Position 6626: 0.012545967256337954
Position 5066: 0.01244080765719482
Position 3232: 0.010270454070922337
Position 3833: 0.009999642161802871
Position 2455: 0.009879561363799395
Position 2514: 0.00945789002897085
Position 661: 0.009129736607010363
Position 6893: 0.009013255180551216
Position 1670: 0.008899344636461352
Position 666: 0.00866636164097584
Position 6347: 0.008391288647817735
Position 915: 0.00821154995621629
Position 6459: 0.007339363361159695
Position 3996: 0.007216335525252625
Position 2290: 0.006709563363305768
Position 3106: 0.006657578382064722
Position 3199: 0.006067331405661188
Position 2870: 0.005969415828976969
Position 5022: 0.00584109370080531
Position 4086: 0.004487405058431473
Position 335: 0.004277051353862906
Position 515: 0.004189917848919852
Position 368: 0.003995889013487856
Position 5311: 0.003277405071585754
Position 5236: 0.003142264794336683
Position 732: 0.0031185415347723612
Position 2205: 0.002967315107505177
Position 1681: 0.002825295522924342
Position 1916: 0.002398137960649429
Position 5880: 0.002303291354585477
Position 3911: 0.0021652248809257437
Position 4470: 0.002032713200135948
Position 3859: 0.0019544043006169015
