Gene = NUDT1
index = 971
Annotated 5SS: [  35 2505 7781]
Annotated 3SS: [2340 7634 8606]
SMsplice 5SS: [  35 2505 2740 7781 8006]
SMsplice 3SS: [2340 2650 7634 7911 8606]
top_k =  1000
Partition function (log Z): 2.0581819810766384

Sorted 5' Splice Sites (High to Low Probability):
Position 7781: 0.9921215900613567
Position 2505: 0.9760342753063923
Position 35: 0.9064853015848591
Position 2740: 0.5536264564494922
Position 8006: 0.502758231417377
Position 2726: 0.27192350179611113
Position 1243: 0.19666438573860287
Position 7471: 0.1175618689332366
Position 3056: 0.10724870164841394
Position 3302: 0.10384508852270108
Position 8077: 0.09938645325547985
Position 754: 0.08702762348901416
Position 3769: 0.07592338922564254
Position 3827: 0.0751196068059016
Position 2089: 0.07361540536538098
Position 1720: 0.07337433698618973
Position 1320: 0.06098549113728678
Position 6005: 0.06023044808505031
Position 3128: 0.059125029919981975
Position 3291: 0.05576767194322067
Position 4015: 0.049610186636753935
Position 827: 0.03152588994009776
Position 2751: 0.025362758911667546
Position 3898: 0.02497590190793295
Position 7681: 0.020349355686742364
Position 3594: 0.014001450889262756
Position 219: 0.013681629982796203
Position 1748: 0.009107518515153635
Position 3240: 0.009032018819629867
Position 2520: 0.008793547720314453
Position 180: 0.008039580678609392
Position 6148: 0.007811201469991702
Position 2733: 0.007729218299111159
Position 7259: 0.00714461057705147
Position 3283: 0.006775298252131055
Position 71: 0.006517151854108025
Position 1260: 0.006339855804623691
Position 6302: 0.0058894990806028355
Position 1757: 0.005271578881444736
Position 5655: 0.0039673020807077086
Position 1752: 0.0038693563374654267
Position 1866: 0.003602926888719791
Position 349: 0.003544649481957874
Position 4083: 0.0032062844416527246
Position 2043: 0.002946958506798603
Position 8037: 0.0027235792255457993
Position 1728: 0.0026211710227636276
Position 8071: 0.0026045743360433174
Position 5187: 0.0018788318549985941
Position 2999: 0.0018640001412287362
Position 3825: 0.0017262817356610276
Position 8197: 0.001657809582180196
Position 336: 0.0015759294598334966
Position 270: 0.001513204348504706
Position 562: 0.001446105392300903
Position 2770: 0.001257656101264531
Position 8713: 0.0012566613129628703
Position 1713: 0.0012248688512603878
Position 1086: 0.0011969005492968544
Position 629: 0.0011666133730904265
Position 765: 0.001130050850684968
Position 7235: 0.0010142004505252027
Position 430: 0.0010127217542742492
Position 6256: 0.0009773452955203512
Position 3499: 0.0009503467947393233
Position 1410: 0.0009096072105718679
Position 3104: 0.0008382383425115237
Position 6024: 0.0008146222892410908
Position 4264: 0.0006596168858524612
Position 29: 0.0005944178536716575
Position 931: 0.0005598415603672503
Position 7958: 0.0005543524974405131
Position 3860: 0.0005112193898749247
Position 693: 0.0004922644543168163
Position 8516: 0.00041137125581488225
Position 1690: 0.0003725932991903606
Position 1106: 0.00037077706469917194
Position 3775: 0.0003470552939326728
Position 921: 0.00026795264429315714
Position 3094: 0.00019463703591005493
Position 4258: 0.0001924594981571037
Position 325: 0.00015548002190250387
Position 927: 0.0001479496781855022
Position 1264: 0.0001341175297189297
Position 2797: 0.0001306299259872104
Position 1218: 0.00012113037601216529
Position 8730: 0.00012016015080809846
Position 68: 0.00011993051597359798
Position 1345: 8.24068888127148e-05
Position 1293: 7.759030551274304e-05
Position 2735: 6.27805094378145e-05
Position 65: 5.3524365928543256e-05
Position 2445: 4.691267351909034e-05
Position 608: 3.155077523344895e-05
Position 2380: 2.990883493113291e-05
Position 2565: 2.985373273151331e-05
Position 454: 2.4699345542403608e-05
Position 633: 2.1515497829461207e-05
Position 7701: 2.117086336242546e-05
Position 619: 1.9270352510714446e-05
Position 2867: 1.7297580461805775e-05
Position 906: 1.699188794255722e-05
Position 642: 1.669255634902425e-05
Position 8055: 1.4647508847924826e-05
Position 2757: 1.2786093568343787e-05
Position 2778: 1.1140790577918441e-05
Position 2775: 1.1073863204592175e-05
Position 718: 1.0391884484361438e-05
Position 467: 8.898432948940608e-06
Position 1487: 8.393801446365603e-06
Position 568: 3.883695584774219e-06
Position 998: 3.4220098979197306e-06
Position 703: 3.0231429062646926e-06
Position 967: 2.517075519057188e-06
Position 819: 2.2086009854111095e-06
Position 351: 1.9582528363563383e-06
Position 969: 1.2497532137092144e-06
Position 416: 1.1107064650057186e-06
Position 600: 8.671150437382461e-07
Position 598: 7.637693024370526e-07
Position 933: 4.202871492434295e-07
Position 483: 2.8291582891119797e-07
Position 897: 2.3316901502661284e-07
Position 1176: 2.055349536144335e-07
Position 323: 1.2736257675201665e-07
Position 554: 8.896981353354701e-08
Position 381: 7.72158950473287e-08
Position 552: 7.193263079792089e-08
Position 8032: 1.2729789942596809e-08
Position 410: 5.58870431199295e-09
Position 438: 3.963082134471346e-09
Position 1568: 2.0397981788724173e-09
Position 7821: 1.2404570547039567e-09
Position 2066: 3.2934896057110005e-10
Position 813: 5.018452393726509e-11
Position 843: 3.661634884294079e-11
Position 299: 1.7840145831707423e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7634: 0.9988935128133654
Position 2340: 0.9231356291035473
Position 7911: 0.7393533320333295
Position 2650: 0.7087482650833785
Position 8606: 0.4900148392369095
Position 8629: 0.29165108498085146
Position 3713: 0.17914762319783478
Position 2595: 0.1330371574705195
Position 2896: 0.13044503010265462
Position 3127: 0.10126066322520703
Position 1189: 0.10094947789208684
Position 1146: 0.09108896753900732
Position 7412: 0.08177168004393057
Position 3054: 0.06719915842232631
Position 702: 0.0623345562652913
Position 1085: 0.051400222062320554
Position 5802: 0.05132080224824097
Position 1614: 0.04882845206292908
Position 2394: 0.04513039942243371
Position 1611: 0.036389721956279354
Position 7380: 0.036115163684104994
Position 1956: 0.028256572936911206
Position 3680: 0.02350012599462228
Position 7876: 0.01483290051378698
Position 7747: 0.014071309085555704
Position 8123: 0.01402364343900606
Position 2962: 0.012767355723164836
Position 8670: 0.012203918656750974
Position 1820: 0.01158232460383016
Position 8695: 0.011434916101860815
Position 6055: 0.011416457402825967
Position 1993: 0.010603187800691107
Position 2256: 0.010187681197958575
Position 1099: 0.009108411265631045
Position 3376: 0.00872302991873035
Position 1597: 0.008534139726158223
Position 3857: 0.00806476835446653
Position 2861: 0.007822263058066624
Position 8256: 0.007548944240314761
Position 2689: 0.0074790134284574115
Position 3804: 0.007379354722149439
Position 2657: 0.006756279012079881
Position 1009: 0.006480291869022675
Position 450: 0.006220691172462399
Position 1996: 0.005828203701345611
Position 5811: 0.0050913483839878145
Position 3922: 0.005057239340828797
Position 7090: 0.005030550498918151
Position 1903: 0.004815546356143192
Position 3123: 0.004617834092009988
Position 3974: 0.004512163080401657
Position 1586: 0.004445718999801962
Position 1775: 0.0043333678243185104
Position 3417: 0.0041391101620827766
Position 2347: 0.004051193503872634
Position 8419: 0.0040429861847902674
Position 8280: 0.0038589223627198996
Position 2841: 0.003846791474746874
Position 3091: 0.0037245027275769134
Position 2940: 0.0035910816372921057
Position 5785: 0.0034252929550711766
Position 3240: 0.003294024167419918
Position 6226: 0.003261588443288932
Position 5279: 0.0030874222117592528
Position 3521: 0.002933222157491493
Position 8580: 0.002551394136689304
Position 7870: 0.002484090395123005
Position 1242: 0.0022150795133428387
Position 1640: 0.0021579701850430793
Position 8095: 0.0020159528548240493
Position 2152: 0.0019916264504103312
Position 5110: 0.0018788318549985933
Position 6939: 0.001861797978197471
Position 8422: 0.0018514625711968762
Position 2366: 0.0018254106905926468
Position 8698: 0.0017858919504144565
Position 8650: 0.0017400538179454634
Position 3267: 0.001708692220428558
Position 403: 0.001533405271550462
Position 677: 0.0014424083396608037
Position 3577: 0.0014254899535644102
Position 3184: 0.001412329110285549
Position 7129: 0.0012664625504610477
Position 5735: 0.001204111426755993
Position 2013: 0.0011786593028321702
Position 2019: 0.0010955749511512257
Position 1923: 0.0010153131734549617
Position 2615: 0.0009739691481999652
Position 7917: 0.0008649525695939985
Position 7751: 0.0008563684769388463
Position 4065: 0.0008520763840095649
Position 3945: 0.0008459368919667194
Position 8638: 0.0008368184519079807
Position 2066: 0.0008278742804082157
Position 3017: 0.0008114340611028172
Position 2966: 0.0007757615740527352
Position 8067: 0.0007373838222369097
Position 1875: 0.000648246709553608
Position 5257: 0.0006086462421352882
Position 2042: 0.000608236473734791
Position 1522: 0.0006046977223430283
Position 7845: 0.000593262163861304
Position 7951: 0.0005842120489136278
Position 1846: 0.0005299900060314404
Position 8806: 0.0005236362788402205
Position 8809: 0.0005003344578979523
Position 3131: 0.0004797509027839638
Position 8499: 0.00045175363030923964
Position 3455: 0.0004487188101596662
Position 2976: 0.00044776266168176617
Position 682: 0.0004085892458679258
Position 619: 0.0003969409495342056
Position 312: 0.0003775861097909025
Position 8826: 0.00035217433700597263
Position 8556: 0.00035006647869400995
Position 733: 0.00033016903547062546
Position 2424: 0.0003209067853250628
Position 8055: 0.00031681615989088036
Position 7887: 0.00031120460995192993
Position 552: 0.00028325669530069166
Position 2400: 0.00027296821006796184
Position 5261: 0.00027123362681316806
Position 1719: 0.0002592432342243291
Position 8354: 0.0002529679104434872
Position 1700: 0.0002469759614731516
Position 960: 0.000245616113295046
Position 2669: 0.0002444157239616591
Position 624: 0.00023660330042700535
Position 2624: 0.0002117671919055118
Position 906: 0.0002115074520699436
Position 7550: 0.00020225764648993294
Position 2636: 0.000198656680761945
Position 1678: 0.00019234376274466884
Position 8101: 0.00019037088483038825
Position 2662: 0.0001894800008582206
Position 1856: 0.00017165800402121366
Position 8036: 0.00016603827503864447
Position 7644: 0.0001588063822531551
Position 7958: 0.00015821434966972997
Position 1778: 0.00015738552841055605
Position 3545: 0.00015499930297010258
Position 2901: 0.00015292811884742516
Position 1065: 0.00014571203532721844
Position 318: 0.00014487569382818096
Position 1563: 0.00013669401568229748
Position 1209: 0.00012907837712290097
Position 8722: 0.00011942864379659024
Position 575: 0.0001184050011411215
Position 726: 0.00011710677444223442
Position 8513: 0.00011617306894919085
Position 7961: 0.00011242572957553267
Position 1437: 0.00010812850961192493
