Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  1000
Partition function (log Z): 31.16576493127466

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 0.9999947549140505
Position 2026: 0.9977517499694802
Position 32252: 0.9650804459999608
Position 15699: 0.9639555772608993
Position 27885: 0.9607638389593125
Position 31905: 0.9232661139666035
Position 24410: 0.9078842213855417
Position 23901: 0.8861458025960691
Position 366: 0.8322900749032144
Position 30055: 0.8300695481967675
Position 31526: 0.7963841157183086
Position 31161: 0.769403701290324
Position 29702: 0.7603097515211782
Position 7992: 0.237459677650508
Position 7305: 0.2201832659326349
Position 5315: 0.1995641700771526
Position 28877: 0.17141506203750345
Position 30020: 0.15830184646373985
Position 2442: 0.15230736324256983
Position 16146: 0.1451044455847243
Position 31079: 0.14175030008818926
Position 31407: 0.13392389512334166
Position 7633: 0.1306370645871267
Position 28141: 0.1292952494675477
Position 7860: 0.12908978109021169
Position 18595: 0.10308835997593946
Position 775: 0.10070745178535466
Position 24587: 0.09135071028227527
Position 15946: 0.08693635262811196
Position 19904: 0.08433284343080807
Position 7346: 0.07483902382960558
Position 32110: 0.07269638180462254
Position 18925: 0.06667805676018103
Position 23905: 0.06383959596463061
Position 4755: 0.06254735945246756
Position 17866: 0.05764614390300764
Position 14034: 0.055505346373306966
Position 29757: 0.055117243978943346
Position 27484: 0.05403176672301987
Position 27461: 0.05106836879353305
Position 23356: 0.05001425314185471
Position 31353: 0.043614341553886
Position 7169: 0.04155084620639762
Position 23052: 0.041088252485968216
Position 18367: 0.038441004382807974
Position 1469: 0.034976945159404936
Position 15708: 0.03302621378200471
Position 2860: 0.030839845109859428
Position 16927: 0.029390440879832638
Position 1247: 0.02893932154112441
Position 10976: 0.02776671833653332
Position 7073: 0.027392248628107154
Position 13430: 0.02712535261346012
Position 2411: 0.025324655564864417
Position 31896: 0.024550458959826688
Position 2439: 0.023249301350071982
Position 31552: 0.022568383964064284
Position 20586: 0.022060069558261317
Position 4978: 0.02156015101062722
Position 29826: 0.020654155807587782
Position 27914: 0.019372155020778752
Position 260: 0.019300048405920863
Position 13446: 0.018360573261153267
Position 1864: 0.017915143739791497
Position 27455: 0.017269642223437166
Position 441: 0.016612288884339632
Position 31171: 0.016563360861428258
Position 3202: 0.016358844496259562
Position 16136: 0.01592442419028441
Position 23032: 0.01548949551295403
Position 20597: 0.01542200882518177
Position 31183: 0.015008700927303527
Position 29479: 0.013118468396725284
Position 30404: 0.009306130562763448
Position 7434: 0.009058126722635212
Position 17177: 0.009040941250347203
Position 19353: 0.008965120803361376
Position 16141: 0.008578531632870867
Position 31928: 0.008360024268637842
Position 20632: 0.007759415625779291
Position 26795: 0.007556932073287026
Position 17710: 0.006810438606078065
Position 27905: 0.0066555384569002025
Position 639: 0.0064215079272061165
Position 476: 0.006378762342804944
Position 22644: 0.006025628563513559
Position 27997: 0.0055029424883394264
Position 25816: 0.005406104301984476
Position 16648: 0.005282751928826093
Position 1859: 0.005208021659493553
Position 27417: 0.005171985602153228
Position 1515: 0.004999777103326615
Position 265: 0.0049245855150604
Position 26401: 0.0046847367751242115
Position 1412: 0.004420716793941237
Position 1601: 0.0043901212512565254
Position 3880: 0.0043841016353677945
Position 2299: 0.0043095507795467385
Position 31909: 0.004296623372165295
Position 18625: 0.004197630514703711
Position 7721: 0.003923779046238447
Position 18424: 0.003864896518504908
Position 23872: 0.0038195770806203825
Position 30435: 0.0035530858305693374
Position 24827: 0.0034765457417918204
Position 23947: 0.0034288089431491796
Position 23449: 0.003234883781657827
Position 20365: 0.003220071008386744
Position 29494: 0.003187580917875268
Position 27850: 0.0031786218234310603
Position 18119: 0.0031202208034105967
Position 2961: 0.0031089194321070723
Position 22886: 0.003093832640328118
Position 28782: 0.003088908400117261
Position 3050: 0.002951128950445327
Position 4290: 0.0028608722044603263
Position 24814: 0.002806478391493544
Position 28218: 0.002691479523640298
Position 3524: 0.002665586386786217
Position 2885: 0.0026566549605127536
Position 18838: 0.0025788316531379055
Position 28851: 0.0024538754916293612
Position 370: 0.0024401910803512833
Position 5108: 0.0023847598581231448
Position 28885: 0.002286376701398217
Position 16158: 0.0022305451057993333
Position 3227: 0.0021076916376590172
Position 32193: 0.0018294203996359584
Position 32726: 0.001798741415032547
Position 31561: 0.0016893027027422456
Position 741: 0.0016088556729395775
Position 1807: 0.0015943251875054807
Position 15984: 0.0015833973669975136
Position 1157: 0.0015585475600907318
Position 62: 0.001550750074437728
Position 1853: 0.001542455913332761
Position 28519: 0.0015277678465241502
Position 30062: 0.00144410008581875
Position 31022: 0.0013215691635707347
Position 15671: 0.00124453237231376
Position 28147: 0.0012158149421703072
Position 3343: 0.00112711875014002
Position 901: 0.0011076156642085464
Position 28038: 0.0010770617729614575
Position 6122: 0.0010154004584380862
Position 16032: 0.0010127507276880782
Position 973: 0.0010085286659439684
Position 4368: 0.0009969563903198693
Position 30350: 0.0009883804313368584
Position 4457: 0.000971453491184351
Position 910: 0.0009234661491789503
Position 27419: 0.0009132727340359923
Position 25399: 0.0009039713227516811
Position 30699: 0.0008959962226586181
Position 3350: 0.0008882411020397841
Position 23939: 0.0008710385257421913
Position 16180: 0.000828629079565699
Position 5219: 0.000765999863857035
Position 30119: 0.0007637816314919736
Position 19451: 0.0006972788561775931
Position 162: 0.000682888830249438
Position 4658: 0.0006760178997894128
Position 24367: 0.0006722680121094945
Position 19276: 0.0006666939987582505
Position 353: 0.0006575940926703009
Position 17209: 0.0006158179997605471
Position 19082: 0.0006144409302928364
Position 447: 0.000604080724968634
Position 18549: 0.0005741466548239825
Position 952: 0.0005578164330998311
Position 31948: 0.0005558844101606112
Position 28097: 0.000537682631732107
Position 15720: 0.0005248492821961954
Position 31261: 0.0005209023295718733
Position 18599: 0.0005183861360421676
Position 6891: 0.0004977469690470116
Position 18762: 0.0004824394217046945
Position 222: 0.00043243050250403586
Position 31594: 0.00042972123487727
Position 22484: 0.0004238428538444048
Position 16119: 0.00041335435008997394
Position 25007: 0.0003974207373574297
Position 31955: 0.00037953732692688427
Position 31158: 0.00037693060963979203
Position 24464: 0.00037446008069414626
Position 31923: 0.0003701542457543576
Position 679: 0.0003632808823641822
Position 27224: 0.00036304406559625724
Position 31202: 0.00033993938231715427
Position 26595: 0.00032579934554263464
Position 3857: 0.00032111910027642895
Position 1770: 0.00029196347016367596
Position 32748: 0.0002837875023514332
Position 26569: 0.0002628111895338283
Position 5932: 0.00026094271853987664
Position 26414: 0.00024898784965243277
Position 654: 0.00023884772236789888
Position 27846: 0.00022706158310552721
Position 4018: 0.00020891152542832142
Position 27272: 0.00019058797748634454
Position 30362: 0.00019027271189696682
Position 468: 0.00018269399283910186
