Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  1000
Partition function (log Z): 15.351104204923296

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9831436162250532
Position 8056: 0.9452989369849844
Position 7797: 0.9282555011997639
Position 475: 0.904379313710488
Position 6231: 0.8315489887610206
Position 7116: 0.4453374322586024
Position 7078: 0.34172718988912865
Position 3166: 0.32483295320251204
Position 6787: 0.1438055424621719
Position 5847: 0.12540731810682385
Position 7107: 0.10362380964207694
Position 6163: 0.10312424746835197
Position 7169: 0.09644899922100511
Position 7770: 0.07146181551910276
Position 3377: 0.07094492100448473
Position 79: 0.06241901106283343
Position 975: 0.051826837006836005
Position 542: 0.04265326246071485
Position 1426: 0.03658050048379764
Position 1040: 0.030816819077404984
Position 1553: 0.025440112475079758
Position 69: 0.02243620727172148
Position 1305: 0.02073144510514018
Position 9387: 0.019909168379460458
Position 6240: 0.018381858840988658
Position 4451: 0.016764052719318082
Position 9665: 0.01649306746144866
Position 6317: 0.016391172220217645
Position 3003: 0.01295230905558821
Position 6302: 0.011772967446380414
Position 9240: 0.011176790036372179
Position 5697: 0.011040740240617694
Position 2872: 0.009595355058749169
Position 7334: 0.009190279190010656
Position 1906: 0.008966869136081483
Position 5432: 0.008639452605306849
Position 2073: 0.007760329080865364
Position 9600: 0.006846873408428905
Position 2969: 0.005263931789918029
Position 2592: 0.004796613052080009
Position 9409: 0.004264251463186988
Position 4255: 0.004144546419014022
Position 72: 0.004136896959772112
Position 826: 0.004110277937435878
Position 3875: 0.0034098746371293486
Position 6174: 0.0033531420089408836
Position 9563: 0.0026083366480089314
Position 481: 0.0024887464281925253
Position 7990: 0.002302065889316397
Position 6400: 0.0022643808385173665
Position 564: 0.002061908375883049
Position 6574: 0.002007229937295562
Position 7191: 0.0018963886006354712
Position 5535: 0.0017342197332074769
Position 6747: 0.0016900672574990498
Position 9570: 0.0016838766449098902
Position 1233: 0.001668999806891669
Position 4456: 0.0015822560064065354
Position 1300: 0.0014868110629057635
Position 3056: 0.0013377398919162248
Position 4499: 0.0012624112474050556
Position 6069: 0.0011688209352906953
Position 7366: 0.0010655636125174517
Position 7339: 0.0010638428707739555
Position 1237: 0.0010154257817663898
Position 7943: 0.0010053662723027565
Position 6188: 0.0008964766315692022
Position 7060: 0.0006549820069457858
Position 6107: 0.000649227036614564
Position 4299: 0.0006269962902125893
Position 2456: 0.0005807325295348383
Position 9461: 0.000578822630193162
Position 1686: 0.0005524695146316931
Position 1225: 0.0005127513178164641
Position 7419: 0.00048133823887556645
Position 4128: 0.0004728714558444111
Position 2890: 0.00047050966880653644
Position 6260: 0.00043765631034776016
Position 6617: 0.00041843168375321624
Position 489: 0.0003669694387200565
Position 8175: 0.0003150216857950009
Position 7315: 0.00030560391024401655
Position 7402: 0.0003019386780326151
Position 6864: 0.0002685128262464089
Position 7347: 0.0002658550112857313
Position 1603: 0.00026340110568269813
Position 2197: 0.00025017287915480294
Position 3381: 0.0002464935515618763
Position 6880: 0.00023955891915260707
Position 1069: 0.0002354377716459506
Position 353: 0.00022162844148849818
Position 7064: 0.00021478101063507156
Position 148: 0.00021374345248153078
Position 3706: 0.0002058156429358739
Position 6870: 0.00020421455274303549
Position 7323: 0.00020274155913058394
Position 9158: 0.00018732380735284661
Position 999: 0.0001821400239607083
Position 6568: 0.0001780422491957914
Position 8605: 0.00017059279524153222
Position 1898: 0.00016493390094212283
Position 1098: 0.00015314959137938374
Position 2851: 0.00014791177284024138
Position 691: 0.00014719297276011555
Position 92: 0.0001404329481578668
Position 30: 0.00013863042381862824
Position 1675: 0.00013638718942628037
Position 1640: 0.00013427656777871812
Position 1001: 0.0001302513588390318
Position 8147: 0.0001256006412925378
Position 1355: 0.00012011706783036002
Position 3323: 0.00011118599065698608
Position 7801: 0.00011020785820032113
Position 9422: 0.00010983412731301552
Position 8252: 0.00010013018039076384
Position 9029: 9.995310170122989e-05
Position 2741: 9.705090098426329e-05
Position 1680: 9.138014041536469e-05
Position 1391: 8.405620465099551e-05
Position 128: 7.426368164107743e-05
Position 60: 6.580778659199608e-05
Position 8954: 6.480283617793782e-05
Position 1206: 6.412075995504439e-05
Position 1371: 6.235470100760332e-05
Position 6699: 6.176588182766234e-05
Position 8375: 5.1744467175983254e-05
Position 625: 4.946805136051401e-05
Position 9416: 4.900258337673818e-05
Position 1243: 4.692780128004667e-05
Position 160: 3.8853818643807544e-05
Position 1182: 3.830033303140907e-05
Position 9868: 3.3427337419957064e-05
Position 2225: 3.248557678000013e-05
Position 6208: 2.8439057393141092e-05
Position 963: 2.350330206672159e-05
Position 2118: 2.2843421732457666e-05
Position 7207: 2.1711187032336985e-05
Position 7132: 2.087947539234317e-05
Position 1867: 1.915776468770833e-05
Position 8000: 1.648805438144067e-05
Position 9788: 1.5638563716443477e-05
Position 7233: 1.4242477435161015e-05
Position 8060: 1.2224888583651858e-05
Position 7810: 1.1647387479253645e-05
Position 8527: 1.1603298666192384e-05
Position 7503: 8.094991812736576e-06
Position 279: 6.7656671223034346e-06
Position 579: 5.927337630848167e-06
Position 1057: 4.316692781914316e-06
Position 552: 4.2210838881963246e-06
Position 923: 3.7717211273727905e-06
Position 989: 3.0338224705386876e-06
Position 908: 2.9019742874990395e-06
Position 11: 2.6401029616893086e-06
Position 686: 2.5172938363674976e-06
Position 7755: 2.019215334012539e-06
Position 961: 1.8954043189840033e-06
Position 887: 1.519989455297743e-06
Position 1091: 1.5045902090965106e-06
