Gene = ZNF789
index = 1623
Annotated 5SS: [  216  3640  6947 11303]
Annotated 3SS: [ 3561  6819 11188 13634]
SMsplice 5SS: [   95  3640 11013 11303]
SMsplice 3SS: [ 3561 10897 11188 12165]
top_k =  1000
Partition function (log Z): -7.384768781856954

Sorted 5' Splice Sites (High to Low Probability):
Position 3640: 0.9278947488142144
Position 11303: 0.6361129550081711
Position 95: 0.5792661491833789
Position 11013: 0.5719516125549541
Position 9437: 0.47437146456490525
Position 216: 0.3306946317906591
Position 6772: 0.2286815398239367
Position 6947: 0.1965320878558715
Position 5516: 0.14383846534843925
Position 11307: 0.11019367230054414
Position 8894: 0.09602803346767197
Position 666: 0.08738167411180044
Position 747: 0.06985509185970165
Position 4150: 0.0570981753965535
Position 11288: 0.04673435421979509
Position 7209: 0.04610998800275178
Position 13718: 0.039857790640283906
Position 5433: 0.038973613014655385
Position 5553: 0.035958724071106084
Position 9604: 0.03245242738665013
Position 12271: 0.027916604647222554
Position 411: 0.022169221077029042
Position 7272: 0.019066600824765453
Position 254: 0.016363625877753907
Position 12528: 0.013108501983746343
Position 263: 0.013028784581723976
Position 459: 0.010085357237140921
Position 470: 0.008845582531032972
Position 6419: 0.008748119644067607
Position 3127: 0.006427221704949181
Position 12391: 0.00567471153901921
Position 6630: 0.0054890039734521055
Position 5490: 0.00301241332203817
Position 306: 0.0029756385191777
Position 139: 0.0029591380862861935
Position 250: 0.0028592431999297264
Position 4093: 0.0027254595001378022
Position 4643: 0.002577612417796906
Position 41: 0.002036773455236846
Position 11396: 0.0016694173826886937
Position 5455: 0.0016312938995527357
Position 1057: 0.001623035182452162
Position 6070: 0.0011580214336663717
Position 2711: 0.0011180121066514822
Position 439: 0.0011179357397107818
Position 2189: 0.001105446029311417
Position 8179: 0.0010250371595393662
Position 2086: 0.0009277523390749847
Position 3242: 0.0007827191179962866
Position 1539: 0.0007141252678127623
Position 2321: 0.0006301835774550586
Position 478: 0.0005724810622314186
Position 3311: 0.000487591608657717
Position 8203: 0.00048364141218169273
Position 4022: 0.0004592584455445789
Position 102: 0.00045904503079085006
Position 3107: 0.000401388668534314
Position 433: 0.00038137296840155545
Position 391: 0.00035462115302166614
Position 208: 0.00033599427599884335
Position 8718: 0.0003218687300554225
Position 428: 0.00025467746066435787
Position 1571: 0.0002517728641232742
Position 8896: 0.00024386177373437212
Position 6887: 0.00022362327767701007
Position 6910: 0.00022045537528410288
Position 2625: 0.00020879284832607607
Position 5354: 0.000203732179333448
Position 5459: 0.00020318405531994594
Position 7162: 0.0002029896803131357
Position 3318: 0.00019758037188055152
Position 631: 0.00018371759898146476
Position 3910: 0.00016482249536679
Position 178: 0.0001499801474431467
Position 4601: 0.00014250204730054925
Position 513: 0.000140688469867772
Position 3839: 0.00013356486591654173
Position 2496: 0.0001332358927928146
Position 2937: 0.00012558340300816988
Position 875: 0.0001240827413929053
Position 238: 0.00011411972071123288
Position 7766: 0.00010944875257151226
Position 456: 0.00010930617219600537
Position 907: 0.00010879427806440592
Position 1313: 8.342742728715997e-05
Position 6393: 7.948393352810143e-05
Position 3059: 7.811094799529837e-05
Position 2121: 7.46461754231406e-05
Position 2371: 6.255044425277048e-05
Position 1695: 5.810779016203715e-05
Position 1836: 5.5296981402036515e-05
Position 7056: 4.859336950240444e-05
Position 6937: 4.154332150783315e-05
Position 4058: 3.975642711245656e-05
Position 4138: 3.819569718542521e-05
Position 7738: 3.080636210456074e-05
Position 3917: 3.0435811970828657e-05
Position 4892: 2.7745909169551408e-05
Position 4776: 2.075342872957974e-05
Position 11598: 1.5420226732258946e-05
Position 348: 8.677984712161296e-06
Position 530: 7.028585951684475e-06
Position 484: 5.428438972949555e-06
Position 82: 4.9515266640777e-06
Position 310: 3.503485937891513e-06
Position 3724: 1.756571555594135e-06
Position 472: 1.6722182777246792e-06
Position 241: 1.4796451767855023e-06
Position 77: 1.1245985356961237e-06
Position 453: 9.225590252512737e-07
Position 236: 8.854210607681026e-07
Position 74: 8.56343859290474e-07
Position 536: 7.466153833113129e-07
Position 367: 6.774082198828068e-07
Position 360: 6.551257514719495e-07
Position 552: 5.504570185450893e-07
Position 545: 4.836948752162493e-07
Position 80: 2.9906939642587045e-07
Position 520: 1.2888751628254706e-07
Position 463: 5.8115910624721176e-08
Position 506: 1.4312326231602411e-08
Position 1059: 1.1907064828103497e-08
Position 362: 6.814157641143514e-09
Position 86: 2.928169708132059e-09
Position 331: 5.204842659080633e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3561: 0.8931753216710672
Position 11188: 0.8053049361717892
Position 10897: 0.5862977041200749
Position 9321: 0.38183445559198553
Position 12165: 0.23279225591966327
Position 6606: 0.19224440524766215
Position 13634: 0.1893381028958586
Position 12366: 0.16638185698960645
Position 6819: 0.11619664614966409
Position 12471: 0.1136934284623865
Position 5432: 0.10969406244478347
Position 8640: 0.09607719098379684
Position 5269: 0.09410337173896201
Position 664: 0.09260376822135737
Position 13595: 0.08199888802131214
Position 9118: 0.07743598779569204
Position 7027: 0.06213397545741074
Position 14368: 0.05587618356099292
Position 12390: 0.04589178084350864
Position 6751: 0.03989379307943956
Position 6860: 0.03039017305665285
Position 4021: 0.028231700118495243
Position 11475: 0.025887524287960786
Position 13806: 0.024937063131959113
Position 9267: 0.0231290302900818
Position 14281: 0.022394963996726774
Position 340: 0.022193004071324244
Position 3962: 0.020317039196040713
Position 293: 0.0193134563167081
Position 13856: 0.0183186246458506
Position 11383: 0.01592759674980876
Position 9096: 0.01546312839340099
Position 3500: 0.014775923908382053
Position 8661: 0.012984559444007114
Position 6535: 0.012625157837288492
Position 6794: 0.011313862660050496
Position 6350: 0.01121620820577192
Position 9518: 0.010020069098905104
Position 3448: 0.009466061994832931
Position 9400: 0.009259082392887747
Position 5358: 0.008757350991445
Position 5277: 0.008330079345659018
Position 3566: 0.007890838546469572
Position 6837: 0.007618886647958903
Position 8636: 0.006925658843964382
Position 6807: 0.006443672084056722
Position 7128: 0.006305918584988882
Position 561: 0.005451992808852049
Position 12673: 0.005383230891855422
Position 2985: 0.005127528208578205
Position 4061: 0.004662390911704449
Position 6492: 0.003844665010499889
Position 5331: 0.0036201465826764248
Position 513: 0.003449299647890682
Position 14116: 0.0034203616864278722
Position 12506: 0.0029286071079331314
Position 592: 0.00286646395355693
Position 12709: 0.0028287045069340985
Position 3818: 0.0027873671239197415
Position 4519: 0.0026545602070118628
Position 12527: 0.0025868815711452228
Position 520: 0.0025025145496707433
Position 3929: 0.002335851058035333
Position 437: 0.0022115155990560754
Position 13126: 0.002157365285164324
Position 6504: 0.002135153383252118
Position 6786: 0.002020359551664219
Position 12670: 0.001785997867388985
Position 6165: 0.001679627702723374
Position 530: 0.0016548095522607692
Position 11444: 0.001560213427011689
Position 6538: 0.001428820762459378
Position 8119: 0.00128697716426486
Position 1939: 0.0012295940047286854
Position 3965: 0.0012210369509682705
Position 5928: 0.0010687132722532757
Position 3463: 0.0010223544893573203
Position 8111: 0.0010043425260102849
Position 3008: 0.0010010442140200603
Position 6168: 0.0009932155210933572
Position 14232: 0.0009603616281217673
Position 3529: 0.0009369217658252746
Position 12445: 0.0009287213319865077
Position 14424: 0.0008917324978403767
Position 2183: 0.0008361559008192866
Position 14533: 0.0008132429818657889
Position 6440: 0.0007417988125911284
Position 7189: 0.0006923021541473718
Position 2920: 0.0006401338030653883
Position 7928: 0.0006074126817527215
Position 13554: 0.0005618419674557476
Position 10141: 0.0005437398679287778
Position 10976: 0.0005088657597233251
Position 6209: 0.0005025132917257221
Position 6822: 0.0004933924177054565
Position 536: 0.0004472916226476647
