Gene = ATG10
index = 106
Annotated 5SS: [   282  15654  86578 192513 206563 280635 281405]
Annotated 3SS: [ 15533  86469 192373 206464 280536 281288 282042]
SMsplice 5SS: [   282   2037   6825  15654  22344  38609  70552  78565  83310 111991
 121930 126098 129263 180391 192513 204342 239704 255302 261621 262491
 270858 281405]
SMsplice 3SS: [  1922   6656  15533  22172  38414  70483  78494  83189 111906 121851
 126021 129165 180183 192373 204236 239602 255196 261485 262318 270771
 281288 282042]
top_k =  1000
Partition function (log Z): -136.3792715353861

Sorted 5' Splice Sites (High to Low Probability):
Position 15654: 0.9387842538314882
Position 2037: 0.8975847704566347
Position 282: 0.8416255768858902
Position 6825: 0.589960267444753
Position 22344: 0.5346653215900896
Position 9393: 0.2850272166038703
Position 8959: 0.18948126514386263
Position 567: 0.12619332492464977
Position 22602: 0.06780349803396983
Position 438: 0.06346034960778006
Position 22507: 0.04632997725907656
Position 382: 0.03159497421701478
Position 15753: 0.02456598459490788
Position 571: 0.023655895226467626
Position 1277: 0.020922770322467067
Position 4777: 0.015560574281440823
Position 574: 0.012345449329100883
Position 839: 0.011602695661585264
Position 1707: 0.011210631472282144
Position 4567: 0.010912636537461327
Position 3917: 0.009096226389740147
Position 83: 0.008437046217333368
Position 4303: 0.008330747039776114
Position 1515: 0.008079195013554327
Position 5806: 0.006918032857855865
Position 1248: 0.0032886641838209144
Position 260: 0.0029508384775902203
Position 547: 0.00232541222717999
Position 5797: 0.002120210527124911
Position 155: 0.0020487740150261402
Position 524: 0.0014548445508601108
Position 15625: 0.001340157143951491
Position 2068: 0.001221382584231812
Position 7658: 0.0011239913999579827
Position 1763: 0.0010986374697515798
Position 726: 0.000993600114780356
Position 8253: 0.0009543935485929191
Position 5802: 0.0009261310627668505
Position 1651: 0.0008676767349064293
Position 6780: 0.0007158795442056577
Position 7320: 0.0007036318226205018
Position 2875: 0.0006772805432976915
Position 286: 0.0006193732577224792
Position 339: 0.00033580472409127667
Position 1678: 0.0002937317351817436
Position 1070: 0.00028939462292823656
Position 7806: 0.00028932233781449226
Position 6789: 0.00028105572474895594
Position 506: 0.0002618903807940187
Position 195: 0.00014947390699460668
Position 689: 0.0001358676770508467
Position 1366: 0.0001329679047338482
Position 308: 0.00010691295467874777
Position 854: 0.00010137895463789866
Position 1541: 9.950086129613922e-05
Position 150: 9.849794025819768e-05
Position 311: 8.298504511759631e-05
Position 8911: 7.667036735170851e-05
Position 1851: 5.5879079171614073e-05
Position 1715: 5.1335314699269535e-05
Position 160: 4.55024808780029e-05
Position 629: 4.541049342173412e-05
Position 1785: 4.4728634657756995e-05
Position 1802: 4.0181703693249586e-05
Position 428: 3.9914816777434666e-05
Position 1200: 3.471642228360127e-05
Position 1320: 1.3654335946971437e-05
Position 1286: 9.388662869771975e-06
Position 1383: 7.51216912387063e-06
Position 1952: 2.8289835810221075e-06
Position 2148: 2.561327157783806e-06
Position 7654: 1.946515838949678e-06
Position 677: 2.6759298019804127e-07
Position 660: 2.3416662194377984e-07
Position 938: 2.277534045224361e-07
Position 175: 2.1181269804371453e-07
Position 808: 2.1085192667588863e-07
Position 1945: 1.8039334078022858e-07
Position 620: 1.1438851415007411e-07
Position 4264: 1.1121992009492383e-07
Position 1038: 1.0158404140834216e-07
Position 2003: 9.73383500493081e-08
Position 2213: 8.037698387085078e-08
Position 137: 2.2696139840394556e-08
Position 2837: 9.58745450039396e-09
Position 228: 8.508183115194326e-09
Position 3612: 7.526048959936713e-09
Position 452: 6.820203325566278e-09
Position 3587: 5.697716657265512e-09
Position 526: 1.013134697953439e-09
Position 23: 2.555427487497164e-10
Position 401: 1.540929548123492e-10
Position 1058: 8.99216238275904e-11
Position 587: 4.130637777357945e-11
Position 512: 1.7422716827243886e-12
Position 585: 3.590076667761744e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15533: 0.9461157407123083
Position 1922: 0.8947467383305796
Position 6656: 0.5057011477183945
Position 22172: 0.45961977536531884
Position 23130: 0.4171287808158999
Position 22194: 0.22799162125978972
Position 9283: 0.18945114251535242
Position 22422: 0.18876838627138323
Position 8695: 0.13303101636990533
Position 357: 0.11184804845259701
Position 15726: 0.10187449810987986
Position 23010: 0.04917134621156566
Position 6680: 0.042715680411955274
Position 9137: 0.038387356813296754
Position 8900: 0.0312130542653657
Position 9055: 0.028348515711455212
Position 20401: 0.026646055920518264
Position 6730: 0.022899777533103516
Position 23695: 0.022439859094092636
Position 1129: 0.02219794246989261
Position 18018: 0.02133706681670015
Position 22943: 0.019509536174406313
Position 447: 0.01864378509439576
Position 21428: 0.016555407792463304
Position 19279: 0.016234719534484077
Position 19024: 0.014543177236399137
Position 8717: 0.013846870216825369
Position 8858: 0.011931756375745286
Position 4662: 0.011587008401598044
Position 24149: 0.01132785079387826
Position 4489: 0.011059538628840935
Position 9307: 0.010462171345133116
Position 9161: 0.010225290527715146
Position 6658: 0.007979602407211964
Position 1598: 0.007343600802573927
Position 3777: 0.006707375132203616
Position 6662: 0.006295954158347926
Position 18923: 0.00597968868962117
Position 16831: 0.005892184289148042
Position 5599: 0.005352085012985767
Position 9203: 0.005167765512659378
Position 6549: 0.005010697913818463
Position 17595: 0.004946805131910163
Position 21941: 0.004823236975261361
Position 9111: 0.004655926657613573
Position 21981: 0.004234464860077388
Position 17996: 0.003938195805279569
Position 4167: 0.00366929367393471
Position 21424: 0.0033718483199361624
Position 1540: 0.0033121094616189225
Position 13250: 0.0031386837029453354
Position 5614: 0.00274626227619554
Position 15906: 0.0026740398625050253
Position 4596: 0.002559730873363766
Position 1625: 0.002494879634398115
Position 3996: 0.002477808927474109
Position 20774: 0.0022245460091712506
Position 15943: 0.0021413279107314886
Position 1125: 0.0019335281830447865
Position 15752: 0.0018996151130804858
Position 18311: 0.0018188078806314566
Position 16134: 0.0018139319594762918
Position 1702: 0.001712677175081299
Position 16827: 0.001694138624283097
Position 13549: 0.0015880033499369244
Position 3816: 0.0015604157165017517
Position 1454: 0.0015236732459286534
Position 4170: 0.0015186128655032334
Position 414: 0.0014707392060832603
Position 8636: 0.0014285734947649337
Position 15809: 0.0013720366871240914
Position 362: 0.0013262781113667584
Position 17618: 0.0012874660246615934
Position 5693: 0.0011761100940903427
Position 1928: 0.0011623988715634835
Position 6619: 0.0010741299353717454
Position 12663: 0.0010236385451200156
Position 1835: 0.0010121691642226776
Position 11759: 0.0009753921169455273
Position 18331: 0.0008823406086764392
Position 11912: 0.000862156199436581
Position 7539: 0.0008200440177518306
Position 18296: 0.0008069934858119615
Position 683: 0.0007603937337275497
Position 3738: 0.0007562874180114967
Position 2800: 0.0007130677238860001
Position 468: 0.0007117274035822449
Position 7254: 0.0006965561132642504
Position 9722: 0.0006955774636720122
Position 10939: 0.000690913814835482
Position 4020: 0.0006675544517133322
Position 716: 0.0006253297432178002
Position 5713: 0.000596793672114623
Position 11679: 0.0005819473039975885
