Gene = BLZF1
index = 136
Annotated 5SS: [  373  1581  9010 10560 12640 14312]
Annotated 3SS: [ 1502  8569 10359 12510 14091 19026]
SMsplice 5SS: [  373   741  9010  9266 12640]
SMsplice 3SS: [  661  8569  9167 12510 19026]
top_k =  1000
Partition function (log Z): -8.122909409162384

Sorted 5' Splice Sites (High to Low Probability):
Position 741: 0.7118642169336984
Position 9266: 0.701901512450237
Position 9010: 0.5358678018323834
Position 1581: 0.5292160113697826
Position 12640: 0.5242330073334445
Position 14312: 0.44464064878849574
Position 373: 0.43887775612921176
Position 10511: 0.3584933314760061
Position 393: 0.34223302052617366
Position 10560: 0.2039401660757633
Position 19240: 0.18844024625129177
Position 65: 0.16817014784061696
Position 5536: 0.1506230436011851
Position 5224: 0.12315812977863837
Position 4119: 0.09875473063656817
Position 8776: 0.09658416139745737
Position 9572: 0.07513024855366661
Position 10192: 0.05790047892511601
Position 12610: 0.04860047635907473
Position 15618: 0.04695178792524626
Position 287: 0.03864815226461769
Position 5437: 0.03666098862084357
Position 15260: 0.03428274914272996
Position 60: 0.032211964553573925
Position 10436: 0.024093178806184584
Position 4177: 0.021216844347440023
Position 2555: 0.018134275666173975
Position 17654: 0.013866857768492651
Position 5497: 0.012035077941798873
Position 15321: 0.012005434125465127
Position 918: 0.011092319176249298
Position 14369: 0.010514994242862036
Position 266: 0.009715739343603515
Position 937: 0.0090513488902773
Position 16046: 0.008851217266784568
Position 1139: 0.006884660125683385
Position 424: 0.006756308647753595
Position 10541: 0.00665508440919276
Position 13825: 0.0062203006088307495
Position 8873: 0.0060616765383728725
Position 8917: 0.005349767155776706
Position 8836: 0.005337202007270243
Position 10167: 0.00521882200900253
Position 5284: 0.0052013181374939614
Position 291: 0.005010097234685078
Position 2334: 0.004796266360210919
Position 7964: 0.004189191314682686
Position 649: 0.004112529778163785
Position 6694: 0.0035679057186346033
Position 229: 0.0027030440218819077
Position 10475: 0.002474153477733056
Position 10367: 0.002364905701002654
Position 5290: 0.0023510846056469894
Position 774: 0.0022856666861648628
Position 2648: 0.0022057944299177603
Position 222: 0.0018843131851280608
Position 9232: 0.0018182226638997667
Position 13233: 0.0016915604313546759
Position 334: 0.0015613556372617002
Position 2344: 0.0015425208050585375
Position 10203: 0.0014846177069965355
Position 307: 0.0014804922916638338
Position 11807: 0.0014721519320730102
Position 11226: 0.0014086572352051117
Position 10531: 0.0013361875342899274
Position 3092: 0.0012348466674482698
Position 2717: 0.0011434544126794188
Position 1269: 0.0008354116989693263
Position 5964: 0.0007674451229169049
Position 12130: 0.0005202181431919067
Position 80: 0.0005170282707999787
Position 209: 0.00048396332735519234
Position 121: 0.0004226147705309289
Position 119: 0.0003248740547905078
Position 1355: 0.0002542846162898171
Position 28: 0.00021932294682121338
Position 14210: 0.00020769731129324553
Position 755: 0.0002011418102008864
Position 1545: 0.00018478028413752956
Position 765: 0.00017574790574950805
Position 4147: 0.00017277204246793766
Position 1038: 0.00012589231231349511
Position 1156: 9.759571313298122e-05
Position 1298: 8.564500809479196e-05
Position 534: 7.714429072562064e-05
Position 510: 7.525628185980096e-05
Position 298: 7.312101411416336e-05
Position 734: 6.382789951817893e-05
Position 1205: 5.122563356373015e-05
Position 186: 4.869030242891544e-05
Position 786: 4.19041157113828e-05
Position 807: 3.839479447708e-05
Position 219: 3.6321576578875214e-05
Position 947: 2.8727505866806758e-05
Position 90: 2.8675380403605333e-05
Position 447: 2.3169292281202494e-05
Position 54: 2.16456393466254e-05
Position 440: 1.962828941087764e-05
Position 1278: 1.3832583550298041e-05
Position 22: 1.0432107147441403e-05
Position 407: 7.680220495040836e-06
Position 1789: 2.3355704710439604e-06
Position 1446: 1.5555193939531214e-06
Position 125: 1.1018464365005159e-06
Position 546: 9.898109277924154e-07
Position 747: 7.280101442165762e-07
Position 707: 1.7982176960577352e-07
Position 2816: 1.7734932145169168e-07
Position 141: 3.6003650364172753e-08
