Gene = GLMP
index = 598
Annotated 5SS: [ 147  914 1308 1655 2353]
Annotated 3SS: [ 655 1106 1435 2095 2462]
SMsplice 5SS: [ 147 1308 1514 1683 2353]
SMsplice 3SS: [1106 1435 1609 2275 2462]
top_k =  1000
Partition function (log Z): -0.7767877478759431

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9619810975343138
Position 1308: 0.9116850060673266
Position 2353: 0.6508677030550037
Position 1683: 0.49486869705216663
Position 1514: 0.43426158771303985
Position 1655: 0.3367628061550571
Position 1037: 0.2067927317645647
Position 997: 0.15834814352829452
Position 1692: 0.10897841357436241
Position 776: 0.1031341985796695
Position 914: 0.06480283834269321
Position 1912: 0.047879694315123296
Position 2055: 0.03244907889396734
Position 1030: 0.021015619103057773
Position 1696: 0.019215410359860505
Position 1568: 0.013831120766834801
Position 25: 0.012988700054286281
Position 863: 0.008716820624323983
Position 431: 0.007638898619446968
Position 656: 0.007355924859398519
Position 922: 0.005220142469816299
Position 326: 0.005107367372847065
Position 2365: 0.005021460684955464
Position 1503: 0.0045149621484976464
Position 1315: 0.004171169131429694
Position 1001: 0.0036530530055896987
Position 370: 0.0035012462431987853
Position 668: 0.00266168070664674
Position 1453: 0.0018378770508492048
Position 449: 0.001295245754642266
Position 2787: 0.0012656957040775582
Position 275: 0.000883181573962967
Position 1356: 0.0008711526960738128
Position 315: 0.0007936186791609649
Position 332: 0.00048309731727356835
Position 55: 0.0004176158605812724
Position 782: 0.0004019384795818064
Position 202: 0.00035179516550231407
Position 1350: 0.00034943826546328334
Position 1048: 0.000297721115726629
Position 361: 0.00024947933064188853
Position 978: 0.0001919319684894932
Position 1898: 0.00017277669513329736
Position 2044: 0.00012166932852938609
Position 240: 0.00010681871482185112
Position 815: 9.718147508477725e-05
Position 719: 9.297283074986223e-05
Position 258: 8.254529938151441e-05
Position 233: 7.381262848402005e-05
Position 176: 6.992166990873757e-05
Position 746: 6.972567450986712e-05
Position 960: 6.89291948627906e-05
Position 502: 4.675520746787787e-05
Position 287: 4.516694941092144e-05
Position 440: 2.5913925442150227e-05
Position 618: 2.35310367586849e-05
Position 2252: 2.2658723246193304e-05
Position 1131: 2.016927086721191e-05
Position 409: 1.927918064571453e-05
Position 67: 1.873787056372767e-05
Position 1133: 1.8564930212687586e-05
Position 337: 1.6584651347571154e-05
Position 2302: 1.5822870120006962e-05
Position 886: 1.5546609036835392e-05
Position 1375: 1.2824528202597813e-05
Position 380: 1.0216120692050517e-05
Position 7: 7.140507840957341e-06
Position 1041: 5.337494193279522e-06
Position 946: 4.355505230811005e-06
Position 294: 4.0915433321443494e-06
Position 44: 3.905415233939236e-06
Position 277: 3.6916927136626244e-06
Position 39: 3.431636528392009e-06
Position 382: 3.081090271299451e-06
Position 1555: 1.861395497565741e-06
Position 658: 1.8207961890915704e-06
Position 748: 1.4762523469001833e-06
Position 605: 1.1983595992792898e-06
Position 537: 9.256359935402581e-07
Position 607: 4.938589362522941e-07
Position 558: 4.594347732777433e-07
Position 104: 1.974847154162366e-07
Position 310: 1.1789304089333085e-07
Position 478: 7.539378283822903e-08
Position 532: 7.214294730850081e-08
Position 2269: 1.6554976734392432e-08
Position 773: 1.3929528199555397e-08
Position 389: 3.0565998002615875e-09
Position 1759: 1.1859323703772238e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.8585713268173758
Position 2462: 0.8487813618352092
Position 1435: 0.8338394461642429
Position 1609: 0.5688948363868745
Position 912: 0.37016502013946434
Position 2095: 0.25485651325752307
Position 2275: 0.246734604169129
Position 655: 0.0891277871459836
Position 2225: 0.07920063227080597
Position 2242: 0.0585795762824175
Position 804: 0.05264899102062412
Position 1768: 0.04322392749294988
Position 2318: 0.041425339369601764
Position 2129: 0.03900104240089441
Position 1813: 0.03680196803390693
Position 1855: 0.024060484375127037
Position 697: 0.022636618408289306
Position 1146: 0.022413137171512564
Position 1123: 0.014230347154883673
Position 1961: 0.012022757159495712
Position 404: 0.011433794959531198
Position 756: 0.010890136566694922
Position 111: 0.008703154072215844
Position 1567: 0.008338451764960581
Position 2164: 0.007299463859602034
Position 1654: 0.006487028928300939
Position 773: 0.006186760641401103
Position 1441: 0.0057351752308864275
Position 537: 0.00533067143556592
Position 2515: 0.004897892588889681
Position 563: 0.00421366203172771
Position 1822: 0.003135926462852838
Position 500: 0.0031243480594199957
Position 2551: 0.0028323178423699472
Position 1276: 0.002799350328968089
Position 1615: 0.0026431824387680787
Position 2598: 0.0025630854549248713
Position 874: 0.002502032767702446
Position 719: 0.0024984300992508903
Position 2494: 0.0024332855032112993
Position 2167: 0.002215154538564413
Position 1251: 0.0020906016589955947
Position 590: 0.00184005083168248
Position 2140: 0.0017608168776819034
Position 2910: 0.0016054973570401579
Position 2649: 0.0015167589072452028
Position 1493: 0.0013505195975191257
Position 1743: 0.001340198395425737
Position 354: 0.001253218042348546
Position 1452: 0.0012134458499705634
Position 1585: 0.001071555265801296
Position 1800: 0.0008975867717617735
Position 2104: 0.0008671446512828148
Position 1612: 0.0006401887941590018
Position 667: 0.0006288061437756771
Position 2430: 0.000605979613907764
Position 429: 0.0005387830715685918
Position 369: 0.0005044782365356494
Position 2691: 0.0004241962248139883
Position 2755: 0.0003452964124240508
Position 1496: 0.0003342928242221861
Position 879: 0.00026086668830827735
Position 2952: 0.00025086271423142007
Position 1115: 0.0002488907237990647
Position 1306: 0.00024250324326602105
Position 1237: 0.00020588942498798014
Position 1294: 0.0001933802902629929
Position 1151: 0.0001886412952445168
Position 511: 0.0001832816469044106
Position 1571: 0.00017972247520226512
Position 2629: 0.0001670313518983253
Position 2349: 0.00015763662560194225
Position 2150: 0.00013314077898265837
Position 2786: 0.00013173533695653116
Position 2201: 0.00012586886972205686
Position 574: 0.00012475150824096625
Position 223: 0.00012312307200313134
Position 1162: 9.613996055346787e-05
Position 1966: 9.586648684118955e-05
Position 2533: 9.390616824305107e-05
Position 2566: 6.56730616306342e-05
Position 2601: 6.492731485553183e-05
Position 1818: 6.346073449643499e-05
Position 1861: 5.9732151618555144e-05
Position 753: 4.9516223517430664e-05
Position 1082: 4.8589280148037816e-05
Position 1774: 4.803554502541791e-05
Position 1985: 4.560383209005313e-05
Position 273: 4.14300432903284e-05
Position 1963: 4.029377304089189e-05
Position 137: 3.90915925690257e-05
Position 318: 3.6467931302348534e-05
Position 1458: 3.1066646661294266e-05
Position 1009: 3.039632354334592e-05
Position 974: 2.5581164203757062e-05
Position 1929: 2.3675135794316976e-05
Position 886: 2.3033081411464197e-05
Position 2644: 2.2928107139482837e-05
Position 1940: 2.010468826398421e-05
Position 1033: 1.9953505475464013e-05
Position 844: 1.5531117559989464e-05
Position 375: 1.29951638489647e-05
Position 1770: 1.2048940616178656e-05
Position 1391: 1.125244770088309e-05
Position 230: 1.125092743043848e-05
Position 1386: 1.034483899178848e-05
Position 200: 8.299543771896576e-06
Position 1062: 6.4682368695196445e-06
Position 167: 6.446443747938341e-06
Position 918: 4.272663257890586e-06
Position 1659: 3.4517294486048264e-06
Position 2013: 3.1773654022671304e-06
Position 1072: 2.257174750640285e-06
Position 825: 2.091308102901495e-06
Position 813: 1.2407646341620824e-06
Position 938: 1.0256672909119791e-06
Position 435: 8.439381261944165e-07
Position 251: 7.327371226539224e-07
Position 256: 5.994295580846705e-07
Position 1511: 5.6601471690099e-07
Position 1507: 5.282777015710226e-07
Position 76: 2.4839288054445487e-07
Position 146: 2.1630486139903468e-07
Position 253: 3.2909297269142356e-08
Position 283: 2.98224803706231e-08
Position 330: 2.427346984379258e-08
Position 238: 1.2765449662947233e-08
Position 380: 1.1141318302001993e-08
Position 134: 7.785850112933248e-09
Position 315: 5.173339522934456e-09
Position 182: 3.2305130712935774e-09
Position 173: 6.810206992751686e-10
Position 151: 8.831614815778338e-11
Position 176: 9.076775879067992e-12
Position 440: 1.0853580504854688e-14
