Gene = RUBCN
index = 1217
Annotated 5SS: [   65 18743 31628 32178 33172 35012 36107 39766 40854 42345 43005 52563
 53413 54250 54885 55591 59240 59835 61298]
Annotated 3SS: [18588 31543 32017 33064 34854 35572 39669 40737 42133 42902 52501 53279
 54103 54819 55351 59177 59680 61203 61522]
SMsplice 5SS: [  262  4574 18743 31628 32178 33172 35012 36107 40854 43005 53413 54250
 54885 55591 59240]
SMsplice 3SS: [ 4458 18588 31543 32017 33064 34854 36002 40737 42902 53279 54103 54819
 55351 59177 61203]
top_k =  1000
Partition function (log Z): 13.965757361101154

Sorted 5' Splice Sites (High to Low Probability):
Position 18743: 1.0000000000000067
Position 31628: 0.9962752406277626
Position 43005: 0.9947865469104058
Position 54250: 0.9891932821494095
Position 32178: 0.961164916138703
Position 53413: 0.9373902229115618
Position 54885: 0.9242062615241895
Position 59240: 0.9078911245047536
Position 40854: 0.8929188775619967
Position 55591: 0.8879642014854083
Position 35012: 0.8706125904229938
Position 4574: 0.7862708907919133
Position 36107: 0.762162665325442
Position 33172: 0.5916078552946098
Position 14398: 0.5910114036810922
Position 262: 0.532740939216952
Position 23339: 0.45255452354645437
Position 39766: 0.4472799771291453
Position 59835: 0.4386572369880359
Position 9486: 0.4038447663144237
Position 6499: 0.40262196873310124
Position 65: 0.3609736728798398
Position 6409: 0.2746578072097952
Position 2213: 0.2620154771472816
Position 9241: 0.21551235108749026
Position 3089: 0.195736472897039
Position 2039: 0.16805583872898117
Position 61298: 0.16167078465685597
Position 52777: 0.15385776752159597
Position 12630: 0.14125137756646838
Position 36156: 0.13786697168758047
Position 2025: 0.13556693864429262
Position 42345: 0.13457855433827723
Position 52563: 0.11543316053804586
Position 582: 0.10673922521531266
Position 35062: 0.08858669244580357
Position 35792: 0.0850543374797744
Position 40909: 0.08034370299912036
Position 55989: 0.06828554942437068
Position 38403: 0.06106520976843543
Position 1973: 0.05981288635357546
Position 2102: 0.058003812585958485
Position 1966: 0.057120558360892956
Position 56106: 0.05664018174196606
Position 45646: 0.0541845498758306
Position 43965: 0.05376464999581208
Position 55376: 0.04293569698467164
Position 4594: 0.04211122863736302
Position 44732: 0.041912463961851616
Position 53691: 0.041499259080984334
Position 60753: 0.03920041854439843
Position 38416: 0.03476089000246264
Position 2057: 0.034644934400546466
Position 33635: 0.034629630168595806
Position 41944: 0.03160205806938571
Position 4535: 0.03130438981764302
Position 32643: 0.031299740115990744
Position 37533: 0.029694221696419717
Position 11904: 0.028305437245064152
Position 36710: 0.02488659193814721
Position 61325: 0.02317323001898394
Position 55014: 0.022085762089518245
Position 501: 0.02095955718217483
Position 47981: 0.01781177181092958
Position 55116: 0.017040117581069023
Position 271: 0.016947831756466324
Position 55170: 0.016784325967694018
Position 55982: 0.016635034023411648
Position 4746: 0.016099172569592618
Position 59363: 0.016030169090360213
Position 12596: 0.01598205989265956
Position 3530: 0.015508376710470907
Position 35487: 0.015317188425809631
Position 6471: 0.014593385873991217
Position 32182: 0.013446380810336306
Position 32700: 0.012869202032528695
Position 41706: 0.011514969625897984
Position 384: 0.011022824332308459
Position 42630: 0.009987466240311653
Position 34317: 0.00968853388529131
Position 60028: 0.009505085311694292
Position 54696: 0.008853496982397843
Position 49402: 0.008596876425545994
Position 50813: 0.008504904970475782
Position 3053: 0.008326161545604564
Position 55470: 0.008175254692125423
Position 39227: 0.008002102198010331
Position 4158: 0.007595546444361444
Position 61308: 0.007477944740521937
Position 3957: 0.007256100156171122
Position 53806: 0.0072247425629073814
Position 61229: 0.006525251072134451
Position 11649: 0.00593505859151504
Position 36980: 0.005903569059906507
Position 33229: 0.005668382877763741
Position 33847: 0.005588072279879067
Position 55859: 0.004682009130842682
Position 606: 0.00467978341170776
Position 1589: 0.0045728982288627176
Position 54943: 0.004519504684578289
Position 9261: 0.004382088525431461
Position 32823: 0.004331979107854059
Position 35479: 0.004253019945316173
Position 54182: 0.004180415556359833
Position 35801: 0.00414790245323627
Position 35767: 0.0038343095240691858
Position 55236: 0.003753189133580463
Position 3970: 0.003715863999103507
Position 55567: 0.003464664858902293
Position 33165: 0.003379720332840426
Position 34757: 0.0030919865986402317
Position 5277: 0.0030443839443861954
Position 2230: 0.0029485661643278063
Position 53450: 0.0028776687663446734
Position 5128: 0.0028482668963559733
Position 33268: 0.002821381517814526
Position 55371: 0.002812128534588734
Position 40006: 0.0027962422263336844
Position 60158: 0.0026576839985727736
Position 56162: 0.002599707466832302
Position 44460: 0.002451641611851991
Position 54700: 0.002283143181588323
Position 2162: 0.0021911853310290557
Position 2151: 0.0020623901765900706
Position 59575: 0.0020325976417495373
Position 6383: 0.001959307785869897
Position 3363: 0.001903220876350408
Position 5328: 0.0018893300545655797
Position 389: 0.00182130653970027
Position 479: 0.0016938979380577315
Position 55455: 0.001595268067309827
Position 39381: 0.0015614780369782174
Position 55080: 0.0014287812467056915
Position 53659: 0.0012657622233477653
Position 836: 0.0012164146206089094
Position 60176: 0.001216224638879154
Position 4908: 0.0011734420451011067
Position 35110: 0.0011677957664975864
Position 4174: 0.0011675271228855876
Position 4957: 0.001165756401699018
Position 54199: 0.0009464413197776008
Position 33208: 0.0009100337239935218
Position 379: 0.0007926216077693084
Position 34705: 0.0007744427765772475
Position 5440: 0.0007733893901730672
Position 42322: 0.0007433879300908638
Position 55392: 0.0006568423294394048
Position 35683: 0.0006412649998295926
Position 275: 0.0006275740036510909
Position 343: 0.0006273993498501612
Position 36619: 0.000624243772252207
Position 9581: 0.0006175320305338753
Position 54953: 0.000596515321454748
Position 2588: 0.0005929685479653883
Position 11632: 0.0005831781824466189
Position 55444: 0.0005730382655410032
Position 5549: 0.0005523286186138001
Position 37786: 0.0005432600864143507
Position 45030: 0.0005390623630118334
Position 32155: 0.0005018112378443134
Position 49676: 0.0004732210572632225
Position 45231: 0.00046806307679450094
Position 47985: 0.00046125404969203984
Position 5084: 0.0004578822446910845
Position 601: 0.0004455117310737127
Position 55585: 0.00043685605265813415
Position 4090: 0.0004302541875830823
Position 47172: 0.0003959302406423889
Position 59355: 0.0003951815112514015
Position 1763: 0.00039361639753381013
Position 55477: 0.00037908836948022926
Position 54980: 0.00037862705321736436
Position 2274: 0.00037472161192103257
Position 1446: 0.00035427531572915287
Position 37403: 0.0003384308734641655
Position 55534: 0.0003294926267739387
Position 32252: 0.00031414845880467734
Position 1740: 0.0003086934675214904
Position 59383: 0.00029543049730546635
Position 40972: 0.00028967475153764306
Position 54994: 0.00026916828277081276
Position 1194: 0.00026314772601807826
Position 54736: 0.00026066697948972555
Position 54927: 0.0002505023397106188
Position 59389: 0.0002435634350839286
Position 54740: 0.000230235836220085
Position 48383: 0.00021971099152079455
Position 1430: 0.00020419979446292355
Position 54477: 0.00020283097555970377
Position 60063: 0.00018087042826288083
Position 921: 0.0001718089447274433
Position 59244: 0.00013480710334701305
Position 55829: 0.00013147433441046245
Position 310: 0.00013132959806290344
Position 1591: 0.0001268780799194063
Position 56120: 0.00012580233183111852
Position 44953: 0.00012076845242357932
Position 2158: 0.00011826985846567566
