Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  1000
Partition function (log Z): -9.49035414070427

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9370536153443402
Position 9405: 0.6305233747266342
Position 9142: 0.323064083641315
Position 5085: 0.17795232372465428
Position 544: 0.13679180229003216
Position 7025: 0.09760660278904648
Position 6807: 0.04938883728119049
Position 9157: 0.04596963071188753
Position 9164: 0.045688380943341544
Position 8231: 0.03651173367121256
Position 7193: 0.03396631970162145
Position 9932: 0.03180049147119943
Position 10139: 0.02857876671339783
Position 8280: 0.028256440179022305
Position 1596: 0.020652875620114912
Position 417: 0.020388162921980726
Position 10282: 0.01408967561228855
Position 1382: 0.01060953187657049
Position 10682: 0.01016667716827838
Position 9094: 0.009036514395283735
Position 646: 0.008805254230691673
Position 1529: 0.008272930574238661
Position 635: 0.005640895521385927
Position 1386: 0.005076184809684707
Position 6695: 0.004978553295480179
Position 1329: 0.003976135444889158
Position 6745: 0.003939617745804229
Position 8594: 0.0038040288547126736
Position 246: 0.0037265241794361783
Position 5033: 0.003404298469282959
Position 2772: 0.0032805357047245203
Position 1051: 0.0029825432768084974
Position 8252: 0.00292483006367449
Position 690: 0.0028503153815663653
Position 649: 0.0028274860825088224
Position 2389: 0.0022836885998117878
Position 6734: 0.0022499542242993063
Position 6730: 0.0016904497615394364
Position 6797: 0.0016811936450047684
Position 7083: 0.0015454300841866774
Position 9306: 0.0015259227836636874
Position 3627: 0.0013103597037851258
Position 8025: 0.0010101011716440872
Position 2704: 0.000960573890619425
Position 402: 0.0009441154573603345
Position 3823: 0.0008368801877160762
Position 8613: 0.0007275507172849109
Position 10278: 0.0007028001103648056
Position 800: 0.0006562713372822325
Position 10162: 0.0005893020405999317
Position 4273: 0.0004948730623829679
Position 9468: 0.00043565293160591613
Position 1323: 0.00043249431290415366
Position 7889: 0.0003973641204737728
Position 6473: 0.0003445753179632951
Position 8285: 0.00033598387890288584
Position 350: 0.00020811087319652836
Position 1943: 9.867483760893607e-05
Position 436: 6.1653757579646e-05
Position 163: 5.6363493883350905e-05
Position 10319: 4.1765551835667694e-05
Position 10308: 3.9419214934957375e-05
Position 869: 2.12938047710283e-05
Position 9390: 1.9264221177324018e-05
Position 9534: 1.574041215070616e-05
Position 29: 9.563913842501613e-06
Position 191: 8.651405617584624e-06
Position 688: 6.033067441684247e-06
Position 311: 5.620601751773887e-06
Position 306: 5.1666298128898114e-06
Position 471: 5.1656422980416275e-06
Position 237: 4.834692787140058e-06
Position 717: 3.840656343720647e-06
Position 453: 3.6444469772013688e-06
Position 710: 2.773269192733715e-06
Position 653: 2.244183211031306e-06
Position 872: 2.0636035560410424e-06
Position 339: 1.7856903609365998e-06
Position 1030: 1.4690652735686469e-06
Position 144: 1.2785208499050996e-06
Position 390: 1.2523841340035223e-06
Position 797: 1.1708792820525005e-06
Position 69: 1.0205287942730202e-06
Position 996: 7.434361629219084e-07
Position 618: 7.313522185664796e-07
Position 286: 6.447488042251073e-07
Position 499: 6.11510069307616e-07
Position 1922: 5.395681596969873e-07
Position 337: 4.873157689420764e-07
Position 673: 4.7594508405032136e-07
Position 735: 4.193152775607251e-07
Position 929: 2.460063199586418e-07
