Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 10275 21786 22853 23123 37593 74829 77285]
SMsplice 3SS: [10116 21695 22779 22988 37476 74737 77136 77913]
top_k =  1000
Partition function (log Z): -41.95705897739604

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 0.9995412382691461
Position 10275: 0.5528575943446005
Position 11491: 0.3774026755854233
Position 12171: 0.15873832404420465
Position 12473: 0.12455487430530392
Position 13420: 0.039445839925700235
Position 12215: 0.03742429333523765
Position 3966: 0.029145590051088566
Position 12984: 0.02810608773472565
Position 4107: 0.017645322502324205
Position 2407: 0.014610845534417542
Position 2832: 0.014439586889980314
Position 5383: 0.013072096170350905
Position 9427: 0.009500456279222604
Position 5046: 0.008070649188635731
Position 3469: 0.007929560475498598
Position 10240: 0.006023303650792126
Position 8339: 0.005408373868585773
Position 12980: 0.0043769385337676684
Position 11045: 0.003837085458935502
Position 5025: 0.0028920534685877614
Position 6435: 0.002714738241613684
Position 3838: 0.0027026456940797833
Position 9022: 0.0023572690886362727
Position 4897: 0.0022850315882844883
Position 4208: 0.0021411649100687696
Position 4063: 0.0019260077089617831
Position 5321: 0.001741243861878389
Position 919: 0.001590552004383272
Position 1739: 0.0013529466706542561
Position 9669: 0.0013253989102300695
Position 1336: 0.0012876547165163218
Position 7746: 0.001104373331978242
Position 10794: 0.0010034804832450056
Position 11420: 0.0008613047777806192
Position 12763: 0.0006253175546845028
Position 12455: 0.0003049184345734121
Position 110: 0.00022350131878722072
Position 1417: 0.00010295976850543857
Position 307: 9.287397475472005e-05
Position 238: 8.824934092023323e-05
Position 1331: 7.003989992767849e-05
Position 3284: 5.93890201392215e-05
Position 4204: 5.360369098634735e-05
Position 2017: 5.113720596197494e-05
Position 3650: 4.9171572695543956e-05
Position 5660: 4.893907228562857e-05
Position 5561: 4.247917705344144e-05
Position 2227: 3.570014077344003e-05
Position 3292: 3.5329540104682366e-05
Position 6165: 3.0234268669998344e-05
Position 10657: 2.86235100962594e-05
Position 2484: 2.6810309882264752e-05
Position 4772: 2.658031537791215e-05
Position 6244: 2.5980019370196943e-05
Position 5050: 2.5498661726133858e-05
Position 675: 2.285710309838488e-05
Position 5079: 1.9950637947949194e-05
Position 1322: 1.8902824484899376e-05
Position 379: 1.20528406461899e-05
Position 19: 6.931960144708927e-06
Position 372: 6.734932858158002e-06
Position 417: 6.622170326637982e-06
Position 5142: 4.7711462642007155e-06
Position 1150: 4.609776837186969e-06
Position 2438: 4.144868860474167e-06
Position 1078: 3.4543293995805857e-06
Position 626: 3.4366555670579645e-06
Position 860: 3.4353474187910816e-06
Position 525: 2.6490172621542495e-06
Position 1769: 2.542954493545752e-06
Position 803: 2.482194707765954e-06
Position 507: 2.4390755118266295e-06
Position 57: 2.4354664334611433e-06
Position 2005: 2.3961581140270453e-06
Position 793: 2.332403952114956e-06
Position 4787: 1.3306949005580687e-06
Position 2096: 1.3295448140158898e-06
Position 3452: 1.0569613998266487e-06
Position 2308: 1.0362129482427885e-06
Position 1990: 8.094897051337132e-07
Position 2754: 5.622688070685408e-07
Position 1390: 2.695429901773794e-07
Position 1343: 2.2790698606283786e-07
Position 1741: 2.165441689319793e-07
Position 321: 1.2274153705010278e-07
Position 1421: 1.183484986656434e-07
Position 2488: 6.902170933281718e-08
Position 262: 4.4439322322774096e-08
Position 1836: 3.884879438370564e-08
Position 436: 3.311647810149401e-08
Position 48: 2.3112638618963523e-08
Position 1073: 1.663010169772129e-08
Position 3498: 1.5286629211282192e-08
Position 407: 1.4351709935820653e-08
Position 1798: 8.166202047786447e-09
Position 1399: 8.12670413555669e-09
Position 341: 4.5126416221431555e-09
Position 114: 3.6755057522544913e-09
Position 559: 2.552894495559596e-09
Position 394: 2.235965248148556e-09
Position 83: 1.5364913675957791e-09
Position 616: 1.0448300627267027e-09
Position 472: 1.0050167656490647e-09
Position 679: 7.178824951412813e-10
Position 422: 3.614538832697068e-10
Position 103: 2.7035649884329633e-10
Position 601: 2.0490667043433535e-10
Position 77: 6.672968031425461e-11
Position 996: 1.4374872569851966e-11
Position 448: 7.1035204586652645e-12
Position 75: 4.254837531985745e-12
Position 451: 3.203622174267957e-12
Position 593: 5.162839280302875e-13
Position 483: 3.4652083861824217e-13
Position 567: 1.3477998917484586e-13
Position 153: 8.376238804239191e-14
Position 429: 6.684441005508469e-14
Position 426: 4.9731807174707563e-14
Position 580: 2.8204409260569347e-14
Position 179: 3.915845542777546e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.5402489622345719
Position 11393: 0.3142724019550525
Position 12135: 0.20956210588741644
Position 21107: 0.16046822405388592
Position 18314: 0.14025877348497523
Position 12351: 0.12848260488803342
Position 22779: 0.11720064042236732
Position 21051: 0.1159706822537621
Position 13306: 0.09455679647246878
Position 19119: 0.07620061099914961
Position 12894: 0.07120874860081923
Position 11483: 0.06375312427994935
Position 13553: 0.04945667785295338
Position 17045: 0.029814077349128307
Position 11439: 0.026171060258485413
Position 3877: 0.0233463177825619
Position 11307: 0.022073836524723223
Position 9983: 0.02071201458059983
Position 19249: 0.019232475727661187
Position 3905: 0.014707811629106707
Position 2744: 0.013243299067944107
Position 10877: 0.012319715100098085
Position 13051: 0.012092684362788734
Position 6278: 0.011999278643197862
Position 12597: 0.011317867529070744
Position 4953: 0.010524391302978208
Position 13670: 0.009902443537913572
Position 9332: 0.009761284610322845
Position 2266: 0.008303021933856453
Position 5234: 0.00751491086681261
Position 3336: 0.007380799654563425
Position 10930: 0.006876133859073236
Position 3706: 0.006679178962923977
Position 2222: 0.006300026258165411
Position 14237: 0.006093492339361108
Position 15706: 0.005458109441215674
Position 5277: 0.005211444912608922
Position 11399: 0.00488697002043113
Position 10220: 0.0041890023156057644
Position 6331: 0.004061780404826429
Position 7219: 0.004057987396094738
Position 8305: 0.003996756669950662
Position 3881: 0.003883173608861346
Position 10554: 0.003855451260275123
Position 10138: 0.0037302715115635353
Position 13419: 0.003575807695488198
Position 8241: 0.0032912264633771994
Position 10557: 0.0032266126993401086
Position 3926: 0.003199152858261901
Position 12302: 0.0029796631186857266
Position 3757: 0.0029654839431662154
Position 8937: 0.0023572690886362727
Position 5300: 0.0020184287151334412
Position 8236: 0.0013721881201069989
Position 2644: 0.0013661405971505164
Position 9311: 0.0012551003166894092
Position 4846: 0.0012428783404820048
Position 9288: 0.0011803461923448205
Position 3602: 0.0011262403142692444
Position 1229: 0.001101635072562223
Position 10368: 0.0010896247269899188
Position 3775: 0.00104396066960625
Position 736: 0.0009587916628731476
Position 752: 0.0008745278719323871
Position 4810: 0.0008562921506302503
Position 9395: 0.0008409818780843877
Position 4726: 0.0007818112259492339
Position 15217: 0.0007729038266160216
Position 5049: 0.0007334776080604774
Position 13362: 0.0006938118472043613
Position 11062: 0.0006760867803831263
Position 1642: 0.0006747332578156237
Position 5466: 0.0006608163829667692
Position 9614: 0.0006581842321949884
Position 1104: 0.0006436752232067335
Position 11144: 0.0006388555447709146
Position 3965: 0.0006005803258114701
Position 4867: 0.0005751566716736089
Position 7070: 0.0005707684948541387
Position 7674: 0.0005649040579919477
Position 3580: 0.0005610936259578277
Position 9074: 0.0005388254513542092
Position 4369: 0.00048363064038943834
Position 1645: 0.00046421213917270177
Position 10349: 0.0004591924731675793
Position 506: 0.00044940284804133806
Position 3442: 0.0003987348172477995
Position 2125: 0.0003918251685360501
Position 5008: 0.00035724172115773406
Position 7827: 0.0003570634111724182
Position 5894: 0.0003489591166463007
Position 13258: 0.0003122460120173261
Position 7580: 0.000305425988773961
Position 654: 0.0003018757058040499
Position 2304: 0.00029082646852906705
Position 13079: 0.0002864051949072824
Position 3709: 0.0002825132393006848
Position 3183: 0.0002728665695644007
Position 3404: 0.0002694952926779457
Position 7651: 0.0002661198776341813
Position 4163: 0.0002564759446319817
Position 1932: 0.00021021312533645495
Position 7605: 0.00021016603361795027
Position 6498: 0.00020788812504333304
