Gene = SHISA4
index = 1253
Annotated 5SS: [ 360  909 1880 2861]
Annotated 3SS: [ 736 1745 2692 3091]
SMsplice 5SS: [ 360  909 2861]
SMsplice 3SS: [ 736 2692 3091]
top_k =  1000
Partition function (log Z): -2.619406435378988

Sorted 5' Splice Sites (High to Low Probability):
Position 2861: 0.884620246392145
Position 360: 0.8694661901961862
Position 909: 0.5551537612140461
Position 843: 0.43155349703428303
Position 1880: 0.23801085114241277
Position 1719: 0.11859468068519553
Position 559: 0.05391032010230154
Position 2865: 0.04038686672881225
Position 46: 0.026830476629448863
Position 87: 0.023792882140116843
Position 74: 0.015276334694573547
Position 1280: 0.01394131638934
Position 129: 0.011946751278597298
Position 1961: 0.005213891029711341
Position 2184: 0.003432480484280972
Position 1472: 0.003334287679208201
Position 341: 0.002802331466884139
Position 1071: 0.0020250338808447624
Position 337: 0.0019108608492696482
Position 1063: 0.001828892873153355
Position 552: 0.0016832504600600244
Position 1103: 0.0016089067136816017
Position 2423: 0.0014714280634487284
Position 2202: 0.0009592809710073309
Position 3008: 0.0007269393895055442
Position 1146: 0.0006414646042344891
Position 1976: 0.0005323775395232633
Position 1267: 0.00035299714391484176
Position 2556: 0.00033150667094728565
Position 2608: 0.0003245642628679591
Position 762: 0.0002746197710290057
Position 233: 0.0002528255688702305
Position 633: 0.00024249560494137283
Position 1889: 0.00021982149213532978
Position 491: 0.00020756826611117505
Position 1585: 0.00020511880781659146
Position 241: 0.00019389246502892117
Position 2461: 0.0001898289242283492
Position 2147: 0.00018065419075696563
Position 1180: 0.00014499852672085212
Position 1535: 0.00014059039661987681
Position 3332: 0.00014041931577006184
Position 1419: 0.0001368040531843315
Position 1203: 0.00011100303795539225
Position 481: 9.206290475092808e-05
Position 1077: 8.866228754998544e-05
Position 3201: 7.898239663592148e-05
Position 1332: 7.473718586912395e-05
Position 1842: 6.388767969320591e-05
Position 3214: 6.352338873513293e-05
Position 2156: 6.154329951400416e-05
Position 644: 4.037732205545629e-05
Position 608: 3.135410256147439e-05
Position 795: 1.9505811040217855e-05
Position 3013: 1.6042737161833115e-05
Position 3169: 1.300915298428166e-05
Position 91: 1.194064005309642e-05
Position 1196: 7.416679940443767e-06
Position 389: 5.779785805997747e-06
Position 668: 5.210540369346444e-06
Position 2804: 2.9789486620517453e-06
Position 3032: 2.887220911924962e-06
Position 3223: 2.6721520059397414e-06
Position 483: 1.66367894483801e-06
Position 34: 1.06633492426047e-06
Position 3468: 9.486389737998318e-07
Position 913: 2.7494001825693036e-07
Position 631: 2.542116612518001e-07
Position 151: 1.1797329273746448e-07
Position 807: 9.014334681049094e-08
Position 80: 6.317601043492069e-08
Position 759: 4.263740276491738e-08
Position 1170: 3.1426588252461236e-08
Position 703: 8.29492492959749e-09
Position 1138: 7.759956206681064e-09
Position 1107: 5.3339297887662346e-09
Position 736: 2.7261128973063258e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 736: 0.9763064384907292
Position 3091: 0.7480752599370679
Position 2692: 0.6344010918558519
Position 1745: 0.2163936706075136
Position 2944: 0.15513462027017028
Position 2748: 0.1366259228730144
Position 2778: 0.12683426922277957
Position 1607: 0.06324467189954616
Position 1550: 0.05212180980255948
Position 3169: 0.04232041794275106
