Gene = LEXM
index = 783
Annotated 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
Annotated 3SS: [  932  1462  1825  5730  5982  7750  8850 10925 35552 35737]
SMsplice 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
SMsplice 3SS: [  932  1488  1825  5730  5982  7750  8850 10925 35552 35737]
top_k =  1000
Partition function (log Z): 6.290103090328624

Sorted 5' Splice Sites (High to Low Probability):
Position 5869: 0.9976531317383849
Position 11060: 0.9950275177582912
Position 1628: 0.9670546457755848
Position 7913: 0.9600163696800247
Position 6127: 0.9494585059154003
Position 158: 0.9041847514464579
Position 8977: 0.8273802542749789
Position 1021: 0.7803971958223687
Position 1949: 0.7561295909834523
Position 10502: 0.5212195090110692
Position 7648: 0.39080625269732794
Position 3606: 0.2005925792866573
Position 744: 0.19933651035982136
Position 5091: 0.18608861480335648
Position 4403: 0.17764780810636385
Position 13298: 0.16515478883002208
Position 1925: 0.14912564915987947
Position 703: 0.14134941912489984
Position 673: 0.09576921021523949
Position 11240: 0.09559782448825349
Position 3508: 0.08779614928916107
Position 6474: 0.08250177234922457
Position 8942: 0.07139623620875377
Position 9056: 0.06495988858471967
Position 5304: 0.062222799085830754
Position 21127: 0.060283767856262424
Position 11353: 0.05918307943636714
Position 18867: 0.0588403012604791
Position 6416: 0.05768614594157219
Position 17410: 0.055467346828913716
Position 9832: 0.04918710622386737
Position 656: 0.04915786377843286
Position 7514: 0.04766892034195812
Position 9284: 0.04195059240529176
Position 21456: 0.04161417437834292
Position 10084: 0.04086098169790332
Position 8507: 0.0391639438660616
Position 5221: 0.038436746526753496
Position 3573: 0.037008841032489755
Position 3554: 0.034478121489365944
Position 2991: 0.03299598578806953
Position 660: 0.0326588116567792
Position 11514: 0.032211766235018126
Position 6913: 0.03215893059882745
Position 2655: 0.03165431177228231
Position 17520: 0.029145901470036616
Position 4634: 0.02879793817714082
Position 8667: 0.025262904383615132
Position 11364: 0.023860773298302086
Position 1394: 0.02284604464584064
Position 5055: 0.022432647144440994
Position 4704: 0.021020486313862125
Position 3307: 0.020161591183880875
Position 8426: 0.019665773589009096
Position 10697: 0.018326168018971044
Position 5469: 0.017739575062237865
Position 8177: 0.015282082220290243
Position 1261: 0.014782328226575145
Position 5602: 0.01318012565153407
Position 1377: 0.01166896430228163
Position 12833: 0.011609522632263987
Position 10079: 0.010679811415057876
Position 9072: 0.010438485061520042
Position 6083: 0.009166800389490276
Position 383: 0.009047834041607241
Position 480: 0.008937557262549042
Position 4605: 0.008664982535070948
Position 5262: 0.00825486334850758
Position 5061: 0.0068611047630937165
Position 8937: 0.006841564074851452
Position 3069: 0.006509725887199429
Position 2720: 0.006448233607413032
Position 748: 0.0060988797320808375
Position 8992: 0.006029185985270074
Position 7210: 0.005671284228633069
Position 4551: 0.0055358143042132145
Position 12808: 0.00548276339770793
Position 2454: 0.005316044556882265
Position 21208: 0.005069481486038753
Position 1338: 0.004829964467894657
Position 1170: 0.004668420555511645
Position 11471: 0.0045656395902923435
Position 12971: 0.0045615861076186625
Position 119: 0.0042062538604976185
Position 309: 0.00420488405924216
Position 144: 0.004186866041285538
Position 7285: 0.004115833682899796
Position 697: 0.003972467212765568
Position 650: 0.003957685666181613
Position 4228: 0.003743009169196797
Position 10641: 0.003205023729637241
Position 6587: 0.003147790458460687
Position 3666: 0.003092166615775935
Position 7981: 0.0028079718292519915
Position 890: 0.002802323289939488
Position 9168: 0.00279327658746796
Position 4822: 0.0025848387311086718
Position 9183: 0.002556342818679403
Position 14248: 0.0025552337462529757
Position 3251: 0.002506897042535353
Position 9237: 0.0024199892691387993
Position 13351: 0.0022297484054482905
Position 4182: 0.002214696696740922
Position 8981: 0.002138198155283727
Position 3529: 0.0020800718822266842
Position 5549: 0.0019497803928198907
Position 2519: 0.001927054703905612
Position 8713: 0.0018771528521437505
Position 5403: 0.0017837495771864005
