Gene = SPTLC1
index = 1326
Annotated 5SS: [   63  2922  6637 34507 35361 47411 56198 59972 65417 67764 68205 69378
 77129 80567]
Annotated 3SS: [ 2813  6541 34412 35287 47277 56067 59881 65308 67667 68107 69322 77010
 80492 82817]
SMsplice 5SS: [  455  2922  6637 18921 34507 37958 45253 56198 59972 65417 67764 68205
 69378 77129 79060 80567]
SMsplice 3SS: [ 2813  6541 18742 34412 37793 45079 56067 59881 65308 67667 68107 69322
 77010 78950 80492 81898]
top_k =  1000
Partition function (log Z): -35.75026523414059

Sorted 5' Splice Sites (High to Low Probability):
Position 6637: 0.9983609436804617
Position 455: 0.8317453007968114
Position 2922: 0.6534822784131549
Position 9528: 0.5639016330134589
Position 12572: 0.4153342805830852
Position 18921: 0.3736961465678805
Position 9328: 0.24069291557131414
Position 15451: 0.13779946190407769
Position 63: 0.13373989392390423
Position 13720: 0.10238562356439741
Position 5119: 0.08460448442179658
Position 15471: 0.08142843947570597
Position 8646: 0.05734023765954553
Position 2954: 0.05595802557249202
Position 5874: 0.04651680986980384
Position 18829: 0.04444214665443631
Position 1886: 0.04048006333060079
Position 751: 0.0390656277461877
Position 2395: 0.03768672256210284
Position 7307: 0.03442587708086344
Position 11724: 0.02813439253438959
Position 424: 0.026894282044841046
Position 3806: 0.021639905343504854
Position 232: 0.0210233582567478
Position 9249: 0.020862180748716024
Position 3358: 0.016686175977215258
Position 17053: 0.01638592902800068
Position 8800: 0.013151324568382215
Position 45: 0.012079666032288003
Position 5065: 0.011483358078089761
Position 225: 0.011329953567573417
Position 84: 0.010577151012435115
Position 12663: 0.008585749098833154
Position 5622: 0.00714835530277996
Position 8771: 0.007092796023925972
Position 3065: 0.006546296974571644
Position 8256: 0.006424429878321058
Position 10321: 0.006279811526858874
Position 13713: 0.005846243190348098
Position 460: 0.005404079507130131
Position 349: 0.005354725153744048
Position 5721: 0.0051559247213666705
Position 14074: 0.004811573511604781
Position 1865: 0.004568595248234978
Position 7190: 0.004487148476869884
Position 12187: 0.004103462595013623
Position 113: 0.0036624297512159645
Position 8831: 0.0036489839497897275
Position 328: 0.003475750762547889
Position 859: 0.0030573282811621424
Position 2529: 0.003040790234353744
Position 3034: 0.003022371602489281
Position 3475: 0.0028457932809202867
Position 2060: 0.00282138804763638
Position 1974: 0.00258707426253115
Position 7400: 0.0024980809419074264
Position 8069: 0.002314300894158375
Position 1709: 0.0022918288318172267
Position 7161: 0.0019881700883032103
Position 3225: 0.0018693205625945144
Position 1716: 0.0018073835024863013
Position 1685: 0.0016239692108265293
Position 9289: 0.0015748648195083978
Position 3769: 0.001561546278021904
Position 181: 0.001436578443882271
Position 3632: 0.0013339007172130778
Position 1590: 0.0013008508369000801
Position 4407: 0.0012893816984606164
Position 3600: 0.0012329158572474959
Position 1692: 0.001209592709134905
Position 7396: 0.0011824623498866485
Position 6218: 0.0011462917279183688
Position 5075: 0.0010773519331174458
Position 9848: 0.0010505982522578947
Position 6660: 0.0007870736837843683
Position 1596: 0.0007782657046774157
Position 480: 0.0007463399964396885
Position 435: 0.0007434407495300047
Position 10404: 0.0006742177186432662
Position 5481: 0.0006629166354568791
Position 3173: 0.0005798881764581152
Position 4624: 0.0005768619717418973
Position 9347: 0.0005750825697970591
Position 4118: 0.00047007231773710934
Position 3901: 0.0004386504253535346
Position 3660: 0.00043633719001704617
Position 6683: 0.0003642174869062318
Position 3693: 0.00034440145784953035
Position 3353: 0.00028315944127652834
Position 945: 0.00025129170044517235
Position 3530: 0.00025011049524270476
Position 165: 0.00022319475681257644
Position 5980: 0.00022097417291345398
Position 3010: 0.00021808799216336617
Position 2487: 0.00021290339151313394
Position 2694: 0.00019907693226424677
Position 3756: 0.00019781118450125948
Position 26: 0.00017763465694664704
Position 6940: 0.0001572207361468971
Position 5069: 0.00015401061158191307
Position 9448: 0.0001488921398398839
Position 3884: 0.00012340216462083267
Position 10122: 0.00011233196640767469
Position 5147: 0.00010886891508354063
Position 1702: 0.00010350636396891566
Position 3260: 9.79955530802789e-05
Position 9728: 9.252690898978047e-05
Position 519: 8.314090050161369e-05
Position 1921: 6.841587080735163e-05
Position 391: 6.100878536185123e-05
Position 9871: 5.943487621457127e-05
Position 3686: 5.635407297183434e-05
Position 1919: 5.251743236042726e-05
Position 277: 4.917933467175621e-05
Position 10783: 4.602199815831386e-05
Position 1925: 4.294076748503812e-05
Position 1916: 3.941664849947246e-05
Position 36: 1.5378243194657714e-05
Position 7886: 1.5315281566419606e-05
Position 30: 1.1290498280147986e-05
Position 1321: 1.0651488401018665e-05
Position 6998: 9.51723602216666e-06
Position 1719: 9.001157246913906e-06
Position 271: 7.388822325646774e-06
Position 8569: 7.361582052819382e-06
Position 564: 5.137816079786775e-06
Position 6680: 4.86015798188508e-06
Position 230: 4.472713750626278e-06
Position 1530: 3.7030589047904505e-06
Position 493: 3.4640980944801144e-06
Position 6666: 3.434918100301748e-06
Position 216: 3.3044951132536604e-06
Position 8804: 3.300730346623361e-06
Position 365: 3.002833436130255e-06
Position 719: 2.5774004199585648e-06
Position 1664: 2.525595442880122e-06
Position 1478: 2.5174215771414524e-06
Position 1216: 1.6787849365635373e-06
Position 886: 1.365322182908515e-06
Position 9648: 1.2025742182387343e-06
Position 533: 1.167685455278123e-06
Position 1348: 1.018158082538556e-06
Position 547: 9.345073164096674e-07
Position 125: 7.398913476230214e-07
Position 127: 5.023989605927161e-07
Position 1421: 2.3710511903199803e-07
Position 6890: 2.283928423462208e-07
Position 1150: 2.0698131011190362e-07
Position 135: 1.3430253995991407e-07
Position 298: 1.1234861878312166e-07
Position 7112: 1.086027516318649e-07
Position 503: 5.5359648759489406e-08
Position 6993: 5.519700803693723e-08
Position 829: 4.994317668295755e-08
Position 7165: 4.9155392976604224e-08
Position 388: 3.9356091986508295e-08
Position 825: 2.8417825980033704e-08
Position 838: 2.6419944936930294e-08
Position 572: 1.9656714106146523e-08
Position 464: 1.6772274097310233e-08
Position 414: 1.0486939089588326e-08
Position 401: 9.603291215229848e-09
Position 326: 8.06818910570167e-09
Position 551: 1.7005426310300526e-09
Position 599: 1.3644917053780886e-18
Position 604: 1.0527079983558726e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6541: 0.998742543801568
Position 18742: 0.6463652516527997
Position 2813: 0.5161544236905037
Position 9404: 0.3233639902150595
Position 15317: 0.283016581236962
Position 12436: 0.2263789950368934
Position 9444: 0.20665095921052384
Position 19208: 0.1862766291863343
Position 13640: 0.17688866186808752
Position 2841: 0.16974219190043363
Position 12484: 0.16705160962234894
Position 9206: 0.1394101916861506
Position 9245: 0.10671861528803629
Position 24771: 0.10251242338057363
Position 5019: 0.07048537487078532
Position 309: 0.052713689220009546
Position 8432: 0.044715261436649764
Position 643: 0.041392081912416584
Position 11577: 0.04051161087424826
Position 1821: 0.03412542179774134
Position 8620: 0.029694025670040022
Position 19368: 0.028844032635922962
Position 5708: 0.02865779194101642
Position 12623: 0.027613953973712232
Position 20058: 0.025250264178669827
Position 21080: 0.023719812173236807
Position 20380: 0.023711496191482544
Position 4975: 0.023622255153497217
Position 16854: 0.02261337806782647
Position 13817: 0.022589432511796053
Position 3570: 0.02245730689048266
Position 21388: 0.022256065116371987
Position 2296: 0.022105146430465177
Position 23889: 0.021837183759221727
Position 19489: 0.018838379623478195
Position 16420: 0.018526282535676297
Position 1620: 0.016524078047719486
Position 2271: 0.016045328177483064
Position 3295: 0.015530587248828212
Position 12232: 0.014272244651919268
Position 6987: 0.013444592370780425
Position 9484: 0.013435760736182157
Position 5409: 0.013240595180969057
Position 2866: 0.012121264041946486
Position 5430: 0.011572024092223708
Position 18285: 0.010902459554524513
Position 7035: 0.010873963057284
Position 341: 0.01081873886358437
Position 9153: 0.009878507345275764
Position 9368: 0.00940741290425564
Position 19338: 0.009131510128415461
Position 7182: 0.00865911944096451
Position 2763: 0.007993555835115424
Position 12208: 0.007595196832380086
Position 16355: 0.007229912065603319
Position 8906: 0.007150455425848615
Position 7110: 0.007044956488513526
Position 2882: 0.006337947454792491
Position 11644: 0.0062356764991747735
Position 9285: 0.005899958176587096
Position 14274: 0.00577367373257759
Position 7306: 0.005462438585482198
Position 11960: 0.005343350887770746
Position 9364: 0.005191460556199527
Position 5621: 0.004903009171520451
Position 14778: 0.004535777926919789
Position 10152: 0.004516277348315128
Position 10299: 0.004502193053374222
Position 1776: 0.004100641229323608
Position 13066: 0.003954944832059695
Position 3238: 0.0037866891476992562
Position 13234: 0.0036087951004383917
Position 8719: 0.0034612250578775266
Position 20198: 0.003460750509884663
Position 13351: 0.003450391073460502
Position 2984: 0.003185303234858785
Position 9764: 0.0030537432798183294
Position 15928: 0.0029056985516130096
Position 8149: 0.002860142716178411
Position 6862: 0.0027178185806162615
Position 13266: 0.0027077619984007106
Position 363: 0.0026933448064122446
Position 13402: 0.0026360126275680393
Position 9524: 0.002458214230579762
Position 8497: 0.00238275937672655
Position 14247: 0.0023013710466776695
Position 3514: 0.0021781194953043475
Position 10365: 0.002154235082034226
Position 13035: 0.002072896244811741
Position 3573: 0.002051001279269911
Position 8172: 0.001971316704869059
Position 2486: 0.0018977289820708535
Position 7631: 0.0018881014659785692
Position 13437: 0.0018744674469934666
Position 10197: 0.001858007066620057
Position 12948: 0.0017258216202577445
Position 1454: 0.00165873361689485
Position 1593: 0.0016448584616936233
Position 9066: 0.0015817358715493992
Position 2916: 0.00154947537196018
Position 10158: 0.0014664668079178117
Position 3144: 0.0014256391277278483
Position 10642: 0.00141581850790677
Position 6799: 0.0013871966293738098
Position 5917: 0.0013672659008318205
Position 12916: 0.0013450940362266894
Position 10226: 0.001294333007154301
Position 4906: 0.0012466942309554798
Position 4987: 0.0012434419766431434
Position 1865: 0.00122015587844023
Position 7970: 0.0011459101582523908
Position 9218: 0.0010542145318233383
Position 7561: 0.0009923874847083266
Position 2162: 0.0009543191082187091
Position 14548: 0.0009062903439532165
Position 11440: 0.0008919091744921498
Position 319: 0.0008730267398193166
Position 8091: 0.0008631248947974289
Position 9168: 0.0008620663692177271
Position 4864: 0.0008293962415251804
Position 9804: 0.0008119019261128807
Position 8929: 0.0008104253398741375
Position 8437: 0.0008076579702785622
Position 9215: 0.0008045074176742223
Position 3020: 0.0007711161343893953
Position 4288: 0.0007062193257949758
Position 2967: 0.0006940902741521547
Position 344: 0.0006677419595228282
Position 6602: 0.0006407081693740132
Position 10176: 0.0006177656784556781
Position 4253: 0.0005831623726656369
Position 8514: 0.0005285856022688726
Position 14625: 0.0005183118321888129
Position 2988: 0.0005083081274650385
Position 4538: 0.000495022237195739
Position 5596: 0.00048685807583819386
Position 5649: 0.00048139736364998556
Position 14222: 0.0004535594136532931
Position 9069: 0.00043077022006882576
Position 8073: 0.00042916328102026347
Position 332: 0.0004226671170307303
Position 7254: 0.0004159057438879921
Position 348: 0.0004120372624067628
Position 9978: 0.00040889984953151057
Position 3994: 0.0003865146325121391
Position 6548: 0.00038324657204553443
Position 175: 0.0003532621112330113
Position 2247: 0.00035301417496483664
Position 2435: 0.0003427286868202543
Position 2589: 0.0003167987886512413
Position 9844: 0.00030542214791076194
Position 11723: 0.00029872587530765764
Position 9981: 0.00027231408265105506
Position 9724: 0.00025052744715234413
Position 12154: 0.0002466990727551073
Position 6836: 0.00024121220687768955
Position 7190: 0.0002297144864207831
Position 8077: 0.00022510215192577925
Position 3089: 0.00021598635289483918
Position 3751: 0.00021489656035801136
Position 8003: 0.00021401839279298237
Position 2711: 0.00017555158632684675
Position 669: 0.00017271165709607897
Position 3789: 0.0001696050855992102
Position 8344: 0.00016749775836227962
Position 7536: 0.00016625129468576577
Position 370: 0.00015798537382004493
Position 197: 0.00015364014824274759
Position 423: 0.00014553659544337718
Position 5570: 0.0001423307041895393
Position 3542: 0.00013240524076327026
Position 3063: 0.00013194186934262092
Position 7927: 0.0001285668494128247
Position 3038: 0.0001277762265769559
Position 3539: 0.00010792042550251588
Position 7789: 0.00010112645332386752
Position 8265: 9.930968866867952e-05
Position 8590: 9.891076394125468e-05
Position 3260: 9.610878121753902e-05
Position 365: 9.139127437507646e-05
Position 10772: 8.728933281913777e-05
Position 2277: 8.624612667744281e-05
Position 4022: 8.35576852249694e-05
Position 4525: 8.18397345461581e-05
Position 9604: 8.024108103324747e-05
Position 8752: 7.971259479292562e-05
Position 10531: 7.858673547050365e-05
Position 1269: 7.489864054842662e-05
Position 6506: 7.178429761490687e-05
Position 3114: 7.155308675424495e-05
Position 1649: 7.153992457615437e-05
Position 2651: 7.013217351476198e-05
Position 589: 6.748646896219672e-05
Position 1652: 6.406017907035917e-05
Position 2094: 6.358323844660017e-05
Position 3169: 6.267205923662556e-05
Position 8315: 6.120323286164814e-05
Position 9684: 5.832799571898737e-05
Position 2461: 5.813104064912857e-05
Position 1414: 5.1258845819871434e-05
Position 8151: 4.970911829598289e-05
Position 8012: 4.5678611500102926e-05
Position 1511: 4.383916547885098e-05
Position 1946: 4.3681115785228774e-05
Position 7948: 4.217986152828827e-05
Position 8194: 4.01451093904199e-05
Position 7792: 3.7121121614784126e-05
Position 7627: 3.542800092712318e-05
Position 7942: 3.314538002105851e-05
Position 8645: 3.191463917042273e-05
Position 1829: 3.0312905212263105e-05
Position 572: 2.8546908443887712e-05
Position 144: 2.7902369312676135e-05
Position 1972: 2.775888722954556e-05
Position 7869: 2.6375709859263578e-05
Position 388: 2.27152849156714e-05
Position 1135: 2.182831461837021e-05
Position 235: 2.0751662364072914e-05
Position 1489: 1.9138113743210965e-05
Position 1348: 1.6560016013430532e-05
Position 1530: 1.562140033596992e-05
Position 2441: 1.4559429478696981e-05
Position 807: 1.2435643463044619e-05
Position 858: 1.2201313811519765e-05
Position 6551: 1.1389069544166575e-05
Position 269: 1.109288058892372e-05
Position 1058: 1.0769986300622691e-05
Position 7883: 1.029759705705991e-05
Position 1115: 9.868899358915829e-06
Position 1460: 7.809907691316532e-06
Position 1429: 6.7687393361284335e-06
Position 1111: 5.986178838006471e-06
Position 431: 4.9418116324386425e-06
Position 401: 4.393334838945838e-06
Position 1295: 4.156974713004069e-06
Position 809: 2.861567125133647e-06
Position 833: 2.855240753361273e-06
Position 8232: 2.7046944564193143e-06
Position 3218: 2.267841044458448e-06
Position 9488: 1.8639554825900194e-06
Position 3411: 1.5899917096168258e-06
Position 2514: 1.1505207776729405e-06
Position 6998: 1.0574304883689761e-06
Position 5103: 9.114862630961187e-07
Position 3243: 7.723501064731391e-07
Position 1183: 7.51666458707352e-07
Position 2592: 4.804002315473293e-07
Position 2614: 4.507506943978235e-07
Position 7218: 4.4556274434017344e-07
Position 8769: 4.3840042873995774e-07
Position 8318: 4.1417022546734903e-07
Position 725: 3.802341614915367e-07
Position 1362: 3.7670209056604045e-07
Position 1907: 3.5745928943957404e-07
Position 547: 2.380021778336548e-07
Position 1832: 2.2746228656880616e-07
Position 6635: 1.6120630897866724e-07
Position 742: 1.2460954524095583e-07
Position 6810: 1.224069753784021e-07
Position 9608: 9.938971439267025e-08
Position 7224: 8.960267851313388e-08
Position 6750: 8.60615541573532e-08
Position 2630: 6.379220024213927e-08
Position 8021: 6.367567786173409e-08
Position 7336: 5.777223322770355e-08
Position 216: 3.868538308435041e-08
Position 111: 3.1180952210077456e-08
Position 9564: 1.9631007290378347e-08
Position 1207: 1.6474015921083443e-08
Position 222: 1.3890841486411385e-08
Position 886: 1.240453133085302e-08
Position 750: 9.126807986034617e-09
Position 435: 7.47116746170804e-09
Position 460: 4.959539290987404e-09
Position 439: 4.466122417705636e-09
Position 511: 2.7334746648969127e-09
Position 239: 9.680617222896472e-10
Position 599: 6.524305549771123e-10
Position 230: 5.277610565779632e-10
Position 519: 2.2260165294823406e-10
Position 209: 1.7739464748124109e-10
Position 119: 1.114631399215225e-10
Position 527: 5.119090789048373e-11
Position 493: 4.018565322354512e-11
Position 926: 8.892008037796094e-13
Position 900: 6.957872607258666e-13
Position 1014: 2.3220495639255647e-13
Position 604: 1.8341102207214647e-13
Position 675: 1.5560933045167627e-13
Position 681: 1.3213568913545162e-14
