Gene = GRIFIN
index = 621
Annotated 5SS: [  12  464  714 1242]
Annotated 3SS: [ 383  554 1074 1496]
SMsplice 5SS: [183 464]
SMsplice 3SS: [383 554]
top_k =  1000
Partition function (log Z): -7.359676342430376

Sorted 5' Splice Sites (High to Low Probability):
Position 464: 0.8554261195428714
Position 183: 0.4746469745349029
Position 100: 0.30006591753004774
Position 714: 0.19075477509462085
Position 672: 0.12769912086214896
Position 12: 0.09293530415140078
Position 281: 0.0914812588818879
Position 1177: 0.04618528181708216
Position 647: 0.024816093222560575
Position 16: 0.018470197663563292
Position 265: 0.011894783315970114
Position 809: 0.010363078854712696
Position 46: 0.006288165006841662
Position 555: 0.004753217203782318
Position 1242: 0.0046641356128198155
Position 155: 0.004026389058604042
Position 315: 0.003142627677946391
Position 149: 0.002848303415253639
Position 873: 0.002847165054878126
Position 1210: 0.0015135130602103
Position 729: 0.0013002187316088329
Position 869: 0.0012602683922585565
Position 1129: 0.0011156826353020826
Position 828: 0.0008111228923668302
Position 1081: 0.00042739503917503915
Position 185: 0.00031986926222138363
Position 1446: 0.0002645819742343356
Position 253: 0.00022689596329387803
Position 1265: 0.00019653453344059337
Position 321: 0.00018003870290445647
Position 208: 0.00013152161917989584
Position 143: 3.900698424061525e-05
Position 432: 1.3729481112761235e-05
Position 327: 2.285604691176842e-06
Position 504: 2.069313345616484e-06
Position 397: 1.7030927369065287e-06
Position 6: 6.20967672555886e-07
Position 187: 4.0782854609427825e-07
Position 544: 3.0657566865837885e-07
Position 674: 1.899507244494597e-07
Position 612: 1.7941332819951463e-07
Position 361: 5.230129435512412e-08
Position 628: 4.052744797067802e-08
Position 216: 3.077612372717758e-08
Position 76: 1.3137974137863202e-08
Position 631: 6.2430950227561826e-09
Position 369: 8.801198761640819e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 383: 0.907664107479036
Position 554: 0.7142852882092843
Position 1395: 0.15610787708241747
Position 1496: 0.07945971606609499
Position 808: 0.07255068810293719
Position 1264: 0.04407974096090741
Position 92: 0.03213305620653017
Position 969: 0.03162344396334297
Position 1065: 0.028739852869010304
Position 526: 0.024351859230391727
Position 202: 0.021202346948863755
Position 872: 0.01595548246067071
Position 1074: 0.015939856150579274
Position 579: 0.01549049945072722
Position 1301: 0.011714325663960431
Position 985: 0.010478120649642755
Position 1304: 0.00963474034300909
Position 852: 0.009406595687997725
Position 1461: 0.00876706003319003
Position 606: 0.007310501456711837
Position 1530: 0.006480528659821256
Position 1078: 0.006237813251068129
Position 620: 0.006061658965788478
Position 390: 0.004984301524125304
Position 916: 0.004340126275497799
Position 1122: 0.0033132222329981097
Position 1175: 0.0033018129099904874
Position 123: 0.003156061978501965
Position 869: 0.0029466474319041315
Position 769: 0.0027683149370990993
Position 1080: 0.002507984890398854
Position 1128: 0.0023739392093691603
Position 1421: 0.0020205346579683834
Position 996: 0.0019457050332295396
Position 895: 0.0017789331947275294
Position 1209: 0.0014603276961529215
Position 182: 0.0014503914666721203
Position 1051: 0.0013138938157919015
Position 1014: 0.0012427422459849035
Position 647: 0.0008225783857014518
Position 1152: 0.0005319164177971855
Position 1466: 0.0005292777966095628
Position 425: 0.00046956719116413926
Position 784: 0.00023832276540251943
Position 1533: 0.0001937848778854567
Position 1023: 0.00018245292193652112
Position 561: 0.0001551770978167429
Position 744: 0.0001364954787775732
Position 130: 0.00012054667124613488
Position 463: 0.00011923911145927459
Position 304: 0.00010766247817043356
Position 944: 9.753530673409419e-05
Position 949: 8.063805237994078e-05
Position 671: 7.93522105069409e-05
Position 164: 7.239853866959718e-05
Position 347: 7.04247072596676e-05
Position 224: 6.421939569180724e-05
Position 912: 5.686108731251388e-05
Position 340: 5.448964708506302e-05
Position 813: 5.0248309139994525e-05
Position 94: 4.8134144105614625e-05
Position 1030: 4.532691808262431e-05
Position 437: 3.755011862134187e-05
Position 356: 3.207917807010386e-05
Position 1098: 2.982003917211963e-05
Position 313: 2.522883242111567e-05
Position 275: 1.9804015539597372e-05
Position 516: 1.6077241177825397e-05
Position 337: 1.2538761446563646e-05
Position 1085: 9.077811958324767e-06
Position 231: 6.214093112948145e-06
Position 154: 4.724437990098022e-06
Position 1137: 3.6285194589432213e-06
Position 777: 2.5647461394980003e-06
Position 668: 2.494629569701026e-06
Position 288: 2.009544884315619e-06
Position 720: 1.7511543770375293e-06
Position 458: 1.1325215307693002e-06
Position 333: 7.07001624459925e-07
Position 166: 7.040567539606384e-07
Position 713: 6.579213724284224e-07
Position 147: 5.569542872324508e-07
Position 456: 3.8609662193061866e-07
Position 748: 2.388573320311656e-07
Position 239: 1.1959078034846914e-07
Position 137: 1.0104497685293327e-07
Position 139: 9.641572635559908e-08
Position 821: 7.865073625001464e-08
Position 704: 6.164773902630275e-08
Position 247: 3.4148945634704786e-08
Position 679: 5.552829195025399e-09
Position 241: 8.984059490790789e-10
Position 468: 1.197676908388439e-10
Position 69: 2.7390379968374255e-13
