Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12204 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12085 12684 13520 14647 21551]
top_k =  1000
Partition function (log Z): 16.577425905091594

Sorted 5' Splice Sites (High to Low Probability):
Position 9192: 0.9967506284916985
Position 12790: 0.9960110292061439
Position 14747: 0.980928133840757
Position 7171: 0.9471293684631065
Position 4811: 0.8557315849190523
Position 2117: 0.8479013620404119
Position 13578: 0.8054067856386741
Position 90: 0.5754636050237693
Position 6842: 0.5567570834693533
Position 12204: 0.5414539877950884
Position 5932: 0.5220196696775763
Position 8821: 0.47332542772738967
Position 7796: 0.45484351254083893
Position 9518: 0.36173969425202646
Position 5380: 0.33997331854272483
Position 10746: 0.31670455070294595
Position 4636: 0.2620091008407234
Position 5098: 0.2592315830824418
Position 225: 0.2460659256823235
Position 5031: 0.23550165082244995
Position 9755: 0.23115717266338917
Position 7470: 0.22788004296974054
Position 15588: 0.20001304293702465
Position 5385: 0.18101778037707597
Position 6023: 0.1627286081016267
Position 962: 0.1497400041086702
Position 16282: 0.10746669369177744
Position 6838: 0.09224251168890465
Position 6827: 0.08768877829302911
Position 7754: 0.08483830758114794
Position 955: 0.08100742082819891
Position 310: 0.07743353041920363
Position 1469: 0.0760666852615787
Position 2934: 0.07258007631757951
Position 15545: 0.06665901977380494
Position 10806: 0.06213748566941556
Position 14408: 0.06202674419398248
Position 41: 0.05701341275451174
Position 9979: 0.05525010967580217
Position 10466: 0.05453273331580487
Position 15108: 0.050751006899813815
Position 17945: 0.047969097913455806
Position 3283: 0.044907289688277514
Position 11119: 0.0396225833291121
Position 8190: 0.03805941265952976
Position 19518: 0.03667596536273665
Position 17649: 0.03548598375003451
Position 4745: 0.029962324880654388
Position 18867: 0.028548307639119672
Position 20602: 0.027398582427222547
Position 7135: 0.025173760014309404
Position 18955: 0.023581275923034575
Position 21050: 0.018083364290358846
Position 12595: 0.017792191606077555
Position 13634: 0.01599915332741284
Position 8805: 0.015429363908721504
Position 1602: 0.015139348375312084
Position 250: 0.014894658561085124
Position 7544: 0.014881037673842325
Position 11151: 0.014850465435960402
Position 4235: 0.014802329983751618
Position 2212: 0.014776496211516407
Position 4269: 0.013356563628831102
Position 2888: 0.013020643073723125
Position 15819: 0.011921368369036333
Position 6822: 0.0119176591021761
Position 64: 0.011803270460395487
Position 4146: 0.011539645731350412
Position 4918: 0.01000310192855341
Position 9607: 0.0096001541571837
Position 10052: 0.007914367316035892
Position 5644: 0.007391972607298571
Position 14194: 0.006815884354824928
Position 875: 0.006648010297216072
Position 4835: 0.006187441471562248
Position 1565: 0.005865866097771456
Position 5461: 0.005856138672584558
Position 5661: 0.005570617074910113
Position 4571: 0.0052949985774951806
Position 4221: 0.005113188062200362
Position 4112: 0.0046745917160777
Position 21199: 0.004463658573186786
Position 15166: 0.004435340560602647
Position 4988: 0.004306292271390067
Position 9467: 0.004010980970989959
Position 2811: 0.00396707595706321
Position 2061: 0.003871719688344739
Position 12496: 0.003824678496509276
Position 13642: 0.003724703782702333
Position 16349: 0.0036540310233853226
Position 5475: 0.0034571930109089303
Position 3287: 0.0032892403602173817
Position 11805: 0.003249443898303431
Position 15829: 0.003235289782203215
Position 18863: 0.0031771222379506974
Position 360: 0.003152138802481795
Position 10204: 0.002751573778086245
Position 17769: 0.002734043686695627
Position 1476: 0.002708671460018683
Position 9484: 0.002627422573783923
Position 466: 0.0025701940725753126
Position 7842: 0.0024299781134142213
Position 15325: 0.0023277580960050104
Position 13623: 0.0021875488241694576
Position 9267: 0.0021470360210881904
Position 13318: 0.002142920050260321
Position 7527: 0.0020776692436305514
Position 8737: 0.0020230563032290934
Position 6133: 0.0019282968486739314
Position 15177: 0.0018993933477333992
Position 14139: 0.0018559331317509347
Position 6795: 0.0017972062626619306
Position 5839: 0.0017574322162687548
Position 13305: 0.0017103077829133373
Position 401: 0.0017045342416313124
Position 414: 0.0016945167038356981
Position 4098: 0.0016738650590843707
Position 13893: 0.001606444608252891
Position 343: 0.001594262316239585
Position 6773: 0.0015030028053205234
Position 6306: 0.0014070202450165643
Position 13604: 0.0013763701142924156
Position 1473: 0.001353995497078799
Position 12713: 0.001306389610332959
Position 6922: 0.0012664305867142722
Position 45: 0.0011954963311198142
Position 204: 0.0011577436016479068
Position 1754: 0.001091677951194656
Position 3098: 0.000972375014333709
Position 4214: 0.0009308624983596347
Position 2567: 0.0009125288977070555
Position 5194: 0.0008497606950464311
Position 7220: 0.0008316099435210619
Position 14225: 0.0008070358093453888
Position 5549: 0.0007599915136672559
Position 7250: 0.0007449247217326507
Position 1044: 0.0007248255385186204
Position 4893: 0.0007239797052710961
Position 13702: 0.000626293746738667
Position 4182: 0.0006039227554615378
Position 13341: 0.0005687147560603696
Position 15350: 0.0005204613864343026
Position 1273: 0.00044677593216328575
Position 7318: 0.0004457969482764399
Position 257: 0.00044259315527648023
Position 624: 0.00042023263619214935
Position 10164: 0.00039044999128461414
Position 525: 0.00038345717458161384
Position 13149: 0.0003706290133850054
Position 14233: 0.0003500629066843477
Position 3057: 0.00034178470051654167
Position 8037: 0.00032952137394117093
Position 7902: 0.00030180413432328635
Position 4305: 0.00029951869909806083
Position 12794: 0.00029632404170089636
Position 7208: 0.00028137732531831214
Position 7831: 0.00027371075923026214
Position 15860: 0.0002676786527022847
Position 5627: 0.00026203494319632494
Position 15803: 0.00026079201628119225
Position 15794: 0.00023760763623990983
Position 6294: 0.00023652271876158516
Position 3347: 0.00023311303581743034
Position 13156: 0.00022914621898390832
Position 2150: 0.00022248493688189542
Position 133: 0.00021195340036992132
Position 3754: 0.00019488423736056202
Position 264: 0.00019271226589807796
Position 9600: 0.00018741631651640682
Position 15453: 0.00017090303330616864
Position 14648: 0.00016345788069696475
Position 9449: 0.00016319918440428838
Position 7103: 0.00015199254464784697
Position 8715: 0.00014247174328750283
Position 9997: 0.0001324300861493833
Position 6285: 0.0001243252192723158
Position 10853: 0.00011276258175864679
Position 236: 0.00011182989686379624
Position 149: 0.00011095355650733747
Position 9366: 0.00010172033855821305
Position 9817: 9.631967795534263e-05
Position 7182: 8.561789081196397e-05
Position 9880: 8.214888764523879e-05
Position 1442: 6.858365098360199e-05
Position 10158: 6.699347123540478e-05
Position 14848: 4.3736648182271165e-05
Position 630: 4.053430691040685e-05
Position 1454: 3.895363606651015e-05
Position 9528: 3.854960544424882e-05
Position 1740: 3.6555721103157904e-05
Position 3074: 2.8907469082886923e-05
Position 13041: 2.6394583380800768e-05
Position 15554: 2.4987073165304656e-05
Position 17: 2.2946030832221084e-05
Position 9719: 1.8545631554353966e-05
Position 106: 1.799542834389015e-05
Position 39: 1.2419431567583966e-05
Position 12910: 9.279679832120388e-06
Position 9573: 8.919550233110123e-06
Position 227: 8.15168488969543e-06
Position 9522: 6.253529286769144e-06
Position 1298: 5.507328431160124e-06
Position 559: 5.152970009982635e-06
Position 477: 4.919441843487041e-06
Position 1323: 4.3295055904738065e-06
Position 9588: 3.908622166919156e-06
Position 1278: 3.611314793260911e-06
Position 662: 3.5847500017148075e-06
Position 444: 3.582296218691933e-06
Position 214: 3.5139541323278193e-06
Position 314: 2.838785276376566e-06
Position 14753: 2.423266804578343e-06
Position 731: 1.6501789258502724e-06
Position 937: 1.4388144766872697e-06
Position 19: 8.836554851591124e-07
Position 1081: 7.529286519592019e-07
Position 67: 5.141850688833454e-07
Position 1208: 4.5094809091052617e-07
Position 2219: 3.9970305284814284e-07
Position 329: 4.538638661443706e-08
Position 674: 3.0091799985147646e-08
Position 286: 1.114090823492353e-08
Position 473: 7.939550730522507e-09
Position 405: 4.318238336438456e-09
Position 271: 2.659797456611695e-09
Position 321: 2.0375841065791956e-09
Position 323: 1.610034719681206e-09
Position 418: 6.61667179817811e-11
Position 468: 5.163211122470701e-11
Position 452: 6.966366566507592e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 0.9748637717627154
Position 14647: 0.9428371470019253
Position 7055: 0.8665661407336667
Position 13520: 0.8059162461720109
Position 21551: 0.7943108562454976
Position 8996: 0.7740276853779554
Position 4703: 0.5927225572894687
Position 5281: 0.4833550486271901
Position 12085: 0.4478037517860271
Position 1984: 0.39303592121269576
Position 1912: 0.3824817787751815
Position 9466: 0.37922611888263863
Position 5741: 0.3372522661956453
